x_mm,y_mm,z_m
-29.372801,-20.776412,1.353697082e-07
-28.440331,-20.776412,-9.529415953e-08
-27.507861,-20.776412,-1.776780744e-07
-26.575392,-20.776412,5.339798313e-08
-25.642922,-20.776412,7.963684542e-08
-24.710452,-20.776412,1.161477387e-08
-23.777982,-20.776412,7.588719315e-08
-22.845512,-20.776412,1.917196262e-07
-21.913042,-20.776412,2.077543333e-08
-20.980572,-20.776412,1.800020443e-07
-20.048102,-20.776412,-5.704466044e-08
-19.115633,-20.776412,8.326260999e-08
-18.183163,-20.776412,1.792255442e-07
-17.250693,-20.776412,3.169006931e-07
-16.318223,-20.776412,-3.617026461e-08
-15.385753,-20.776412,7.893272912e-08
-14.453283,-20.776412,9.430534887e-08
-13.520813,-20.776412,1.277731757e-07
-12.588343,-20.776412,1.354170284e-07
-11.655874,-20.776412,8.636505444e-08
-10.723404,-20.776412,1.085729148e-08
-9.790934,-20.776412,-3.187852438e-08
-8.858464,-20.776412,1.151220032e-07
-7.925994,-20.776412,-1.852333262e-07
-6.993524,-20.776412,9.121620917e-08
-6.061054,-20.776412,7.726569157e-08
-5.128584,-20.776412,1.993148291e-07
-4.196114,-20.776412,1.703133070e-07
-3.263645,-20.776412,-1.325025807e-08
-2.331175,-20.776412,5.037466489e-08
-1.398705,-20.776412,-1.088387273e-07
-0.466235,-20.776412,1.026209722e-07
0.466235,-20.776412,1.748668595e-09
1.398705,-20.776412,-1.764299365e-07
2.331175,-20.776412,1.078266194e-07
3.263645,-20.776412,-1.064291032e-07
4.196114,-20.776412,8.109020235e-08
5.128584,-20.776412,-4.662463842e-08
6.061054,-20.776412,6.805141909e-08
6.993524,-20.776412,-2.941155854e-08
7.925994,-20.776412,2.198719180e-08
8.858464,-20.776412,-9.542085319e-09
9.790934,-20.776412,-5.281327871e-08
10.723404,-20.776412,-1.366134589e-07
11.655874,-20.776412,-1.440530836e-08
12.588343,-20.776412,-1.684862825e-07
13.520813,-20.776412,-1.593351036e-07
14.453283,-20.776412,-1.845197793e-07
15.385753,-20.776412,6.135450680e-08
16.318223,-20.776412,-5.552924602e-08
17.250693,-20.776412,-2.448735225e-07
18.183163,-20.776412,-1.786185255e-07
19.115633,-20.776412,-9.902799010e-08
20.048102,-20.776412,-1.448288900e-07
20.980572,-20.776412,-1.851633795e-07
21.913042,-20.776412,-1.194729210e-07
22.845512,-20.776412,-1.897833146e-08
23.777982,-20.776412,1.498792789e-08
24.710452,-20.776412,-1.923072069e-07
25.642922,-20.776412,-8.239222999e-08
26.575392,-20.776412,-2.031374763e-07
27.507861,-20.776412,-1.161092105e-07
28.440331,-20.776412,-1.421577150e-07
29.372801,-20.776412,-2.099130153e-07
-29.372801,-20.116843,1.932066957e-08
-28.440331,-20.116843,-1.404181159e-07
-27.507861,-20.116843,7.482972199e-08
-26.575392,-20.116843,3.815957550e-08
-25.642922,-20.116843,4.055253404e-07
-24.710452,-20.116843,2.775931917e-07
-23.777982,-20.116843,1.853691645e-07
