interface,delta_n_um,traction_n_MPa,delta0_um,law_type
YSZ|GDC,0.0,0.0,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.001407035175879397,14.31432439195992,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.002814070351758794,27.778356336302913,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.004221105527638191,40.429977322927336,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.005628140703517588,52.30556869666085,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.007035175879396985,63.44006735155962,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.008442211055276382,73.86701944021225,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.00984924623115578,83.61863216683038,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.011256281407035176,92.72582373057301,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.012663316582914573,101.21827148329504,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.01407035175879397,109.12445836372916,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.015477386934673366,116.47171766800166,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.016884422110552764,123.28627621434586,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.018291457286432163,129.59329595790575,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.01969849246231156,135.4169141096206,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.021105527638190954,140.78028181133982,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.022512562814070353,145.70560141754044,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.02391959798994975,150.21416243229976,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.025326633165829147,154.3263761485166,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.026733668341708542,158.06180903476718,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.02814070351758794,161.4392149136323,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.02954773869346734,164.47656597383207,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.03095477386934673,167.19108265705665,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.032361809045226134,169.5992624589805,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.03376884422110553,171.71690768259492,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.03517587939698493,173.55915218068702,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.036582914572864327,175.1404871230285,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.03798994974874372,176.4747858226178,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.03939698492462312,177.57532765413913,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.04080402010050252,178.4548210966618,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.04221105527638191,179.12542593150224,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.04361809045226131,179.59877462510644,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.045025125628140705,179.8859929257821,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.04643216080402011,179.99771970211697,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.0478391959798995,179.94412604995838,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.0492462311557789,179.73493369390377,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.05065326633165829,179.37943270835254,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.052060301507537696,178.8864985823075,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.053467336683417084,178.2646086512746,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.054874371859296486,177.5218579188034,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.05628140703517588,176.66597428942936,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.057688442211055284,175.70433323402423,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.05909547738693468,174.64397190783404,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.060502512562814074,173.49160274077764,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.06190954773869346,172.25362651890148,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.06331658291457287,170.93614497522753,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.06472361809045227,169.54497290759784,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.06613065326633166,168.0856498405058,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.06753768844221106,166.5634512473129,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.06894472361809045,164.98339934867644,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.07035175879396986,163.35027350246386,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.07175879396984924,161.66862019989284,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.07316582914572865,159.94276268212357,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.07457286432160805,158.1768101910309,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.07597989949748744,156.37466686740277,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.07738693467336684,154.5400403093494,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.07879396984924623,152.67644980325562,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.08020100502512563,150.78723423918052,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.08160804020100504,148.87555972218593,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.08301507537688442,146.94442689067498,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.08442211055276382,144.99667795242942,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.08582914572864322,143.0350034486601,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.08723618090452262,141.0619487560195,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.08864321608040202,139.0799203361753,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.09005025125628141,137.0911917422049,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.0914572864321608,135.09790939074225,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.09286432160804022,133.1020981084941,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.0942713567839196,131.10566646143624,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.095678391959799,129.11041187470622,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.0970854271356784,127.1180255509241,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.0984924623115578,125.13009719439899,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.09989949748743719,123.14811954841312,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.10130653266331659,121.17349275251954,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.10271356783919598,119.20752852654242,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.10412060301507539,117.25145418773047,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.10552763819095477,115.30641650728359,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.10693467336683417,113.37348541225022,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.10834170854271358,111.45365753857905,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.10974874371859297,109.54785964090112,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.11115577889447237,107.65695186441808,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.11256281407035176,105.7817308840802,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.11396984924623116,103.92293291605112,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.11537688442211057,102.08123660627608,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.11678391959798995,100.25726580079794,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.11819095477386936,98.4515922022967,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.11959798994974874,96.66473791716768,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.12100502512562815,94.89717789729666,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.12241206030150754,93.14934228054075,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.12381909547738693,91.42161863377757,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.12522613065326632,89.71435410224608,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.12663316582914574,88.02785746876664,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.12804020100502514,86.3624011262977,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.12944723618090453,84.71822296716022,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.13085427135678393,83.09552819214036,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.13226130653266333,81.49449104256283,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.13366834170854272,79.91525645831484,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.13507537688442212,78.35794166469123,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.1364824120603015,76.82263769082662,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.1378894472361809,75.30941082237835,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.1392964824120603,73.81830399102617,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.14070351758793972,72.34933810326103,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.1421105527638191,70.90251331084295,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.1435175879396985,69.47781022522075,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.1449246231155779,68.07519107812249,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.1463316582914573,66.69460083044163,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.14773869346733667,65.33596823146743,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.1491457286432161,63.9992068304306,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.1505527638190955,62.684215942262384,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.1519597989949749,61.39088156939473,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.15336683417085428,60.11907728136045,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.15477386934673368,58.86866505388758,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.15618090452261307,57.63949606911744,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.15758793969849247,56.431411478516026,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.15899497487437186,55.244243129988575,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.16040201005025126,54.0778142606511,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.16180904522613065,52.93194015665677,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.16321608040201008,51.8064287814241,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.16462311557788945,50.7010813735607,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.16603015075376884,49.61569301572937,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.16743718592964826,48.55005317565493,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.16884422110552763,47.50394622042467,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.17025125628140703,46.47715190519164,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.17165829145728645,45.46944583734794,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.17306532663316584,44.480599917193565,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.17447236180904524,43.510382756087736,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.17587939698492464,42.55856007303161,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.17728643216080403,41.62489507059478,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.17869346733668343,40.70914879106248,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.18010050251256282,39.81108045364685,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.18150753768844222,38.93044777357334,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.1829145728643216,38.06700726382075,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.184321608040201,37.22051452026435,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.18572864321608043,36.39072449094161,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.1871356783919598,35.57739173013211,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.1885427135678392,34.78027063791617,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.18994974874371862,33.999115685850775,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.191356783919598,33.23368162937598,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.19276381909547738,32.48372370754092,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.1941708542713568,31.748997830615608,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.1955778894472362,31.02926075613138,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.1969849246231156,30.324270253872495,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.198391959798995,29.633785260319268,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.19979899497487438,28.9575660230244,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.20120603015075378,28.29537423538375,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.20261306532663317,27.646973162245008,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.20402010050251257,27.012127756779716,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.20542713567839196,26.39060476902654,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.20683417085427136,25.782172846497605,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.20824120603015078,25.186602627223706,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.20964824120603015,24.6036668255985,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.21105527638190955,24.03314031136758,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.21246231155778897,23.474800182093944,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.21386934673366834,22.928425829417407,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.21527638190954773,22.39379899941301,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.21668341708542715,21.870703847340366,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.21809045226130655,21.358926987063786,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.21949748743718595,20.85825753541164,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.22090452261306534,20.368487151731784,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.22231155778894474,19.88941007288955,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.22371859296482413,19.420823143943785,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.22512562814070353,18.962525844727036,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.22653266331658292,18.51432031254613,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.22793969849246232,18.076011361209897,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.2293467336683417,17.647406496582597,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.23075376884422114,17.228315928852194,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.2321608040201005,16.81855258169531,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.2335678391959799,16.417932098512004,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.23497487437185932,16.026272845896727,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.23638190954773872,15.643395914503783,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.23778894472361808,15.269125117459227,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.23919597989949748,14.903286986464071,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.24060301507537687,14.545710765727412,0.04666666666666667,Xu-Needleman-like exponential envelope
YSZ|GDC,0.2420100502512563,14.196228403861813,0.04666666666666667,Xu-Needleman-like exponential envelope
