specimen_id,applied_strain,cracked,crack_density_per_mm2,average_crack_length_um,crack_opening_um,xrd_peak_fwhm_deg,crystallite_size_nm,critical_threshold
SOFC_001,0.005,True,-0.8079217176447998,1.9318069731949614,0.04835527616242649,0.20030873477779307,71.84119503268725,False
SOFC_002,0.00603448275862069,False,0.0,0.0,0.0,0.18085108166998642,68.88418397371257,False
SOFC_003,0.00706896551724138,False,0.0,0.0,0.0,0.19398281324279068,70.55037130717915,False
SOFC_004,0.008103448275862069,True,-0.5538501374065049,0.05022487316450608,0.5956277336799358,0.1710416496902704,66.09470385420252,False
SOFC_005,0.009137931034482759,False,0.0,0.0,0.0,0.2050656429297806,68.75989550304982,False
SOFC_006,0.01017241379310345,True,-0.042943582636938205,-0.34366840875058047,0.5150914901972985,0.1791343849760195,68.26955576719985,False
SOFC_007,0.01120689655172414,True,-0.2286066916893273,3.455043430426353,0.5650460453557853,0.195701061058993,67.39949410913236,False
SOFC_008,0.012241379310344828,False,0.0,0.0,0.0,0.23278662023690655,61.766853699664814,False
SOFC_009,0.013275862068965517,True,0.19924420679585197,3.9946361746894246,-0.08833104231242565,0.22340417383252828,56.44808295498736,False
SOFC_010,0.014310344827586207,True,-0.30898675919802693,1.735153296338861,0.39383255212478735,0.24019840278069307,61.866438710336965,False
SOFC_011,0.015344827586206897,False,0.0,0.0,0.0,0.1882888381711712,60.77814106228735,False
SOFC_012,0.016379310344827588,True,-0.423364157181966,2.833105332555025,0.5128038805776891,0.23586535208297424,60.843479838095774,False
SOFC_013,0.017413793103448278,False,0.0,0.0,0.0,0.26905574102377744,55.83546456876341,False
SOFC_014,0.018448275862068965,True,0.014626242573163112,4.00658407396399,0.6339132346224389,0.2409927514000746,61.071769623965416,False
SOFC_015,0.019482758620689655,False,0.0,0.0,0.0,0.2401941651001079,54.871601333839656,False
SOFC_016,0.020517241379310346,True,0.4946724402555975,2.194593161206908,0.4477957199948625,0.2614665440404566,55.01325744965171,True
SOFC_017,0.021551724137931036,True,0.28403901705313606,6.739243559968932,0.4943534998877734,0.2901016922274786,54.25739790499491,True
SOFC_018,0.022586206896551726,True,0.6660946151795468,5.16001732971844,0.5312117196992848,0.22262082922832788,55.03033698742877,True
SOFC_019,0.023620689655172417,True,0.6682395518560406,5.8133882455907315,0.5502374149698445,0.2747466328999437,54.13811738984221,True
SOFC_020,0.024655172413793103,True,0.48270798672675885,6.35122428639369,0.4130189814638312,0.2416661114136721,53.31905902566074,True
SOFC_021,0.025689655172413794,True,0.2945618919939638,6.2031668879659705,1.2047227440477484,0.2862254839858713,51.90868517267175,True
SOFC_022,0.026724137931034484,True,0.3948652496669307,5.823232184666399,0.8608899546262027,0.289290787400971,47.518318582173166,True
SOFC_023,0.027758620689655174,True,-0.753990929156684,5.986955356828444,0.5232529006615386,0.3133840862808456,48.53260073269973,True
SOFC_024,0.028793103448275865,False,0.0,0.0,0.0,0.3031698418367813,49.13559992187006,True
SOFC_025,0.029827586206896555,True,0.7850082938152327,6.32821064132937,0.8189741503357075,0.3044260960046123,51.143754998729534,True
SOFC_026,0.030862068965517242,False,0.0,0.0,0.0,0.310006803626043,47.414278328102135,True
SOFC_027,0.03189655172413793,True,0.5967965840711531,6.650210514025371,0.6738879454285822,0.2984800672831737,45.96142801430818,True
SOFC_028,0.03293103448275862,True,1.4500421699061834,4.40520379600441,0.7290469399311356,0.32704933733079244,48.323273366230644,True
SOFC_029,0.03396551724137931,True,1.1502201645807162,7.558526337347719,0.5933879195725427,0.32561808080229443,47.73977621184909,True
SOFC_030,0.035,True,0.6065552774706342,2.515328982726004,0.7633965675683501,0.2822309619962078,45.798677873013986,True
