temperature,heat_flow_mW_mg,cumulative_heat
25,0.7473221700955837,0.7473221700955837
26,-0.9119637306011058,-0.16464156050552214
27,1.672618775273257,1.507977214767735
28,-0.3030807803956206,1.2048964343721145
29,-2.4818220708927368,-1.2769256365206223
30,-1.3113413285873665,-2.588266965107989
31,-0.28572330828622056,-2.8739902733942095
32,-0.8772196065726579,-3.7512098799668676
33,-0.28254512904384727,-4.033755009010715
34,-0.12271355898527092,-4.156468567995986
35,-1.0558039788588895,-5.212272546854875
36,0.5283382479444647,-4.68393429891041
37,1.1580014366547362,-3.525932862255674
38,-0.32565614748247335,-3.8515890097381473
39,1.0090128869935817,-2.842576122744566
40,2.5360080669381944,-0.3065680558063715
41,-0.04004964724972141,-0.3466177030560929
42,-1.3228031809421754,-1.6694208839982683
43,-0.05215977472803368,-1.7215806587263018
44,0.5758818604976087,-1.1456987982286932
45,0.9963762519191454,-0.1493225463095479
46,-0.3107995529201956,-0.4601220992297435
47,1.3886222679549636,0.9285001687252201
48,1.2426030071757286,2.1711031759009485
49,-0.7135808340786739,1.4575223418222745
50,-0.07801379476273664,1.3795085470595378
51,0.26501593427392744,1.6445244813334652
52,-0.4298007040136496,1.2147237773198156
53,-0.3283493747612656,0.88637440255855
54,-0.1446513406313351,0.7417230619272149
55,1.6812505384963534,2.4229736004235685
56,0.058292916383432994,2.4812665168070014
57,-1.7900129550583057,0.6912535617486957
58,1.7460045970439846,2.4372581587926803
59,0.46037015856798297,2.897628317360663
60,-2.32526681209426,0.5723615052664033
61,0.1030930792635576,0.6754545845299609
62,0.3247939275090029,1.0002485120389637
63,1.332651846840597,2.3329003588795607
64,1.529269636108085,3.862169994987646
65,-1.1294451185269239,2.732724876460722
66,-0.8734288033177087,1.8592960731430133
67,-0.3835613166373744,1.475734756505639
68,-0.4250554471355448,1.0506793093700941
69,0.11222798858794023,1.1629072979580344
70,-0.6807856691746631,0.4821216287833713
71,0.06556077641024419,0.5476824051936154
72,0.5584804077065667,1.1061628129001821
73,1.3366400800696914,2.4428028929698735
74,-1.2491023445315235,1.19370054843835
75,0.598229108339905,1.791929656778255
76,0.46804745449845153,2.2599771112767066
77,-3.0465531989853987,-0.786576087708692
78,-0.38008145246834923,-1.1666575401770412
79,0.555153106292503,-0.6115044338845381
80,0.47440146355888735,-0.13710297032565077
81,1.6797011989594623,1.5425982286338116
82,1.0262831063797615,2.568881335013573
83,-0.3049682887751296,2.2639130462384434
84,0.9319083535754449,3.1958213998138882
85,-0.5713100183813371,2.6245113814325514
86,-0.6897406004954373,1.934770780937114
87,-1.2520332253556368,0.6827375555814772
88,0.898857655909258,1.5815952114907352
89,2.6944845208126207,4.276079732303356
90,-0.290668273079824,3.985411459223532
91,-0.8335066007298573,3.151904858493675
92,-0.16742998559375932,2.9844748728999155
93,1.0004751960079548,3.98495006890787
94,-0.5287314769416736,3.4562185919661967
95,1.9291093990219652,5.385327990988162
96,-0.6842874387629874,4.701040552225175
97,0.8177747984601802,5.518815350685355
98,0.9889387933198344,6.5077541440051885
99,-0.0005823789209962489,6.507171765084192
100,-1.383646716599217,5.123525048484975
101,0.5036853022134465,5.627210350698421
102,1.412529128674913,7.039739479373335
