temperature,heat_flow_mW_mg,cumulative_heat
25,0.08793741192937721,0.08793741192937721
26,0.09678630752830025,0.18472371945767746
27,-0.2226869081791511,-0.03796318872147364
28,0.808163037506301,0.7701998487848274
29,-6.021127232522239e-05,0.7701396375125021
30,0.8579505172523355,1.6280901547648376
31,0.7956892351629246,2.423779389927762
32,0.8851704025716556,3.308949792499418
33,0.5139488440358182,3.822898636535236
34,0.011867411226836294,3.834766047762072
35,0.7454409726014319,4.580207020363504
36,2.1539589125946295,6.734165932958134
37,-0.9157445158264633,5.81842141713167
38,0.36620811352054816,6.184629530652218
39,-0.8854873077254052,5.299142222926813
40,0.8789870353787574,6.17812925830557
41,-1.4401940702678453,4.737935188037724
42,-1.0701433925846724,3.667791795453052
43,-0.1939492295085779,3.4738425659444743
44,-1.0490559177500187,2.4247866481944556
45,0.43302330012728474,2.8578099483217403
46,-1.4055635530516413,1.452246395270099
47,-1.7567383590150518,-0.3044919637449528
48,-0.15995030976477642,-0.4644422735097292
49,-0.8723444832340994,-1.3367867567438285
50,-1.433651112360864,-2.7704378691046925
51,-1.5751600735368694,-4.345597942641562
52,-1.8925970311780618,-6.238194973819624
53,-1.738830799505529,-7.977025773325153
54,-4.006571364485974,-11.983597137811127
55,-3.331480426743286,-15.315077564554414
56,-1.7591642320303498,-17.074241796584765
57,-2.518461413525507,-19.592703210110272
58,-3.697345645360439,-23.29004885547071
59,-3.3110736558551457,-26.60112251132586
60,-3.3947066896633213,-29.995829200989178
61,-3.419655978269127,-33.415485179258305
62,-4.919900705027188,-38.33538588428549
63,-4.9736917893447945,-43.309077673630284
64,-4.444162147707695,-47.75323982133798
65,-4.110985334586639,-51.864225155924615
66,-6.290546460428083,-58.1547716163527
67,-4.477700790663385,-62.63247240701608
68,-6.031466509625347,-68.66393891664143
69,-7.425070454702745,-76.08900937134418
70,-6.635250850494941,-82.72426022183912
71,-8.0086190501283,-90.73287927196742
72,-8.130556880628438,-98.86343615259585
73,-8.46628993883303,-107.32972609142888
74,-9.14522689536196,-116.47495298679084
75,-10.629408787577006,-127.10436177436785
76,-10.823975292070479,-137.92833706643833
77,-12.487269800875548,-150.41560686731387
78,-12.73407904586612,-163.14968591317998
79,-10.641191416231749,-173.79087732941173
80,-10.735132542602239,-184.52600987201396
81,-13.020730189296389,-197.54674006131035
82,-12.85382280253943,-210.40056286384979
83,-13.471561817403652,-223.87212468125344
84,-16.633322627659254,-240.5054473089127
85,-15.533002770243755,-256.03845007915646
86,-14.879122641824788,-270.91757272098124
87,-15.958734882355527,-286.8763076033368
88,-16.779203592262718,-303.6555111955995
89,-16.474133869831462,-320.12964506543096
90,-18.79925892444242,-338.9289039898734
91,-17.302432687891546,-356.23133667776494
92,-19.027562629937066,-375.258899307702
93,-20.60059178122427,-395.8594910889263
94,-18.130335848141257,-413.98982693706756
95,-19.47555503223518,-433.46538196930277
96,-18.8149346207633,-452.2803165900661
97,-18.433328656245656,-470.7136452463117
98,-20.93395637815705,-491.6476016244688
99,-19.02871244668024,-510.676314071149
100,-18.976613419771585,-529.6529274909207
101,-19.35650760628762,-549.0094350972083
102,-19.76162490447879,-568.7710600016871
103,-20.102406309185856,-588.873466310873
104,-18.392800119407,-607.26626643028
105,-20.304239319506774,-627.5705057497868
106,-19.581801693924014,-647.1523074437108
107,-17.877851429838064,-665.0301588735489
108,-18.021282095529294,-683.0514409690782
109,-19.235095538646384,-702.2865365077246
110,-17.99264058513315,-720.2791770928577
111,-18.477098110242114,-738.7562752030998
112,-16.58642683665719,-755.342702039757
113,-16.689532003127418,-772.0322340428844
114,-17.092934487381854,-789.1251685302663
115,-13.47996149499745,-802.6051300252637
116,-14.510299744744561,-817.1154297700083
117,-15.407752189457494,-832.5231819594658
118,-13.249221215457423,-845.7724031749232
119,-14.541554857977427,-860.3139580329006
120,-14.127829004420542,-874.4417870373211
121,-11.250168872602455,-885.6919559099235
122,-10.660037656169221,-896.3519935660928
123,-11.343958643815881,-907.6959522099087
124,-11.027728550439829,-918.7236807603485
125,-7.51027022121057,-926.2339509815591
126,-11.972985581353957,-938.2069365629131
127,-9.964899777273443,-948.1718363401866
128,-8.443952898957457,-956.6157892391441
129,-8.418392332423347,-965.0341815715674
130,-8.6265054292091,-973.6606870007765
131,-7.643711603049674,-981.3043986038263
132,-5.9723556651228,-987.276754268949
133,-5.916655084031325,-993.1934093529803
134,-5.59388455891539,-998.7872939118957
135,-4.079767713136779,-1002.8670616250325
136,-5.17951443160263,-1008.0465760566352
137,-5.473002291833321,-1013.5195783484685
138,-4.511830216328188,-1018.0314085647967
139,-3.113391194377117,-1021.1447997591738
140,-4.565268010699384,-1025.7100677698731
141,-6.3160968560053865,-1032.0261646258784
142,-4.338891949937876,-1036.3650565758164
143,-2.810603822993974,-1039.1756603988104
144,-1.004680680066853,-1040.1803410788773
145,-2.7632264317558084,-1042.943567510633
146,-1.38792343562722,-1044.3314909462604
147,-0.4091533491456656,-1044.7406442954061
148,-1.7319336390992843,-1046.4725779345054
149,-0.09794687325133622,-1046.5705248077568
150,-1.4806776763567149,-1048.0512024841134
151,-1.8615559686056016,-1049.9127584527191
152,0.07333102089073129,-1049.8394274318284
153,-0.6370254121211709,-1050.4764528439496
154,-0.3061631986282008,-1050.7826160425777
155,-1.4420275077388371,-1052.2246435503166
156,-0.7338258841503242,-1052.958469434467
157,-1.2563917042078352,-1054.2148611386747
158,0.3908522578664065,-1053.8240088808084
159,0.04531912530381388,-1053.7786897555045
160,-1.213886419535534,-1054.99257617504
161,-0.16513639475112651,-1055.157712569791
162,-0.5105148190494533,-1055.6682273888405
163,-0.6353352163995492,-1056.3035626052401
164,-0.4924060097722207,-1056.7959686150123
165,-0.8973228144129348,-1057.6932914294252
166,0.5057041725338438,-1057.1875872568914
167,-1.8482504648968723,-1059.0358377217883
168,-2.2961787050739497,-1061.3320164268623
169,-1.0403233851478761,-1062.3723398120103
170,1.2712346289088319,-1061.1011051831015
171,-0.2082583073020186,-1061.3093634904035
172,0.34556495741736726,-1060.9637985329862
173,0.748074692619233,-1060.215723840367
174,0.9579638930752963,-1059.2577599472918
175,-0.22712884136066105,-1059.4848887886524
176,-1.8285623419405919,-1061.313451130593
177,-1.1669079045655075,-1062.4803590351585
178,-0.18453563538370701,-1062.6648946705423
179,-1.0669650030727171,-1063.731859673615
180,1.073993825566889,-1062.657865848048
181,1.5060998699442434,-1061.1517659781039
182,1.2324541240740896,-1059.9193118540297
183,-0.12081634763661327,-1060.0401282016664
184,-1.0706705299308041,-1061.1107987315972
185,1.1139956812464251,-1059.9968030503508
186,1.3220933793289544,-1058.674709671022
187,-0.3173473848427552,-1058.9920570558647
188,-0.18493413735513733,-1059.17699119322
189,-0.3165808423386831,-1059.4935720355586
190,-1.4483661319598884,-1060.9419381675184
191,-0.9509545079111127,-1061.8928926754295
192,0.4032304496209827,-1061.4896622258086
193,-0.19520617662019216,-1061.6848684024287
194,-0.1640107449226635,-1061.8488791473515
195,0.7591767652389787,-1061.0897023821124
196,-0.25577913842849953,-1061.345481520541
197,-1.359731719921834,-1062.7052132404629
198,-1.3971621694884109,-1064.1023754099513
199,0.3719970740697,-1063.7303783358816
200,0.5357302883190236,-1063.1946480475626
201,-1.0498284169164935,-1064.244476464479
202,-1.3081127491208135,-1065.5525892135997
203,-1.936263126727549,-1067.4888523403272
204,-2.162580106643991,-1069.6514324469713
205,-0.3170928354758824,-1069.9685252824472
206,1.0214846335965448,-1068.9470406488506
207,0.8433936462934728,-1068.1036470025572
208,1.5794897112743072,-1066.5241572912828
209,-1.1224558620718776,-1067.6466131533546
210,-1.276037646588969,-1068.9226507999435
211,0.9625289430302739,-1067.9601218569132
212,-3.076085891832751,-1071.036207748746
213,0.6926436778933477,-1070.3435640708526
214,-0.4761462011708123,-1070.8197102720235
215,-0.29247290260994896,-1071.1121831746334
216,0.015822801278023504,-1071.0963603733553
217,2.226927432696208,-1068.8694329406592
218,-0.5889483171705393,-1069.4583812578296
219,-0.33568360655989854,-1069.7940648643896
220,0.08254596376178201,-1069.7115189006279
221,2.1172418037107708,-1067.594277096917
222,-0.1607896524130453,-1067.7550667493301
223,-0.8817663955266757,-1068.6368331448568
224,1.2108819752383677,-1067.4259511696184
225,-1.3603544924141933,-1068.7863056620326
226,0.5982362713259979,-1068.1880693907067
227,-2.4616054817297197,-1070.6496748724364
228,0.29103953626588286,-1070.3586353361707
229,1.585647867021207,-1068.7729874691495
230,-0.5163639574404926,-1069.28935142659
231,-0.11813865036976862,-1069.4074900769597
232,0.9580576864741531,-1068.4494323904855
233,-0.1551652564210216,-1068.6045976469065
234,-0.13524836024731896,-1068.7398460071538
235,-0.3375215868296932,-1069.0773675939836
236,2.8298619460511025,-1066.2475056479325
237,0.7410300610698028,-1065.5064755868627
238,0.14275248750220845,-1065.3637230993604
239,-0.47545822400018717,-1065.8391813233607
240,2.0678620138287225,-1063.771319309532
241,0.5037995432747313,-1063.2675197662572
242,-0.2207427803655598,-1063.4882625466228
243,2.3076661579775104,-1061.1805963886452
244,0.5501818903732737,-1060.6304144982719
245,0.6120450883337504,-1060.018369409938
246,0.45800866893284703,-1059.5603607410053
247,0.16328021025855838,-1059.3970805307467
248,2.006415147217159,-1057.3906653835295
249,1.8646262074179893,-1055.5260391761115
250,0.06761501201555745,-1055.458424164096
251,0.3055533037431178,-1055.1528708603528
252,-0.07875575489936205,-1055.2316266152523
253,1.5411143755373569,-1053.690512239715
254,-1.025632802689025,-1054.716145042404
255,-1.0648024286811053,-1055.780947471085
256,-0.130227176671118,-1055.911174647756
257,-1.5166383271626425,-1057.4278129749187
258,-1.3216124746941893,-1058.7494254496128
259,-0.5190751111785509,-1059.2685005607914
260,1.6431992926055696,-1057.625301268186
261,1.6877882706401248,-1055.9375129975458
262,-0.9290541634337571,-1056.8665671609795
263,-0.768049994952579,-1057.6346171559321
264,-0.5831265628453818,-1058.2177437187775
265,0.11089910035914369,-1058.1068446184183
266,-0.8438865389520928,-1058.9507311573705
267,-0.78661960737118,-1059.7373507647417
268,-0.4380978523495172,-1060.1754486170912
269,-1.2842998664802776,-1061.4597484835715
270,0.18971897477131683,-1061.2700295088002
271,-0.13335669620072582,-1061.403386205001
272,0.9587894357332534,-1060.4445967692677
273,1.1715905494922747,-1059.2730062197754
274,1.1379273314431886,-1058.1350788883321
275,-0.3919570381232682,-1058.5270359264555
276,0.7584357702801686,-1057.7686001561754
277,-1.3203423166132255,-1059.0889424727886
278,-0.7045344050611777,-1059.7934768778498
279,0.7773866885734295,-1059.0160901892764
280,-0.6792757536929643,-1059.6953659429694
281,-0.01890836440328292,-1059.7142743073728
282,-0.028155905251670194,-1059.7424302126244
283,-0.8532590391977097,-1060.595689251822
284,-0.9555530720352461,-1061.5512423238572
285,-1.1512581280415157,-1062.7025004518987
286,0.7844407428934832,-1061.918059709005
287,-0.47013486140152255,-1062.3881945704065
288,0.923241655479857,-1061.4649529149267
289,-0.10513847071742934,-1061.5700913856442
290,0.6748364499095618,-1060.8952549357346
291,-1.0624717966895534,-1061.9577267324241
292,-0.3599427455967378,-1062.317669478021
293,-2.3102514380453516,-1064.6279209160662
294,-0.4776838290453754,-1065.1056047451116
295,-0.8318410571750706,-1065.9374458022867
296,0.04340207129884543,-1065.8940437309877
297,-2.9514625540932617,-1068.845506285081
298,0.564648676641398,-1068.2808576084396
299,-0.2999431620552605,-1068.580800770495
300,0.162845490675467,-1068.4179552798196
301,0.6547196416839353,-1067.7632356381357
302,-2.201534986361469,-1069.964770624497
303,1.0855363158671314,-1068.87923430863
304,1.1457984077004288,-1067.7334359009296
305,-0.7561955141549199,-1068.4896314150847
306,0.6407402702658858,-1067.8488911448187
307,0.4874985183616942,-1067.361392626457
308,0.7450075009418149,-1066.6163851255153
309,0.7283825523844003,-1065.888002573131
310,-1.515488388699169,-1067.4034909618301
311,-1.3589847476531614,-1068.7624757094834
312,0.22491283225028028,-1068.537562877233
313,-2.2667217764643657,-1070.8042846536976
314,0.9283424634014674,-1069.875942190296
315,-0.46941887603008814,-1070.345361066326
316,-1.2859193461158551,-1071.6312804124418
317,-1.3171339314074175,-1072.9484143438492
318,-0.7769285137506885,-1073.7253428575998
319,-0.40006859403112965,-1074.125411451631
320,-0.08921542954270395,-1074.2146268811737
321,-0.031766249736932595,-1074.2463931309105
322,-0.02532173407012045,-1074.2717148649806
323,-1.5313533384039526,-1075.8030682033846
324,1.3242336779289439,-1074.4788345254556
325,0.4429936885320562,-1074.0358408369234
326,-2.286473678566167,-1076.3223145154896
327,-0.2275780243192864,-1076.5498925398088
328,-1.428642956357728,-1077.9785354961664
329,0.5154737628238638,-1077.4630617333426
330,-0.8867452171247855,-1078.3498069504674
331,-1.8926872115981386,-1080.2424941620654
332,-0.9611773486752989,-1081.2036715107408
333,-0.7682558462596313,-1081.9719273570004
334,-0.7250300660702396,-1082.6969574230707
335,-1.177451667758149,-1083.8744090908287
336,-0.6932952548124681,-1084.5677043456412
337,-0.9831948032983064,-1085.5508991489396
338,1.0797161096182204,-1084.4711830393214
339,0.6994818715267517,-1083.7717011677946
340,-0.7263093466201794,-1084.4980105144148
341,-0.9532576875856387,-1085.4512682020004
342,-0.734263875422459,-1086.1855320774227
343,-1.858016676980323,-1088.043548754403
344,-1.40374056525135,-1089.4472893196544
345,-2.465382072113543,-1091.9126713917678
346,-1.8901624339997838,-1093.8028338257677
347,-1.8284815622096344,-1095.6313153879773
348,-0.5913500038051756,-1096.2226653917826
349,-1.149966283932924,-1097.3726316757154
350,-0.6992538363276916,-1098.071885512043
351,-1.5404700407887404,-1099.6123555528318
352,-0.060918624022006984,-1099.6732741768537
353,-2.1202233876485526,-1101.7934975645023
354,-1.220561154492437,-1103.0140587189949
355,-2.87534658446648,-1105.8894053034614
356,-3.2148418412597155,-1109.104247144721
357,-2.127832684002249,-1111.2320798287233
358,-1.6070435775582546,-1112.8391234062815
359,-1.1043632973091464,-1113.9434867035907
360,-2.9798712297216237,-1116.9233579333122
361,-3.319442649964284,-1120.2428005832764
362,-1.650537322322716,-1121.893337905599
363,-2.5416329041612165,-1124.4349708097602
364,-1.1377996888300688,-1125.5727704985902
365,-3.475324489289807,-1129.04809498788
366,-3.5933990831872857,-1132.6414940710672
367,-2.321573981586558,-1134.9630680526539
368,-3.289114027231599,-1138.2521820798854
369,-1.7685303686604117,-1140.0207124485457
370,-2.7311203414724363,-1142.7518327900182
371,-3.5677039739109166,-1146.3195367639291
372,-4.959002832731074,-1151.2785395966603
373,-4.015031216211348,-1155.2935708128716
374,-2.1921918330018366,-1157.4857626458734
375,-3.134486923980147,-1160.6202495698535
376,-3.8677559802759856,-1164.4880055501294
377,-2.532642770282317,-1167.0206483204117
378,-1.090746314459604,-1168.1113946348714
379,-2.6185044436224723,-1170.7298990784939
380,-3.410702245528725,-1174.1406013240226
381,-1.5603777101285834,-1175.700979034151
382,-2.195112025094005,-1177.896091059245
383,-2.6803272084706493,-1180.5764182677156
384,-2.7010476879267835,-1183.2774659556424
385,-4.048538825875871,-1187.3260047815181
386,-4.109608394028889,-1191.435613175547
387,-3.936146293776998,-1195.371759469324
388,-1.828078394466286,-1197.1998378637902
389,-4.526177908401613,-1201.7260157721919
390,-3.0898088777773696,-1204.8158246499693
391,-2.2108794193035903,-1207.026704069273
392,-4.0873591296757885,-1211.1140631989488
393,-3.51619985747171,-1214.6302630564205
394,-4.147396434476983,-1218.7776594908976
395,-3.105060438110784,-1221.8827199290083
396,-4.203558258671047,-1226.0862781876795
397,-1.8318670581334136,-1227.9181452458129
398,-4.014233515612093,-1231.932378761425
399,-3.7305324204094648,-1235.6629111818345
400,-3.7519635470104467,-1239.414874728845
401,-5.773779332807849,-1245.1886540616529
402,-3.3965235390758184,-1248.5851776007287
403,-0.9846164613487813,-1249.5697940620776
404,-3.0367324355691507,-1252.6065264976467
405,-2.3281064219481697,-1254.9346329195948
406,-4.551417813168785,-1259.4860507327637
407,-4.54001924848601,-1264.0260699812497
408,-4.067033004953089,-1268.093102986203
409,-3.720831265441273,-1271.8139342516442
410,-2.9693479208970515,-1274.7832821725412
411,-2.8008639761497776,-1277.584146148691
412,-4.3298700018790734,-1281.91401615057
413,-5.042226021140226,-1286.9562421717103
414,-2.2889041848275493,-1289.2451463565378
415,-3.7321228123927286,-1292.9772691689304
416,-2.560816582086707,-1295.5380857510172
417,-4.000862161521476,-1299.5389479125388
418,-4.4152165197426205,-1303.9541644322815
419,-1.7526133585594692,-1305.706777790841
420,-2.7217865473982523,-1308.4285643382393
421,-2.036875021871162,-1310.4654393601104
422,-3.0020042429812137,-1313.4674436030916
423,-3.099362637579761,-1316.5668062406714
424,-2.623088132521214,-1319.1898943731926
425,-3.405548157182605,-1322.5954425303753
426,-3.3032176401150197,-1325.8986601704903
427,0.2958264125865746,-1325.6028337579037
428,-4.8646335839914325,-1330.4674673418951
429,-4.4867922391711685,-1334.9542595810663
430,-4.74059204276454,-1339.6948516238308
431,-3.54255416893916,-1343.23740579277
432,-4.555385772380199,-1347.7927915651503
433,-3.32166861140237,-1351.1144601765527
434,-1.894240513496129,-1353.008700690049
435,-1.4450910684191562,-1354.453791758468
436,-3.124083309951397,-1357.5778750684194
437,-2.813092289255954,-1360.3909673576754
438,-2.6666947708415005,-1363.057662128517
439,-3.332982295814335,-1366.3906444243314
440,-2.4949973605607796,-1368.8856417848922
441,-2.2134090374072306,-1371.0990508222994
442,-1.8339002352568408,-1372.9329510575562
443,-2.885435270883906,-1375.81838632844
444,-1.3000212981367407,-1377.1184076265768
445,-2.293317293783895,-1379.4117249203607
446,0.7474093527942296,-1378.6643155675665
447,-1.7418682763065463,-1380.4061838438731
448,-1.5339354740016922,-1381.9401193178749
449,0.6215168345222766,-1381.3186024833526
450,-1.6981121493126776,-1383.0167146326653
451,1.1962576292249856,-1381.8204570034404
452,-1.8718335173550786,-1383.6922905207955
453,-1.4159472818415606,-1385.108237802637
454,-0.40025665213677775,-1385.5084944547737
455,-0.19142680245241817,-1385.6999212572262
456,-2.5455125109907932,-1388.245433768217
457,-0.6911111359871405,-1388.936544904204
458,-3.6176964734594286,-1392.5542413776634
459,-0.5410661466664706,-1393.0953075243299
460,-0.1051169705667987,-1393.2004244948967
461,-0.12322434709681918,-1393.3236488419934
462,1.236925960796639,-1392.0867228811967
463,-3.15610905320506,-1395.2428319344017
464,-1.4201163755307806,-1396.6629483099325
465,-0.7070045575151833,-1397.3699528674476
466,-1.0525763321512316,-1398.4225291995988
467,-1.215820697071612,-1399.6383498966704
468,-1.5408974669000037,-1401.1792473635705
469,-2.3115265009952597,-1403.4907738645659
470,0.8675307629010408,-1402.623243101665
471,-1.8110194266136705,-1404.4342625282786
472,0.19812272387800012,-1404.2361398044006
473,-0.7557238428477555,-1404.9918636472485
474,-1.7756224093947444,-1406.7674860566433
475,-2.7413239321413942,-1409.5088099887846
476,0.6931173107186013,-1408.815692678066
477,0.5133097257354321,-1408.3023829523306
478,-0.46868556560175834,-1408.7710685179325
479,-0.5366121013766703,-1409.3076806193092
480,-1.4948302808473155,-1410.8025109001564
481,-0.5064340590054008,-1411.3089449591619
482,-0.2960281516620243,-1411.604973110824
483,0.4622089654956134,-1411.1427641453283
484,-1.4121307318174958,-1412.554894877146
485,-1.0212248200977654,-1413.5761196972437
486,1.1944844342123555,-1412.3816352630313
487,-0.6219077685493193,-1413.0035430315806
488,-0.2778399891880794,-1413.2813830207688
489,-0.8026831363341309,-1414.0840661571028
490,0.7486583518758553,-1413.335407805227
491,0.09233367140960669,-1413.2430741338176
492,-1.3629022214356965,-1414.6059763552532
493,0.35716150094020016,-1414.248814854313
494,0.693645125873363,-1413.5551697284395
495,0.48409039000878346,-1413.0710793384308
496,-1.4419568665632803,-1414.513036204994
497,-0.8378739218717859,-1415.3509101268658
498,0.7420278877217968,-1414.608882239144
499,-0.03793221185317274,-1414.646814450997
500,-1.630198009602329,-1416.2770124605993
501,-0.7817092130979149,-1417.0587216736972
502,-0.7416081535996679,-1417.8003298272968
503,1.1984253830677807,-1416.601904444229
504,-0.9095762407019616,-1417.5114806849308
505,-0.3273121793990573,-1417.83879286433
506,0.24787978241306025,-1417.5909130819168
507,0.38129691104723534,-1417.2096161708696
508,0.47060719417326624,-1416.7390089766964
509,0.3720906007138831,-1416.3669183759826
510,0.23770152816992993,-1416.1292168478126
511,0.533841279306779,-1415.595375568506
512,-1.5785071579499674,-1417.173882726456
513,0.6069449361303864,-1416.5669377903257
514,-0.7240503177271537,-1417.290988108053
515,-0.055362928018284754,-1417.3463510360712
516,-0.2747010226378948,-1417.621052058709
517,0.20275703945112708,-1417.4182950192578
518,-0.21610159583300165,-1417.6343966150907
519,0.6029393977009789,-1417.0314572173897
520,1.9279221158769848,-1415.1035351015128
521,1.1638224756987452,-1413.939712625814
522,1.4544963546051421,-1412.4852162712089
523,-0.35801788296172277,-1412.8432341541707
524,0.09766725782117036,-1412.7455668963496
525,-0.5613737148693922,-1413.306940611219
526,0.6833389334551739,-1412.6236016777639
527,-0.9653051540373012,-1413.588906831801
528,1.1046845073370717,-1412.484222324464
529,-0.05440842632958988,-1412.5386307507938
530,0.4544909603553224,-1412.0841397904385
531,0.5201132361714209,-1411.564026554267
532,2.255065406585566,-1409.3089611476814
533,0.6211644894713468,-1408.6877966582101
534,-0.3123156182453992,-1409.0001122764554
535,0.6583218328660838,-1408.3417904435894
536,-0.9083109853428619,-1409.2501014289323
537,-0.08454221986238827,-1409.3346436487948
538,0.7559608377983414,-1408.5786828109965
539,1.923693920538024,-1406.6549888904585
540,0.5589732255436385,-1406.0960156649148
541,0.154138851822583,-1405.9418768130922
542,-0.3678255303961534,-1406.3097023434884
543,1.0054610585801211,-1405.3042412849084
544,-1.3298720495809,-1406.6341133344893
545,-0.3994129732116642,-1407.0335263077009
546,-0.348076841552701,-1407.3816031492536
547,-0.13008959306748907,-1407.511692742321
548,-1.640751939176738,-1409.1524446814976
549,0.6577602968405826,-1408.4946843846571
550,2.076284665339884,-1406.4183997193172
551,-0.8323337154448032,-1407.250733434762
552,0.8468565208402378,-1406.4038769139217
553,-0.006211886904284847,-1406.410088800826
554,1.2945467305203129,-1405.1155420703058
555,0.09608363325222528,-1405.0194584370536
556,-0.014424998730259018,-1405.0338834357838
557,0.8958680845315827,-1404.138015351252
558,-0.8181026522132965,-1404.9561180034655
559,-0.0733113786090705,-1405.0294293820746
560,-0.6011682158175206,-1405.6305975978921
561,-0.21119066619686647,-1405.841788264089
562,1.3790266713511472,-1404.462761592738
563,1.1380727894985765,-1403.3246888032393
564,-1.12975782557821,-1404.4544466288175
565,-0.6875510964118228,-1405.1419977252294
566,-0.6163612721561827,-1405.7583589973856
567,0.23250131522514322,-1405.5258576821604
568,1.0168658366372443,-1404.5089918455233
569,-0.8144901079326992,-1405.323481953456
570,-0.8309873007483044,-1406.1544692542043
571,1.6276946158376506,-1404.5267746383665
572,0.16857158588878818,-1404.3582030524778
573,-0.6191605274057708,-1404.9773635798836
574,0.5580483283181178,-1404.4193152515654
575,1.7715980074982551,-1402.6477172440673
576,1.048825427712027,-1401.5988918163553
577,-0.8659316005972358,-1402.4648234169524
578,2.100592458187977,-1400.3642309587644
579,-1.5037965610300088,-1401.8680275197944
580,1.7047034932142315,-1400.16332402658
581,-2.438286587684537,-1402.6016106142647
582,1.408972522711534,-1401.1926380915531
583,0.6589682437186725,-1400.5336698478345
584,0.3748008181104146,-1400.1588690297242
585,0.3500691854901678,-1399.808799844234
586,1.158060004449307,-1398.6507398397848
587,-0.41627146823003297,-1399.0670113080148
588,0.9407729100553236,-1398.1262383979595
589,-2.5709118516139897,-1400.6971502495735
590,0.6549491392723006,-1400.0422011103012
591,1.2420277700177027,-1398.8001733402834
