temperature,heat_flow_mW_mg,cumulative_heat
25,1.711114169910985,1.711114169910985
26,0.4324188533230415,2.1435330232340264
27,2.1282407677259316,4.2717737909599585
28,-0.6574556799250925,3.614318111034866
29,-1.4230942650085696,2.1912238460262965
30,-1.894695990482584,0.2965278555437125
31,-0.7271467290141009,-0.4306188734703884
32,-0.6968484814185094,-1.1274673548888978
33,-0.7208252408201368,-1.8482925957090346
34,-0.713739190752563,-2.5620317864615973
35,0.17542171541034285,-2.3866100710512543
36,0.18920490212833108,-2.1974051689229235
37,-0.02673370109010567,-2.224138870013029
38,-1.7422120822098295,-3.9663509522228586
39,0.3153216132250177,-3.6510293389978408
40,0.9187878858491025,-2.7322414531487382
41,-1.1819364853208278,-3.914177938469566
42,-0.6322818551888733,-4.546459793658439
43,-1.199228844426786,-5.745688638085225
44,-1.7178050813137768,-7.463493719399002
45,-0.5063062051990951,-7.969799924598098
46,-0.7245547550644941,-8.694354679662592
47,-3.142464120281059,-11.83681879994365
48,-1.3284394964401696,-13.16525829638382
49,-1.9395914263655092,-15.104849722749329
50,-0.7010684211603841,-15.805918143909713
51,-2.0185590799604576,-17.82447722387017
52,-2.0484159708522034,-19.872893194722373
53,-0.7267661861919666,-20.59965938091434
54,-1.5907834140977049,-22.190442795012043
55,-2.0104936296001026,-24.200936424612145
56,-2.4018703301413415,-26.602806754753487
57,-2.851174992570429,-29.453981747323915
58,-4.554385324748871,-34.00836707207279
59,-3.8246439797259164,-37.83301105179871
60,-2.959764573177531,-40.79277562497624
61,-3.897859825786857,-44.6906354507631
62,-5.027681822998025,-49.71831727376112
63,-4.4719485960424015,-54.190265869803525
64,-2.6788248250044013,-56.86909069480792
65,-4.714925605169913,-61.58401629997783
66,-6.2982804143329405,-67.88229671431077
67,-7.3084682091896305,-75.1907649235004
68,-6.6439220008174225,-81.83468692431782
69,-6.611468404971551,-88.44615532928937
70,-6.801746435360806,-95.24790176465018
71,-8.605224420223225,-103.8531261848734
72,-8.847392195623396,-112.7005183804968
73,-8.28930640935808,-120.98982478985488
74,-7.756738899702272,-128.74656368955715
75,-10.011850840111459,-138.7584145296686
76,-9.426073808271418,-148.18448833794002
77,-11.395388876175408,-159.57987721411544
78,-10.631799241459285,-170.21167645557472
79,-11.436024250675477,-181.6477007062502
80,-13.860761017981682,-195.50846172423186
81,-12.63832840897692,-208.14679013320878
82,-12.671704697794166,-220.81849483100294
83,-14.1032603902514,-234.92175522125433
84,-16.233632427952575,-251.15538764920692
85,-16.84881600580933,-268.0042036550162
86,-14.569163870057281,-282.57336752507354
87,-17.484827589941435,-300.058195115015
88,-17.554054626671707,-317.6122497416867
89,-16.940928593191174,-334.5531783348779
90,-18.028821725952696,-352.5820000608306
91,-16.111113587708658,-368.6931136485392
92,-17.422061746453334,-386.11517539499255
93,-18.081324055956348,-404.1964994509489
94,-20.05340487517373,-424.24990432612265
95,-18.15217791373784,-442.4020822398605
96,-20.683951505824282,-463.08603374568474
97,-20.09003517705934,-483.1760689227441
98,-21.24273129016866,-504.41880021291274
99,-18.305281939249,-522.7240821521617
100,-20.258407442785508,-542.9824895949472
101,-19.626060285090773,-562.608549880038
102,-20.35687373784327,-582.9654236178812
103,-19.68132415586187,-602.6467477737431
104,-19.8247273568367,-622.4714751305797
105,-19.586207842383796,-642.0576829729636
106,-18.985037773627777,-661.0427207465914
107,-21.131422724267544,-682.1741434708589
108,-18.002385675114503,-700.1765291459734
109,-19.114119506108803,-719.2906486520822
110,-16.718770496165,-736.0094191482472
111,-16.259022607675625,-752.2684417559228
112,-16.088822626068698,-768.3572643819915
113,-16.33846706561402,-784.6957314476056
114,-17.418127315386656,-802.1138587629922
115,-17.367312878396152,-819.4811716413884
116,-15.732097039317296,-835.2132686807057
117,-16.310905850765817,-851.5241745314715
118,-15.62054573894213,-867.1447202704137
119,-14.596390097682585,-881.7411103680963
120,-11.63369716396232,-893.3748075320586
121,-8.868357606128917,-902.2431651381876
122,-10.23277099399188,-912.4759361321794
123,-12.416677900399394,-924.8926140325788
124,-9.63832420794379,-934.5309382405226
125,-9.070289863129526,-943.6012281036521
126,-8.554893377300068,-952.1561214809523
127,-10.180251511093118,-962.3363729920454
128,-6.693201422679106,-969.0295744147245
129,-7.994844965488053,-977.0244193802125
130,-7.831509433748186,-984.8559288139608
131,-5.930692813852755,-990.7866216278135
132,-6.099414713615544,-996.886036341429
133,-8.066158275861188,-1004.9521946172902
134,-7.8735873856137975,-1012.8257820029039
135,-6.463173964066612,-1019.2889559669705
136,-4.888379723663381,-1024.177335690634
137,-4.942097299613215,-1029.119432990247
138,-3.8309085086583243,-1032.9503414989053
139,-3.4875722888197314,-1036.4379137877252
140,-4.615266898337359,-1041.0531806860624
141,-4.022065285008335,-1045.0752459710707
142,-2.425234117575389,-1047.500480088646
143,-3.1969421140010588,-1050.6974222026472
144,-3.3800860881866464,-1054.0775082908337
145,-1.8422814462879238,-1055.9197897371216
146,-2.4563723372508193,-1058.3761620743724
147,-2.2548647786295053,-1060.631026853002
148,-3.1901655003593037,-1063.8211923533613
149,-2.9327803686124527,-1066.7539727219737
150,-0.4744621652585116,-1067.2284348872322
151,-2.5310088163033493,-1069.7594437035355
152,0.33614738613980133,-1069.4232963173956
153,-1.28852994323861,-1070.7118262606343
154,-0.7515791808020552,-1071.4634054414364
155,-0.24429281880441844,-1071.707698260241
156,-0.70597775747913,-1072.41367601772
157,-0.9611457831041399,-1073.374821800824
158,-2.79216223681995,-1076.166984037644
159,0.2308556068758285,-1075.9361284307681
160,0.054729434232707375,-1075.8813989965354
161,0.3509263150806937,-1075.5304726814547
162,1.0313709976502166,-1074.4991016838046
163,0.4757641664044512,-1074.0233375174003
164,0.40277748252339507,-1073.620560034877
165,-0.40943103201984826,-1074.0299910668969
166,-0.06751333722464294,-1074.0975044041215
167,-1.0504566462319256,-1075.1479610503534
168,-0.2672853764671378,-1075.4152464268204
169,-0.0759965946173973,-1075.4912430214379
170,3.0117906108743058,-1072.4794524105635
171,-0.17455480173045673,-1072.654007212294
172,-0.09674490115090316,-1072.7507521134448
173,0.9694071054211653,-1071.7813450080237
174,0.6456715432510078,-1071.1356734647727
175,-2.154690103997667,-1073.2903635687703
176,-0.8089378837397784,-1074.0993014525102
177,-1.1222103410266917,-1075.2215117935368
178,-0.11915889728442206,-1075.3406706908213
179,0.3257005573578317,-1075.0149701334635
180,-0.12843048844474103,-1075.1434006219083
181,0.5584607958435857,-1074.5849398260648
182,0.19183760513116832,-1074.3931022209335
