temperature,mass_loss_percent,remaining_mass_percent,mass_loss_rate
25,0.0,100.0,0.08890021697148531
26,0.08890021697148531,99.91109978302852,0.0015719061968951739
27,0.0031438123937903477,99.99685618760621,0.03591099728674543
28,0.16072221154497618,99.83927778845502,-0.0015719061968951739
29,0.0,100.0,-0.05327822329373912
30,0.05416576495749793,99.9458342350425,0.0
31,0.0,100.0,-0.027082882478748967
32,0.0,100.0,0.06719742347397357
33,0.13439484694794715,99.86560515305206,0.001595651657909245
34,0.00319130331581849,99.99680869668418,0.008979485461923786
35,0.15235381787179472,99.8476461821282,0.013652013529614735
36,0.03049533037504796,99.96950466962495,0.41107236849515333
37,0.9744985548621014,99.0255014451379,0.5707726148462422
38,1.1720405600675323,98.82795943993247,-0.012190576334721703
39,0.950117402192658,99.04988259780734,-0.13588800392307665
40,0.900264552221379,99.09973544777863,0.08609999822237635
41,1.1223173986374106,98.8776826013626,0.014015347058593197
42,0.9282952463385654,99.07170475366144,-0.056226892324106714
43,1.0098636139891972,98.9901363860108,0.04870813491725001
44,1.0257115161730654,98.97428848382694,-0.01872778653371121
45,0.9724080409217748,99.02759195907822,-0.07515722891034465
46,0.8753970583523761,99.12460294164762,0.035770622671847385
47,1.0439492862654696,98.95605071373453,0.05161067369174416
48,0.9786184057358644,99.02138159426414,-0.09748673114720419
49,0.8489758239710612,99.15102417602894,0.026268627525575572
50,1.0311556607870156,98.96884433921298,0.569570901619172
51,1.9881176272094052,98.0118823727906,0.5010209121837802
52,2.033197485154576,97.96680251484543,0.009868093110680709
53,2.0078538134307666,97.99214618656923,-0.08145612193581409
54,1.8702852412829478,98.12971475871706,-0.007504342721192603
55,1.9928451279883814,98.00715487201163,0.035817988015042546
56,1.941921217313033,98.05807878268696,-0.0477865934404933
57,1.8972719411073948,98.10272805889261,0.08979347128677506
58,2.121508159886583,97.87849184011341,0.02974735088318503
59,1.956766642873765,98.04323335712624,-0.05551996578236462
60,2.010468228321854,97.98953177167814,0.09637688041296388
61,2.1495204036996927,97.8504795963003,0.04334321617062464
62,2.097154660663103,97.90284533933689,-0.06206591186569388
63,2.025388579968305,97.97461142003169,-0.12208018546582555
64,1.852994289731452,98.14700571026854,-0.06864309971844496
65,1.888102380531415,98.11189761946858,0.09365478653117076
66,2.0403038627937935,97.95969613720621,0.04597904831841004
67,1.980060477168235,98.01993952283176,-0.05444946358169811
68,1.9314049356303973,98.0685950643696,0.024614600624186078
69,2.0292896784166072,97.9707103215834,-0.0061458243979241045
70,1.919113286834549,98.08088671316546,0.5059717925536389
71,3.041233263523885,96.95876673647612,0.5220177196368078
72,2.9631487261081646,97.03685127389184,0.005221360973513001
73,3.051675985470911,96.94832401452909,0.0011735501766045875
74,2.9654958264613738,97.03450417353862,0.03147732913154466
75,3.1146306437340003,96.885369356266,-0.022292109578285535
76,2.9209116073048027,97.0790883926952,0.006884550208347884
77,3.128399744150696,96.8716002558493,0.03567368621888045
78,2.9922589797425636,97.00774102025744,-0.0528747665959981
79,3.0226502109587,96.9773497890413,-0.09180538008370398
80,2.8086482195751556,97.19135178042484,-0.06821300055892987
81,2.88622420984084,97.11377579015917,0.15393026544077615
82,3.116508750456708,96.8834912495433,0.011804340162656413
83,2.909832890166153,97.09016710983384,-0.0992714168990938
84,2.9179659166585203,97.08203408334148,0.11756982526851001
85,3.144972540703173,96.85502745929682,0.09258835654779851
86,3.1031426297541174,96.89685737024588,-0.03955870104911918
87,3.0658551386049346,96.93414486139507,0.05162852361369419
88,3.2063996769815057,96.7936003230185,0.025035001792133693
