temperature,heat_flow_mW_mg,cumulative_heat
25,1.0185754840664205,1.0185754840664205
26,0.47141796959133164,1.4899934536577522
27,-0.6359532339918801,0.8540402196658721
28,-0.4097415057095416,0.44429871395633047
29,-0.12477550159686285,0.3195232123594676
30,-0.8029948551148715,-0.48347164275540383
31,-0.0033493388087456064,-0.48682098156414944
32,0.7897489525854529,0.3029279710213034
33,-1.2979800866732614,-0.995052115651958
34,-1.1951192230322205,-2.1901713386841783
35,-1.4751222968068531,-3.6652936354910315
36,1.5426653785354696,-2.122628256955562
37,-0.4381641237645377,-2.5607923807200996
38,-0.10563509436909632,-2.666427475089196
39,0.3076863701585763,-2.35874110493062
40,-1.497678169215065,-3.8564192741456846
41,0.1371068509878534,-3.7193124231578314
42,-1.1819453835984661,-4.9012578067562975
43,-0.36175070695725803,-5.263008513713555
44,-0.5271237833105047,-5.79013229702406
45,2.0450195083184783,-3.745112788705582
46,-0.16938256587789113,-3.9144953545834733
47,-1.5371575082587707,-5.451652862842244
48,0.8341010442908795,-4.617551818551364
49,0.1633040659385777,-4.454247752612787
50,-0.6386997669540937,-5.092947519566881
51,-1.546855779887417,-6.6398032994542975
52,-0.15769089104959394,-6.797494190503891
53,1.5163160847656845,-5.281178105738206
54,1.1626905885422045,-4.118487517196002
55,0.7563630659019861,-3.3621244512940156
56,-1.5772195223131762,-4.939343973607192
57,0.49918000505083127,-4.4401639685563605
58,0.47762739062853343,-3.962536577927827
59,0.5077083576632574,-3.4548282202645697
60,0.6693009509378897,-2.78552726932668
61,0.2673712590068435,-2.518156010319837
62,-0.92467820560303,-3.4428342159228666
63,0.5038710900060991,-2.9389631259167674
64,1.3220247222743133,-1.6169384036424541
65,0.8525929143567582,-0.7643454892856959
66,0.5797119661686085,-0.18463352311708736
67,-1.0730220992104782,-1.2576556223275657
68,-0.36934493168927846,-1.6270005540168442
69,-0.17231271467726697,-1.7993132686941111
70,-0.15411662510483073,-1.9534298937989418
71,0.33757614577329037,-1.6158537480256514
72,0.6016672846172954,-1.0141864634083562
73,0.5614013131631556,-0.4527851502452006
74,-0.2220874645938204,-0.674872614839021
75,-1.0805941291366417,-1.7554667439756626
76,-0.6702087079051061,-2.425675451880769
77,0.5137672544086334,-1.9119081974721355
78,-0.15064635762301198,-2.0625545550951476
79,-0.6083860194820542,-2.6709405745772017
80,0.5256135090323883,-2.145327065544813
81,1.0770272152631775,-1.0682998502816357
82,0.36519556159377725,-0.7031042886878585
83,-1.0710057480767705,-1.774110036764629
84,-0.05923070400441192,-1.833340740769041
85,0.7673221141511027,-1.0660186266179381
86,1.115617633920233,0.04959900730229494
87,-0.2900031511086805,-0.24040414380638558
88,-0.3938626763297387,-0.6342668201361243
89,0.08649108365337144,-0.5477757364827529
90,-0.26239622580918953,-0.8101719622919424
91,-0.33140875522676744,-1.1415807175187098
92,0.9330461151525863,-0.20853460236612353
93,1.4384929216719646,1.2299583193058412
94,0.7436554677085069,1.9736137870143482
95,-1.5763859354741032,0.397227851540245
96,0.5378774287924232,0.9351052803326682
97,-0.6343286016174045,0.3007766787152637
98,-1.0106656000161138,-0.7098889213008501
99,-0.4408395810865065,-1.1507285023873566
100,0.48540530976628593,-0.6653231926210706
101,0.03912638504308447,-0.6261968075779861
102,0.15646791559052753,-0.4697288919874586
103,-0.21537711350110428,-0.6851060054885629
104,-1.1311375707215612,-1.816243576210124
105,-0.617934814564902,-2.434178390775026
106,-1.2924533229344009,-3.726631713709427
107,-0.2524327403039768,-3.979064454013404
108,-0.9779949272707102,-4.957059381284115
109,-0.3581699370085758,-5.31522931829269
110,0.07080560481779535,-5.244423713474895
111,0.1398527496080642,-5.1045709638668315
112,2.037773580149812,-3.0667973837170197
113,0.3630749668137116,-2.7037224169033083
114,-0.6583369562474983,-3.3620593731508066
115,-0.7255040405943474,-4.087563413745154
116,-0.8668403729681927,-4.954403786713347
117,0.4393591573422192,-4.515044629371128
118,-0.4465025906612279,-4.961547220032356
119,-1.9699764068812469,-6.931523626913603
120,-1.1728562463642813,-8.104379873277885
121,0.01599988012453118,-8.088379993153355
122,-0.17730909470524187,-8.265689087858597
123,-0.13022236042646976,-8.395911448285066
124,0.9030210057174564,-7.492890442567609
125,0.032607239694685416,-7.460283202872924
126,-0.4238313980647911,-7.884114600937715
127,-0.7536612945962059,-8.63777589553392
128,-0.6391304227123079,-9.276906318246228
129,1.079554663682369,-8.197351654563859
130,-0.028714912976881148,-8.22606656754074
131,1.3189362436845173,-6.907130323856222
132,0.5074819154138475,-6.399648408442375
133,2.510809855902734,-3.888838552539641
134,0.26940417397433775,-3.619434378565303
135,-0.9627776552426249,-4.582212033807928
136,-1.4098468462981337,-5.992058880106062
137,0.867838709518274,-5.124220170587788
138,0.628418530477448,-4.49580164011034
