temperature,heat_flow_mW_mg,cumulative_heat
25,-1.5487686458371035,-1.5487686458371035
26,-1.3246489106688095,-2.8734175565059132
27,0.7286022987115408,-2.1448152577943724
28,-1.2995453030565274,-3.4443605608508996
29,1.283403361922139,-2.1609571989287604
30,-1.4893267804746464,-3.6502839794034068
31,0.3795169436015282,-3.2707670358018786
32,-1.3461685957084462,-4.616935631510325
33,-0.8788088341317766,-5.495744465642101
34,-1.4929118318061116,-6.9886562974482125
35,-0.8551912564313062,-7.8438475538795185
36,0.011848786073124423,-7.831998767806394
37,-0.08937457844210162,-7.921373346248496
38,-0.3954364654516778,-8.316809811700173
39,0.7885337319242565,-7.5282760797759165
40,-0.41472916385492736,-7.943005243630844
41,0.24249749185691294,-7.700507751773931
42,1.9164854833558973,-5.784022268418034
43,-1.8910526843549733,-7.6750749527730076
44,-0.05043378444202984,-7.725508737215037
45,-0.5341686022523097,-8.259677339467347
46,-0.3904345998612903,-8.650111939328637
47,-1.1617115727309644,-9.8118235120596
48,-1.774959749401443,-11.586783261461044
49,-2.6099185869166863,-14.19670184837773
50,-2.4830581582925433,-16.67976000667027
51,-0.7558715207291378,-17.43563152739941
52,-0.29532247430358893,-17.730954001702997
53,-1.668195126053298,-19.399149127756296
54,-2.8502052679228673,-22.249354395679163
55,-0.6657992827626831,-22.915153678441847
56,-2.663407692071085,-25.578561370512933
57,-4.794967695173202,-30.373529065686135
58,-2.0872515446215134,-32.46078061030765
59,-1.6673683432834678,-34.12814895359112
60,-2.4466178997693193,-36.574766853360444
61,-5.347473386651823,-41.922240240012265
62,-4.319685849727054,-46.241926089739316
63,-3.625853939829032,-49.86778002956835
64,-5.493712675799331,-55.36149270536768
65,-5.929858418573443,-61.291351123941126
66,-5.33898481285926,-66.63033593680039
67,-4.268446857186621,-70.89878279398701
68,-3.9351213323716796,-74.83390412635869
69,-7.226222731166505,-82.06012685752519
70,-7.97254558707273,-90.03267244459792
71,-7.565299535553884,-97.59797198015181
72,-7.605124807601874,-105.20309678775368
73,-8.619395694662206,-113.82249248241588
74,-8.912497145129223,-122.7349896275451
75,-9.804731514636082,-132.53972114218118
76,-12.413691743391919,-144.9534128855731
77,-11.089807882905001,-156.0432207684781
78,-11.556314206310171,-167.59953497478827
79,-13.015951378854629,-180.6154863536429
80,-11.944158439748055,-192.55964479339096
81,-12.676575553583069,-205.23622034697402
82,-14.791444532215037,-220.02766487918905
83,-16.54453905150573,-236.57220393069477
84,-13.4421722517828,-250.01437618247758
85,-15.536345929403376,-265.55072211188093
86,-16.961914922161,-282.5126370340419
87,-18.0087921483998,-300.5214291824417
88,-18.053113001466816,-318.57454218390853
89,-16.762030769556606,-335.3365729534651
90,-18.659997251788134,-353.99657020525325
91,-19.872199107666408,-373.86876931291965
92,-18.064305309691694,-391.93307462261134
93,-18.825196252672793,-410.75827087528415
94,-19.857411605183312,-430.61568248046746
95,-20.61147517504097,-451.22715765550845
96,-20.52031283086083,-471.74747048636925
97,-20.366507691956954,-492.1139781783262
98,-20.371286041337964,-512.4852642196641
99,-19.720370508331808,-532.205634727996
100,-20.061973082864245,-552.2676078108602
101,-19.867431772824073,-572.1350395836843
102,-19.856634596738974,-591.9916741804233
103,-19.15348597313227,-611.1451601535556
104,-19.97831560091771,-631.1234757544732
105,-21.851484653603457,-652.9749604080768
106,-18.912897687373697,-671.8878580954505
107,-17.642151170593536,-689.5300092660441
108,-16.91713629926304,-706.4471455653071
109,-19.118352725166098,-725.5654982904732
110,-18.18676543389669,-743.7522637243699
111,-16.848149043118475,-760.6004127674884
112,-16.142137062316255,-776.7425498298046
113,-14.856333048185789,-791.5988828779904
114,-16.451307358492596,-808.050190236483
115,-17.037788050646085,-825.0879782871291
116,-14.572801238423077,-839.6607795255521
117,-14.603365897492507,-854.2641454230446
118,-12.911730164515044,-867.1758755875596
119,-13.531169301824036,-880.7070448893837
120,-14.79127465648945,-895.4983195458732
121,-11.35531414259681,-906.85363368847
122,-11.340379689063314,-918.1940133775333
123,-11.918562493437747,-930.1125758709711
124,-10.424166890534766,-940.5367427615059
125,-9.571681883550418,-950.1084246450564
126,-8.884475643717172,-958.9929002887736
127,-9.010746294601919,-968.0036465833756
128,-8.529926734138547,-976.5335733175142
129,-8.872842236236274,-985.4064155537504
130,-5.034327286540728,-990.4407428402911
131,-7.629379637001963,-998.0701224772931
132,-7.809788908095562,-1005.8799113853887
133,-3.837324362888596,-1009.7172357482773
134,-5.7515379494202685,-1015.4687736976975
135,-5.877803317194467,-1021.346577014892
136,-5.546332633194323,-1026.8929096480863
137,-4.546837842910752,-1031.439747490997
138,-4.161461927705865,-1035.6012094187029
139,-4.5222132925422285,-1040.123422711245
140,-2.3911534049242533,-1042.5145761161693
141,-1.4731900807875398,-1043.987766196957
142,-2.840608450631702,-1046.8283746475886
143,-2.5742013827343357,-1049.402576030323
144,-3.549346381126557,-1052.9519224114495
145,-2.5315330215163283,-1055.4834554329657
146,-1.7385305048535016,-1057.2219859378192
147,-1.2300895390118827,-1058.4520754768312
148,-0.5054858398181632,-1058.9575613166494
149,-2.785194774635391,-1061.7427560912847
150,-0.7709087839282223,-1062.513664875213
151,-1.4758842251230113,-1063.989549100336
152,0.19606303924057833,-1063.7934860610956
153,-0.36877482069175604,-1064.1622608817872
154,-0.7480309093288421,-1064.9102917911162
155,-0.8336308997724031,-1065.7439226908887
156,-1.6015827900575803,-1067.3455054809463
157,0.2415062583485994,-1067.1039992225976
158,-0.8007825035763984,-1067.904781726174
159,-1.3784870957715678,-1069.2832688219455
160,-1.8718457018358232,-1071.1551145237813
161,-1.0747047925000102,-1072.2298193162812
162,0.6775445058802434,-1071.552274810401
163,0.4886426123939055,-1071.063632198007
164,0.5424779325325605,-1070.5211542654745
165,0.3821680249296752,-1070.138986240545
166,-0.04081281760159278,-1070.1797990581465
167,0.2611537243581644,-1069.9186453337884
168,0.4947576012769,-1069.4238877325115
169,-0.9901437665651629,-1070.4140314990766
170,-1.169382435642388,-1071.583413934719
171,0.8325824752168665,-1070.750831459502
172,0.1117060749840352,-1070.639125384518
173,0.8393667518138452,-1069.799758632704
174,1.0620277881673739,-1068.7377308445366
175,0.36920265617040837,-1068.368528188366
176,-1.999407965520478,-1070.3679361538866
177,-1.979779632394571,-1072.3477157862812
178,0.9428341347016417,-1071.4048816515797
179,-0.7138593484378476,-1072.1187410000175
180,1.5621790534152806,-1070.5565619466022
181,0.01805274541094688,-1070.5385092011913
182,1.2858943715867095,-1069.2526148296047
183,-0.6305932144224349,-1069.883208044027
184,1.0659027693821292,-1068.817305274645
185,0.3432911828568208,-1068.4740140917881
186,0.63869922387054,-1067.8353148679175
187,0.00455525907051071,-1067.830759608847
188,1.256677080430874,-1066.5740825284163
189,-1.3186786907922274,-1067.8927612192085
190,0.34001141444331745,-1067.5527498047652
191,-1.6871571530534073,-1069.2399069578187
192,0.33191604079050174,-1068.9079909170282
193,1.276461092568867,-1067.6315298244592
194,2.1580750351297375,-1065.4734547893295
195,1.6431217098741397,-1063.8303330794554
196,-0.9305258143888243,-1064.7608588938442
197,0.3910021231154016,-1064.3698567707288
198,0.4296160649627996,-1063.940240705766
199,0.1649146921263852,-1063.7753260136396
200,0.03913253652484875,-1063.7361934771147
201,0.06400026356043773,-1063.6721932135542
202,-1.7838852579357911,-1065.45607847149
203,-0.5806808107157737,-1066.0367592822058
204,-1.0313811063107368,-1067.0681403885167
205,-0.13815041730014765,-1067.2062908058167
206,-1.038881466427005,-1068.2451722722437
207,0.19596457779603843,-1068.0492076944477
208,-0.2625168754092033,-1068.3117245698568
209,-1.72666904940325,-1070.03839361926
210,-0.4338443531389814,-1070.472237972399
211,-1.6415035366387454,-1072.1137415090377
212,0.823149183841147,-1071.2905923251965
213,-0.7543658745439109,-1072.0449581997404
214,0.6485846084250536,-1071.3963735913153
215,0.5340470517304866,-1070.8623265395847
216,-1.3865059071293817,-1072.248832446714
217,-0.5446025332001577,-1072.793434979914
218,-1.0571524777006236,-1073.8505874576147
219,0.30765877000830605,-1073.5429286876063
220,1.0114700512087798,-1072.5314586363975
221,1.30149816718241,-1071.229960469215
222,-1.9158539328673228,-1073.1458144020824
223,-0.7257705926620678,-1073.8715849947444
224,-0.712760213332671,-1074.584345208077
225,-0.11371875382064332,-1074.6980639618976
226,0.35206310783777767,-1074.3460008540599
227,2.038192622476607,-1072.3078082315833
228,-0.5890362200726896,-1072.896844451656
