temperature,mass_loss_percent,remaining_mass_percent,mass_loss_rate
25,0.06571313978333006,99.93428686021667,-0.06571313978333006
26,0.0,100.0,0.03653795442940012
27,0.1387890486421303,99.86121095135788,0.004597707828917558
28,0.009195415657835116,99.99080458434217,-0.06939452432106515
29,0.0,100.0,-0.004597707828917558
30,0.0,100.0,0.008124802962076256
31,0.016249605924152512,99.98375039407584,0.0
32,0.0,100.0,0.0021623863654622946
33,0.0205743786550771,99.97942562134492,0.0
34,0.0,100.0,-0.01028718932753855
35,0.0,100.0,0.0
36,0.0,100.0,0.5442465438000893
37,1.0884930876001786,98.91150691239982,0.5205470083009164
38,1.0410940166018328,98.95890598339817,-0.07746575625265167
39,0.9335615750948753,99.06643842490513,-0.014796394146723069
40,1.0115012283083866,98.98849877169161,0.11502774818874345
41,1.1636170714723622,98.83638292852764,0.009690993695658734
42,1.030883215699704,98.9691167843003,-0.057003208435317254
43,1.0496106546017276,98.95038934539828,0.06650525840349031
44,1.1638937325066847,98.83610626749332,-0.0963696431016472
45,0.8568713683984333,99.14312863160157,-0.10887213572487286
46,0.946149461056939,99.05385053894307,0.011320059871164467
47,0.8795114881407622,99.12048851185924,-0.07527556717203998
48,0.795598326712859,99.20440167328714,0.0585748267976795
49,0.9966611417361212,99.00333885826387,0.05368870865335679
50,0.9029757440195726,99.09702425598043,0.43133741524981345
51,1.859335972235748,98.14066402776425,0.6776963857030958
52,2.2583685154257642,97.74163148457424,0.020719884736199456
53,1.900775741708147,98.09922425829185,-0.14492570296027973
54,1.9685171095052048,98.0314828904948,0.01350185347742483
55,1.9277794486629967,98.072220551337,0.07576520235398543
56,2.1200475142131756,97.87995248578683,0.014548978941545498
57,1.9568774065460877,98.04312259345392,-0.08313223360928268
58,1.9537830469946103,98.04621695300538,0.05952724396587683
59,2.0759318944778413,97.92406810552215,-0.09133389023130045
60,1.7711152665320093,98.22888473346799,-0.014309914773422028
61,2.0473120649309973,97.95268793506901,0.05335849096525436
62,1.877832248462518,98.12216775153748,-0.09397660104419714
63,1.859358862842603,98.1406411371574,-0.014968433691214589
64,1.8478953810800889,98.1521046189199,0.013272291627558719
