distance_um,Ni_wt%,Zr_wt%,Y_wt%,O_wt%,La_wt%,Sr_wt%,Mn_wt%
0.0,43.43499977954895,34.355864539093176,5.033501052120296,17.175634629237578,0.0,0.0,0.0
2.0050125313283207,39.25606186127583,34.70338404285365,5.636616336510905,20.40393775935962,0.0,0.0,0.0
4.010025062656641,41.2185013095421,33.120661710821935,5.341475298739776,20.319361680896183,0.0,0.0,0.0
6.015037593984962,43.43950305513805,29.359881206550803,5.5102152067885,21.69040053152264,0.0,0.0,0.0
8.020050125313283,40.55967818514022,36.13233072335823,4.058177123470264,19.249813968031283,0.0,0.0,0.0
10.025062656641603,39.54496178883455,38.65660726132864,5.508198614077229,16.290232335759587,0.0,0.0,0.0
12.030075187969924,39.78645162360341,36.68692914051725,4.522815431933234,19.003803803946116,0.0,0.0,0.0
14.035087719298245,40.92020751578868,35.252255075803525,5.222298622651879,18.605238785755905,0.0,0.0,0.0
16.040100250626566,39.94984918275872,34.87916182116302,4.5768696547984495,20.5941193412798,0.0,0.0,0.0
18.045112781954884,41.14228633170531,36.11795586443894,5.464167569180603,17.27559023467515,0.0,0.0,0.0
20.050125313283207,38.47047894605396,33.316455199538154,5.3579764631582405,22.855089391249646,0.0,0.0,0.0
22.05513784461153,38.93545374523883,37.15864923090981,5.15376046345146,18.75213656039991,0.0,0.0,0.0
24.06015037593985,40.321787293007795,34.25949146170587,6.1291970733234225,19.28952417196292,0.0,0.0,0.0
26.065162907268167,40.49552170105061,34.02169060890016,4.8186236434051475,20.66416404664408,0.0,0.0,0.0
28.07017543859649,40.27510757540125,34.2057420760592,4.220673575156776,21.298476773382767,0.0,0.0,0.0
30.075187969924812,38.84376376304125,35.159734504171944,5.403100853736697,20.5934008790501,0.0,0.0,0.0
32.08020050125313,38.22948028803504,34.80865853030865,5.175815632942266,21.786045548714057,0.0,0.0,0.0
34.08521303258145,41.0580100653733,32.16298897021703,4.810669186553405,21.968331777856275,0.0,0.0,0.0
36.09022556390977,41.94477124248881,35.65621447846718,4.617609341755017,17.781404937288983,0.0,0.0,0.0
38.095238095238095,39.80687072228918,35.414519195656766,4.56548501140754,20.213125070646512,0.0,0.0,0.0
40.100250626566414,37.50928562979133,36.883946966430216,5.029941479707254,20.576825924071223,0.0,0.0,0.0
42.10526315789473,36.68105756805803,34.575592089437315,5.280571603973173,23.462778738531483,0.0,0.0,0.0
44.11027568922306,40.63069140850723,33.74964064280719,4.758028860191506,20.861639088494087,0.0,0.0,0.0
46.11528822055138,40.59242835829057,33.127884042690866,6.202346363408672,20.077341235609893,0.0,0.0,0.0
48.1203007518797,36.53234085819521,39.5824639615099,4.692033908475915,19.193161271818976,0.0,0.0,0.0
50.125313283208015,39.553488032584994,35.67960630831939,5.155499806077961,19.611405853017647,0.0,0.0,0.0
52.130325814536334,40.775077091349544,35.49451375838066,4.496446489348616,19.233962660921172,0.0,0.0,0.0
54.13533834586466,33.98669948783867,38.06843512932122,5.259647946399664,22.685217436440443,0.0,0.0,0.0
56.14035087719298,37.59838880106904,38.01714365304479,4.943391176057388,19.441076369828775,0.0,0.0,0.0
58.1453634085213,42.668750741336055,34.13520541646019,5.1270061471433,18.069037695060448,0.0,0.0,0.0
60.150375939849624,41.046929456347684,33.77725946474601,4.9270002312584475,20.24881084764787,0.0,0.0,0.0
62.15538847117794,40.525580705557914,36.23184228425076,4.193440939309889,19.049136070881442,0.0,0.0,0.0
64.16040100250626,39.559057322024735,35.04667932165971,3.827745750499896,21.566517605815648,0.0,0.0,0.0
66.16541353383458,42.21476249496211,32.548754131374906,4.192855479441194,21.043627894221803,0.0,0.0,0.0
68.1704260651629,38.73331646756241,36.95946658022086,5.436861223610767,18.87035572860595,0.0,0.0,0.0
70.17543859649122,39.60513544118746,36.921425411032004,4.659251035142685,18.81418811263786,0.0,0.0,0.0
72.18045112781954,39.12824838364677,34.45505860902406,5.459431079713124,20.957261927616045,0.0,0.0,0.0
74.18546365914787,40.826097162784656,34.47427790626445,4.664785420159079,20.034839510791823,0.0,0.0,0.0
76.19047619047619,40.724468590391254,35.25063629259357,4.833420168276761,19.191474948738417,0.0,0.0,0.0
78.19548872180451,36.31768121672034,36.70386565340918,4.441081987062057,22.537371142808425,0.0,0.0,0.0
80.20050125313283,42.401957780264325,34.32870503488608,4.3013545626080525,18.967982622241543,0.0,0.0,0.0
82.20551378446115,41.96067459260835,34.98628747995171,4.385921849179258,18.667116078260683,0.0,0.0,0.0
84.21052631578947,40.19225646253158,34.1176100760329,4.904097183505156,20.786036277930368,0.0,0.0,0.0
86.21553884711778,37.45351866588807,37.21736804325547,4.861987101740738,20.46712618911572,0.0,0.0,0.0
88.22055137844612,40.49774458297194,35.402445038424716,4.350270547680121,19.74953983092322,0.0,0.0,0.0
90.22556390977444,39.19286786444019,35.17144087869523,4.750498672262982,20.885192584601583,0.0,0.0,0.0
92.23057644110276,39.33249052875249,36.13253885255912,4.519095186790032,20.015875431898365,0.0,0.0,0.0
94.23558897243107,40.523460396678686,35.29137825086989,4.643052778775183,19.542108573676238,0.0,0.0,0.0
96.2406015037594,41.21109361551141,33.36042678654042,5.523553901520708,19.904925696427473,0.0,0.0,0.0
98.24561403508771,39.42987603347623,36.34313913792589,5.362860289113093,18.864124539484784,0.0,0.0,0.0
100.25062656641603,39.55612477548686,33.281607807631644,5.23610620276615,21.926161214115368,0.0,0.0,0.0
102.25563909774435,38.99406290142318,36.800843721189985,5.3111452599462945,18.89394811744055,0.0,0.0,0.0
104.26065162907267,41.001314599005624,34.63772951859727,5.568714580457486,18.792241301939626,0.0,0.0,0.0
106.265664160401,41.64282825571631,33.47104343986711,5.507106379694928,19.379021924721656,0.0,0.0,0.0
108.27067669172932,41.45871519203906,33.178918802210816,5.25738198269139,20.104984023058734,0.0,0.0,0.0
110.27568922305764,42.123018595159465,34.89562385041726,4.502582924051471,18.478774630371813,0.0,0.0,0.0
112.28070175438596,37.7439714709655,37.116111851699884,5.32741244704797,19.812504230286642,0.0,0.0,0.0
