frequency_hz,psd
0.0,0.0008300173
9.765625,0.0011333697
19.53125,0.0012932565
29.296875,0.0013728656
39.0625,0.0018075733
48.828125,0.0014787471
58.59375,0.0016285602
68.359375,0.0031356213
78.125,0.004804353
87.890625,0.0019867306
97.65625,0.0013747604
107.421875,0.0024552608
117.1875,0.0022099477
126.953125,0.0032543286
136.71875,0.0025497787
146.48438,0.0018372729
156.25,0.002252525
166.01562,0.0023564391
175.78125,0.0052118446
185.54688,0.00496576
195.3125,0.025017045
205.07812,0.05813696
214.84375,0.10048479
224.60938,0.32170087
234.375,0.60278535
244.14062,1.3570466
253.90625,2.3340473
263.67188,3.9254928
273.4375,5.64696
283.20312,7.5605183
292.96875,9.485003
302.73438,11.4397135
312.5,13.322746
322.26562,14.778878
332.03125,16.03529
341.79688,17.228647
351.5625,18.122242
361.32812,18.17745
371.09375,18.256777
380.85938,18.089108
390.625,17.656086
400.39062,16.57716
410.15625,16.001196
419.92188,14.548322
429.6875,13.531488
439.45312,21.882195
449.21875,553.3544
458.98438,1000.13464
468.75,100.928314
478.51562,11.192084
488.28125,7.5527215
498.04688,7.4370375
507.8125,6.7457695
517.5781,6.1740065
527.34375,5.9350905
537.1094,5.9261184
546.875,5.910012
556.6406,5.4066806
566.40625,6.49457
576.1719,35.88222
585.9375,620.1938
595.7031,529.1184
605.46875,11.456194
615.2344,8.950918
625.0,6.8786163
634.7656,6.879956
644.53125,7.341053
654.2969,7.3370667
664.0625,7.586437
673.8281,7.8042307
683.59375,7.7397137
693.3594,7.7448096
703.125,7.7324367
712.8906,7.8267365
722.65625,7.9388227
732.4219,7.889524
742.1875,7.6988926
751.9531,7.446476
761.71875,7.235482
771.4844,7.1880636
781.25,6.8439646
791.0156,6.406889
800.78125,6.240488
810.5469,6.1572065
820.3125,5.970978
830.0781,5.636729
839.84375,5.35984
849.6094,5.2483644
859.375,4.993262
869.1406,4.7155204
878.90625,4.571871
888.6719,4.2477336
898.4375,4.053727
908.2031,3.871683
917.96875,3.6533506
927.7344,3.380378
937.5,3.173784
947.2656,2.9878461
957.03125,2.8917713
966.7969,2.6890717
976.5625,2.7825878
986.3281,2.5893216
996.09375,2.4087439
1005.8594,2.3109303
1015.625,2.3670063
1025.3906,2.3241777
1035.1562,2.3158708
1044.9219,2.2038875
1054.6875,2.1974978
1064.4531,2.1669607
1074.2188,2.1668842
1083.9844,2.4190695
1093.75,2.1692595
1103.5156,2.0049376
1113.2812,2.6336665
1123.0469,3.9150262
1132.8125,66.89548
1142.5781,658.96625
1152.3438,335.8995
1162.1094,7.054313
1171.875,2.3729079
1181.6406,2.2292435
1191.4062,2.590999
1201.1719,2.5093455
1210.9375,2.5388894
1220.7031,2.6348171
1230.4688,2.6208887
1240.2344,2.7064958
1250.0,2.676
1259.7656,2.679852
1269.5312,2.6602237
1279.2969,2.7327266
1289.0625,2.8901625
1298.8281,2.920294
1308.5938,2.86072
1318.3594,2.8540294
1328.125,2.8368523
1337.8906,2.7889423
1347.6562,2.807535
1357.4219,2.7979496
1367.1875,2.7284698
1376.9531,2.7148325
1386.7188,2.7104406
1396.4844,2.712535
1406.25,2.6808226
1416.0156,2.6369033
1425.7812,2.7135901
1435.5469,2.834052
1445.3125,2.8417568
1455.0781,2.691439
1464.8438,2.5736523
1474.6094,2.591782
1484.375,2.5658314
1494.1406,2.4401731
1503.9062,2.3511817
1513.6719,2.3517952
1523.4375,2.393193
1533.2031,2.4078581
1542.9688,2.2780998
1552.7344,2.1022923
1562.5,2.0489366
1572.2656,2.032181
1582.0312,1.9911407
1591.7969,1.9744843
1601.5625,1.8845024
1611.3281,1.8439599
1621.0938,1.860314
1630.8594,1.7964512
1640.625,1.7108386
1650.3906,1.6386468
1660.1562,1.6382524
1669.9219,1.5615729
1679.6875,1.5155036
1689.4531,1.5249703
1699.2188,1.4064507
1708.9844,1.3191278
1718.75,1.2500777
1728.5156,1.2764395
1738.2812,1.3459389
1748.0469,1.2805502
1757.8125,1.1302296
1767.5781,1.1309884
1777.3438,1.1034251
1787.1094,1.0456029
1796.875,1.0160178
1806.6406,0.99684733
1816.4062,0.8945025
1826.1719,0.8337408
1835.9375,1.0194705
1845.7031,0.7599854
1855.4688,0.6995822
1865.2344,37.192654
1875.0,378.78134
1884.7656,227.19276
1894.5312,3.2505896
1904.2969,0.5591554
1914.0625,0.69875985
1923.8281,0.5218117
1933.5938,0.4956404
1943.3594,0.5129676
1953.125,0.48473448
1962.8906,0.42345235
1972.6562,0.41637585
1982.4219,0.3938213
1992.1875,0.38352874
2001.9531,0.37526026
2011.7188,0.34367165
2021.4844,0.313356
2031.25,0.26845184
2041.0156,0.2701621
2050.7812,0.29441366
2060.5469,0.23165597
2070.3125,0.22460125
2080.0781,0.23912364
2089.8438,0.21542118
2099.6094,0.26233423
2109.375,0.20953572
2119.1406,17.193922
2128.9062,259.62006
2138.6719,194.22397
2148.4375,3.80165
2158.2031,0.40713713
2167.9688,0.16622894
2177.7344,0.09886418
2187.5,0.10421101
2197.2656,0.0923058
2207.0312,0.103052646
2216.7969,0.057515964
2226.5625,0.07878101
2236.3281,0.06566628
2246.0938,0.077956066
2255.8594,0.049471445
2265.625,0.038915645
2275.3906,0.065972716
2285.1562,0.04575095
2294.9219,0.040146444
2304.6875,0.046192084
2314.4531,0.043000836
2324.2188,0.033806596
2333.9844,0.024676645
2343.75,0.026017345
2353.5156,0.02720993
2363.2812,0.023788866
2373.0469,0.021522328
2382.8125,0.025196547
2392.5781,0.012344092
2402.3438,0.01997899
2412.1094,0.012303449
2421.875,0.0062246826
2431.6406,0.018488884
2441.4062,0.004884002
2451.1719,0.006008934
2460.9375,0.007855836
2470.7031,0.01947623
2480.4688,0.0011372218
2490.2344,0.00709038
2500.0,0.0063578235
2509.7656,0.008856215
2519.5312,0.0048368513
2529.2969,0.0059460388
2539.0625,0.0051600044
2548.8281,0.0077146105
2558.5938,0.0021812108
2568.3594,0.0032864423
2578.125,0.0034135806
2587.8906,0.0016728677
2597.6562,0.0036029192
2607.4219,0.005177653
2617.1875,0.0012840255
2626.9531,0.0019421246
2636.7188,0.003586748
2646.4844,0.001868282
2656.25,0.0009100149
2666.0156,0.00042607065
2675.7812,0.0029850493
2685.5469,0.0035253048
2695.3125,0.0037352368
2705.0781,0.0032346526
2714.8438,0.0036545023
2724.6094,0.0015899508
2734.375,0.0026483524
2744.1406,0.0022500618
2753.9062,0.0043563875
2763.6719,0.0021040605
2773.4375,0.0009944164
2783.2031,0.0021071464
2792.9688,0.0030917726
2802.7344,0.004332672
2812.5,0.003389904
2822.2656,0.0013440954
2832.0312,0.003644128
2841.7969,0.0041531157
2851.5625,0.0009632631
2861.3281,0.0008137505
2871.0938,0.0021404026
2880.8594,0.0021833263
2890.625,0.0014017489
2900.3906,0.0011630933
2910.1562,0.0013269437
2919.9219,0.0022390971
2929.6875,0.0015567972
2939.4531,0.0013692197
2949.2188,0.0031622124
2958.9844,0.0036048987
2968.75,0.00062706147
2978.5156,0.000622348
2988.2812,0.0017873967
2998.0469,0.0026560256
3007.8125,0.004599719
3017.5781,0.06370382
3027.3438,3.567228
3037.1094,62.794167
3046.875,51.117546
3056.6406,1.4028387
3066.4062,0.036417257
3076.1719,0.008192057
3085.9375,0.0016586574
3095.7031,0.0046855686
3105.4688,0.0030147496
3115.2344,0.0031788386
3125.0,0.0029101614
3134.7656,0.0045618485
3144.5312,0.0036011024
3154.2969,0.0023326287
3164.0625,0.0012822612
3173.8281,0.0033191566
3183.5938,0.0038840019
3193.3594,0.003960498
3203.125,0.00396939
3212.8906,0.004005499
3222.6562,0.0036627818
3232.4219,0.0020546834
3242.1875,0.0032206837
3251.9531,0.005389878
3261.7188,0.004489772
3271.4844,0.0036971117
3281.25,0.0045158663
3291.0156,0.004167247
3300.7812,0.0024961417
3310.5469,0.0024621221
3320.3125,0.0027169224
3330.0781,0.0026527068
3339.8438,0.0024916595
3349.6094,0.004436938
3359.375,0.0035576497
3369.1406,0.004218764
3378.9062,0.0028740072
3388.6719,0.002284283
3398.4375,0.0023321465
3408.2031,0.0039080074
3417.9688,0.002435838
3427.7344,0.003064144
3437.5,0.00608752
3447.2656,0.0039062162
3457.0312,0.003241228
3466.7969,0.0038577006
3476.5625,0.0025413479
3486.3281,0.001384199
3496.0938,0.0012619772
3505.8594,0.0029995644
3515.625,0.0015612922
3525.3906,0.0016758373
3535.1562,0.0019365388
3544.9219,0.0024743166
3554.6875,0.0015139114
3564.4531,0.0017947251
3574.2188,0.0007136687
3583.9844,0.0029081013
3593.75,0.0082193455
3603.5156,0.079364575
3613.2812,2.8116767
3623.0469,99.91619
3632.8125,120.109634
3642.5781,6.570391
3652.3438,0.117878504
3662.1094,0.012857281
3671.875,0.0053504757
3681.6406,0.0041171703
3691.4062,0.00188354
3701.1719,0.001604373
3710.9375,0.0015856522
3720.7031,0.0011562716
3730.4688,0.0022755929
3740.2344,0.0034556494
3750.0,0.0007824717
3759.7656,0.003068698
3769.5312,0.0039616134
3779.2969,0.0024794103
3789.0625,0.0012594362
3798.8281,0.0051473137
3808.5938,0.0020306758
3818.3594,0.0010062036
3828.125,0.0014114991
3837.8906,0.0010165792
3847.6562,0.00078383315
3857.4219,0.001490054
3867.1875,0.0044443132
3876.9531,0.0055647073
3886.7188,0.0014748882
3896.4844,0.0030906158
3906.25,0.0012246182
3916.0156,0.0010138389
3925.7812,0.0013985247
3935.5469,0.0035426114
3945.3125,0.0030451068
3955.0781,0.002561077
3964.8438,0.0028528168
3974.6094,0.0025109614
3984.375,0.005665521
3994.1406,0.0061692786
4003.9062,0.003996655
4013.6719,0.0036973618
4023.4375,0.0016274938
4033.2031,0.0019406094
4042.9688,0.004034027
4052.7344,0.00495191
4062.5,0.002900881
4072.2656,0.0015158829
4082.0312,0.0028231596
4091.7969,0.0013723223
4101.5625,0.0020252992
4111.328,0.004358887
4121.0938,0.0012826687
4130.8594,0.0013912047
4140.625,0.0008527528
4150.3906,0.0012012032
4160.1562,0.0013071372
4169.922,0.0010518557
4179.6875,0.00078025274
4189.453,0.0053843325
4199.2188,0.0057177953
4208.9844,0.0034490689
4218.75,0.0036473612
4228.5156,0.00083317107
4238.2812,0.0020195819
4248.047,0.0027046131
4257.8125,0.0016942029
4267.578,0.0015992129
4277.3438,0.0017712374
4287.1094,0.000732049
4296.875,0.0024774822
4306.6406,0.0066867317
4316.4062,0.006021161
4326.172,0.001866863
4335.9375,0.0026383165
4345.703,0.0024518308
4355.4688,0.0014141958
4365.2344,0.0020812643
4375.0,0.0011642915
4384.7656,0.0021756566
4394.5312,0.004476186
4404.297,0.0026804518
4414.0625,0.003392331
4423.828,0.004339519
4433.5938,0.005300376
4443.3594,0.003768636
4453.125,0.001753779
4462.8906,0.002310896
4472.6562,0.0026552689
