fuel_utilization,operating_temperature_K,current_density_A_cm2,pressure_atm,air_stoichiometry,cycles,thermal_cycling_rate_K_min,cell_thickness_mm,active_area_cm2,voltage_V,power_density_W_cm2,avg_temperature_K,temperature_gradient_K_mm,avg_thermal_stress_MPa,avg_CTE_mismatch_stress_MPa,avg_von_mises_stress_MPa,Ni_particle_size_nm,crack_probability,delamination_risk,time_to_failure_hours,voltage_degradation_percent,power_degradation_percent
0.649816047538945,947.7281636933396,1.1489978042869615,2.2762891367443476,5.092384288430916,2885,6.6767270622869885,1.4772099034020263,107.57817078710656,0.7291815114945894,0.8378279556339311,8441.448810903035,1106.9798353386404,45003.269744464145,4720.839890378575,45250.200187000184,2888.2774244872467,1.0,0.577,100.0,47.76554848974494,47.76554848974494
0.8802857225639664,939.5824192462807,0.43986559427832506,1.9185849070683862,3.663724426134406,535,1.809054523145039,1.5440789794826042,182.54239825174724,0.7695816103639604,0.33851247238841387,2670.982845386623,267.34190030705264,13113.852566610283,1375.6422292096374,13185.807547570834,521.3664831220432,1.0,0.10699999999975915,100.0,0.4273296624408635,0.4273296624408635
0.7927975767245621,908.230782500572,0.6506316026808521,2.9289970497278817,3.884514574805512,2265,3.3970046138031433,1.1678129340969166,160.3537554319047,0.7557502714174459,0.49171501031882175,5322.755473180627,515.5339031666358,27768.385509682408,2912.901723582974,27920.7490992916,1136.216702959281,1.0,0.453,100.0,12.72433405918562,12.72433405918562
0.7394633936788146,994.4533340202976,1.0622648279151639,1.4379569019684764,4.264697897266453,1377,1.9927611367562101,0.8353576021823708,140.90722867653483,0.7370844181824807,0.7829788526395616,11220.783329366834,854.2642504038337,60362.74997807987,6332.048306879327,60693.95703590955,627.9672360506104,1.0,0.2754,100.0,2.5593447210122076,2.5593447210122076
0.5624074561769746,968.3248321017257,0.8267161478818239,2.175712831997881,4.425573340554639,3648,6.814637001276852,1.1571470202330723,79.748371737105,0.7957645808574301,0.6578714289072488,6351.75450397109,622.9419603437942,33454.95910089286,3509.4229008528087,33638.52460408221,11939.413857882286,1.0,0.7296,100.0,228.78827715764572,228.78827715764572
0.562397808134481,1046.1401984648007,1.160142350225362,2.4004200299804452,4.695832664473809,1123,1.9769814629002953,1.2106413294596583,150.51559129453352,0.7756034914620799,0.8998104574278138,8237.956676930577,870.6710262719685,43878.70795145844,4602.873435901787,44119.46798587118,584.2182146976949,1.0,0.2246,100.0,1.6843642939538974,1.6843642939538974
0.5232334448672797,879.4219160964117,1.4495702715897176,2.651128978690763,4.78822020274446,420,6.553919903802027,1.9310115348808237,175.0650301268095,0.6200973504991155,0.8988746847750672,12166.180458008748,2179.4860935847396,65587.31305741676,6880.104613338409,65947.18700279847,514.886641596744,1.0,0.084,100.0,0.2977328319348794,0.2977328319348794
0.846470458309974,1001.7735855110252,0.35151069402975677,1.8139420608560142,6.190014418412751,2362,2.2122142388455064,1.3529355575541633,159.4863566690231,0.7994659622813964,0.281020835254701,2324.723430021412,178.98658854988537,11200.313692223592,1174.9121333457465,11261.769191618798,1429.8576472945358,0.9999999999999973,0.4723999999410908,100.0,18.597152945890716,18.597152945890716
0.7404460046972835,1025.5897757023122,1.1224380313174793,2.373843815314963,6.567012335782289,314,9.490191450249629,1.9548089080115771,136.22852943165054,0.7457272724375833,0.8370326515745946,5446.964659244161,864.2943008006256,28454.804695822997,2984.9070488371967,28610.934629397,516.1327930197256,1.0,0.0628,100.0,0.32265586039451133,0.32265586039451133
0.7832290311184182,1024.8973138376614,0.4994474023217489,1.6064029427685655,5.162154456884492,2486,4.747426096642903,1.3650689735369221,157.186525812461,0.7954010453556198,0.3972609859068679,3032.521081608663,274.05449159194893,15111.82702994261,1585.229612526762,15194.744785857241,1740.990920175187,1.0,0.49719999999998304,100.0,24.819818403503742,24.819818403503742
0.508233797718321,1050.214793419105,0.73881974562984,1.8709521847236406,9.351074939445098,1600,2.1393107161847214,0.7174970234113849,196.5332859698193,0.8408909063194029,0.6212668055093469,7317.490105649222,449.6751381424767,38791.91900490359,4069.2696264633196,39004.768110781755,720.1044764493215,1.0,0.32,100.0,4.40208952898643,4.40208952898643
0.8879639408647977,1018.8067485658988,0.24272154353368178,2.7912542624067984,6.871978063372682,3148,1.3762940535718933,1.0765649573375073,51.620651153079194,0.7944325364537196,0.19282589148142473,2054.3575424857636,111.4837696277161,9706.18641900027,1018.1782854989941,9759.443725000261,5115.344591785366,0.9999999999997797,0.6295999981956928,100.0,92.30689183570733,92.30689183570733
0.8329770563201687,1058.5620123295394,0.3766795969805087,2.8998152186619084,8.512338496233848,2617,3.96480298467102,1.6884699889061483,149.58929278662904,0.7990227108091515,0.30097555268586473,2147.3489601619813,183.8384085727802,10220.086358789895,1072.0863537170912,10276.163405228124,2205.5601568565853,0.9999999999999541,0.523399999489683,100.0,34.11120313713171,34.11120313713171
0.5849356442713105,939.5313199641782,0.6157104757635696,2.4376346938545295,9.469664826945904,99,9.022477818546095,1.1324334018125866,168.94888710666086,0.8295563900047376,0.5107665595625263,4760.6122114360205,432.7119632530529,24661.804326356953,2587.0215718469703,24797.122277488572,508.932703110879,1.0,0.0198,100.0,0.1786540622175801,0.1786540622175801
0.5727299868828403,973.6418833503086,0.6445815468743805,1.74870378155237,4.141945802030636,890,2.294336457466363,0.6496007672624268,145.83372884906325,0.816978129765752,0.5266090266469469,7535.07751702457,426.2313621977827,39994.37575197788,4195.407256246131,40213.82267126764,546.4787382152531,1.0,0.178,100.0,0.9295747643050618,0.9295747643050618
