temperature_C,mass,dtg
25.00,0.999978,inf
26.00,0.999976,inf
27.00,0.999974,inf
28.00,0.999972,inf
29.00,0.999969,inf
30.00,0.999966,inf
31.00,0.999963,inf
32.00,0.999960,inf
33.00,0.999956,inf
34.00,0.999951,inf
35.00,0.999947,inf
36.00,0.999941,inf
37.00,0.999935,inf
38.00,0.999928,inf
39.00,0.999921,inf
40.00,0.999912,inf
41.00,0.999903,inf
42.00,0.999892,inf
43.00,0.999880,inf
44.00,0.999867,inf
45.00,0.999852,inf
46.00,0.999835,inf
47.00,0.999817,inf
48.00,0.999795,inf
49.00,0.999772,inf
50.00,0.999745,inf
51.00,0.999715,inf
52.00,0.999682,inf
53.00,0.999644,inf
54.00,0.999601,inf
55.00,0.999554,inf
56.00,0.999500,inf
57.00,0.999440,inf
58.00,0.999372,inf
59.00,0.999296,inf
60.00,0.999211,inf
61.00,0.999115,inf
62.00,0.999008,inf
63.00,0.998887,inf
64.00,0.998752,inf
65.00,0.998601,inf
66.00,0.998432,inf
67.00,0.998243,inf
68.00,0.998032,inf
69.00,0.997798,inf
70.00,0.997537,inf
71.00,0.997248,inf
72.00,0.996927,inf
73.00,0.996573,inf
74.00,0.996182,inf
75.00,0.995754,inf
76.00,0.995284,inf
77.00,0.994772,inf
78.00,0.994215,inf
79.00,0.993613,inf
80.00,0.992964,inf
81.00,0.992269,inf
82.00,0.991528,inf
83.00,0.990743,inf
84.00,0.989916,inf
85.00,0.989051,inf
86.00,0.988152,inf
87.00,0.987223,inf
88.00,0.986271,inf
89.00,0.985302,inf
90.00,0.984324,inf
91.00,0.983342,inf
92.00,0.982365,inf
93.00,0.981399,inf
94.00,0.980450,inf
95.00,0.979525,inf
96.00,0.978628,inf
97.00,0.977763,inf
98.00,0.976934,inf
99.00,0.976143,inf
100.00,0.975390,inf
101.00,0.974678,inf
102.00,0.974005,inf
103.00,0.973370,inf
104.00,0.972771,inf
105.00,0.972208,inf
106.00,0.971677,inf
107.00,0.971176,inf
108.00,0.970702,inf
109.00,0.970252,inf
110.00,0.969823,inf
111.00,0.969413,inf
112.00,0.969017,inf
113.00,0.968634,inf
114.00,0.968261,inf
115.00,0.967895,inf
116.00,0.967534,inf
117.00,0.967175,inf
118.00,0.966815,inf
119.00,0.966453,inf
120.00,0.966087,inf
121.00,0.965714,inf
122.00,0.965333,inf
123.00,0.964942,inf
124.00,0.964539,inf
125.00,0.964122,inf
126.00,0.963691,inf
127.00,0.963242,inf
128.00,0.962776,inf
129.00,0.962291,inf
130.00,0.961784,inf
131.00,0.961256,inf
132.00,0.960705,inf
133.00,0.960130,inf
134.00,0.959530,inf
135.00,0.958904,inf
136.00,0.958251,inf
137.00,0.957571,inf
138.00,0.956862,inf
139.00,0.956125,inf
140.00,0.955359,inf
141.00,0.954564,inf
142.00,0.953740,inf
143.00,0.952887,inf
144.00,0.952005,inf
145.00,0.951095,inf
146.00,0.950156,inf
147.00,0.949191,inf
148.00,0.948199,inf
149.00,0.947182,inf
150.00,0.946142,inf
151.00,0.945079,inf
152.00,0.943996,inf
153.00,0.942894,inf
154.00,0.941775,inf
155.00,0.940641,inf
156.00,0.939495,inf
157.00,0.938339,inf
158.00,0.937175,inf
159.00,0.936006,inf
160.00,0.934834,inf
161.00,0.933662,inf
162.00,0.932493,inf
163.00,0.931328,inf
164.00,0.930171,inf
165.00,0.929025,inf
166.00,0.927890,inf
167.00,0.926770,inf
168.00,0.925667,inf
169.00,0.924583,inf
170.00,0.923519,inf
171.00,0.922477,inf
172.00,0.921459,inf
173.00,0.920466,inf
174.00,0.919499,inf
175.00,0.918560,inf
176.00,0.917648,inf
177.00,0.916765,inf
178.00,0.915912,inf
179.00,0.915087,inf
180.00,0.914293,inf
181.00,0.913528,inf
182.00,0.912792,inf
183.00,0.912086,inf
184.00,0.911408,inf
185.00,0.910760,inf
186.00,0.910139,inf
187.00,0.909546,inf
188.00,0.908979,inf
189.00,0.908438,inf
190.00,0.907923,inf
191.00,0.907432,inf
192.00,0.906965,inf
193.00,0.906520,inf
194.00,0.906098,inf
195.00,0.905696,inf
196.00,0.905315,inf
197.00,0.904953,inf
198.00,0.904609,inf
199.00,0.904283,inf
200.00,0.903973,inf
201.00,0.903680,inf
202.00,0.903401,inf
203.00,0.903137,inf
204.00,0.902886,inf
205.00,0.902647,inf
206.00,0.902421,inf
207.00,0.902207,inf
208.00,0.902002,inf
209.00,0.901808,inf
210.00,0.901624,inf
211.00,0.901448,inf
212.00,0.901280,inf
213.00,0.901120,inf
214.00,0.900967,inf
215.00,0.900821,inf
216.00,0.900681,inf
217.00,0.900547,inf
218.00,0.900418,inf
219.00,0.900295,inf
220.00,0.900175,inf
221.00,0.900060,inf
222.00,0.899948,inf
223.00,0.899840,inf
224.00,0.899736,inf
225.00,0.899633,inf
226.00,0.899534,inf
227.00,0.899436,inf
228.00,0.899341,inf
229.00,0.899247,inf
230.00,0.899155,inf
231.00,0.899064,inf
232.00,0.898974,inf
233.00,0.898885,inf
234.00,0.898796,inf
235.00,0.898707,inf
236.00,0.898619,inf
237.00,0.898531,inf
238.00,0.898442,inf
239.00,0.898353,inf
240.00,0.898263,inf
241.00,0.898173,inf
242.00,0.898082,inf
243.00,0.897989,inf
244.00,0.897896,inf
245.00,0.897801,inf
246.00,0.897704,inf
247.00,0.897606,inf
248.00,0.897506,inf
249.00,0.897404,inf
250.00,0.897300,inf
251.00,0.897194,inf
252.00,0.897085,inf
253.00,0.896974,inf
254.00,0.896860,inf
255.00,0.896743,inf
256.00,0.896624,inf
257.00,0.896501,inf
258.00,0.896375,inf
259.00,0.896246,inf
260.00,0.896113,inf
261.00,0.895977,inf
262.00,0.895837,inf
263.00,0.895694,inf
264.00,0.895546,inf
265.00,0.895394,inf
266.00,0.895238,inf
267.00,0.895078,inf
268.00,0.894913,inf
269.00,0.894744,inf
270.00,0.894570,inf
271.00,0.894391,inf
272.00,0.894208,inf
273.00,0.894019,inf
274.00,0.893825,inf
275.00,0.893626,inf
276.00,0.893422,inf
277.00,0.893212,inf
278.00,0.892996,inf
279.00,0.892775,inf
280.00,0.892548,inf
281.00,0.892315,inf
282.00,0.892077,inf
283.00,0.891832,inf
284.00,0.891582,inf
285.00,0.891325,inf
286.00,0.891062,inf
287.00,0.890792,inf
288.00,0.890517,inf
289.00,0.890235,inf
290.00,0.889947,inf
291.00,0.889652,inf
292.00,0.889351,inf
293.00,0.889043,inf
294.00,0.888729,inf
295.00,0.888409,inf
296.00,0.888082,inf
297.00,0.887749,inf
298.00,0.887409,inf
299.00,0.887063,inf
300.00,0.886711,inf
301.00,0.886352,inf
302.00,0.885988,inf
303.00,0.885617,inf
304.00,0.885240,inf
305.00,0.884858,inf
306.00,0.884469,inf
307.00,0.884075,inf
308.00,0.883675,inf
309.00,0.883270,inf
310.00,0.882859,inf
311.00,0.882443,inf
312.00,0.882022,inf
313.00,0.881596,inf
314.00,0.881166,inf
315.00,0.880731,inf
316.00,0.880291,inf
317.00,0.879847,inf
318.00,0.879399,inf
319.00,0.878946,inf
320.00,0.878490,inf
321.00,0.878031,inf
322.00,0.877568,inf
323.00,0.877101,inf
324.00,0.876631,inf
325.00,0.876159,inf
326.00,0.875683,inf
327.00,0.875205,inf
328.00,0.874724,inf
329.00,0.874240,inf
330.00,0.873754,inf
331.00,0.873266,inf
332.00,0.872776,inf
333.00,0.872284,inf
334.00,0.871790,inf
335.00,0.871294,inf
336.00,0.870796,inf
337.00,0.870296,inf
338.00,0.869795,inf
339.00,0.869292,inf
340.00,0.868788,inf
341.00,0.868282,inf
342.00,0.867774,inf
343.00,0.867264,inf
344.00,0.866753,inf
345.00,0.866241,inf
346.00,0.865726,inf
347.00,0.865210,inf
348.00,0.864692,inf
349.00,0.864172,inf
350.00,0.863651,inf
351.00,0.863127,inf
352.00,0.862600,inf
353.00,0.862072,inf
354.00,0.861541,inf
355.00,0.861008,inf
356.00,0.860472,inf
357.00,0.859933,inf
358.00,0.859391,inf
359.00,0.858845,inf
360.00,0.858297,inf
361.00,0.857745,inf
362.00,0.857189,inf
363.00,0.856630,inf
364.00,0.856066,inf
365.00,0.855498,inf
366.00,0.854925,inf
367.00,0.854348,inf
368.00,0.853766,inf
369.00,0.853178,inf
370.00,0.852585,inf
371.00,0.851987,inf
372.00,0.851383,inf
373.00,0.850772,inf
374.00,0.850155,inf
375.00,0.849532,inf
376.00,0.848902,inf
377.00,0.848265,inf
378.00,0.847620,inf
379.00,0.846968,inf
380.00,0.846308,inf
381.00,0.845640,inf
382.00,0.844963,inf
383.00,0.844278,inf
384.00,0.843584,inf
385.00,0.842881,inf
386.00,0.842168,inf
387.00,0.841446,inf
388.00,0.840714,inf
389.00,0.839972,inf
390.00,0.839219,inf
391.00,0.838456,inf
392.00,0.837681,inf
393.00,0.836895,inf
394.00,0.836098,inf
395.00,0.835289,inf
396.00,0.834468,inf
397.00,0.833635,inf
398.00,0.832789,inf
399.00,0.831930,inf
400.00,0.831058,inf
401.00,0.830173,inf
402.00,0.829275,inf
403.00,0.828362,inf
404.00,0.827435,inf
405.00,0.826495,inf
406.00,0.825539,inf
407.00,0.824569,inf
408.00,0.823584,inf
409.00,0.822584,inf
410.00,0.821568,inf
411.00,0.820537,inf
412.00,0.819490,inf
413.00,0.818427,inf
414.00,0.817348,inf
415.00,0.816253,inf
416.00,0.815141,inf
417.00,0.814013,inf
418.00,0.812868,inf
419.00,0.811706,inf
420.00,0.810528,inf
421.00,0.809332,inf
422.00,0.808120,inf
423.00,0.806891,inf
424.00,0.805645,inf
425.00,0.804382,inf
426.00,0.803103,inf
427.00,0.801806,inf
428.00,0.800493,inf
429.00,0.799164,inf
430.00,0.797818,inf
431.00,0.796456,inf
432.00,0.795078,inf
433.00,0.793685,inf
434.00,0.792276,inf
435.00,0.790853,inf
436.00,0.789415,inf
437.00,0.787962,inf
438.00,0.786496,inf
439.00,0.785016,inf
440.00,0.783524,inf
441.00,0.782020,inf
442.00,0.780504,inf
443.00,0.778977,inf
444.00,0.777439,inf
445.00,0.775892,inf
446.00,0.774336,inf
447.00,0.772772,inf
448.00,0.771200,inf
449.00,0.769622,inf
450.00,0.768038,inf
451.00,0.766449,inf
452.00,0.764856,inf
453.00,0.763260,inf
454.00,0.761662,inf
455.00,0.760063,inf
456.00,0.758463,inf
457.00,0.756865,inf
458.00,0.755268,inf
459.00,0.753673,inf
460.00,0.752083,inf
461.00,0.750497,inf
462.00,0.748917,inf
463.00,0.747343,inf
464.00,0.745778,inf
465.00,0.744220,inf
466.00,0.742673,inf
467.00,0.741135,inf
468.00,0.739610,inf
469.00,0.738096,inf
470.00,0.736595,inf
471.00,0.735109,inf
472.00,0.733637,inf
473.00,0.732181,inf
474.00,0.730741,inf
475.00,0.729317,inf
476.00,0.727912,inf
477.00,0.726524,inf
478.00,0.725156,inf
479.00,0.723806,inf
480.00,0.722477,inf
481.00,0.721168,inf
482.00,0.719879,inf
483.00,0.718611,inf
484.00,0.717365,inf
485.00,0.716141,inf
486.00,0.714938,inf
487.00,0.713758,inf
488.00,0.712600,inf
489.00,0.711465,inf
490.00,0.710352,inf
491.00,0.709262,inf
492.00,0.708194,inf
493.00,0.707149,inf
494.00,0.706127,inf
495.00,0.705128,inf
496.00,0.704151,inf
497.00,0.703196,inf
498.00,0.702263,inf
499.00,0.701353,inf
500.00,0.700465,inf
501.00,0.699598,inf
502.00,0.698753,inf
503.00,0.697929,inf
504.00,0.697125,inf
505.00,0.696343,inf
506.00,0.695581,inf
507.00,0.694839,inf
508.00,0.694116,inf
509.00,0.693413,inf
510.00,0.692729,inf
511.00,0.692064,inf
512.00,0.691417,inf
513.00,0.690788,inf
514.00,0.690177,inf
515.00,0.689583,inf
516.00,0.689006,inf
517.00,0.688446,inf
518.00,0.687901,inf
519.00,0.687373,inf
520.00,0.686860,inf
521.00,0.686362,inf
522.00,0.685878,inf
523.00,0.685409,inf
524.00,0.684954,inf
525.00,0.684513,inf
526.00,0.684085,inf
527.00,0.683670,inf
528.00,0.683267,inf
529.00,0.682876,inf
530.00,0.682498,inf
531.00,0.682131,inf
