temperature,rubber_content,heating_rate,atmosphere,dtg_signal_percent_per_min,dtg_signal_mg_per_min,peak_identification,peak_intensity,baseline_corrected,smoothed_signal,specimen_id,measurement_precision,data_point_interval
25.0,0,10,air,0.3851496060617839,0.057772440909267586,baseline,0.0,-0.0038005238974251447,0.003851496060617839,DTG_0_10_air,0.001,5
29.899497487437188,0,10,air,-0.047675884866385715,-0.007151382729957858,baseline,0.0,-0.008128778806706842,-0.00047675884866385716,DTG_0_10_air,0.001,5
34.798994974874375,0,10,air,0.5001001238647205,0.07501501857970806,baseline,0.0,-0.0026510187193957797,0.005001001238647204,DTG_0_10_air,0.001,5
39.698492462311556,0,10,air,0.32968814929231427,0.04945322239384714,baseline,0.0,-0.004355138465119842,0.0032968814929231426,DTG_0_10_air,0.001,5
44.597989949748744,0,10,air,0.24431368522128036,0.03664705278319205,baseline,0.0,-0.005208883105830181,0.0024431368522128036,DTG_0_10_air,0.001,5
49.49748743718593,0,10,air,0.791696710111882,0.11875450651678231,baseline,0.0,0.0002649471430758365,0.00791696710111882,DTG_0_10_air,0.001,5
54.39698492462311,0,10,air,0.68991370640202,0.103487055960303,baseline,0.0,-0.0007528828940227836,0.0068991370640202,DTG_0_10_air,0.001,5
59.2964824120603,0,10,air,1.2724698257137914,0.19087047385706873,free_water,0.012724698257137915,0.005072678299094931,0.012724698257137915,DTG_0_10_air,0.001,5
64.19597989949749,0,10,air,1.6297649275934152,0.24446473913901226,free_water,0.01629764927593415,0.008645629317891167,0.01629764927593415,DTG_0_10_air,0.001,5
69.09547738693468,0,10,air,1.8565991086481621,0.27848986629722433,free_water,0.01856599108648162,0.010913971128438636,0.01856599108648162,DTG_0_10_air,0.001,5
73.99497487437186,0,10,air,2.0104671402447205,0.3015700710367081,free_water,0.020104671402447205,0.01245265144440422,0.020104671402447205,DTG_0_10_air,0.001,5
78.89447236180905,0,10,air,2.449698253626354,0.36745473804395307,free_water,0.024496982536263538,0.016844962578220553,0.024496982536263538,DTG_0_10_air,0.001,5
83.79396984924622,0,10,air,2.2161525547744927,0.3324228832161739,free_water,0.022161525547744927,0.014509505589701942,0.022161525547744927,DTG_0_10_air,0.001,5
88.69346733668343,0,10,air,2.4502663164234737,0.3675399474635211,free_water,0.024502663164234738,0.016850643206191753,0.024502663164234738,DTG_0_10_air,0.001,5
93.5929648241206,0,10,air,3.064476974202992,0.4596715461304488,free_water,0.03064476974202992,0.022992749783986934,0.03064476974202992,DTG_0_10_air,0.001,5
98.49246231155779,0,10,air,2.7296059812816065,0.40944089719224097,free_water,0.027296059812816065,0.01964403985477308,0.027296059812816065,DTG_0_10_air,0.001,5
103.39195979899498,0,10,air,2.4410212454204583,0.3661531868130687,free_water,0.02441021245420458,0.016758192496161596,0.02441021245420458,DTG_0_10_air,0.001,5
108.29145728643216,0,10,air,2.5473535935172804,0.3821030390275921,free_water,0.025473535935172806,0.01782151597712982,0.025473535935172806,DTG_0_10_air,0.001,5
113.19095477386935,0,10,air,1.7633626656390295,0.26450439984585444,ettringite,0.017633626656390296,0.009981606698347311,0.017633626656390296,DTG_0_10_air,0.001,5
118.09045226130654,0,10,air,1.5190784884938886,0.2278617732740833,ettringite,0.015190784884938887,0.007538764926895903,0.015190784884938887,DTG_0_10_air,0.001,5
122.98994974874373,0,10,air,1.6502937310771009,0.24754405966156512,ettringite,0.01650293731077101,0.008850917352728024,0.01650293731077101,DTG_0_10_air,0.001,5
127.8894472361809,0,10,air,1.3638058156610993,0.2045708723491649,ettringite,0.013638058156610993,0.005986038198568009,0.013638058156610993,DTG_0_10_air,0.001,5
132.7889447236181,0,10,air,1.3226735478402327,0.19840103217603489,ettringite,0.013226735478402326,0.0055747155203593425,0.013226735478402326,DTG_0_10_air,0.001,5
137.68844221105527,0,10,air,0.9899809319924201,0.148497139798863,baseline,0.0,0.002247789361881217,0.0098998093199242,DTG_0_10_air,0.001,5
142.58793969849245,0,10,air,0.8630883563576244,0.12946325345364365,baseline,0.0,0.0009788636055332598,0.008630883563576244,DTG_0_10_air,0.001,5
147.48743718592965,0,10,air,1.4082169745169077,0.21123254617753617,gypsum,0.014082169745169078,0.006430149787126094,0.014082169745169078,DTG_0_10_air,0.001,5
152.38693467336685,0,10,air,1.472637640585639,0.22089564608784584,gypsum,0.01472637640585639,0.007074356447813406,0.01472637640585639,DTG_0_10_air,0.001,5
157.28643216080403,0,10,air,1.1608618809612894,0.1741292821441934,gypsum,0.011608618809612893,0.00395659885156991,0.011608618809612893,DTG_0_10_air,0.001,5
162.1859296482412,0,10,air,0.4850535185994067,0.072758027789911,baseline,0.0,-0.002801484772048917,0.004850535185994067,DTG_0_10_air,0.001,5
167.0854271356784,0,10,air,0.5383335988014845,0.08075003982022268,baseline,0.0,-0.002268683970028139,0.005383335988014845,DTG_0_10_air,0.001,5
171.98492462311557,0,10,air,0.06051079003628616,0.009076618505442925,baseline,0.0,-0.007046912057680122,0.0006051079003628617,DTG_0_10_air,0.001,5
176.88442211055278,0,10,air,-0.0863667892585965,-0.012955018388789475,baseline,0.0,-0.008515687850628948,-0.000863667892585965,DTG_0_10_air,0.001,5
181.78391959798995,0,10,air,0.14013055496060342,0.021019583244090517,baseline,0.0,-0.006250714408436949,0.0014013055496060343,DTG_0_10_air,0.001,5
186.68341708542712,0,10,air,0.6904607722238758,0.10356911583358136,baseline,0.0,-0.0007474122358042262,0.006904607722238758,DTG_0_10_air,0.001,5
191.58291457286433,0,10,air,-0.07506726295729445,-0.011260089443594168,baseline,0.0,-0.008402692587615928,-0.0007506726295729445,DTG_0_10_air,0.001,5
196.4824120603015,0,10,air,0.30321154541236894,0.04548173181185534,baseline,0.0,-0.0046199045039192945,0.0030321154541236893,DTG_0_10_air,0.001,5
201.3819095477387,0,10,air,0.3620890648977213,0.054313359734658194,baseline,0.0,-0.004031129309065771,0.003620890648977213,DTG_0_10_air,0.001,5
206.28140703517587,0,10,air,0.24693366279941467,0.0370400494199122,baseline,0.0,-0.005182683330048838,0.0024693366279941466,DTG_0_10_air,0.001,5
211.18090452261308,0,10,air,0.05547070893269887,0.008320606339904831,baseline,0.0,-0.007097312868715995,0.0005547070893269887,DTG_0_10_air,0.001,5
216.08040201005025,0,10,air,0.4563517926663708,0.06845276889995562,baseline,0.0,-0.003088502031379276,0.004563517926663708,DTG_0_10_air,0.001,5
220.97989949748745,0,10,air,0.2493484921204851,0.03740227381807276,baseline,0.0,-0.005158535036838133,0.002493484921204851,DTG_0_10_air,0.001,5
225.87939698492463,0,10,air,0.10032513557426703,0.015048770336140055,baseline,0.0,-0.006648768602300313,0.0010032513557426703,DTG_0_10_air,0.001,5
230.7788944723618,0,10,air,0.47803851267753,0.0717057769016295,baseline,0.0,-0.0028716348312676837,0.0047803851267753,DTG_0_10_air,0.001,5
235.678391959799,0,10,air,0.581585744251546,0.0872378616377319,baseline,0.0,-0.001836162515527524,0.00581585744251546,DTG_0_10_air,0.001,5
240.57788944723617,0,10,air,0.5967536001415139,0.08951304002122709,baseline,0.0,-0.0016844839566278443,0.0059675360014151396,DTG_0_10_air,0.001,5
245.47738693467338,0,10,air,0.9627424323074356,0.14441136484611533,baseline,0.0,0.0019754043650313724,0.009627424323074356,DTG_0_10_air,0.001,5
250.37688442211055,0,10,air,1.0636429815585557,0.15954644723378336,baseline,0.010636429815585557,0.002984409857542573,0.010636429815585557,DTG_0_10_air,0.001,5
255.27638190954775,0,10,air,1.2437280638486927,0.1865592095773039,baseline,0.012437280638486927,0.004785260680443943,0.012437280638486927,DTG_0_10_air,0.001,5
260.1758793969849,0,10,air,0.6204842862321137,0.09307264293481705,baseline,0.0,-0.0014471770957218471,0.006204842862321137,DTG_0_10_air,0.001,5
265.0753768844221,0,10,air,1.420882388527358,0.2131323582791037,baseline,0.01420882388527358,0.006556803927230597,0.01420882388527358,DTG_0_10_air,0.001,5
269.9748743718593,0,10,air,1.2269389139179097,0.18404083708768645,baseline,0.012269389139179097,0.0046173691811361136,0.012269389139179097,DTG_0_10_air,0.001,5
274.8743718592965,0,10,air,1.8600391180973914,0.2790058677146087,baseline,0.018600391180973914,0.010948371222930929,0.018600391180973914,DTG_0_10_air,0.001,5
279.7738693467337,0,10,air,1.9880014480347807,0.2982002172052171,baseline,0.019880014480347808,0.012227994522304823,0.019880014480347808,DTG_0_10_air,0.001,5
284.67336683417085,0,10,air,2.087941733930017,0.31319126008950254,baseline,0.02087941733930017,0.013227397381257184,0.02087941733930017,DTG_0_10_air,0.001,5
289.57286432160805,0,10,air,2.0215353961802185,0.3032303094270328,baseline,0.020215353961802185,0.0125633340037592,0.020215353961802185,DTG_0_10_air,0.001,5
294.47236180904525,0,10,air,2.595977675541934,0.3893966513312901,baseline,0.02595977675541934,0.018307756797376354,0.02595977675541934,DTG_0_10_air,0.001,5
299.3718592964824,0,10,air,3.1945227674930217,0.4791784151239532,baseline,0.031945227674930216,0.02429320771688723,0.031945227674930216,DTG_0_10_air,0.001,5
304.2713567839196,0,10,air,3.2162558165702264,0.482438372485534,csh_gel,0.032162558165702265,0.02451053820765928,0.032162558165702265,DTG_0_10_air,0.001,5
309.1708542713568,0,10,air,3.6810581429178146,0.5521587214376722,csh_gel,0.036810581429178146,0.02915856147113516,0.036810581429178146,DTG_0_10_air,0.001,5
314.07035175879395,0,10,air,3.983605904579817,0.5975408856869726,csh_gel,0.03983605904579817,0.03218403908775519,0.03983605904579817,DTG_0_10_air,0.001,5
318.96984924623115,0,10,air,4.492511391605082,0.6738767087407623,csh_gel,0.04492511391605082,0.03727309395800784,0.04492511391605082,DTG_0_10_air,0.001,5
323.86934673366835,0,10,air,4.376264108777985,0.6564396163166978,csh_gel,0.04376264108777985,0.03611062112973687,0.04376264108777985,DTG_0_10_air,0.001,5
328.76884422110555,0,10,air,4.904992484761542,0.7357488727142313,csh_gel,0.04904992484761542,0.041397904889572436,0.04904992484761542,DTG_0_10_air,0.001,5
333.6683417085427,0,10,air,5.183594259327527,0.7775391388991291,csh_gel,0.05183594259327527,0.04418392263523229,0.05183594259327527,DTG_0_10_air,0.001,5
338.5678391959799,0,10,air,5.134867861613056,0.7702301792419585,csh_gel,0.051348678616130565,0.043696658658087584,0.051348678616130565,DTG_0_10_air,0.001,5
343.4673366834171,0,10,air,5.581665511493771,0.8372498267240657,csh_gel,0.05581665511493771,0.04816463515689473,0.05581665511493771,DTG_0_10_air,0.001,5
348.36683417085425,0,10,air,5.857489360844489,0.8786234041266733,csh_gel,0.05857489360844489,0.050922873650401906,0.05857489360844489,DTG_0_10_air,0.001,5
353.26633165829145,0,10,air,6.402560647441359,0.9603840971162039,csh_gel,0.06402560647441359,0.05637358651637061,0.06402560647441359,DTG_0_10_air,0.001,5
358.16582914572865,0,10,air,6.750682535166189,1.0126023802749282,csh_gel,0.06750682535166189,0.059854805393618905,0.06750682535166189,DTG_0_10_air,0.001,5
363.06532663316585,0,10,air,6.705056097335419,1.0057584146003127,csh_gel,0.06705056097335418,0.0593985410153112,0.06705056097335418,DTG_0_10_air,0.001,5
367.964824120603,0,10,air,6.947521866825898,1.0421282800238847,csh_gel,0.06947521866825898,0.061823198710216,0.06947521866825898,DTG_0_10_air,0.001,5
372.8643216080402,0,10,air,7.461759014550466,1.11926385218257,csh_gel,0.07461759014550466,0.06696557018746167,0.07461759014550466,DTG_0_10_air,0.001,5
377.7638190954774,0,10,air,7.513435806157764,1.1270153709236648,csh_gel,0.07513435806157764,0.06748233810353466,0.07513435806157764,DTG_0_10_air,0.001,5
382.66331658291455,0,10,air,7.519945664024516,1.1279918496036774,csh_gel,0.07519945664024516,0.06754743668220217,0.07519945664024516,DTG_0_10_air,0.001,5
387.56281407035175,0,10,air,7.721824181019541,1.1582736271529313,csh_gel,0.07721824181019542,0.06956622185215243,0.07721824181019542,DTG_0_10_air,0.001,5
392.46231155778895,0,10,air,8.272675654815457,1.2409013482223183,csh_gel,0.08272675654815456,0.07507473659011157,0.08272675654815456,DTG_0_10_air,0.001,5
397.36180904522615,0,10,air,8.354482426329417,1.2531723639494126,csh_gel,0.08354482426329417,0.07589280430525118,0.08354482426329417,DTG_0_10_air,0.001,5
402.2613065326633,0,10,air,7.8952615812902565,1.1842892371935385,csh_gel,0.07895261581290257,0.07130059585485958,0.07895261581290257,DTG_0_10_air,0.001,5
407.1608040201005,0,10,air,7.834739981679418,1.1752109972519125,csh_gel,0.07834739981679417,0.07069537985875118,0.07834739981679417,DTG_0_10_air,0.001,5
412.0603015075377,0,10,air,8.159034949467351,1.2238552424201026,csh_gel,0.0815903494946735,0.07393832953663051,0.0815903494946735,DTG_0_10_air,0.001,5
416.9597989949749,0,10,air,7.78194244176266,1.1672913662643989,csh_gel,0.0778194244176266,0.07016740445958361,0.0778194244176266,DTG_0_10_air,0.001,5
