temperature_C,CTE_ppm_per_K,thermal_strain,instantaneous_CTE
25.0,12.0,0.00016666666666666663,12.016666666666671
38.888888888888886,12.016666666666666,0.0003335648148148148,12.025
52.77777777777778,12.033333333333333,0.0005006944444444445,12.041666666666663
66.66666666666667,12.05,0.0006680555555555555,12.058333333333334
80.55555555555556,12.066666666666666,0.0008356481481481481,12.075000000000003
94.44444444444444,12.083333333333332,0.0010034722222222222,12.091666666666672
108.33333333333334,12.1,0.0011715277777777778,12.10833333333332
122.22222222222223,12.116666666666667,0.0013398148148148147,12.124999999999996
136.11111111111111,12.133333333333333,0.0015083333333333333,12.141666666666666
150.0,12.149999999999999,0.0016770833333333332,12.158333333333335
163.88888888888889,12.166666666666666,0.0018460648148148147,12.174999999999997
177.77777777777777,12.183333333333334,0.0020152777777777777,12.191666666666661
191.66666666666669,12.2,0.0021847222222222224,12.208333333333364
205.55555555555557,12.216666666666665,0.002354398148148149,12.225000000000012
219.44444444444446,12.233333333333333,0.002524305555555556,12.241666666666648
233.33333333333334,12.25,0.0026944444444444446,12.258333333333324
247.22222222222223,12.266666666666666,0.002864814814814815,12.275000000000015
261.1111111111111,12.283333333333331,0.0030354166666666667,12.29166666666665
275.0,12.299999999999999,0.00320625,12.308333333333298
288.8888888888889,12.316666666666666,0.0033773148148148148,12.325000000000028
302.77777777777777,12.333333333333332,0.003548611111111111,12.34166666666665
316.6666666666667,12.349999999999998,0.0037201388888888887,12.35833333333334
330.55555555555554,12.366666666666665,0.003891898148148148,12.374999999999963
344.44444444444446,12.383333333333335,0.004063888888888889,12.391666666666692
358.33333333333337,12.400000000000002,0.0042361111111111115,12.408333333333369
372.22222222222223,12.416666666666668,0.004408564814814815,12.42499999999999
386.11111111111114,12.433333333333334,0.00458125,12.441666666666693
400.0,12.450000000000001,0.004754166666666667,12.458333333333343
413.8888888888889,12.466666666666669,0.004927314814814815,12.47499999999999
427.77777777777777,12.483333333333334,0.005100694444444444,12.49166666666664
441.6666666666667,12.5,0.0052743055555555555,12.50833333333337
455.55555555555554,12.516666666666667,0.005448148148148148,12.524999999999993
469.44444444444446,12.533333333333335,0.005622222222222223,12.54166666666667
483.33333333333337,12.55,0.005796527777777778,12.558333333333344
497.22222222222223,12.566666666666666,0.005971064814814815,12.574999999999994
511.11111111111114,12.583333333333334,0.006145833333333334,12.59166666666667
525.0,12.600000000000001,0.006320833333333334,12.608333333333318
538.8888888888889,12.616666666666667,0.006496064814814816,12.624999999999968
552.7777777777778,12.633333333333333,0.006671527777777778,12.641666666666698
566.6666666666666,12.65,0.006847222222222222,12.658333333333347
580.5555555555555,12.666666666666668,0.007023148148148149,12.675000000000024
594.4444444444445,12.683333333333334,0.007199305555555557,12.6916666666667
608.3333333333334,12.7,0.007375694444444446,12.708333333333321
622.2222222222223,12.716666666666667,0.0075523148148148155,12.725000000000051
636.1111111111111,12.733333333333334,0.007729166666666667,12.741666666666566
650.0,12.75,0.00790625,12.758333333333296
663.8888888888889,12.766666666666666,0.008083564814814816,12.775000000000025
677.7777777777778,12.783333333333333,0.008261111111111113,12.791666666666648
691.6666666666667,12.8,0.00843888888888889,12.808333333333378
705.5555555555555,12.816666666666666,0.00861689814814815,12.825000000000054
719.4444444444445,12.833333333333332,0.00879513888888889,12.841666666666676
733.3333333333334,12.85,0.008973611111111113,12.858333333333299
747.2222222222223,12.866666666666667,0.009152314814814816,12.874999999999973
761.1111111111111,12.883333333333333,0.00933125,12.891666666666596
775.0,12.899999999999999,0.009510416666666667,12.908333333333381
788.8888888888889,12.916666666666666,0.009689814814814816,12.924999999999947
802.7777777777778,12.933333333333334,0.009869444444444445,12.941666666666624
816.6666666666667,12.95,0.010049305555555556,12.958333333333464
830.5555555555555,12.966666666666665,0.010229398148148149,12.974999999999977
844.4444444444445,12.983333333333333,0.010409722222222225,12.991666666666706
858.3333333333334,13.0,0.010590277777777782,13.008333333333274
872.2222222222223,13.016666666666666,0.010771064814814817,13.025000000000059
886.1111111111111,13.033333333333331,0.010952083333333336,13.041666666666627
900.0,13.049999999999999,0.011133333333333335,13.058333333333303
913.8888888888889,13.066666666666666,0.011314814814814817,13.075000000000033
927.7777777777778,13.083333333333332,0.01149652777777778,13.091666666666601
941.6666666666667,13.100000000000001,0.011678472222222224,13.108333333333386
955.5555555555555,13.116666666666665,0.01186064814814815,13.124999999999954
969.4444444444445,13.133333333333335,0.012043055555555557,13.141666666666628
983.3333333333334,13.150000000000002,0.012225694444444445,13.158333333333305
997.2222222222223,13.166666666666668,0.012408564814814815,13.17500000000009
1011.1111111111111,13.183333333333334,0.012591666666666668,13.191666666666713
1025.0,13.200000000000001,0.012775000000000002,13.208333333333387
1038.888888888889,13.216666666666669,0.012958564814814817,13.22500000000001
1052.7777777777778,13.233333333333334,0.013142361111111115,13.241666666666687
1066.6666666666667,13.25,0.013326388888888893,13.258333333333308
1080.5555555555557,13.266666666666667,0.013510648148148152,13.274999999999876
1094.4444444444446,13.283333333333335,0.01369513888888889,13.29166666666666
1108.3333333333333,13.3,0.013879861111111112,13.308333333333444
1122.2222222222222,13.316666666666666,0.014064814814814816,13.325000000000012
1136.111111111111,13.333333333333334,0.014250000000000002,13.341666666666688
1150.0,13.350000000000001,0.01443541666666667,13.358333333333364
1163.888888888889,13.366666666666667,0.014621064814814818,13.374999999999932
1177.7777777777778,13.383333333333333,0.014806944444444447,13.391666666666609
1191.6666666666667,13.4,0.014993055555555558,13.408333333333392
1205.5555555555557,13.416666666666668,0.015179398148148152,13.42499999999996
1219.4444444444446,13.433333333333334,0.015365972222222225,13.441666666666745
1233.3333333333333,13.45,0.01555277777777778,13.458333333333313
1247.2222222222222,13.466666666666667,0.015739814814814814,13.474999999999989
1261.111111111111,13.483333333333334,0.015927083333333335,13.491666666666774
1275.0,13.5,0.016114583333333335,13.508333333333233
1288.888888888889,13.516666666666666,0.016302314814814815,13.524999999999908
1302.7777777777778,13.533333333333333,0.016490277777777777,13.541666666666693
1316.6666666666667,13.55,0.016678472222222223,13.55833333333326
1330.5555555555557,13.566666666666666,0.016866898148148148,13.575000000000154
1344.4444444444446,13.583333333333332,0.01705555555555556,13.591666666666613
1358.3333333333335,13.6,0.017244444444444444,13.60833333333329
1372.2222222222222,13.616666666666667,0.017433564814814815,13.625000000000073
1386.111111111111,13.633333333333333,0.017622916666666665,13.641666666666532
1400.0,13.649999999999999,0.017812499999999995,13.64999999999972
