time_s,signal1,signal2
0.0,0.011199618708930163,-7.044976200305223e-05
1e-06,0.012257548992488633,-0.001538827535918743
2e-06,0.013268515541856605,-0.0030044619531300297
3e-06,0.014228733855240944,-0.00446133906819061
4e-06,0.015134645042675546,-0.0059034741940847835
5e-06,0.015982932421473903,-0.00732494085249771
6e-06,0.01677053327959429,-0.008719895849596294
7e-06,0.01749464874962362,-0.010082603286442192
8e-06,0.018152758988666032,-0.011407464457766716
9e-06,0.0187426299513041,-0.012689040381712835
1e-05,0.019262322368754522,-0.013922076994229577
1.1e-05,0.019710197967725288,-0.015101528228504524
1.2e-05,0.020084924848022656,-0.016222578662939826
1.3e-05,0.0203854811021925,-0.01728066482770894
1.4e-05,0.020611156382709436,-0.018271494737481315
1.5e-05,0.020761552761381936,-0.019191066893812718
1.6e-05,0.0208365850711091,-0.020035688822443068
1.7e-05,0.02083647795072113,-0.020801992370148577
1.8e-05,0.020761760906388503,-0.02148694694769408
1.9e-05,0.020613263755030142,-0.02208787286982841
2e-05,0.02039211142252834,-0.02260245377739576
2.1e-05,0.02009971525725462,-0.023028745199387888
2.2e-05,0.019737762628451203,-0.023365180994532202
2.3e-05,0.019308207211567403,-0.02361057979412173
2.4e-05,0.018813258778019967,-0.02376415033167335
2.5e-05,0.01825536974747398,-0.0238254928159905
2.6e-05,0.017637220342067314,-0.02379459818856979
2.7e-05,0.0169617047316258,-0.02367184723856903
2.8e-05,0.01623191676206979,-0.023458008622905122
2.9e-05,0.015451133022116812,-0.023154233094758656
3e-05,0.014622795182429232,-0.02276204554262967
3.1e-05,0.013750493206408004,-0.022283337184232675
3.2e-05,0.012837947943270875,-0.021720356854933204
3.3e-05,0.011888992479380344,-0.02107569844176193
3.4e-05,0.010907553695455565,-0.020352286512679146
3.5e-05,0.009897633732181775,-0.01955336225543062
3.6e-05,0.008863290660734425,-0.018682468622330275
3.7e-05,0.007808619983079556,-0.01774343234092314
3.8e-05,0.006737737062498514,-0.016740344229612673
3.9e-05,0.005654758239648701,-0.015677540309947287
4e-05,0.004563781461908952,-0.01455958253995661
4.1e-05,0.0034688694214805326,-0.013391236469544565
4.2e-05,0.002374033615936685,-0.01217744806827245
4.3e-05,0.0012832171367487797,-0.010923321510915322
4.4e-05,0.00020027752736640546,-0.009634096163497717
4.5e-05,-0.0008710277223904585,-0.00831512232079962
4.6e-05,-0.0019270543489488176,-0.0069718371645226245
4.7e-05,-0.0029642855499470303,-0.005609740480772235
4.8e-05,-0.0039793460726687945,-0.0042343696485442435
4.9e-05,-0.004969012994737375,-0.0028512755084852404
5e-05,-0.0059302251719368934,-0.0014659990212054833
5.1e-05,-0.006860093503928719,-8.404691138724508e-05
5.2e-05,-0.007755910720809605,0.0012891330307143924
5.3e-05,-0.008615158124186494,0.0026481743965115906
5.4e-05,-0.00943551070551416,0.003987813412965421
5.5e-05,-0.010214843037443702,0.005302911382429577
5.6e-05,-0.010951234813589403,0.006588477030750536
5.7e-05,-0.011642972913374117,0.00783968575681491
5.8e-05,-0.012288552028687177,0.00905189758433252
5.9e-05,-0.012886676057473853,0.010220675849679768
6e-05,-0.013436258993946678,0.011341805356023485
6.1e-05,-0.013936422862992293,0.012411307440699558
6.2e-05,-0.014386494107925711,0.013425453317660095
6.3e-05,-0.014786000926524791,0.014380777941823379
6.4e-05,-0.01513467042149874,0.015274093281031284
6.5e-05,-0.01543242254601755,0.016102497934686436
6.6e-05,-0.015679362905545002,0.016863385048189735
6.7e-05,-0.015875776749427993,0.01755445054623943
6.8e-05,-0.01602212251194665,0.018173700508117594
6.9e-05,-0.016119023048837954,0.018719455191304166
7e-05,-0.01616725629727782,0.019190351104019964
7.1e-05,-0.01616774663242245,0.019585343446364104
7.2e-05,-0.01612155564722949,0.019903707871052723
7.3e-05,-0.016029871855222623,0.02014503852394203
7.4e-05,-0.015894000567684925,0.02030924438219846
7.5e-05,-0.01571535355996385,0.020396546027627138
7.6e-05,-0.015495437887040085,0.02040747164177538
7.7e-05,-0.015235845477227122,0.020342849879383267
7.8e-05,-0.014938243527316335,0.02020380099824098
7.9e-05,-0.014604363416998079,0.019991728666442353
8e-05,-0.01423598898580444,0.01970831135773867
8.1e-05,-0.013834947099450785,0.019355490461745884
8.2e-05,-0.01340309892430633,0.018935457134637818
8.3e-05,-0.012942329679579753,0.018450640100487838
8.4e-05,-0.012454538200901985,0.017903692793493676
8.5e-05,-0.011941628821602636,0.017297478248874874
8.6e-05,-0.011405504297745764,0.016635053391134306
8.7e-05,-0.010848057305068295,0.015919653720302383
8.8e-05,-0.010271161738914762,0.015154677284581539
8.9e-05,-0.009676666937426963,0.014343667746382533
9e-05,-0.009066392867012912,0.013490297575548609
9.1e-05,-0.008442124037890898,0.012598350825290228
9.2e-05,-0.007805603506115463,0.01167170505503854
9.3e-05,-0.00715852944754023,0.01071431409834464
9.4e-05,-0.006502552920998896,0.009730191580713816
9.5e-05,-0.005839274373033485,0.008723392964553966
9.6e-05,-0.005170240052813096,0.007697997014307321
9.7e-05,-0.0044969413667022805,0.006658089521886816
9.8e-05,-0.0038208152223497965,0.00560774775846579
9.9e-05,-0.003143243064866053,0.004551023513664011
0.0001,-0.0024655499582713703,0.0034919260360374745
0.000101,-0.001789006110560518,0.002434407292860721
0.000102,-0.0011148294058064493,0.0013823483452920441
0.000103,-0.00044418648490543824,0.00033954446210318417
0.000104,0.0002218062570763323,-0.0006903098154690887
0.000105,0.0008820792083678477,-0.001703632650319508
0.000106,0.0015356057063234097,-0.002696965780715852
0.000107,0.002181399389410539,-0.003666986444981219
0.000108,0.0028185111143816657,-0.004610519020512615
0.000109,0.0034460249116726755,-0.005524543963413367
0.00011,0.004063054179550614,-0.006406205362504128
0.000111,0.004668737922172308,-0.007252819466795102
0.000112,0.00526223648130961,-0.008061883016215436
0.000113,0.005842727770031589,-0.008831078458059092
0.000114,0.006409404155403641,-0.009558277909338693
0.000115,0.006961468523434076,-0.01024154802590352
0.000116,0.007498129811233197,-0.010879154497687936
0.000117,0.008018600276944496,-0.01146956384621211
0.000118,0.008522093744250687,-0.012011443786624368
0.000119,0.009007822317111957,-0.012503664627008084
0.00012,0.009474992727391806,-0.012945300527171466
0.000121,0.00992280531015633,-0.013335627695813505
0.000122,0.010350453812596767,-0.013674121482792862
0.000123,0.010757123775062934,-0.013960454613050798
0.000124,0.01114199083907993,-0.014194494939198693
0.000125,0.011504221481973307,-0.014376300936090054
0.000126,0.01184297482013976,-0.014506116446732572
0.000127,0.01215740301279086,-0.014584366022342225
0.000128,0.012446651481110571,-0.014611649784082697
0.000129,0.012709861965105426,-0.014588736794613533
0.00013,0.012946176470378039,-0.014516558029726451
0.000131,0.013154739872864236,-0.014396199515369225
0.000132,0.01333470248391938,-0.014228894839220244
0.000133,0.013485224995327099,-0.014016017131917404
0.000134,0.0136054844605923,-0.013759071161497322
0.000135,0.013694678777748156,-0.01345968478467804
0.000136,0.013752030835484078,-0.01311959970967281
0.000137,0.013776795371832962,-0.012740662961141893
0.000138,0.013768266526503347,-0.01232481856541072
0.000139,0.013725783679982133,-0.01187409820012677
0.00014,0.01364873720848168,-0.011390611337143561
0.000141,0.013536576190104706,-0.01087653649462253
0.000142,0.013388816364550037,-0.010334113092740873
0.000143,0.013205046773078226,-0.009765631896266452
0.000144,0.012984936397905053,-0.009173424899717803
0.000145,0.012728241801508687,-0.00855985719506689
0.000146,0.01243481437028574,-0.007927319377849492
0.000147,0.012104606955730391,-0.007278218469991065
0.000148,0.011737680834513048,-0.0066149685908574035
0.000149,0.011334212047357869,-0.005939983461519516
0.00015,0.010894496649558914,-0.005255669674243466
0.000151,0.010418956657248277,-0.004564418483845577
0.000152,0.009908146294887652,-0.0038685973163788
0.000153,0.009362755931166776,-0.003170543525182341
0.000154,0.008783614925187328,-0.0024725587036803606
0.000155,0.008171695558407044,-0.0017769017398025768
0.000156,0.007528116877752234,-0.0010857819253486571
0.000157,0.006854145947239088,-0.0004013537298153007
0.000158,0.0061511977476867395,0.0002742877745141882
0.000159,0.00542083619419563,0.0009391124721589927
0.00016,0.004664775045302154,0.0015911607431480812
0.000161,0.0038848756309622,0.002228547289379591
0.000162,0.003083143339599221,0.0028494645901740337
0.000163,0.002261725059989658,0.003452186949509981
