frequency_hz,TL_dB_sensor1,TL_dB_sensor2,TL_dB_sensor3
0.0,-50.23781,-65.602684,-61.71906
9.765625,-48.397972,-62.11982,-57.816055
19.53125,-41.74185,-61.431427,-56.909985
29.296875,-48.154045,-61.41723,-57.71543
39.0625,-49.931686,-63.238293,-55.668877
48.828125,-48.18726,-59.51189,-50.962067
58.59375,-44.2278,-52.115776,-51.686993
68.359375,-39.262203,-54.00927,-42.85594
78.125,-38.792233,-54.41443,-47.293095
87.890625,-38.97496,-51.802998,-43.584427
97.65625,-36.058548,-50.48561,-42.113804
107.421875,-35.644764,-47.240616,-41.31739
117.1875,-31.67533,-45.463978,-40.777237
126.953125,-23.27594,-39.733704,-39.34037
136.71875,-24.819878,-34.17475,-36.708168
146.48438,-17.551262,-37.07601,-32.515812
156.25,-18.555067,-33.71918,-30.044567
166.01562,-6.84632,-27.785957,-24.583763
175.78125,-13.233692,-20.717075,-17.824022
185.54688,-7.6878853,-22.94445,-13.237055
195.3125,-2.8417728,-18.018751,-10.3932085
205.07812,-3.706902,-14.777998,-3.281052
214.84375,1.208191,-8.606691,-2.5405798
224.60938,-0.08853034,-3.519187,-0.72316694
234.375,-0.3273992,-0.93740857,-0.2833336
244.14062,0.5592739,-1.1790137,-0.6811272
253.90625,-0.7841747,-0.1859088,0.3639731
263.67188,-0.14572157,-2.033007,0.09189759
273.4375,0.00832781,1.9609032,0.21308585
283.20312,0.026901595,0.18478587,0.27612448
292.96875,0.063755915,1.0984783,-0.84761703
302.73438,0.1529549,-0.33842143,-0.2255955
312.5,-0.21950984,-0.5318352,0.711524
322.26562,-0.37367314,-0.5690899,0.26776406
332.03125,-0.10123984,-0.43747258,0.26857692
341.79688,-0.013121987,0.17444268,0.16818567
351.5625,0.023953924,0.6659918,0.14548893
361.32812,0.09795413,0.37431404,0.44976535
371.09375,0.08430552,0.36481953,0.51617897
380.85938,0.010274403,0.12401758,0.19398077
390.625,0.02770829,0.11355317,0.17046116
400.39062,0.041215662,0.4134704,0.27411073
410.15625,-0.1298374,0.5830647,0.30736086
419.92188,-0.18245888,-0.46764508,-0.077776305
429.6875,-0.23068143,-0.96354973,-0.075291336
439.45312,-0.093225956,-0.47630903,0.18214306
449.21875,0.080114424,-0.64618915,-0.082717545
458.98438,0.016401919,-1.3518156,-0.49904263
468.75,-0.16150099,-0.75364506,-0.42209607
478.51562,0.13069269,1.5367721,-0.465106
488.28125,-0.040351808,0.9531129,-0.7846832
498.04688,0.25019196,1.894465,-0.38391057
507.8125,0.21379904,0.070821695,-0.37677896
517.5781,0.12104348,-0.9353298,-0.28905866
527.34375,0.15089272,-0.16343233,-0.1683625
537.1094,0.22978328,-0.6392002,-0.7454878
546.875,0.15523241,1.4125525,-0.62705994
556.6406,-0.38623714,0.871187,-0.55390453
566.40625,-0.2372781,0.7540313,-0.38853204
576.1719,0.056380183,-0.29319805,0.32258832
585.9375,0.46723002,-0.34034577,0.16199492
595.7031,0.19203755,-0.276865,0.4215369
605.46875,-0.25169796,-2.0273814,0.298234
615.2344,0.076172635,-1.5648408,-0.17590362
625.0,-0.11448203,-0.7524078,-0.532026
634.7656,0.16061065,-0.5595959,-0.5462618
644.53125,0.07742746,-0.5183861,-0.020738538
654.2969,-0.034543607,-0.08155682,-0.30870798
664.0625,-0.040919077,-0.82300735,-0.7961971
673.8281,-0.040656995,-1.4265244,-0.19496308
683.59375,-0.16710737,0.2089921,0.48000282
693.3594,0.04018065,1.3275619,1.1496972
