x_norm,y_norm,sigma_MPa
0.859005,0.444760,-2.627643
0.310255,0.228142,-11.214675
0.461186,0.751640,-3.106987
0.408650,0.864063,10.035911
0.660921,0.408360,2.232298
0.543303,0.196399,-1.713363
0.545968,0.662371,19.259856
0.000110,0.382606,6.055319
0.094899,0.250554,-13.745815
0.933775,0.202467,-3.491391
0.386297,0.014677,-0.169188
0.521053,0.520060,9.759207
0.214094,0.831546,-4.277650
0.139884,0.784248,3.341161
0.106068,0.880023,-1.184191
0.958862,0.338278,-1.543898
0.552710,0.647360,-1.780476
0.722331,0.366023,4.277788
0.841974,0.087161,-10.375770
0.918798,0.519381,-6.674118
0.997964,0.607399,2.927035
0.022028,0.710739,9.882175
0.589959,0.529750,-6.022542
0.664639,0.054135,-3.847299
0.265535,0.403323,10.396247
0.964018,0.154398,-12.469349
0.196613,0.408217,5.892856
0.776070,0.893510,-4.478628
0.698668,0.518625,-9.589831
0.137244,0.595286,-2.028627
0.437739,0.432612,6.428156
0.011777,0.651608,12.072372
0.510959,0.772039,-3.652495
0.238652,0.749032,-4.082313
0.668393,0.972792,-11.521355
0.359017,0.485058,6.286036
0.508862,0.114329,-6.746885
0.894942,0.175779,-25.377103
0.915048,0.235786,-5.007049
0.889150,0.426954,3.850929
0.557743,0.477684,13.075748
0.268639,0.200011,-2.134902
0.022252,0.214357,1.231472
0.399875,0.625705,-5.093979
0.489598,0.637110,11.049472
0.637357,0.635174,-8.373421
0.870995,0.626050,6.997422
0.570639,0.356391,-7.428177
0.835675,0.442903,-11.435392
0.377930,0.820805,8.486130
0.460176,0.327889,14.604171
0.848503,0.483607,21.176717
0.922793,0.410751,7.842794
0.105620,0.388301,3.443439
0.785671,0.732406,6.084250
0.838101,0.255406,-7.111911
0.395128,0.546337,8.577492
0.909070,0.219383,-1.944048
0.620161,0.551473,-10.137186
0.465389,0.721196,0.462409
0.049568,0.281285,-3.969507
0.825030,0.638824,-8.778711
0.221262,0.192889,-4.682801
0.733297,0.743065,4.027540
0.145891,0.849372,14.147294
0.424974,0.856180,-2.936518
0.515163,0.088724,-0.757967
0.535938,0.952209,-12.997345
0.780418,0.925971,12.078938
0.404544,0.929673,3.306301
0.133663,0.542214,5.763936
0.207213,0.119864,2.966208
0.859616,0.349687,6.373485
0.556039,0.453092,8.522809
0.526935,0.217754,13.600765
0.355034,0.612824,1.339657
0.544980,0.635358,4.680410
0.578527,0.191393,5.716569
0.313530,0.169329,13.581870
0.393272,0.488447,2.359415
0.174249,0.830570,2.417797
0.111085,0.856037,-1.913837
0.119313,0.110487,-0.439458
0.113882,0.650920,-5.549409
0.594112,0.659019,-5.577925
0.286390,0.201750,6.324237
0.915310,0.974621,-16.265006
0.365894,0.038034,-2.750166
0.042986,0.821921,-0.052565
0.768327,0.944416,0.804102
0.581099,0.703099,12.838964
0.272114,0.825079,-5.339345
0.230336,0.362516,0.137635
0.687066,0.770632,-5.225154
0.015712,0.626128,-9.788530
0.959623,0.871795,9.235072
0.379655,0.533084,-8.870159
0.998380,0.284366,2.499235
0.961183,0.189361,-9.926144
0.776084,0.150983,5.213960
0.778513,0.624473,7.910051
0.773773,0.734413,19.793707
0.535877,0.416746,0.098059
0.556264,0.059180,-6.786107
0.677996,0.349201,4.114869
0.616157,0.073279,5.527875
0.113682,0.259676,-1.252332
0.796580,0.834730,-2.381502
0.979785,0.984927,0.645923
0.891993,0.849879,-10.744501
0.373713,0.416409,3.448997
0.892887,0.741599,-5.092582
0.887225,0.681322,-1.453106
0.199779,0.653278,5.996140
0.444038,0.568536,-12.071759
0.779366,0.849687,4.337862
0.433737,0.614842,20.033005
0.910884,0.207807,2.659665
0.819813,0.415559,14.045768
0.554151,0.407275,4.431495
0.396497,0.919890,-0.247912
0.248811,0.004891,-7.399422
0.944622,0.184511,11.882425
0.487061,0.228722,1.192000
0.666769,0.654302,6.655721
0.724017,0.824040,15.234820
0.484920,0.131067,-11.716097
0.588528,0.476763,-5.527249
0.353857,0.324809,10.828025
0.511159,0.055989,-4.138621
0.111919,0.343935,11.537829
0.295219,0.126599,0.694944
0.438854,0.216576,-18.603082
0.470122,0.119804,-7.819173
0.712239,0.868545,4.524464
0.965399,0.633286,4.244262
0.956008,0.253703,-2.521513
0.600845,0.893278,6.644773
0.887581,0.618592,10.215114
0.851820,0.195119,5.666621
0.042025,0.503803,0.091583
0.557066,0.230648,9.549693
0.060493,0.101599,1.523557
0.702955,0.396941,-4.738467
0.114505,0.425564,0.182113
0.668937,0.227009,5.421782
0.483150,0.155953,7.317125
0.629486,0.046921,13.721788
0.208220,0.602150,-2.932449
0.793178,0.976697,-12.537982
0.595780,0.093436,2.962099
0.364881,0.313608,10.485975
0.921420,0.479979,-0.452285
0.660050,0.021018,-8.243132
0.351932,0.824507,-1.178534
0.518422,0.169176,8.005239
0.327238,0.493301,0.494789
0.844213,0.126645,-4.403610
0.855350,0.679135,-5.685591
0.295026,0.672866,-0.930617
0.901356,0.815702,1.940983
0.772733,0.651729,-3.953255
0.332085,0.438997,11.274270
0.367236,0.410443,3.439753
0.308025,0.752341,-4.040406
0.449324,0.491798,7.626397
0.476091,0.650186,-9.362202
0.911534,0.281705,-18.041979
0.869854,0.367182,-6.424745
0.312382,0.239619,-1.811688
0.898360,0.781500,-6.991952
0.319262,0.913308,-1.175255
0.605241,0.234646,8.433075
0.530103,0.748744,-4.499139
0.694981,0.810698,14.010348
0.415447,0.678405,-1.350623
0.114640,0.231542,-0.745102
0.675413,0.174876,-7.760419
0.036970,0.418680,-10.774310
0.796537,0.122382,-1.209542
0.253332,0.727135,-6.288761
0.429486,0.918998,9.688279
0.120337,0.193383,-5.483306
0.598976,0.355132,-18.018363
0.931749,0.499894,-6.708939
0.498196,0.502759,-0.024241
0.134948,0.246932,-10.126046
0.174720,0.680425,-8.585676
0.347254,0.393185,1.651346
0.264357,0.715710,-11.337639
0.586105,0.724536,3.741572
0.098187,0.069830,0.800025
0.241427,0.802272,-1.100010
0.994630,0.610535,1.146684
0.186862,0.381627,-1.047853
0.231503,0.744606,2.971248
0.793682,0.188467,-4.690130
0.122497,0.158158,12.302595
0.964215,0.642666,-9.871256
0.740035,0.293304,-3.524787
0.878390,0.038071,-10.246433
0.016991,0.551512,-2.303272
0.733907,0.337348,3.183280
0.740745,0.558828,12.702545
0.671628,0.391978,2.667419
0.758794,0.468641,10.568612
0.657581,0.162378,-0.683443
0.194538,0.269934,-11.718847
0.307708,0.819542,-7.917711
0.268035,0.053910,10.494581
0.408588,0.860964,-12.210162
0.013940,0.160256,1.316815
0.657270,0.082985,-0.368716
0.705398,0.506004,7.957227
0.841834,0.290748,28.495625
0.977394,0.440840,-3.962003
0.575019,0.898833,-8.474295
0.107220,0.248403,-4.738200
0.796991,0.527265,-0.368388
0.046112,0.105660,-5.386506
0.461489,0.316001,3.902928
0.097581,0.081627,0.727714
0.267637,0.115804,10.337155
0.633362,0.521783,-6.388470
0.861144,0.483659,-3.422572
0.926848,0.087090,3.231233
0.150804,0.551032,-1.170514
0.453264,0.056417,0.738434
0.001385,0.887919,-6.860538
0.856871,0.567850,-11.291748
0.013769,0.506532,3.011373
0.320336,0.236956,5.939881
0.135254,0.747032,-1.358233
0.239510,0.690197,12.705856
0.933504,0.163315,-0.617790
0.810185,0.513420,3.850070
0.948626,0.946236,6.689088
0.303885,0.805744,0.471806
0.982621,0.151095,-8.359037
0.727506,0.187215,0.115149
0.957237,0.399343,19.813225
0.230877,0.630159,-10.972796
0.599902,0.655344,10.017096
0.472245,0.092892,-6.695159
0.458447,0.118673,-0.161518
0.662730,0.350895,0.202525
0.377403,0.593386,-4.050984
0.209482,0.873515,-1.231540
0.474307,0.240471,-12.330756
0.453758,0.386619,1.807294
0.013057,0.553344,-3.396877
0.085469,0.189842,7.410396
0.484894,0.053108,-0.694677
0.632935,0.908610,-3.600189
0.957432,0.349948,-15.812115
0.380809,0.567228,-0.063781
0.128165,0.847103,2.286884
0.178678,0.307619,-12.785285
0.576110,0.555302,4.415096
0.280241,0.847259,-15.354066
0.028854,0.372834,-2.851842
0.989702,0.701050,-3.203462
0.434641,0.634514,4.401105
0.189260,0.925792,8.959520
0.196221,0.231088,3.301407
0.423727,0.160143,1.970362
0.950670,0.746868,1.695686
0.142545,0.835250,-10.836228
0.744746,0.378150,1.359467
0.175930,0.531073,-6.872930
0.646393,0.370843,-6.334538
0.818946,0.330950,-10.068980
0.242223,0.158139,-11.764762
0.438788,0.047809,5.406671
0.869682,0.999635,-7.988875
0.642551,0.557421,-2.008575
0.339776,0.849773,8.042592
0.531984,0.126843,-0.904426
0.304058,0.564409,-6.016856
0.088123,0.847649,5.970073
0.331477,0.386316,12.574332
0.935738,0.155337,11.694964
0.554036,0.352281,4.600563
0.963213,0.906883,-9.154350
0.871501,0.802722,12.987740
0.678343,0.217743,0.116317
0.980626,0.759334,-1.758183
0.434851,0.147901,-0.309385
0.860776,0.861404,-8.202115
0.076860,0.279263,-13.539980
0.809160,0.942498,13.375785
0.947871,0.302342,-2.052031
0.131459,0.944338,-5.759433
0.272719,0.330915,-4.316991
0.169634,0.235414,11.924627
0.330076,0.848548,0.487195
0.864819,0.797232,-14.573968
0.971478,0.234702,-2.951305
0.214825,0.831704,7.534203
0.977825,0.080494,10.791277
0.182745,0.523843,4.392092
0.989965,0.389398,0.382762
0.496592,0.176589,-11.929885
0.043858,0.660296,5.061667
0.944774,0.466819,-16.671611
0.927666,0.112815,1.260387
0.404692,0.540526,-0.865242
0.855549,0.664970,-8.957699
0.897004,0.295415,-0.356657
0.787046,0.323629,6.434884
0.865426,0.458424,0.563957
0.697429,0.891777,7.304081
0.974108,0.220930,-0.592676
0.916325,0.389892,9.433826
0.725761,0.112005,3.047992
0.062476,0.851000,-9.643706
0.979722,0.624906,-15.351503
0.453966,0.856358,-8.934116
0.640865,0.677045,5.398866
0.348766,0.026775,-11.440161
0.646402,0.320928,-5.962367
0.214145,0.244009,-7.576132
0.573249,0.037704,4.374867
0.081218,0.964859,-23.272318
0.185974,0.614764,27.565354
0.243892,0.972641,-8.834029
0.838244,0.475066,-0.879820
0.312653,0.911972,6.241088
0.824469,0.142520,1.681454
0.660919,0.128095,2.275667
0.404385,0.489250,4.383917
0.918190,0.574608,-4.054165
0.189867,0.873474,2.320368
0.657843,0.615430,-2.840004
0.108008,0.355289,-3.121496
0.168050,0.535794,7.594914
0.517123,0.497515,8.232830
0.884483,0.882813,2.636798
0.696028,0.929851,-2.570554
0.075548,0.741020,2.305343
0.417480,0.239196,2.007809
0.967691,0.213060,6.297370
0.930786,0.497002,6.200230
0.473424,0.889568,-0.343456
0.116824,0.770704,1.650913
0.668452,0.219567,5.452377
0.072069,0.743194,-6.013588
0.160504,0.030582,-14.226147
0.031736,0.201989,-8.247944
0.062769,0.434941,10.345770
0.972160,0.031188,16.545552
0.688908,0.057536,-3.931907
0.082110,0.627088,2.515680
0.077762,0.749266,2.891659
0.827173,0.297145,-5.366199
0.871680,0.761139,-3.371959
0.675715,0.072025,-2.527004
0.439788,0.604160,-16.215462
0.759240,0.369026,24.687334
0.611373,0.900200,10.821850
0.629181,0.842900,-0.593988
0.392906,0.334703,-6.655675
0.754250,0.616445,0.822867
0.561307,0.980085,9.002035
0.641242,0.128080,2.807343
0.821715,0.956319,1.693947
0.765758,0.097383,-25.355963
0.919854,0.933984,-2.052030
0.916316,0.650660,-1.098335
0.145658,0.663744,-3.836940
0.763035,0.513002,-4.483449
0.280501,0.718203,-9.797172
0.750196,0.705643,-0.667037
0.745373,0.663431,0.265833
0.016594,0.906721,7.936809
0.297365,0.502026,-1.184243
0.973018,0.220858,9.962794
0.525224,0.281213,-3.386591
0.360781,0.259459,0.846977
0.363842,0.427449,-8.326407
0.941496,0.161150,-4.679717
0.115820,0.744489,-7.714779
0.821729,0.150394,-12.661721
0.508765,0.996996,-2.768993
0.814801,0.595958,-4.399745
0.868831,0.980312,11.933284
0.748214,0.848574,2.921479
0.536849,0.728193,-8.654543
0.126068,0.137785,-6.350564
0.376161,0.231529,3.208111
0.055140,0.335290,-3.250101
0.422012,0.546815,8.230807
0.859263,0.490080,-6.241222
0.968749,0.048094,-6.336472
0.916167,0.267207,8.064602
0.534226,0.901146,9.540594
0.566118,0.542720,-5.640223
0.112273,0.249429,-14.005183
0.169572,0.297322,6.706854
0.974735,0.668166,-10.098007
