mf_id,parent_lf_id,cell_active_area_cm2,thickness_anode_um,thickness_cathode_um,thickness_electrolyte_um,thickness_interconnect_um,channel_width_mm,channel_height_mm,channel_length_mm,anode_porosity,anode_tortuosity,anode_ni_particle_size_um,anode_ni_volume_fraction_in_solid,anode_ionic_conductivity_S_per_m,anode_electronic_conductivity_S_per_m,cathode_porosity,cathode_tortuosity,cathode_particle_size_um,cathode_ionic_conductivity_S_per_m,cathode_electronic_conductivity_S_per_m,cathode_chemical_expansion_per_K,ysz_ionic_conductivity_S_per_m,ysz_youngs_modulus_GPa,ysz_poisson_ratio,ysz_cte_per_K,interconnect_cte_per_K,interconnect_creep_A,interconnect_creep_n,interconnect_oxide_kp_m2_per_s,anode_tpb_density_per_um2,fuel_inlet_mol_s_estimate,air_inlet_mol_s_estimate
"5db65eb0-bcdb-4594-9bc6-a11b21c951d7","51cf714b-bb15-44b5-95b5-7cd8d0fafcec",156.68437619817882,260.40656908407544,47.35948166848892,5.89659287686476,650.4983208803562,1.0488567962543964,1.8210303768005636,72.89546571241758,0.38151831873745246,2.657535374961005,0.6715826264613067,0.35121206721137643,10.442492514537504,806056.661067855,0.31008221032643274,3.0338726731568726,0.7036068648303313,91.38975604066412,15002.78465137699,7.452784736373199e-06,409077.559201858,187.53326669442265,0.24640068426643796,1.0233731478382099e-05,1.2570830935348914e-05,7.591379072087378e-20,4.279155212299634,2.4712859652539636e-16,0.000323442300693736,0.00029317144485218645,0.0017813176800016638
"5c37e50d-5c4d-4c19-8e44-4ad95677c08f","e1f2b7e0-eba2-491f-9edc-f2848bde1d23",44.01139308336515,423.47769203646084,58.598207443191,6.263682749562865,372.43231565419035,1.8044608548291738,1.8370608987047419,88.88271702993039,0.39571090210455806,2.510769521087748,1.726068981918267,0.42810714480855094,30.415729348035786,594379.4050853204,0.28604076220775077,4.114203775609948,0.6271831236489658,50.29396220053217,13241.361527914632,1.2997863955928621e-05,263774.1430974367,181.91101510100805,0.23706335482026603,9.375766866377634e-06,1.1141079248334354e-05,9.353517210098362e-21,4.745475586546487,4.3069994243098265e-15,0.0001498784133479102,0.0002653711972403664,0.0023155831823149084
"ce6f69cb-b50d-4eef-bd24-e250e06bee1a","b58d3bce-ab37-481f-adb2-dd3985462470",42.96156959215058,514.3966411677825,55.64802422837421,6.7673691294280935,801.2938273719196,0.8809808648512985,0.9868850962198766,80.22132665374912,0.3268097329544216,3.2674644472112933,1.8361008254459514,0.3602753909260834,7.529377372125427,685454.7728761167,0.28942548448720185,4.726281562864445,0.5799567715155143,103.0880994570295,12630.899679776076,1.1506696409174117e-06,272484.52730312146,207.77417428523506,0.2976212337381113,1.0974425704253932e-05,1.1552963235193851e-05,7.511164741156815e-21,4.690580985451134,4.3699828520235145e-15,0.00013209181286031704,0.0002669964022111296,0.0017754255601793616
"6c489a83-69d1-4ac1-bf5f-f658e81d9609","b345f3f4-2d55-4ca2-bf6b-5ab3e973ec60",163.14843152007,283.6848548555009,44.810555906279816,6.965770165997922,801.6162404092352,1.3882859954652091,1.5454875334683966,56.11539253541038,0.39770557402234297,3.0946653149547707,1.246424426361327,0.4262811031104567,40.32654970304835,549961.0377289485,0.3380219163065657,2.022296115043421,1.2235733588750408,83.67742349888327,4323.537330662508,1.5962343411175243e-05,392622.51957853953,185.19283737430092,0.2211743854790325,9.578550681158441e-06,1.2884825769052949e-05,1.520205267266516e-20,5.331367087944762,4.615881030029692e-15,0.0002059866020538067,0.0004920876638408564,0.003924249124758344
"f3937a2d-7d63-4a33-ae8f-80c2581ee66d","243ad907-4fe5-4b60-848d-7862ccfa4e9c",59.83044612586372,361.68022916248606,40.27140104116863,25.88620306366117,707.460932767488,0.8596008701439986,1.1647798852559248,78.87880637341647,0.316922836976013,4.754771656082644,1.228116545292014,0.47664983751038253,43.3017382555104,650177.2719655562,0.3711707145812375,2.4893263352253805,1.3294194663639416,59.85724060463651,16099.513389053584,4.415865444658879e-06,418078.6538166605,173.08176091944586,0.23182844002687142,1.0698831495835974e-05,1.1226866029164443e-05,6.028567703579734e-20,4.842777602286226,1.3333490220103752e-15,0.0002651121508057039,0.0001159393047642138,0.0004920925400434285
"83b28e5c-b716-419a-9a89-34990a213157","0db3c047-3a9a-45cd-b883-2824c1a42baa",78.34370032329686,558.7416649299178,56.17701082892589,18.286787409318705,396.9949695489772,1.756414668915443,0.6013552460603491,64.03970061323432,0.37838156634276987,4.101510453312948,0.6789700154589713,0.4947788893988577,61.68386330217486,605206.9052071295,0.32086494625610196,2.792123913155852,0.41018017532036144,74.87068019841574,11694.744641681062,1.1966820351486796e-05,296021.07936251274,197.21823038526765,0.27499794381548714,9.464433282379532e-06,1.1885842929540726e-05,7.834496266258237e-20,5.505361093765391,2.037851906748828e-15,0.00045298565655638634,0.0002643005408109147,0.004486467832351964
"f8682922-38dd-4e0e-8347-98498f183a69","9ea97a79-4706-4d57-bd4b-5d1921ad361a",145.59948480399046,329.59324736497956,74.1002304286357,23.419371366653888,467.8567945554846,1.7661058303045736,1.1984534080074405,70.09297752632288,0.4428276664153392,4.720544093635158,0.9056104368206229,0.40250085339026653,49.14233589145649,664195.2939368108,0.3177385740574395,3.1860578328183524,0.5747058896868388,96.84000221577487,12412.41813120924,1.6126797990863148e-05,278162.68636085605,174.2804563209174,0.2706244322845346,9.920102592448153e-06,1.1524087008515312e-05,8.500383552915644e-20,4.413034415632187,4.5467371050812605e-15,0.0002476366554924019,0.0003667149502693205,0.003401475243256901
"218925f6-3532-490a-80fa-5b4cd2ce0d6b","b7c4ee2d-93b9-4c58-888b-0c2e656f3e42",118.57584465442189,600.9963245032541,62.112135240169515,23.70368765804479,860.1364849375868,0.5525883754770045,1.4338418800284707,98.62108896739437,0.26005255762563473,4.868446890315248,1.151431777993614,0.5101717281464487,77.08607751876688,751578.524678397,0.3299075142214042,3.2946896700570267,0.2662846167814535,5.701884311210067,13196.6903326471,1.4550769836472438e-05,303799.16007525026,205.098788341794,0.2556122193226969,1.0310914833306014e-05,1.1390868559272337e-05,9.042450299452373e-20,6.334568569265638,2.0683412504848534e-15,0.0003278529154992354,0.00023596017519025958,0.0012708257143562714
"8c6886e2-61cf-44e3-ade6-285e2617558b","f7f55b40-2e39-4e05-9e4e-5111b0d0daef",181.93950736305686,724.1027778540687,34.435429211065376,20.219871231990446,828.1295941420627,1.259333515161992,1.093000539590832,50.33751957896881,0.31103416126724104,3.502118311480721,1.3511589417238903,0.5044501681930667,79.79035994508864,710178.6231471186,0.3134363650785049,3.4765036072287083,1.3901498095974472,5.339349930596733,15223.594471677976,1.825064678173971e-05,254127.31571725092,172.51747031227674,0.23839886791757717,1.0630578441872432e-05,1.2973806386452867e-05,9.878010139308658e-20,4.36401343668145,4.13120298200456e-15,0.00025722283477959564,0.0008011599216485405,0.004489204948220164
"c26fd5e0-744d-4d25-a77d-02f5b96bd171","3a325759-64fe-429d-a153-4f61cc981beb",199.02182271858607,420.6963029596784,74.38039333503502,11.459213506940841,300.0797386089494,1.2327923157236396,0.8181468508240038,88.85981425394459,0.4371171777152615,2.776665479602956,1.710735605473871,0.5612389221146373,49.05577780355751,998386.200068753,0.3652679757583228,4.99275883970815,0.5440101597816078,98.10129710770799,5865.253255533424,1.897927149935279e-05,301701.561602529,208.42434646566315,0.25439270263882396,9.533633638450081e-06,1.1184070309606919e-05,6.443383815015187e-20,5.9968258624479045,3.2695318525364877e-15,0.00018466427392117355,0.0005258385200332562,0.005971637287097472
