temperature_C,strain
20.0,2.301115476234272e-06
21.90954773869347,1.724198184014647e-05
23.819095477386934,3.114835559110096e-05
25.728643216080403,4.869888137824543e-05
27.63819095477387,6.969260365208142e-05
29.547738693467338,8.6385983276305e-05
31.457286432160807,0.00010255319380648859
33.366834170854275,0.00011885640636468966
35.27638190954774,0.00013489088827590534
37.185929648241206,0.0001524855339977277
39.095477386934675,0.0001701108690800523
41.00502512562814,0.0001884110036995656
42.91457286432161,0.00020678547345943856
44.824120603015075,0.00022206502121181485
46.733668341708544,0.00023504563658240083
48.64321608040201,0.0002599108414728777
50.552763819095475,0.000275145882336049
52.462311557788944,0.0002935993567357839
54.37185929648241,0.0003121949191338331
56.28140703517588,0.00032303062782075727
58.19095477386935,0.00033849827036677303
60.10050251256281,0.00036236354218007545
62.01005025125628,0.0003795509175193232
63.91959798994975,0.00039858384434377213
65.82914572864323,0.00041201031428282007
67.73869346733669,0.0004314230438199067
69.64824120603015,0.00045084371745601835
71.55778894472363,0.0004622263607293996
73.46733668341709,0.00048048417678153097
75.37688442211055,0.000495914445302458
77.28643216080403,0.0005161350728573346
79.19597989949749,0.0005279790476307734
81.10552763819095,0.0005516009547460443
83.01507537688443,0.0005665071194281696
84.92462311557789,0.0005825980451638284
86.83417085427136,0.0006025057083150359
88.74371859296483,0.0006175045237528082
90.65326633165829,0.0006367037195712267
92.56281407035176,0.0006534552450212943
94.47236180904522,0.0006708151497182973
96.3819095477387,0.0006886972795130691
98.29145728643216,0.0007078869753456277
100.20100502512562,0.000720295621636956
102.1105527638191,0.0007381892450848519
104.02010050251256,0.0007604947496563036
105.92964824120604,0.0007758270584267158
107.8391959798995,0.0007894925906691988
109.74874371859296,0.0008043897625965887
111.65829145728644,0.0008257419845814356
113.5678391959799,0.0008469803180845983
115.47738693467338,0.0008584469410263936
117.38693467336684,0.0008778957008795312
119.2964824120603,0.0008926933942295843
121.20603015075378,0.0009108256003349005
123.11557788944724,0.0009284096687605646
125.0251256281407,0.000943684864533887
126.93467336683418,0.0009653547222483596
128.84422110552765,0.00098330802861954
130.7537688442211,0.0009980789403423763
132.66331658291458,0.001015889117912501
134.57286432160805,0.0010309820103061047
136.4824120603015,0.0010460263188990238
138.39195979899498,0.0010636197699399393
140.30150753768845,0.0010841966171717266
142.2110552763819,0.0011000793741924554
144.12060301507537,0.0011175202413615491
146.03015075376885,0.0011365814794638115
147.9396984924623,0.0011512252125134743
149.84924623115577,0.0011670610705550811
151.75879396984925,0.0011863147569748638
153.66834170854273,0.001204008158930336
155.57788944723617,0.001218705790351023
157.48743718592965,0.0012389981463729973
159.39698492462313,0.001252664082173345
161.30653266331657,0.0012719991799741922
163.21608040201005,0.0012910623958682953
165.12562814070353,0.0013092881340338348
167.035175879397,0.0013220375197076186
168.94472361809045,0.0013398613612914405
170.85427135678393,0.0013608472136779131
172.7638190954774,0.0013737194223489562
174.67336683417085,0.0013935336122438155
176.58291457286433,0.001406727155668696
178.4924623115578,0.0014277208238358493
180.40201005025125,0.0014434992105705983
182.31155778894473,0.0014629541815702506
184.2211055276382,0.001478660859581802
186.13065326633165,0.001495166469091801
188.04020100502512,0.001514758058621353
189.9497487437186,0.001534909407369021
191.85929648241208,0.0015485899810470253
193.76884422110552,0.001564227646702737
195.678391959799,0.0015830704952007268
197.58793969849248,0.0016000260429886995
199.49748743718592,0.0016177091735343596
201.4070351758794,0.0016326428566960111
203.31658291457288,0.001648943911852669
205.22613065326632,0.001667768888967332
207.1356783919598,0.0016862432212507734
209.04522613065328,0.0016991045612903483
210.95477386934675,0.0017202657677841515
212.8643216080402,0.001737810441558204
214.77386934673368,0.0017508258302089614
216.68341708542715,0.001773048275441417
218.5929648241206,0.0017905350332794257
220.50251256281408,0.0018042797159348624
222.41206030150755,0.001828216305419672
224.321608040201,0.0018429007726824846
226.23115577889448,0.0018570251314518164
228.14070351758795,0.0018748156255267712
230.0502512562814,0.0018907223149290013
231.95979899497488,0.001907040980441833
233.86934673366835,0.001925038047864302
235.77889447236183,0.001940022888655223
237.68844221105527,0.001961867421058887
239.59798994974875,0.001971203022289879
241.50753768844223,0.0019916429365000048
243.41708542713567,0.002015030447604688
245.32663316582915,0.002029247158684233
247.23618090452263,0.0020466424696291745
249.14572864321607,0.00206235671341869
251.05527638190955,0.002079309686387402
252.96482412060303,0.0021003788118461935
254.8743718592965,0.002111956743562471
256.78391959798995,0.0021317292523738754
258.6934673366834,0.0021500620978771937
260.6030150753769,0.00216606159918051
262.51256281407035,0.0021835583382804977
264.4221105527638,0.0021960503449651478
266.3316582914573,0.00221533233721573
268.24120603015075,0.0022335574874273066
270.1507537688442,0.0022549380311744577
272.0603015075377,0.0022698303284474125
273.96984924623115,0.00229054068275437
275.8793969849246,0.002305836379913441
277.7889447236181,0.0023169255946959904
279.69849246231155,0.002335340166885139
281.60804020100505,0.0023555817136073232
283.5175879396985,0.0023737204578729654
285.42713567839195,0.0023903806615928687
287.33668341708545,0.002410023078444356
289.2462311557789,0.0024228273945176384
291.15577889447235,0.0024405994524649174
293.06532663316585,0.0024591874656131807
294.9748743718593,0.002474901125842647
296.88442211055275,0.002494951326817393
298.79396984924625,0.002511454628312376
300.7035175879397,0.0025269875715532367
302.61306532663315,0.002543581489420216
304.52261306532665,0.002564373230974787
306.4321608040201,0.002580623613925092
308.34170854271355,0.002597578183749144
310.25125628140705,0.0026166083933102094
312.1608040201005,0.0026323634529580395
314.070351758794,0.0026492945098956955
315.97989949748745,0.002668954171533713
317.8894472361809,0.0026844800399492886
319.7989949748744,0.0027000072741599876
321.70854271356785,0.002719214430181372
323.6180904522613,0.0027359856273456067
