timestamp,temp_C,dewpoint_C,rel_humidity_pct,pressure_pa,wind_speed_ms,wind_dir_deg,precip_mm,solar_zenith_deg,solar_azimuth_deg,ghi_clearsky_Wm2,dni_clearsky_Wm2,dhi_clearsky_Wm2,poa_global_Wm2,poa_direct_Wm2,poa_diffuse_Wm2,latitude,longitude,altitude_m,timezone,year,snow_cm,wind_speed_kmh,wpgt,sunshine_min,coco,airmass_rel
2022-01-01 00:00:00-05:00,7.2,6.9,98.0,101350.0,2.0,192.0,0.0,162.29074576353395,0.4357034067643326,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,7.2,,,4.0,
2022-01-01 01:00:00-05:00,6.5,6.4,99.0,101260.0,2.0,144.0,0.0,158.1842022823886,40.30598680053265,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,7.2,,,4.0,
2022-01-01 02:00:00-05:00,6.4,6.3,99.0,101280.0,2.1944444444444446,166.0,0.0,149.1247044305527,64.2243576951139,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,7.9,,,4.0,
2022-01-01 03:00:00-05:00,8.2,8.1,99.0,101190.0,1.8055555555555556,137.0,0.0,138.33887088953344,78.9385786418161,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,6.5,,,7.0,
2022-01-01 04:00:00-05:00,8.4,8.3,99.0,101140.0,2.111111111111111,139.0,0.0,127.0391122821926,89.7802223960507,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,7.6,,,7.0,
2022-01-01 05:00:00-05:00,8.7,8.6,99.0,101040.0,2.805555555555556,163.0,0.0,115.71850251005306,99.05483055270224,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,10.1,,,5.0,
2022-01-01 06:00:00-05:00,8.8,8.7,99.0,101020.0,2.1944444444444446,168.0,1.2,104.67432126493972,107.88884536723094,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,7.9,,,8.0,
2022-01-01 07:00:00-05:00,9.2,9.1,99.0,101020.0,2.1944444444444446,176.0,0.5,94.17375317614234,116.97787460696571,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,7.9,,,8.0,
2022-01-01 08:00:00-05:00,9.4,9.3,99.0,101010.0,2.611111111111111,190.0,0.8,84.37679600187485,126.85693485080901,52.71805135701887,401.3472373350896,13.391663003265478,167.0471439267602,153.84626428087063,13.20087964588958,40.7128,-74.006,10.0,America/New_York,2022,,9.4,,,8.0,9.344308424877418
2022-01-01 09:00:00-05:00,9.7,9.6,99.0,101030.0,2.694444444444444,206.0,0.8,76.06393311707498,137.97739674762988,206.12146108170901,732.49783419944,29.707380661961537,447.3285943250671,416.84972687553136,30.478867449535755,40.7128,-74.006,10.0,America/New_York,2022,,9.7,,,7.0,4.088446558435247
2022-01-01 10:00:00-05:00,10.2,10.0,99.0,101010.0,2.611111111111111,223.0,0.8,69.44369981034407,150.65136562713758,335.86853681727456,846.0895072789262,38.78315170792797,643.2378185685751,602.5528602455048,40.68495832307029,40.7128,-74.006,10.0,America/New_York,2022,,9.4,,,7.0,2.829024931457951
2022-01-01 11:00:00-05:00,11.0,10.5,97.0,100910.0,1.8888888888888888,244.0,0.2,65.13650404067008,164.86807758657892,418.9001553173444,891.9395618337524,43.87717733105137,761.9336277531667,715.3834660637907,46.550161689376,40.7128,-74.006,10.0,America/New_York,2022,,6.8,,,8.0,2.3679987438671692
2022-01-01 12:00:00-05:00,11.5,10.7,95.0,100810.0,2.694444444444444,225.0,0.0,63.642580118262245,180.08725078862244,447.20332823006623,904.7107316338154,45.53945079841964,801.6603100357111,753.1800354710019,48.48027456470912,40.7128,-74.006,10.0,America/New_York,2022,,9.7,,,8.0,2.2438002185866055
2022-01-01 13:00:00-05:00,11.5,11.2,98.0,100710.0,2.305555555555556,217.0,0.3,65.16326597653948,195.30187358517495,418.39050986142803,891.6981934435271,43.84695153433648,761.1471777977683,714.6320451150691,46.515132682699246,40.7128,-74.006,10.0,America/New_York,2022,,8.3,,,8.0,2.370363115486543
2022-01-01 14:00:00-05:00,11.6,11.3,98.0,100660.0,1.1944444444444444,235.0,0.3,69.49375489612856,209.50752404646312,334.8935029479836,845.4597494864877,38.72094262892824,641.6926087912491,601.078755305952,40.61385348529706,40.7128,-74.006,10.0,America/New_York,2022,,4.3,,,8.0,2.8355296860925807
2022-01-01 15:00:00-05:00,11.6,11.1,97.0,100650.0,0.3888888888888889,11.0,1.4,76.13202832709035,222.1691564003841,204.78975992628483,730.9046569387049,29.60260336497845,445.04524201731306,414.68197452919026,30.363267488122823,40.7128,-74.006,10.0,America/New_York,2022,,1.4,,,8.0,4.107467958438998
2022-01-01 16:00:00-05:00,10.8,10.8,100.0,100580.0,1.6944444444444444,132.0,1.4,84.45664544379937,233.28018726197965,51.45301702581127,396.16250157315295,13.184146770831525,164.01151165140453,151.0211955325969,12.990316118807648,40.7128,-74.006,10.0,America/New_York,2022,,6.1,,,8.0,9.45789807159302
2022-01-01 17:00:00-05:00,10.4,10.4,100.0,100580.0,1.5000000000000002,90.0,2.1,94.26429440725687,243.15500849514615,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,5.4,,,8.0,
2022-01-01 18:00:00-05:00,10.4,10.4,100.0,100530.0,1.8888888888888888,68.0,2.8,104.77027594297279,252.24645397508263,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,6.8,,,9.0,
2022-01-01 19:00:00-05:00,10.3,10.1,99.0,100490.0,2.111111111111111,49.0,2.2,115.81658981266398,261.0915775796862,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,7.6,,,9.0,
2022-01-01 20:00:00-05:00,10.4,10.2,99.0,100450.0,2.111111111111111,43.0,2.1,127.1354579790366,270.3902897588779,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,7.6,,,9.0,
2022-01-01 21:00:00-05:00,10.4,10.2,99.0,100370.0,2.5,38.0,3.5,138.42732746482818,281.2787943722558,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,9.0,,,9.0,
2022-01-01 22:00:00-05:00,10.3,10.0,98.0,100220.0,3.305555555555556,54.0,1.5,149.19252742536807,296.08438524527196,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,11.9,,,9.0,
2022-01-01 23:00:00-05:00,10.3,10.1,99.0,100200.0,3.111111111111111,34.0,2.1,158.20044063348547,320.16396605523846,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,11.2,,,9.0,
2022-01-02 00:00:00-05:00,10.3,10.1,99.0,100080.0,3.8055555555555554,41.0,2.9,162.2052426867423,0.0789917698600675,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,13.7,,,9.0,
2022-01-02 01:00:00-05:00,10.3,9.8,97.0,100030.0,5.111111111111111,76.0,2.0,158.16860986399323,39.935778976185134,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,18.4,,,9.0,
2022-01-02 02:00:00-05:00,10.3,10.0,98.0,100080.0,1.6111111111111112,0.0,0.0,149.14675885116893,63.95749911546454,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,5.8,,,9.0,
2022-01-02 03:00:00-05:00,10.4,9.8,96.0,100160.0,4.388888888888889,344.0,0.0,138.37510066621346,78.73689716220792,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,15.8,,,8.0,
2022-01-02 04:00:00-05:00,10.1,9.5,96.0,100210.0,2.8888888888888893,343.0,0.0,127.078704571101,89.6132731337442,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,10.4,,,7.0,
2022-01-02 05:00:00-05:00,9.4,8.9,97.0,100190.0,1.6111111111111112,343.0,0.1,115.75552350617183,98.90592557173494,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,5.8,,,7.0,
2022-01-02 06:00:00-05:00,9.1,8.8,98.0,100160.0,1.1944444444444444,337.0,0.1,104.70450884366113,107.74824974044543,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,4.3,,,5.0,
2022-01-02 07:00:00-05:00,8.9,8.8,99.0,100280.0,1.3888888888888888,299.0,0.0,94.1932305150502,116.83939980915284,0.0,0.0,0.0,0.0,0.0,0.0,40.7128,-74.006,10.0,America/New_York,2022,,5.0,,,5.0,
2022-01-02 08:00:00-05:00,9.3,9.3,100.0,100170.0,1.6111111111111112,219.0,0.0,84.38139864458927,126.71674030417364,52.676654350753395,401.60131425379467,13.357476053285872,166.6936287302826,153.52520055768284,13.168428172599759,40.7128,-74.006,10.0,America/New_York,2022,,5.8,,,5.0,9.350785645474653
