temperature,mass_loss_percent,dtg,residual_mass_percent
20.0,0.2634491007597143,-0.10750991335877554,99.73655089924029
21.0,0.09377551818159521,-0.07560887279779444,99.90622448181841
22.0,0.28043621191888446,-0.04989327980751736,99.71956378808112
23.0,0.1027408470862976,-0.02978631338330064,99.8972591529137
24.0,0.0,-0.014711152520500644,100.0
25.0,0.18888869235676514,-0.004090976214473729,99.81111130764323
26.0,0.0,0.0026510365394237425,100.0
27.0,0.0,0.00609170674583544,100.0
28.0,0.20848111817139947,0.006807855409405,99.7915188818286
29.0,0.07316941780544435,0.005376303534776082,99.92683058219455
30.0,0.0,0.0023738721265919695,100.0
31.0,0.10487961174304927,-0.005518581332007688,99.89512038825696
32.0,0.0,-0.0017641242247918613,100.0
33.0,0.227510300353658,-0.00016118420112779577,99.77248969964634
34.0,0.0,-0.008809794422416539,100.0
35.0,0.0,-0.004340783752624142,100.0
36.0,0.12324062657050239,-0.007168225591658219,99.87675937342951
37.0,0.0,-0.017698906740571767,100.0
38.0,0.0,-0.00392643145252146,100.0
39.0,0.0,0.004647136463759386,100.0
40.0,0.0,-0.001501923993036497,100.0
41.0,0.03084934615278989,-0.016539084929246082,99.96915065384721
42.0,0.0,-0.012791053032537808,100.0
43.0,0.0,0.01992648176935795,100.0
44.0,0.04655154414903161,0.029135070392695032,99.95344845585097
45.0,0.0,0.0218729600438085,100.0
46.0,0.0,0.019998941883302833,100.0
47.0,0.11081330787243207,0.018946000988306743,99.88918669212757
48.0,0.15415418611117304,0.014994713769068352,99.84584581388883
49.0,0.0,0.009542942568014474,100.0
50.0,0.0740968747386015,0.0052237009059404056,99.9259031252614
51.0,0.0,0.0029816374754799866,100.0
52.0,0.6517016051351533,-0.0034799282844969813,99.34829839486484
53.0,0.19649375871581276,-0.007809880818994137,99.8035062412842
54.0,0.08684646576131666,-0.010761253906251322,99.91315353423869
55.0,0.0,-0.01280772627401483,100.0
56.0,0.0,-0.01600240050497922,100.0
57.0,0.09347778792570852,-0.01775400879975567,99.9065222120743
58.0,0.0,-0.008445147971763082,100.0
59.0,0.0,-0.011530829986599631,100.0
60.0,0.026048179396536267,-0.01635738081342859,99.97395182060347
61.0,0.0,-0.016844018491287565,100.0
62.0,0.0,0.005451515514367981,100.0
63.0,0.0798764503388262,0.021532418032463203,99.92012354966118
64.0,0.0,0.008025465439562842,100.0
65.0,0.13186797557658855,-4.626451274699004e-05,99.8681320244234
66.0,0.0,-0.003366355995167658,100.0
67.0,0.09282299604240604,-0.0046885033367764775,99.9071770039576
68.0,0.10533020650771514,-0.0015343596528773114,99.89466979349228
69.0,0.0,0.003660131808621356,100.0
70.0,0.07528459411989408,0.0021774347220902333,99.92471540588011
71.0,0.0,-0.0026656235812320744,100.0
72.0,0.0,-0.004480282605459906,100.0
73.0,0.0,0.0005550188776108137,100.0
74.0,0.0,-0.0008290462038308116,100.0
75.0,0.0,0.00026293079858021224,100.0
76.0,0.0698167342514606,0.00011726951071804146,99.93018326574854
77.0,0.0,-0.0015742784387440592,100.0
78.0,0.23197477820864812,0.0003071862288494952,99.76802522179136
79.0,0.0,-0.0008517867926105782,100.0
80.0,0.0,0.0014879436455555444,100.0
81.0,0.0,-0.00444108406689034,100.0
82.0,0.09570136281571011,-0.004716112729695504,99.90429863718428
83.0,0.0,0.0008473871614019212,100.0
84.0,0.0,-0.00786353093969059,100.0
85.0,0.0,-0.007977301202594322,100.0
86.0,0.0,0.0031184211656741616,100.0
87.0,0.0,-0.0008128786449747483,100.0
88.0,0.0,0.0127389098455571,100.0
89.0,0.08664542260673616,0.02137107796802314,99.91335457739326
90.0,0.0,0.013798484560087075,100.0
91.0,0.006890588555445338,0.017647331871669503,99.99310941144456
92.0,0.20115595287281,0.01624993068934443,99.79884404712719
93.0,0.0,-0.00021565419370762808,100.0
94.0,0.04466581212248469,-0.017480094270056423,99.95533418787753
95.0,0.2555143409818975,0.010465662585791144,99.7444856590181
96.0,0.13193368408693085,0.034089174845155015,99.86806631591307
97.0,0.08534589155142694,0.017079464756488628,99.91465410844857
98.0,0.31646900383511267,0.01342955674579425,99.68353099616488
99.0,0.0,0.021774660787108557,100.0
100.0,0.18763159781575278,0.01397757185185363,99.81236840218425
101.0,0.0,0.0027241442483919953,100.0
102.0,0.0,0.0005141606876296568,100.0
103.0,0.03932048786967709,-0.0037552423791919576,99.96067951213033
104.0,0.5101665394213659,-0.012424115223588994,99.48983346057864
105.0,0.7103259157702452,-0.008785666786763222,99.28967408422974
106.0,0.0,-0.009715469283625676,100.0
107.0,0.0,-0.028331465722878747,100.0
108.0,0.30727544779335975,-0.01451796042314949,99.69272455220664
109.0,0.0,-0.0038629155623564233,100.0
110.0,0.0,-0.010507155742930227,100.0
111.0,0.0,-0.01112152704635512,100.0
112.0,0.0,-0.0235317405887955,100.0
113.0,0.08127622718120354,-0.0289237361059786,99.9187237728188
114.0,0.0,-0.01332018273507624,100.0
115.0,0.0,0.012184353828309723,100.0
116.0,0.0,0.012126463263859034,100.0
117.0,0.06633532805632415,0.0002980830914351784,99.93366467194367
118.0,0.39669306376893193,0.009101004222217234,99.60330693623108
119.0,0.0,0.014099160373797702,100.0
120.0,0.08064115144676577,0.004839456759539741,99.91935884855323
121.0,0.0,-0.004569488882057615,100.0
122.0,0.0,-0.009513432423113288,100.0
123.0,0.0,0.0019480197584857129,100.0
124.0,0.0,0.005960922152674861,100.0
125.0,0.03523156863140708,-0.0006978605361309339,99.96476843136858
126.0,0.3055629954196051,-0.010295831370704583,99.6944370045804
127.0,0.0,-0.00882987602643883,100.0
128.0,0.057165902854018194,0.013896923076548207,99.94283409714598
