x_mm,y_mm,z_m
-29.937770,-24.244269,-8.910541624e-08
-28.987364,-24.244269,-4.970124784e-08
-28.036959,-24.244269,-1.126533352e-07
-27.086554,-24.244269,-1.298195020e-07
-26.136148,-24.244269,-1.792454625e-07
-25.185743,-24.244269,-7.314349716e-08
-24.235337,-24.244269,-1.856415511e-07
-23.284932,-24.244269,-4.974196579e-08
-22.334527,-24.244269,-4.589277944e-08
-21.384121,-24.244269,-1.257547471e-07
-20.433716,-24.244269,1.459368722e-09
-19.483310,-24.244269,-5.031476909e-08
-18.532905,-24.244269,2.669754976e-08
-17.582500,-24.244269,-8.538575381e-08
-16.632094,-24.244269,2.177997235e-09
-15.681689,-24.244269,1.003149619e-07
-14.731284,-24.244269,-4.074143351e-08
-13.780878,-24.244269,1.562585651e-08
-12.830473,-24.244269,-1.237161473e-07
-11.880067,-24.244269,-9.062084623e-08
-10.929662,-24.244269,-2.318160689e-07
-9.979257,-24.244269,-4.924974185e-08
-9.028851,-24.244269,-1.310826767e-07
-8.078446,-24.244269,5.360135886e-09
-7.128040,-24.244269,-1.942948571e-07
-6.177635,-24.244269,-6.732304176e-08
-5.227230,-24.244269,3.208729524e-08
-4.276824,-24.244269,6.558374285e-08
-3.326419,-24.244269,-1.329290901e-07
-2.376013,-24.244269,-9.806600741e-09
-1.425608,-24.244269,2.850808020e-07
-0.475203,-24.244269,1.167997259e-07
0.475203,-24.244269,6.359600700e-08
1.425608,-24.244269,-2.101660727e-07
2.376013,-24.244269,-1.487683661e-08
3.326419,-24.244269,1.451181330e-07
4.276824,-24.244269,1.390194372e-07
5.227230,-24.244269,1.843618499e-07
6.177635,-24.244269,2.589609551e-07
7.128040,-24.244269,1.989893313e-07
8.078446,-24.244269,2.930294472e-07
9.028851,-24.244269,4.950770311e-08
9.979257,-24.244269,4.784511443e-07
10.929662,-24.244269,2.050885869e-07
11.880067,-24.244269,1.656341360e-07
12.830473,-24.244269,3.650340009e-07
13.780878,-24.244269,2.625503759e-07
14.731284,-24.244269,2.813548156e-07
15.681689,-24.244269,1.064804581e-07
16.632094,-24.244269,1.736757816e-07
17.582500,-24.244269,1.927368800e-07
18.532905,-24.244269,-1.426331686e-08
19.483310,-24.244269,4.666582736e-08
20.433716,-24.244269,1.192695045e-08
21.384121,-24.244269,-2.799918075e-08
22.334527,-24.244269,-1.056556541e-07
23.284932,-24.244269,-1.991721836e-07
24.235337,-24.244269,-7.259379714e-08
25.185743,-24.244269,-1.291557756e-07
26.136148,-24.244269,-7.529426719e-08
27.086554,-24.244269,-2.259876745e-07
28.036959,-24.244269,-3.096467258e-07
28.987364,-24.244269,-4.011478275e-07
29.937770,-24.244269,-2.564856553e-07
-29.937770,-23.474610,-1.651728839e-07
-28.987364,-23.474610,6.360369888e-08
-28.036959,-23.474610,9.652480235e-08
-27.086554,-23.474610,3.455094724e-08
-26.136148,-23.474610,-1.958894335e-07
-25.185743,-23.474610,-2.292831558e-07
-24.235337,-23.474610,-9.971585960e-08
-23.284932,-23.474610,-1.478031798e-07
-22.334527,-23.474610,9.323629309e-08
-21.384121,-23.474610,-2.335357598e-08
-20.433716,-23.474610,-6.838849304e-08
-19.483310,-23.474610,-2.862119505e-08
-18.532905,-23.474610,9.279341400e-08
-17.582500,-23.474610,-1.284303252e-07
-16.632094,-23.474610,4.126949227e-09
-15.681689,-23.474610,-1.812448181e-07
-14.731284,-23.474610,-7.789240908e-08
-13.780878,-23.474610,-1.261976016e-07
-12.830473,-23.474610,-3.036003571e-08
-11.880067,-23.474610,-4.165050125e-08
-10.929662,-23.474610,6.930871412e-08
-9.979257,-23.474610,3.131074071e-08
-9.028851,-23.474610,-8.108391826e-08
-8.078446,-23.474610,-1.368608634e-07
-7.128040,-23.474610,-7.317286936e-08
-6.177635,-23.474610,-2.549827752e-08
-5.227230,-23.474610,1.385297974e-09
-4.276824,-23.474610,-4.649425808e-08
-3.326419,-23.474610,1.363500571e-07
-2.376013,-23.474610,1.238426392e-07
-1.425608,-23.474610,9.398885391e-09
-0.475203,-23.474610,-6.906976291e-09
0.475203,-23.474610,2.657129002e-08
1.425608,-23.474610,5.699552180e-08
2.376013,-23.474610,7.411372548e-08
3.326419,-23.474610,-6.382048503e-08
4.276824,-23.474610,7.343782998e-08
5.227230,-23.474610,-4.478710885e-08
6.177635,-23.474610,1.667977452e-07
7.128040,-23.474610,2.531545939e-07
8.078446,-23.474610,1.028138771e-07
9.028851,-23.474610,2.379836737e-07
9.979257,-23.474610,1.699352976e-07
10.929662,-23.474610,1.625752751e-07
11.880067,-23.474610,4.174879228e-07
12.830473,-23.474610,3.016937978e-07
13.780878,-23.474610,2.474140482e-07
14.731284,-23.474610,1.406355204e-07
15.681689,-23.474610,2.047595894e-07
16.632094,-23.474610,1.252995764e-07
17.582500,-23.474610,1.661630536e-07
18.532905,-23.474610,8.327412368e-09
19.483310,-23.474610,6.078403200e-08
20.433716,-23.474610,-2.545281500e-09
21.384121,-23.474610,-1.370857102e-07
22.334527,-23.474610,1.296121643e-07
23.284932,-23.474610,5.636863815e-09
24.235337,-23.474610,-1.901026269e-07
25.185743,-23.474610,-2.943667976e-07
26.136148,-23.474610,-2.565759187e-07
27.086554,-23.474610,-2.979922055e-07
28.036959,-23.474610,-2.998466257e-07
28.987364,-23.474610,-4.032809621e-07
29.937770,-23.474610,-3.418189801e-07
-29.937770,-22.704950,-1.233328752e-07
-28.987364,-22.704950,-8.770088468e-08
-28.036959,-22.704950,-3.162495231e-07
-27.086554,-22.704950,-1.140627071e-07
-26.136148,-22.704950,-1.978572553e-07
-25.185743,-22.704950,-1.881163422e-07
-24.235337,-22.704950,-1.009918357e-07
-23.284932,-22.704950,-1.203095534e-07
-22.334527,-22.704950,3.011158764e-08
-21.384121,-22.704950,4.168350565e-08
-20.433716,-22.704950,-5.078484352e-08
-19.483310,-22.704950,-8.267816905e-08
-18.532905,-22.704950,1.530683562e-07
-17.582500,-22.704950,1.542751521e-07
-16.632094,-22.704950,6.713320992e-10
-15.681689,-22.704950,-6.155814379e-08
-14.731284,-22.704950,4.536337304e-08
-13.780878,-22.704950,8.347790587e-08
-12.830473,-22.704950,-1.115418210e-07
-11.880067,-22.704950,1.206614119e-07
-10.929662,-22.704950,-6.452762979e-08
-9.979257,-22.704950,6.980986106e-08
-9.028851,-22.704950,-7.445912885e-08
-8.078446,-22.704950,-2.329472898e-09
-7.128040,-22.704950,-3.901029841e-08
-6.177635,-22.704950,1.936230492e-08
-5.227230,-22.704950,1.260650901e-07
-4.276824,-22.704950,-5.649886404e-08
-3.326419,-22.704950,6.985842100e-09
-2.376013,-22.704950,9.344448235e-08
-1.425608,-22.704950,-1.781010503e-09
-0.475203,-22.704950,2.504834071e-07
0.475203,-22.704950,-8.641369339e-08
1.425608,-22.704950,3.181651216e-07
2.376013,-22.704950,1.660276118e-08
3.326419,-22.704950,1.936720362e-07
4.276824,-22.704950,2.759818168e-07
5.227230,-22.704950,1.902455151e-07
6.177635,-22.704950,2.119436869e-08
7.128040,-22.704950,1.492497425e-07
8.078446,-22.704950,2.072406358e-07
9.028851,-22.704950,2.702260722e-07
9.979257,-22.704950,3.187731914e-07
10.929662,-22.704950,3.331445148e-07
11.880067,-22.704950,3.623480327e-07
12.830473,-22.704950,1.123491863e-07
13.780878,-22.704950,2.907016015e-07
14.731284,-22.704950,4.460745908e-09
15.681689,-22.704950,1.740375320e-07
16.632094,-22.704950,3.458044551e-08
17.582500,-22.704950,-5.668913592e-08
18.532905,-22.704950,1.865729752e-07
19.483310,-22.704950,6.566698802e-08
20.433716,-22.704950,1.362996628e-07
21.384121,-22.704950,-1.520647734e-07
22.334527,-22.704950,-1.520563406e-07
23.284932,-22.704950,-7.867024375e-08
24.235337,-22.704950,-1.721868656e-07
25.185743,-22.704950,-1.358841160e-07
26.136148,-22.704950,-2.382548272e-07
27.086554,-22.704950,-2.393466270e-07
28.036959,-22.704950,-3.420629842e-07
28.987364,-22.704950,-1.157573512e-07
29.937770,-22.704950,-2.797235378e-07
-29.937770,-21.935291,-2.377716554e-07
-28.987364,-21.935291,-5.162617958e-08
-28.036959,-21.935291,-6.493403519e-08
-27.086554,-21.935291,-8.239447554e-08
-26.136148,-21.935291,-6.834429011e-08
-25.185743,-21.935291,-1.139853810e-07
-24.235337,-21.935291,-7.107654819e-08
-23.284932,-21.935291,-2.605992815e-07
-22.334527,-21.935291,-1.804922351e-07
-21.384121,-21.935291,-1.365154862e-07
-20.433716,-21.935291,2.019240861e-08
-19.483310,-21.935291,1.143471404e-07
-18.532905,-21.935291,-2.669110625e-08
-17.582500,-21.935291,-4.400114980e-08
-16.632094,-21.935291,8.490313990e-08
-15.681689,-21.935291,-7.384875182e-08
-14.731284,-21.935291,1.834627197e-08
-13.780878,-21.935291,-1.121729287e-08
-12.830473,-21.935291,-1.888407606e-07
-11.880067,-21.935291,-2.444356016e-08
-10.929662,-21.935291,-2.903481421e-08
-9.979257,-21.935291,-1.530159482e-07
-9.028851,-21.935291,-1.284106720e-07
-8.078446,-21.935291,-1.369063675e-07
-7.128040,-21.935291,1.416941893e-07
-6.177635,-21.935291,2.282779031e-07
-5.227230,-21.935291,1.004098313e-07
-4.276824,-21.935291,1.948597539e-07
-3.326419,-21.935291,-8.768168614e-08
-2.376013,-21.935291,1.918793315e-07
-1.425608,-21.935291,2.537431721e-07
-0.475203,-21.935291,2.243897094e-07
0.475203,-21.935291,-2.281349114e-08
1.425608,-21.935291,1.870850085e-07
2.376013,-21.935291,7.847224124e-08
3.326419,-21.935291,2.098441271e-07
4.276824,-21.935291,5.462826989e-08
5.227230,-21.935291,1.375143350e-07
6.177635,-21.935291,9.889567189e-08
7.128040,-21.935291,2.221354037e-07
8.078446,-21.935291,1.805931353e-07
9.028851,-21.935291,3.135582259e-07
9.979257,-21.935291,2.909601783e-07
10.929662,-21.935291,2.500858019e-07
11.880067,-21.935291,1.998116726e-07
12.830473,-21.935291,1.636479842e-07
13.780878,-21.935291,1.814917040e-07
14.731284,-21.935291,2.413677772e-07
15.681689,-21.935291,1.639480783e-07
16.632094,-21.935291,1.631983597e-07
17.582500,-21.935291,1.118778818e-07
18.532905,-21.935291,8.669806000e-08
19.483310,-21.935291,3.241317638e-09
20.433716,-21.935291,-1.458164288e-07
21.384121,-21.935291,6.627678400e-08
22.334527,-21.935291,3.053199396e-08
23.284932,-21.935291,-1.577748018e-07
24.235337,-21.935291,9.344820578e-08
25.185743,-21.935291,-2.482322144e-07
26.136148,-21.935291,-6.418670992e-08
27.086554,-21.935291,-1.656372566e-07
28.036959,-21.935291,-1.806605956e-07
28.987364,-21.935291,-1.115988290e-07
29.937770,-21.935291,-1.379175575e-07
-29.937770,-21.165632,-1.053866969e-07
-28.987364,-21.165632,-2.114951164e-07
-28.036959,-21.165632,-2.211451717e-07
-27.086554,-21.165632,-7.099905808e-08
-26.136148,-21.165632,8.144253872e-08
-25.185743,-21.165632,2.767031050e-08
-24.235337,-21.165632,-4.592613685e-08
-23.284932,-21.165632,7.474680663e-09
-22.334527,-21.165632,5.799586194e-08
-21.384121,-21.165632,1.727712754e-07
-20.433716,-21.165632,-6.822338061e-08
-19.483310,-21.165632,8.099863098e-08
-18.532905,-21.165632,3.233388821e-08
-17.582500,-21.165632,-7.923302745e-08
-16.632094,-21.165632,-1.158386217e-07
-15.681689,-21.165632,9.940170201e-08
-14.731284,-21.165632,-5.322295605e-09
-13.780878,-21.165632,-6.883767974e-08
-12.830473,-21.165632,-4.321771182e-08
-11.880067,-21.165632,4.410321059e-08
-10.929662,-21.165632,-3.970194415e-08
-9.979257,-21.165632,1.204873899e-07
-9.028851,-21.165632,-5.248402582e-08
-8.078446,-21.165632,-8.897235393e-08
-7.128040,-21.165632,-4.625041532e-09
-6.177635,-21.165632,-7.153516738e-08
-5.227230,-21.165632,2.021071816e-09
-4.276824,-21.165632,1.712906484e-07
-3.326419,-21.165632,2.298158277e-07
-2.376013,-21.165632,1.309354737e-07
-1.425608,-21.165632,9.464789740e-08
-0.475203,-21.165632,-9.582927657e-09
0.475203,-21.165632,-1.327641143e-08
1.425608,-21.165632,1.296500876e-07
2.376013,-21.165632,1.166597656e-07
3.326419,-21.165632,5.102553077e-08
4.276824,-21.165632,7.572335282e-08
5.227230,-21.165632,2.893023715e-07
6.177635,-21.165632,2.480061016e-07
7.128040,-21.165632,1.700114939e-07
8.078446,-21.165632,2.004200622e-07
9.028851,-21.165632,3.149150926e-07
9.979257,-21.165632,2.280886950e-07
10.929662,-21.165632,2.149866010e-07
11.880067,-21.165632,2.907697751e-08
12.830473,-21.165632,8.675491543e-09
13.780878,-21.165632,-2.476918505e-08
14.731284,-21.165632,-7.157257789e-08
15.681689,-21.165632,1.387349898e-07
16.632094,-21.165632,1.590455361e-07
17.582500,-21.165632,2.332174237e-08
18.532905,-21.165632,1.359233662e-07
19.483310,-21.165632,1.140646151e-07
20.433716,-21.165632,3.619452056e-08
21.384121,-21.165632,-1.329216981e-07
22.334527,-21.165632,1.256491002e-07
23.284932,-21.165632,8.469093702e-08
24.235337,-21.165632,-1.443953371e-07
25.185743,-21.165632,7.406148884e-08
26.136148,-21.165632,-1.445782306e-07
27.086554,-21.165632,-2.525810181e-07
28.036959,-21.165632,-2.341670260e-07
28.987364,-21.165632,-3.900322141e-07
29.937770,-21.165632,-2.440473915e-07
-29.937770,-20.395972,-2.507543067e-07
-28.987364,-20.395972,2.417611589e-08
-28.036959,-20.395972,-5.039769328e-08
-27.086554,-20.395972,-2.111793310e-07
-26.136148,-20.395972,-9.308448745e-10
-25.185743,-20.395972,-2.137532477e-07
-24.235337,-20.395972,-9.408664921e-09
-23.284932,-20.395972,3.974782149e-08
-22.334527,-20.395972,1.366612288e-08
-21.384121,-20.395972,-9.413308507e-08
-20.433716,-20.395972,1.297041997e-08
-19.483310,-20.395972,6.419846039e-09
-18.532905,-20.395972,2.576387147e-08
-17.582500,-20.395972,1.590807561e-07
-16.632094,-20.395972,1.672971156e-07
-15.681689,-20.395972,1.413969393e-07
-14.731284,-20.395972,-9.320098682e-08
-13.780878,-20.395972,-1.165412698e-07
-12.830473,-20.395972,-4.717398158e-08
-11.880067,-20.395972,-8.484876160e-09
-10.929662,-20.395972,-2.545754457e-07
-9.979257,-20.395972,-1.016183281e-07
-9.028851,-20.395972,1.516034479e-07
-8.078446,-20.395972,-1.350621957e-07
-7.128040,-20.395972,-6.570884969e-08
-6.177635,-20.395972,-4.443522862e-08
-5.227230,-20.395972,9.310363884e-08
-4.276824,-20.395972,5.376592323e-08
-3.326419,-20.395972,4.166123950e-08
-2.376013,-20.395972,-6.681885881e-08
-1.425608,-20.395972,1.541898577e-07
-0.475203,-20.395972,9.929478609e-08
0.475203,-20.395972,3.639889169e-08
1.425608,-20.395972,1.084515152e-07
2.376013,-20.395972,1.878974557e-07
3.326419,-20.395972,-3.443109439e-08
4.276824,-20.395972,-3.548070482e-08
5.227230,-20.395972,2.626478174e-08
6.177635,-20.395972,5.204897828e-08
7.128040,-20.395972,-1.538299902e-07
8.078446,-20.395972,1.006420508e-07
9.028851,-20.395972,2.799170451e-07
9.979257,-20.395972,1.387999574e-07
10.929662,-20.395972,2.721333675e-07
11.880067,-20.395972,-1.220614550e-07
12.830473,-20.395972,1.464057698e-07
13.780878,-20.395972,2.868945121e-07
14.731284,-20.395972,2.950962472e-07
15.681689,-20.395972,7.697948708e-08
16.632094,-20.395972,3.324971407e-08
17.582500,-20.395972,1.414595958e-07
18.532905,-20.395972,-3.425151877e-08
19.483310,-20.395972,3.193923212e-08
20.433716,-20.395972,-1.222096847e-07
21.384121,-20.395972,2.568501424e-08
22.334527,-20.395972,-1.272790416e-08
23.284932,-20.395972,1.174295175e-07
24.235337,-20.395972,-4.191755510e-08
25.185743,-20.395972,-1.745004923e-07
26.136148,-20.395972,-1.445542426e-07
27.086554,-20.395972,-2.868227740e-07
28.036959,-20.395972,-1.710852974e-07
28.987364,-20.395972,-2.057143140e-07
29.937770,-20.395972,-1.458660848e-07
-29.937770,-19.626313,2.136064688e-08
-28.987364,-19.626313,-2.703790648e-07
-28.036959,-19.626313,-3.074506072e-08
