temperature_inlet,pressure,current_density,fuel_utilization,air_utilization,time,cycles,voltage,power_density,efficiency,nernst_voltage,overpotential_activation_anode,overpotential_activation_cathode,overpotential_ohmic,overpotential_concentration,temperature_average,temperature_maximum,temperature_gradient,stress_average,stress_maximum,degradation_ni_coarsening,degradation_cr_poisoning,degradation_crack_density,degradation_delamination_risk,voltage_degradation_rate_mV_kh,estimated_lifetime_hours
1077.8572829334914,131529.66701874405,1585.7349187460038,0.7200255951492277,0.188317011776024,46115.813450116184,512,-0.8467084328397733,-1342.6551279507341,-0.6468285809891906,1.3090151822680867,0.9297707102329611,1.2221597977757421,0.0035772438580816794,0.00021586324107500073,1078.6464106618416,1079.074794285803,1.217511352311476,858546051.7280258,858546051.7280258,6.352747104407253e-16,0.3,1.0,0.0006439875775199396,25.009659813662804,1999.2275133900441
1200.5246632786188,352841.23710056907,897.348039593042,0.7917721941589109,0.23659798588783112,30128.562082317567,466,-0.6840299000179111,-613.812889804097,-0.5118279065127072,1.3364451045244612,0.8587331241691886,1.1608074949722806,0.0008130694314908119,0.00012131596941227176,1200.9432171628337,1201.1704321285504,0.6457688499315282,993072538.879117,993072538.879117,3.5998900258307764e-15,0.3,1.0,0.0006143777339715366,25.00921566600959,1999.2630183902875
877.2115808693513,193620.32640833646,3523.2634119517347,0.8976096085731069,0.12048749848659733,14966.415688781903,468,-1.0486428358822906,-3694.644935869382,-0.8007294237728411,1.309609469502622,1.0099708303375445,1.2865177953138744,0.06124474993157539,0.000518929801918093,879.1295512649867,880.1707351940458,2.9591543246945093,639077506.3914855,639077506.3914855,0.0,0.3,1.0,0.0006156947295535346,25.009235420943302,1999.2614391613454
1147.9837817277967,319225.09516990825,9473.644771994554,0.4283604392572704,0.1734908836550418,16044.19822114645,477,-1.1596581838477187,-10986.18969070964,-0.8583274918650894,1.3510672730846096,1.099648182348036,1.397574157169651,0.012387912353410283,0.0011152050612311343,1153.4742802049977,1156.4548365211926,8.471054793395979,940856708.2254975,940856708.2254975,8.470329472543003e-16,0.3,1.0,0.0006215866793939524,25.009323800190913,1999.2543740674155
965.8586988715897,480059.52005266305,2837.5644436532775,0.48136479057199166,0.25642184495322384,27017.178173882672,472,-0.9275251298827969,-2631.9123291503124,-0.6855648571907335,1.3529356415431704,0.9892831648943221,1.2728293255170977,0.018023473184969798,0.0003248078295777087,967.3524597203884,968.1633584668791,2.304659595289422,736122705.6924273,736122705.6924273,0.0,0.3,1.0,0.0006183203053434362,25.00927480458015,1999.2582908019026
1062.3257977135897,160109.81830581982,4602.392969533508,0.621171901523097,0.11225776675009631,40613.555272822196,519,-1.038488986811336,-4779.534411838469,-0.785085835312358,1.3227712692054339,1.0288454402040057,1.3200082285611876,0.011830016922430818,0.0005765703291458469,1064.8344117082956,1066.196230733993,3.8704330204031976,843352852.8791252,843352852.8791252,4.2351647362715017e-16,0.3,1.0,0.0006483748915558036,25.00972562337334,1999.2222526932283
949.9866886739869,404083.7363311735,8942.306831309921,0.5936782445737554,0.20475028132182732,2606.232579684035,111,-1.1823700121340532,-10573.115436642338,-0.8848657665969075,1.3362139849542525,1.0840198706016868,1.3663128454817983,0.06708572744614535,0.00116555355867515,955.1854625294052,958.0076540509181,8.020965376931144,722739008.7823458,722739008.7823458,0.0,0.3,1.0,0.0002998499624812383,25.004497749437217,1999.6402447685782
1250.294716560065,458456.1928505007,6332.273925461947,0.5475646827941729,0.14588603459499433,21868.60391425182,511,-1.0861160850008855,-6877.584565075919,-0.8053311795112523,1.3486576859721722,1.061880195488958,1.367884201970997,0.0041702576778597875,0.0008391158352429436,1253.8536437235196,1255.7856327551092,5.490916195044292,1051274008.0958716,1051274008.0958716,6.3527471044072525e-15,0.3,1.0,0.0006433583760238147,25.00965037564039,1999.2282678489748
1002.2460282663862,287550.8480615848,5083.314885540303,0.6628090321221969,0.2982940077215181,35591.7011712887,501,-1.0624659562952066,-5400.849011015237,-0.803150946532304,1.3228720714113889,1.0378577295574984,1.3242768774068436,0.02248835706976086,0.0007150636724923442,1005.0450185690612,1006.564470447656,4.318442181269802,777584520.4259673,777584520.4259673,0.0,0.3,1.0,0.0006370321812907101,25.00955548271936,1999.2358534540158
1188.1431979241704,235793.9176233594,7308.4789255834985,0.8279683242554998,0.26611182206091444,8592.265240511284,81,-1.158882306304344,-8469.6669128569,-0.8905818204968378,1.3012642742447031,1.0752940478205457,1.3763908375834741,0.007198927468098721,0.0012627676769284657,1192.2935692566994,1194.546627980072,6.403430055901481,983557926.1823694,983557926.1823694,8.470329472543003e-16,0.3,1.0,0.0002561444904736388,25.003842167357107,1999.6926738433726
