x_mm,y_mm,z_m
-10.423568,-26.119081,1.124843133e-07
-10.092661,-26.119081,-1.365267316e-07
-9.761754,-26.119081,9.518395805e-08
-9.430847,-26.119081,-6.386359227e-08
-9.099940,-26.119081,-3.697795099e-08
-8.769034,-26.119081,6.294042551e-08
-8.438127,-26.119081,1.804180006e-07
-8.107220,-26.119081,1.133638622e-07
-7.776313,-26.119081,1.558947998e-09
-7.445406,-26.119081,-8.468513883e-08
-7.114499,-26.119081,8.260913028e-08
-6.783592,-26.119081,6.912569088e-09
-6.452685,-26.119081,-6.837775067e-08
-6.121778,-26.119081,-2.534405152e-07
-5.790871,-26.119081,-1.844833938e-07
-5.459964,-26.119081,-2.607345032e-08
-5.129057,-26.119081,-1.678415923e-07
-4.798150,-26.119081,4.032636231e-08
-4.467243,-26.119081,-1.485362000e-07
-4.136337,-26.119081,-5.009195449e-08
-3.805430,-26.119081,-6.697488678e-08
-3.474523,-26.119081,-2.633165809e-07
-3.143616,-26.119081,-7.065618471e-08
-2.812709,-26.119081,-6.031231753e-08
-2.481802,-26.119081,9.207986066e-08
-2.150895,-26.119081,8.946201267e-08
-1.819988,-26.119081,-4.733910124e-08
-1.489081,-26.119081,-1.004447138e-07
-1.158174,-26.119081,3.770635400e-08
-0.827267,-26.119081,2.570093382e-08
-0.496360,-26.119081,-2.686887523e-09
-0.165453,-26.119081,-1.709885179e-08
0.165453,-26.119081,-1.306386886e-07
0.496360,-26.119081,-1.023264389e-07
0.827267,-26.119081,4.888279195e-08
1.158174,-26.119081,1.672117796e-08
1.489081,-26.119081,3.555882899e-08
1.819988,-26.119081,-1.143154179e-07
2.150895,-26.119081,-7.589500540e-08
2.481802,-26.119081,-3.669741507e-08
2.812709,-26.119081,1.416645332e-07
3.143616,-26.119081,1.173906870e-07
3.474523,-26.119081,-1.501412598e-07
3.805430,-26.119081,1.926001199e-08
4.136337,-26.119081,9.936542860e-08
4.467243,-26.119081,2.344639894e-07
4.798150,-26.119081,-8.249922816e-08
5.129057,-26.119081,-1.554186501e-07
5.459964,-26.119081,8.366382454e-08
5.790871,-26.119081,-1.491667787e-07
6.121778,-26.119081,-1.245636898e-07
6.452685,-26.119081,-1.528960680e-07
6.783592,-26.119081,-9.403042275e-08
7.114499,-26.119081,-1.324477190e-07
7.445406,-26.119081,-2.507816111e-08
7.776313,-26.119081,-5.957878113e-08
8.107220,-26.119081,-3.729964860e-08
8.438127,-26.119081,-7.144286987e-08
8.769034,-26.119081,1.249342433e-07
9.099940,-26.119081,-9.086939908e-09
9.430847,-26.119081,-1.021872255e-07
9.761754,-26.119081,5.197662049e-08
10.092661,-26.119081,-1.088775421e-07
10.423568,-26.119081,2.717340570e-08
-10.423568,-25.289903,-3.263539498e-08
-10.092661,-25.289903,1.577149430e-09
-9.761754,-25.289903,-1.958110013e-08
-9.430847,-25.289903,6.963938343e-08
-9.099940,-25.289903,5.744862058e-08
-8.769034,-25.289903,-4.366578689e-09
-8.438127,-25.289903,1.487582877e-07
-8.107220,-25.289903,7.183387923e-08
-7.776313,-25.289903,6.068447090e-08
-7.445406,-25.289903,-2.336534675e-07
-7.114499,-25.289903,7.477948988e-08
-6.783592,-25.289903,-3.782018651e-08
-6.452685,-25.289903,-1.460512249e-07
-6.121778,-25.289903,9.829554251e-09
-5.790871,-25.289903,-1.284202905e-07
-5.459964,-25.289903,1.588757321e-07
-5.129057,-25.289903,-7.621411029e-08
-4.798150,-25.289903,-1.126550106e-07
-4.467243,-25.289903,-1.080759155e-07
-4.136337,-25.289903,-7.873880759e-08
-3.805430,-25.289903,3.749075854e-08
-3.474523,-25.289903,2.605370338e-08
-3.143616,-25.289903,-5.698224377e-08
-2.812709,-25.289903,-6.559908528e-08
-2.481802,-25.289903,-2.425474792e-07
-2.150895,-25.289903,-6.778020629e-08
-1.819988,-25.289903,1.155128979e-07
-1.489081,-25.289903,-9.365826958e-08
-1.158174,-25.289903,-5.259453936e-08
-0.827267,-25.289903,-3.645592439e-08
-0.496360,-25.289903,-9.000273148e-08
-0.165453,-25.289903,-2.016209936e-08
0.165453,-25.289903,-2.406907866e-07
0.496360,-25.289903,-1.098314037e-07
0.827267,-25.289903,-6.223176045e-08
1.158174,-25.289903,-8.482204911e-08
1.489081,-25.289903,-2.563099783e-08
1.819988,-25.289903,-1.788642240e-07
2.150895,-25.289903,-8.741079595e-08
2.481802,-25.289903,-1.720430249e-07
2.812709,-25.289903,-8.672204808e-08
3.143616,-25.289903,-9.241505712e-09
3.474523,-25.289903,7.888330874e-08
3.805430,-25.289903,-5.247402930e-08
4.136337,-25.289903,-1.244006363e-07
4.467243,-25.289903,1.302405740e-07
4.798150,-25.289903,2.499979410e-08
5.129057,-25.289903,-1.520484804e-07
5.459964,-25.289903,-2.104634008e-07
5.790871,-25.289903,-6.567926265e-08
6.121778,-25.289903,-2.292551100e-07
6.452685,-25.289903,-1.463645621e-08
6.783592,-25.289903,-4.099287329e-08
7.114499,-25.289903,-1.461097393e-07
7.445406,-25.289903,2.165169267e-08
7.776313,-25.289903,-1.418042673e-07
8.107220,-25.289903,-4.869725276e-08
8.438127,-25.289903,-4.184788451e-08
8.769034,-25.289903,-7.928879826e-08
9.099940,-25.289903,-2.064737050e-07
9.430847,-25.289903,-6.842059536e-08
9.761754,-25.289903,7.592965556e-08
10.092661,-25.289903,-4.746756576e-09
10.423568,-25.289903,4.219576672e-08
-10.423568,-24.460726,-3.844485187e-08
-10.092661,-24.460726,-2.185315586e-08
-9.761754,-24.460726,4.376922972e-08
-9.430847,-24.460726,-3.761027151e-08
-9.099940,-24.460726,1.234309563e-07
-8.769034,-24.460726,-9.485296757e-08
