x_norm,y_norm,sigma_MPa
0.019568,0.014104,12.314525
0.612454,0.344186,6.136086
0.241112,0.550638,6.098672
0.016635,0.150098,9.561612
0.417446,0.726022,-0.124259
0.668048,0.877042,-0.705373
0.281060,0.503245,11.345084
0.262617,0.224750,6.093334
0.244745,0.842097,-2.632748
0.243467,0.564727,-8.351765
0.155422,0.727275,3.618763
0.111425,0.271614,2.986992
0.122417,0.888704,12.351416
0.805262,0.660396,-4.974367
0.157252,0.696373,-7.355361
0.927422,0.749059,-8.129927
0.236156,0.067757,-5.926768
0.230838,0.857903,4.771705
0.978868,0.015818,-7.084774
0.853052,0.421581,-10.157457
0.385748,0.348036,13.108611
0.189263,0.049191,-6.605079
0.930636,0.052286,-5.292671
0.002838,0.850408,-4.785421
0.846554,0.713825,9.118643
0.669528,0.359220,-1.841471
0.730962,0.663167,9.009417
0.769968,0.938488,-14.097621
0.567635,0.715366,-12.008006
0.633853,0.936594,8.581418
0.701905,0.813714,-8.598150
0.974914,0.288386,-5.114787
0.793499,0.209564,-2.820749
0.456002,0.787418,-4.250667
0.658065,0.589717,-5.434617
0.820253,0.889893,6.843826
0.854399,0.237937,-3.128038
0.853582,0.428769,11.584908
0.665729,0.087452,0.380064
0.461406,0.781053,10.048698
0.852797,0.905652,3.290770
0.042111,0.932482,5.321643
0.712189,0.639757,12.019721
0.216070,0.981163,-1.508317
0.814089,0.937059,6.713175
0.346837,0.773657,1.082131
0.502357,0.513036,0.585475
0.303452,0.442060,-0.854950
0.845032,0.774917,3.969797
0.702283,0.823763,-6.121542
0.628901,0.608361,-13.948619
0.285242,0.294237,7.623121
0.148445,0.806237,-6.720206
0.462805,0.665534,-2.813492
0.079804,0.035317,-7.879561
0.658184,0.682660,5.733825
0.024442,0.910167,12.883159
0.872063,0.031406,-2.687343
0.339918,0.848769,-8.385054
0.847871,0.314835,-1.021156
0.778551,0.522162,0.028184
0.894019,0.388610,7.242519
0.684666,0.412512,-2.343379
0.564190,0.747759,9.719958
0.863894,0.398133,-4.019438
0.726159,0.428199,13.581262
0.473501,0.614770,5.593933
0.661356,0.378096,6.478195
0.444459,0.576857,11.987289
0.765213,0.320911,3.688986
0.175375,0.851198,0.079841
0.626635,0.036462,-1.018326
0.408551,0.509887,2.566551
0.549070,0.871231,3.907189
0.908619,0.480464,1.301235
0.850724,0.382524,12.679914
0.592144,0.901009,3.787005
0.608538,0.432050,-9.807357
0.123315,0.439496,-5.175410
0.879239,0.966225,-7.483796
0.035724,0.898764,-6.360966
0.818184,0.544731,8.735032
0.990664,0.350963,15.281201
0.988715,0.001846,22.680987
0.000727,0.288372,5.712527
0.973291,0.296343,3.787122
0.096750,0.260551,5.987386
0.484804,0.781216,0.516938
0.983050,0.123678,2.891448
0.711987,0.175132,5.083472
0.224563,0.774207,8.426192
0.294988,0.613196,11.488364
0.178877,0.026686,14.602458
0.290204,0.747286,6.310867
0.466295,0.639267,0.164330
0.313614,0.460913,6.511805
0.593674,0.519376,-8.012918
0.055054,0.599445,2.161548
0.281196,0.784995,-3.936194
0.921830,0.509932,-13.913761
0.345040,0.398359,16.570062
0.868893,0.389102,2.675219
0.713552,0.293634,2.455714
0.321399,0.579261,-8.895902
0.223788,0.602813,-0.394689
0.676832,0.934304,-7.046117
0.406328,0.455854,11.576643
0.247566,0.281766,-10.828088
0.249440,0.150801,7.818422
0.075511,0.441041,13.695611
0.092016,0.527128,9.340570
0.861338,0.822132,14.587643
0.657014,0.453476,9.472086
0.910805,0.540095,4.441069
0.530382,0.889441,5.160534
0.064925,0.828822,-3.955443
0.148416,0.676270,-3.943271
0.373785,0.338617,-0.654329
0.459313,0.529233,6.297903
0.522158,0.932397,-3.696674
0.719410,0.437109,22.652869
0.195333,0.329866,10.363740
0.387507,0.737414,6.588082
0.877543,0.549267,3.173089
0.933541,0.475401,-8.461370
0.090948,0.207286,5.920300
0.952763,0.413343,-7.434004
0.299855,0.977943,3.946367
0.627603,0.486978,-1.898242
0.851760,0.689057,-10.667001
0.467203,0.874134,13.109338
0.849581,0.212511,8.075354
0.827660,0.460921,-4.941454
0.613058,0.625579,-10.684483
0.005684,0.936137,5.599660
0.783040,0.257176,-4.077101
0.852977,0.542894,-11.054644
0.661801,0.421833,-4.085446
0.670355,0.693196,9.717768
0.841788,0.502629,-1.419500
0.631135,0.186277,3.965133
0.507311,0.367657,-8.752476
0.452141,0.438695,7.834764
0.943632,0.724744,12.046211
0.416754,0.153909,-2.712720
0.554657,0.965977,-8.039850
0.218743,0.227601,9.749373
0.860511,0.297128,5.599581
0.793209,0.365355,-17.682272
0.711486,0.497102,-7.872682
0.208767,0.875160,-6.118575
0.378740,0.273558,4.907822
0.917439,0.952956,9.961419
0.367940,0.112773,-11.613388
0.459012,0.875937,7.669350
0.962332,0.290920,6.320452
0.733907,0.966264,-2.132907
0.237317,0.446485,-7.374703
0.058333,0.065691,-1.883487
0.011412,0.075330,4.330919
0.746093,0.071054,-5.555900
0.103235,0.501593,-15.378299
0.162072,0.842253,1.075880
0.902625,0.705990,5.587502
0.150390,0.463713,-3.066583
0.832451,0.715309,-3.025784
0.757892,0.648668,1.464507
0.601118,0.134835,4.006794
0.056190,0.692631,-6.069671
0.122541,0.759583,7.938980
0.934434,0.369944,5.314525
0.165419,0.133770,-11.932679
0.766644,0.992465,11.554473
0.522364,0.527264,-18.105962
0.896909,0.895782,5.700001
0.165571,0.329434,-11.455365
0.438001,0.585560,4.820642
0.243673,0.417038,-12.389714
0.984642,0.119675,0.907005
0.553384,0.764581,-0.943568
0.816921,0.142890,8.624412
0.228101,0.481853,-7.761039
0.245135,0.516818,-8.589534
0.824019,0.409425,-12.137870
0.727793,0.735406,14.644808
0.198339,0.727246,-14.314965
0.126443,0.659839,3.603213
0.758402,0.754843,-10.415770
0.297104,0.868689,-0.476355
0.641883,0.695352,13.692857
0.542639,0.117913,-0.937944
0.456704,0.291963,7.154130
0.252350,0.650739,7.999892
0.242403,0.163420,6.788872
0.997261,0.801529,8.432833
0.576474,0.438757,-10.871643
0.388549,0.318206,4.639508
0.747820,0.877795,-4.651768
0.738905,0.521850,-1.043859
0.682479,0.730573,-3.686422
0.585637,0.226767,3.790011
0.344522,0.861243,-7.590765
0.610036,0.388417,-1.643263
0.611915,0.149454,-6.757639
0.869554,0.507973,5.045032
0.091860,0.573172,1.147003
0.291302,0.952267,-3.981953
0.710087,0.600182,-3.179077
0.305994,0.130916,8.494897
0.065745,0.571114,-2.956476
0.443973,0.104462,6.860554
0.393015,0.028170,9.185329
0.612154,0.175237,-13.955715
0.852889,0.658183,2.672529
0.112354,0.071185,2.841544
0.171620,0.441556,0.821612
