x_norm,y_norm,sigma_MPa
0.787012,0.869286,9.867050
0.143132,0.113618,-4.250218
0.287703,0.591188,9.040466
0.269018,0.801544,-4.313230
0.637666,0.885065,-0.280921
0.723289,0.961002,1.928499
0.293719,0.131091,6.209379
0.148943,0.481245,6.084874
0.513645,0.486722,3.837627
0.539891,0.472503,-8.376090
0.801541,0.750175,-1.164406
0.672990,0.455951,0.386638
0.423869,0.666777,0.062037
0.790615,0.619564,-2.945142
0.017517,0.548875,6.930288
0.079635,0.603301,-3.801988
0.672257,0.164033,1.172522
0.611944,0.658978,0.107964
0.923663,0.560507,-0.194923
0.443534,0.570828,-1.845695
0.602443,0.536048,-2.902827
0.241516,0.139787,-6.003989
0.302631,0.991412,-1.917228
0.533116,0.534981,-0.877895
0.266754,0.089119,1.447366
0.053225,0.775078,3.394389
0.604435,0.736041,-5.584987
0.706899,0.928837,-2.716754
0.633442,0.379315,-0.701176
0.192173,0.320085,0.663241
0.653841,0.546698,7.814390
0.240347,0.129051,2.884363
0.515834,0.772738,-4.472436
0.381607,0.775331,4.910084
0.674678,0.455818,1.365859
0.382435,0.675991,3.114850
0.510617,0.254057,1.362432
0.412840,0.917110,2.563645
0.522035,0.466707,0.881849
0.530568,0.765168,-5.033421
0.412446,0.500235,-2.553140
0.149760,0.033854,4.948624
0.717025,0.736868,3.529157
0.169478,0.641782,-1.595371
0.718989,0.291994,-7.225835
0.614839,0.682502,1.453773
0.198590,0.645651,0.424517
0.390375,0.339037,-7.427056
0.104919,0.420749,5.529511
0.605021,0.658503,4.377134
0.779665,0.199788,-1.993214
0.344132,0.648419,6.798931
0.663476,0.829580,-0.466894
0.268519,0.652241,-0.032952
0.047109,0.178790,1.968979
0.647278,0.411830,1.125018
0.250976,0.357246,9.630370
0.423431,0.109429,-2.757952
0.598580,0.126086,11.308963
0.223083,0.678656,-6.909653
0.092503,0.452673,-0.406998
0.672014,0.460577,2.074464
0.431710,0.029985,1.314034
0.775117,0.633748,-7.667841
0.018591,0.617520,-8.073723
0.261866,0.111231,0.529284
0.065360,0.167364,0.791801
0.762251,0.593010,4.609959
0.482938,0.545803,1.287210
0.287775,0.286448,-3.662254
0.057963,0.797541,-1.623582
0.601557,0.795610,-4.937768
0.065645,0.380628,-0.673460
0.021497,0.009018,4.269425
0.263325,0.800917,1.282729
0.739808,0.658179,-2.145280
0.296226,0.216550,-0.070183
0.361425,0.933549,10.189612
0.469269,0.706198,-3.436500
0.112298,0.937683,1.635732
0.328430,0.941845,8.407951
0.100838,0.512040,0.694921
0.646033,0.737599,1.857197
0.456811,0.378762,-6.031028
0.777730,0.745135,-0.094301
0.335206,0.573718,1.188088
0.569095,0.204959,5.812756
0.538140,0.178933,6.300249
0.821343,0.569780,5.136699
0.611366,0.323965,-0.075335
0.924434,0.049139,-4.222958
0.492696,0.063653,-0.699588
0.759688,0.056471,-6.444631
0.078411,0.190060,1.536037
0.138565,0.668652,-0.321423
0.116257,0.739984,-0.629727
0.304375,0.033422,-6.322665
0.477817,0.977031,6.082055
0.389933,0.700139,6.045251
0.466883,0.632360,9.060328
0.563086,0.129553,6.250563
0.872692,0.311593,0.605255
0.901924,0.243801,0.628649
0.952131,0.472773,-0.225711
0.340770,0.946795,-3.509787
0.837252,0.401872,1.493260
0.877122,0.813403,-0.008026
0.167414,0.567133,-8.658117
0.949197,0.328251,3.716279
0.229529,0.192054,0.412159
0.862638,0.161410,-0.539408
0.367395,0.510878,-4.391133
0.304192,0.014098,0.589222
0.243997,0.068746,-5.865299
0.358454,0.972729,-1.962271
0.051377,0.725014,-4.550032
0.101760,0.873492,-3.023388
0.470074,0.922740,2.994000
0.507338,0.651287,0.567431
0.144564,0.546590,-2.400218
0.711304,0.988774,0.594677
0.262535,0.640870,3.338152
0.724334,0.575810,-9.032199
0.565687,0.842576,0.126747
0.573376,0.254991,-2.856397
0.684237,0.663444,1.299693
0.650120,0.286458,-6.212718
0.496519,0.884204,3.003880
0.567618,0.601976,-6.475915
0.712998,0.463529,-0.905498
0.232994,0.201797,-2.120220
0.732553,0.775152,2.459593
0.621888,0.910031,-0.934387
0.168429,0.792681,6.574877
0.412923,0.973776,3.163039
0.145578,0.911417,-4.337804
0.126456,0.092805,5.848409
0.813754,0.550219,5.644010
0.121373,0.867246,-9.348250
0.283355,0.503155,-5.435039
0.146147,0.099588,-5.142901
0.882239,0.935690,1.999381
0.461869,0.527656,2.699811
0.087090,0.356309,0.691540
0.777688,0.486136,-6.170295
0.392094,0.213675,1.660060
0.858567,0.038729,7.862722
0.224708,0.282354,-6.504932
0.244441,0.526518,9.942922
0.616257,0.903012,-5.255093
0.960850,0.323493,-3.951022
0.095983,0.472205,3.947715
0.637977,0.781576,0.307553
0.452699,0.542447,-9.404899
0.682629,0.360210,-5.180893
0.966206,0.263156,3.290410
0.520373,0.547626,-6.552321
0.885062,0.698297,-5.879935
0.885604,0.985158,-11.013113
