r_by_R,U_m_per_s
0.0,11.1366196633889
0.015873015873015872,11.111193060331512
0.031746031746031744,11.085412474240092
0.047619047619047616,11.059267051068252
0.06349206349206349,11.03274541613919
0.07936507936507936,11.005835639855794
0.09523809523809523,10.97852520051735
0.1111111111111111,10.950800943943168
0.12698412698412698,10.922649039566608
0.14285714285714285,10.894054932620502
0.15873015873015872,10.865003291986612
0.1746031746031746,10.835477953225874
0.19047619047619047,10.805461856242012
0.20634920634920634,10.77493697695678
0.2222222222222222,10.743884252289135
0.23809523809523808,10.712283497630596
0.25396825396825395,10.680113315892719
0.2698412698412698,10.647350997066386
0.2857142857142857,10.613972407073096
0.30158730158730157,10.579951864500641
0.31746031746031744,10.54526200359404
0.3333333333333333,10.509873621609996
0.3492063492063492,10.473755508331017
0.36507936507936506,10.436874255162744
0.38095238095238093,10.399194040791278
0.3968253968253968,10.360676389839696
0.4126984126984127,10.321279900312637
0.42857142857142855,10.280959934827957
0.4444444444444444,10.239668269669796
0.4603174603174603,10.197352694513507
0.47619047619047616,10.153956554211643
0.49206349206349204,10.109418222216279
0.5079365079365079,10.06367049294715
0.5238095238095237,10.016639877566627
0.5396825396825397,9.968245784016489
0.5555555555555556,9.918399557572855
0.5714285714285714,9.86700335226533
0.5873015873015872,9.813948795846516
0.6031746031746031,9.759115400981957
0.6190476190476191,9.702368662107762
0.6349206349206349,9.64355775976693
0.6507936507936507,9.582512770451272
0.6666666666666666,9.519041247515181
0.6825396825396826,9.452923993847632
0.6984126984126984,9.383909784058153
0.7142857142857142,9.311708704322792
0.7301587301587301,9.235983648266194
0.746031746031746,9.156339315802038
0.7619047619047619,9.072307773521615
0.7777777777777777,8.983329190918397
0.7936507936507936,8.88872566427246
0.8095238095238095,8.78766489668354
0.8253968253968254,8.679108579308807
0.8412698412698412,8.561736957715882
0.8571428571428571,8.433834928237355
0.873015873015873,8.293113196351895
0.8888888888888888,8.136413832087527
0.9047619047619047,7.959196050547522
0.9206349206349206,7.75456776980614
0.9365079365079365,7.5112688723551955
0.9523809523809523,7.208832211496715
0.9682539682539681,6.803133966340973
0.9841269841269841,6.161759424472592
1.0,0.0
