frequency_hz,TL_dB_sensor1,TL_dB_sensor2,TL_dB_sensor3
0.0,-49.642776,-56.06668,-51.09536
9.765625,-47.46658,-60.42389,-49.33262
19.53125,-42.720264,-59.196106,-48.521313
29.296875,-47.221832,-56.298775,-48.358818
39.0625,-49.03864,-61.058346,-50.382263
48.828125,-47.51108,-57.967598,-52.611183
58.59375,-44.37155,-53.778492,-47.227825
68.359375,-39.55401,-51.098743,-46.13775
78.125,-43.054573,-49.76129,-45.455418
87.890625,-37.709694,-47.944664,-42.575512
97.65625,-26.192318,-45.931335,-44.352345
107.421875,-30.720573,-43.766716,-41.16922
117.1875,-29.251678,-43.73243,-39.296616
126.953125,-29.90337,-39.257282,-38.340195
136.71875,-25.34969,-32.7414,-31.808334
146.48438,-21.026766,-28.015387,-27.136536
156.25,-19.946096,-29.092094,-21.460726
166.01562,-18.57312,-25.980888,-18.585653
175.78125,-10.790167,-22.172564,-17.323221
185.54688,-6.773181,-13.951383,-14.169798
195.3125,-7.120368,-7.681754,-7.966848
205.07812,3.5599313,-5.1415424,-7.1307325
214.84375,0.95051736,-7.5199604,-1.4881902
224.60938,-2.0510406,1.3370683,-1.0830019
234.375,-0.26140907,-0.6660707,-0.18017259
244.14062,0.5466649,0.17661051,0.28075826
253.90625,-0.3490195,0.432158,1.0358214
263.67188,-0.05834313,-0.6384736,1.12511
273.4375,-0.20238107,-0.015330033,0.25229886
283.20312,0.19678265,0.40642676,0.36764753
292.96875,0.42415962,0.9715927,0.46994007
302.73438,0.09118081,1.416338,0.8999716
312.5,0.19789827,0.7593453,1.4802785
322.26562,0.1814152,0.33568376,0.8683037
332.03125,0.17174429,0.4170872,0.8852499
341.79688,0.046669252,0.73717463,0.88794976
351.5625,-0.12232599,0.9317729,0.71322674
361.32812,-0.15419911,0.61648494,0.54509705
371.09375,-0.16983576,0.23532063,0.9275269
380.85938,-0.07097553,0.23805726,1.3009331
390.625,-0.032364376,0.74043566,1.2277651
400.39062,0.09368803,0.746293,0.82008153
410.15625,0.14825872,0.5083349,0.5203979
419.92188,0.07514744,0.5114125,0.29721785
429.6875,0.13550727,0.587235,0.61082304
439.45312,0.20201531,0.55209464,0.7060305
449.21875,0.17799617,1.0273356,0.84483594
458.98438,0.3245571,0.8624474,1.3662472
468.75,0.24833238,0.25649938,1.036816
478.51562,0.16313246,0.36066297,0.55690414
488.28125,0.38696483,0.8511344,1.4390485
498.04688,0.36701337,-0.23515789,1.4144653
507.8125,0.3027274,0.5605873,1.3336473
517.5781,0.072226755,-0.0030009614,1.3246679
527.34375,0.32170576,-0.28609014,1.4158683
537.1094,0.06767943,1.0714808,1.2798713
546.875,0.284559,0.99584097,1.1718686
556.6406,0.27144828,0.8594716,1.2118471
566.40625,0.2605579,0.35765117,1.0225538
576.1719,-0.17117085,0.32178745,1.8755445
585.9375,-0.0031284103,-0.1936821,2.303546
595.7031,0.23504846,-0.2068344,1.4480554
605.46875,0.30759767,0.6066424,2.2097862
615.2344,0.26847616,0.5371601,2.3235955
625.0,0.023541495,0.9343338,1.5591719
634.7656,0.22824752,0.5498569,2.0243723
644.53125,0.5371839,1.205106,1.766948
654.2969,0.4023202,1.675962,0.73616475
664.0625,0.32353222,1.3190486,1.1169329
673.8281,0.34792516,0.80804086,1.7132845
683.59375,0.35419303,1.0844527,2.008011
693.3594,0.22741093,1.6288464,2.3521395
703.125,0.21768591,0.8688226,1.977359
712.8906,0.31471908,0.026530609,1.7371153
722.65625,0.35158402,-0.15183274,1.3343041
732.4219,0.2954112,-0.27689895,1.098125
742.1875,0.3020629,-0.14720084,1.3315289
751.9531,0.408766,0.15034965,1.7626268
761.71875,0.4164579,0.6755257,1.7795812
771.4844,0.3398705,0.73725885,1.0926754
781.25,0.25702497,0.34416515,0.8085596
791.0156,0.22106104,0.27703968,1.5023028
800.78125,0.30754077,0.6195403,1.9995265
810.5469,0.4211563,1.4631249,1.7691474
820.3125,0.4919334,0.97781026,1.567658
830.0781,0.6244331,0.54781646,1.3673735
839.84375,0.325783,1.5351338,1.6068034
849.6094,0.09830743,0.8837401,2.382764
859.375,0.37619686,1.092467,2.0224776
869.1406,0.40163773,1.1335429,2.012611
878.90625,0.41429546,1.1605737,2.086616
888.6719,0.23313136,-0.77327955,1.6724718
898.4375,0.38603985,-0.7689476,2.4201427
908.2031,0.2434847,1.4945667,2.7743697
917.96875,0.77046,3.5433614,2.6383593
927.7344,0.45251852,1.7048777,1.6670198
937.5,0.6248609,0.6301718,1.5392227
947.2656,0.6539707,0.20373476,1.4176056
957.03125,0.69194055,1.5172709,2.768066
966.7969,0.7677593,2.0052996,1.8220177
976.5625,0.62438285,-0.22785154,3.477986
986.3281,0.5413454,-0.3404482,2.8339922
996.09375,0.049083535,0.44950023,2.06529
1005.8594,0.6389866,-0.051184487,2.5764346
1015.625,0.92223394,0.1201079,1.4290218
1025.3906,0.5061201,1.2268609,1.8659757
1035.1562,0.13849205,1.8522595,2.9434633
1044.9219,1.199521,1.8560207,2.175255
1054.6875,0.93679464,1.0359217,3.113038
1064.4531,0.72163707,1.0601547,1.0628322
1074.2188,-0.12663026,-0.24032015,2.7848494
1083.9844,0.10286477,0.5492159,1.6588962
1093.75,0.61165375,0.9096989,0.75816685
1103.5156,1.016986,1.5892898,2.2272487
1113.2812,0.6861171,-0.52554166,2.051312
1123.0469,0.42748508,0.07810838,1.6483574
1132.8125,0.7197127,1.6514926,3.125095
1142.5781,0.074493535,2.1771467,2.2744393
1152.3438,-0.06526158,3.1381574,2.1122708
1162.1094,0.8197888,1.0517229,2.5014892
1171.875,0.37479466,-0.05042444,1.9339651
1181.6406,0.43725476,3.257407,2.870882
1191.4062,0.3222648,0.76099205,3.5631948
1201.1719,0.25655648,0.09265633,3.371357
1210.9375,0.37244987,0.990554,2.0635715
1220.7031,0.44916087,2.0240815,2.4420488
1230.4688,0.8473865,0.58773917,2.6530824
1240.2344,1.0185324,0.20984411,2.7107186
1250.0,0.7400506,2.5104656,3.1706069
1259.7656,0.5633594,2.614176,3.528789
1269.5312,0.6034659,1.7497542,3.9716432
1279.2969,0.75945705,2.0500789,2.9296348
