temperature,cte,mix_name,rubber_content
25.0,1.3359187311815193e-05,Medium_Rubber,40
30.80808080808081,1.3783369858004324e-05,Medium_Rubber,40
36.61616161616162,1.4628607495518094e-05,Medium_Rubber,40
42.42424242424242,1.4048211644506054e-05,Medium_Rubber,40
48.23232323232323,1.4141878293775401e-05,Medium_Rubber,40
54.04040404040404,1.421006261784613e-05,Medium_Rubber,40
59.848484848484844,1.3779892262376622e-05,Medium_Rubber,40
65.65656565656565,1.4192162526607521e-05,Medium_Rubber,40
71.46464646464646,1.54081715643035e-05,Medium_Rubber,40
77.27272727272728,1.488157342901439e-05,Medium_Rubber,40
83.08080808080808,1.4642718244402813e-05,Medium_Rubber,40
88.88888888888889,1.4537526331004339e-05,Medium_Rubber,40
94.69696969696969,1.4961881848205445e-05,Medium_Rubber,40
100.5050505050505,1.509166245451173e-05,Medium_Rubber,40
106.31313131313131,1.3842214904282973e-05,Medium_Rubber,40
112.12121212121212,1.4441041781985454e-05,Medium_Rubber,40
117.92929292929293,1.3965430599796702e-05,Medium_Rubber,40
123.73737373737373,1.4808011848903673e-05,Medium_Rubber,40
129.54545454545456,1.4518404338864508e-05,Medium_Rubber,40
135.35353535353534,1.393794627127209e-05,Medium_Rubber,40
141.16161616161617,1.4755061542167138e-05,Medium_Rubber,40
146.96969696969697,1.4013733419063541e-05,Medium_Rubber,40
152.77777777777777,1.4700674888801006e-05,Medium_Rubber,40
158.58585858585857,1.5156677315506465e-05,Medium_Rubber,40
164.39393939393938,1.5521507424352552e-05,Medium_Rubber,40
170.2020202020202,1.518734242610199e-05,Medium_Rubber,40
176.010101010101,1.5425005980495957e-05,Medium_Rubber,40
181.8181818181818,1.5138620388599418e-05,Medium_Rubber,40
187.62626262626262,1.444030799802801e-05,Medium_Rubber,40
193.43434343434342,1.4723000043150814e-05,Medium_Rubber,40
199.24242424242425,1.4742426516248356e-05,Medium_Rubber,40
205.05050505050505,1.5843814902340662e-05,Medium_Rubber,40
210.85858585858585,1.4215496298946102e-05,Medium_Rubber,40
216.66666666666666,1.5101672251024785e-05,Medium_Rubber,40
222.47474747474746,1.4613874221137471e-05,Medium_Rubber,40
228.2828282828283,1.523908654396747e-05,Medium_Rubber,40
234.0909090909091,1.524303887034707e-05,Medium_Rubber,40
