frequency_hz,TL_dB_sensor1,TL_dB_sensor2,TL_dB_sensor3
0.0,-41.626705,-36.38664,-60.328514
9.765625,-42.80764,-34.67706,-62.11958
19.53125,-44.484444,-37.67546,-61.963135
29.296875,-43.85029,-40.175804,-60.815052
39.0625,-41.06379,-36.11985,-55.97044
48.828125,-38.73035,-34.632812,-45.32792
58.59375,-38.8129,-32.995186,-50.263752
68.359375,-38.52587,-33.650402,-47.635098
78.125,-36.51154,-31.796053,-49.573235
87.890625,-33.27003,-26.74694,-51.517914
97.65625,-31.649773,-24.107693,-48.783764
107.421875,-27.683483,-22.697315,-37.547855
117.1875,-29.930954,-13.738136,-43.047462
126.953125,-19.632399,-17.761663,-40.460884
136.71875,-19.696981,-11.998063,-38.39434
146.48438,-15.498474,-9.756012,-33.691757
156.25,-16.199,-7.4619513,-23.347578
166.01562,-4.995921,-2.8912973,-25.409681
175.78125,-1.0117508,-0.6995395,-21.414015
185.54688,-2.0650868,-0.15179333,-15.687617
195.3125,-0.52497137,-0.5393977,-8.498269
205.07812,0.14813812,-0.279467,-8.691935
214.84375,-1.1908816,0.56390136,-0.3026525
224.60938,0.94499046,-0.09963524,-4.6459823
234.375,-0.4826346,0.026551707,3.8300824
244.14062,-0.05577669,0.16695428,-1.0409635
253.90625,0.33755898,-0.06594644,-1.6440954
263.67188,0.13066305,0.02138138,1.0472513
273.4375,0.011857174,0.23852871,-0.2937697
283.20312,0.054858033,0.17598513,0.4019181
292.96875,0.22380275,0.18342571,0.22940025
302.73438,0.11016911,0.13484733,-0.036827844
312.5,0.13022748,0.12576061,1.226622
322.26562,0.05838607,0.14013353,-0.20695117
332.03125,0.06625352,0.16110805,0.014703163
341.79688,-0.083418086,0.17543873,0.3435515
351.5625,-0.031993017,0.14449751,-0.30962136
361.32812,-0.089561336,0.096962936,-0.4095069
371.09375,-0.13339764,0.07257196,-0.0348797
380.85938,-0.06902095,0.100445814,-0.050558787
390.625,-0.0777128,0.14686602,0.049212534
