frequency_hz,TL_dB_sensor1,TL_dB_sensor2,TL_dB_sensor3
0.0,-42.39153,-41.859077,-41.09096
9.765625,-41.383114,-41.292915,-48.43883
19.53125,-40.086433,-41.593903,-51.4439
29.296875,-41.829338,-45.8136,-52.09316
39.0625,-43.344803,-44.55633,-54.479404
48.828125,-41.604042,-43.708565,-50.768494
58.59375,-40.44977,-41.677017,-44.981636
68.359375,-34.993,-36.877975,-43.0504
78.125,-31.726458,-32.922295,-43.168213
87.890625,-31.652735,-26.79201,-41.547485
97.65625,-28.986074,-30.26876,-39.58465
107.421875,-23.184965,-28.716257,-36.917664
117.1875,-25.150051,-25.240572,-35.003242
126.953125,-22.350971,-20.516317,-30.750088
136.71875,-16.910364,-20.93807,-29.191238
146.48438,-16.320097,-17.63172,-22.506374
156.25,-14.003357,-16.181557,-22.928171
166.01562,-12.314825,-9.9614725,-16.870134
175.78125,-6.138773,-7.18431,-18.026205
185.54688,-2.4816833,-1.1444113,-14.465108
195.3125,-1.1768548,-3.4072032,-5.2629137
205.07812,-0.71102107,-0.13218753,-4.598934
214.84375,0.38437402,0.5315298,-2.1707525
224.60938,-1.050563,-0.25169167,-3.6258056
234.375,0.42137668,0.22213697,1.312101
244.14062,0.13922112,0.22537299,-0.067475796
253.90625,0.27327368,0.42843133,-1.1859566
263.67188,0.16908057,0.12788202,0.11618057
273.4375,0.1984542,0.43284786,1.3078396
283.20312,0.052380975,0.4537858,0.68136597
292.96875,0.06483939,0.3611194,0.5086025
302.73438,0.041037705,0.5065251,1.0444611
312.5,0.15526189,0.4041664,0.18501064
322.26562,0.17009877,0.4534766,0.894189
332.03125,0.13396241,0.49861646,0.7515582
341.79688,0.1010063,0.62079424,0.44399905
351.5625,0.08147329,0.44846,0.74561286
361.32812,0.17324144,0.40935263,0.9915471
371.09375,0.19060485,0.490102,1.2155999
380.85938,0.17101617,0.46477455,1.1760495
390.625,0.16474225,0.4513162,0.6563802
400.39062,0.23664945,0.52752936,0.5694131
410.15625,0.2680464,0.6117805,0.9895548
419.92188,0.09450674,0.5861318,1.251468
429.6875,0.054402,0.5570171,1.3003129
439.45312,0.06561001,0.5931982,1.1126422
449.21875,0.04581638,0.6267785,0.94993585
458.98438,0.18819708,0.6156691,0.8957049
468.75,0.22786683,0.5927809,1.2978992
478.51562,0.20812364,0.42256474,0.8256617
488.28125,0.12042566,0.69694215,0.78299814
498.04688,0.2011677,0.79054356,0.97322416
507.8125,0.34901887,0.92547286,1.0994403
517.5781,0.21932432,0.66735494,0.31229246
527.34375,0.16955808,0.6323,0.5404258
537.1094,0.29796523,0.69831944,2.0232172
546.875,0.25206926,0.75894237,1.3116311
556.6406,0.25993717,0.7574958,1.2876482
566.40625,0.27488008,0.7659703,1.6169944
576.1719,0.36126137,0.7993609,1.31868
585.9375,0.36787206,0.5059718,0.9107863
595.7031,0.4195744,0.8995276,1.3567572
605.46875,0.25010398,0.9834995,1.127539
615.2344,0.20981008,0.5868424,1.0151713
625.0,0.094005205,0.87754214,1.3015583
634.7656,0.10081813,0.9076356,1.4863534
644.53125,0.24113892,0.8186728,1.4091618
654.2969,0.2500287,0.66869605,1.1299751
664.0625,0.18124737,0.89078796,1.1234951
673.8281,0.18730858,0.94850665,1.1291393
683.59375,0.33809927,0.94683754,0.98421323
693.3594,0.37050125,0.9667453,1.7680776
703.125,0.3379867,0.98035645,1.6621804
712.8906,0.33032286,0.9763819,1.6154323
722.65625,0.28357747,0.9552595,1.5191156
732.4219,0.4024547,1.0263184,1.3330042
742.1875,0.36175203,1.1312995,1.5365841
751.9531,0.35032767,1.1382027,1.5457572
761.71875,0.38927537,1.0668367,1.5369792
771.4844,0.49859017,0.9098018,1.8392744
781.25,0.5489819,0.8718583,2.0984635
791.0156,0.40041134,1.051273,1.8666841
800.78125,0.255347,1.1366272,1.4646364
810.5469,0.35669175,1.2293577,1.3020046
820.3125,0.45578274,1.3171642,1.8048081
830.0781,0.36352795,1.2620363,2.3133156
839.84375,0.29504117,1.2426314,1.752527
849.6094,0.38741946,1.2085668,1.6010966
859.375,0.38755965,1.1058608,1.9013386
869.1406,0.24579646,0.94608396,2.2757833
878.90625,0.3226393,0.9614216,2.5168743
888.6719,0.33262435,1.1615711,2.531714
898.4375,0.3724323,1.3083147,2.4798708
908.2031,0.36871058,1.3165364,2.7147877
917.96875,0.22042724,1.3199474,1.7996789
927.7344,0.47205544,1.290916,1.5975947
937.5,0.5754004,1.2466173,2.6524568
947.2656,0.31364268,1.388197,1.4966346
957.03125,0.4233843,1.1961188,1.7625277
966.7969,0.4571348,1.2683381,2.424319
976.5625,0.27348417,1.5085675,2.996484
986.3281,0.44306225,1.4797082,3.3577287
996.09375,0.4146065,1.2324725,1.0065064
1005.8594,0.42556944,1.1490734,2.7279315
1015.625,0.47092217,1.4104517,2.6787534
1025.3906,0.31887078,1.5679921,3.3507738
1035.1562,0.29909137,1.4430506,3.3568263
1044.9219,0.55932856,1.1580703,1.9795837
1054.6875,0.7738967,1.0020525,4.164235
1064.4531,0.6116654,1.6747063,2.6227462
1074.2188,0.40153956,1.9282943,2.5704834
1083.9844,0.32281184,1.6985278,2.4827287
1093.75,0.5217782,1.5835392,3.422637
1103.5156,0.50504225,1.3810761,0.5761776
1113.2812,0.53112346,1.1158551,1.6321082
1123.0469,0.31073788,1.3234572,1.4820986
1132.8125,0.30885538,1.3488576,1.8191948
1142.5781,0.58724946,1.3228004,3.0546787
1152.3438,0.5055602,1.2499777,3.2524326
1162.1094,0.46164328,1.6099625,3.8313208
1171.875,0.5337102,1.6399472,2.3621943
1181.6406,0.49107444,1.7468371,3.0808809
1191.4062,0.77231646,1.4867586,2.4535334
1201.1719,0.60763013,2.0242808,2.9460967
