frequency_hz,psd
0.0,4.7397123e-07
9.765625,4.8739184e-07
19.53125,5.295454e-07
29.296875,6.0734465e-07
39.0625,7.342664e-07
48.828125,9.347392e-07
58.59375,1.2508698e-06
68.359375,1.7586758e-06
78.125,2.5973072e-06
87.890625,4.0327345e-06
97.65625,6.596e-06
107.421875,1.1396033e-05
117.1875,2.0874124e-05
126.953125,4.068529e-05
136.71875,8.465164e-05
146.48438,0.00018822729
156.25,0.00044627968
166.01562,0.0011205877
175.78125,0.0029446846
185.54688,0.007965683
195.3125,0.021743385
205.07812,0.058585685
214.84375,0.15230186
224.60938,0.37345704
234.375,0.8453867
244.14062,1.7332577
253.90625,3.1731398
263.67188,5.161066
273.4375,7.5298176
283.20312,10.105844
292.96875,12.827494
302.73438,15.578391
312.5,18.127625
322.26562,20.396774
332.03125,22.342909
341.79688,23.830769
351.5625,24.895563
361.32812,25.493223
371.09375,25.656897
380.85938,25.414707
390.625,24.813396
400.39062,23.901066
410.15625,22.755379
419.92188,21.398819
429.6875,19.965788
439.45312,18.417492
449.21875,16.932064
458.98438,15.48604
468.75,14.092814
478.51562,12.981479
488.28125,11.896808
498.04688,10.814303
507.8125,10.208741
517.5781,9.826384
527.34375,9.278397
537.1094,17.190535
546.875,318.2204
556.6406,399.26553
566.40625,24.502052
576.1719,10.488694
585.9375,10.222318
595.7031,9.646664
605.46875,10.223232
615.2344,10.875818
625.0,11.084477
634.7656,11.513596
644.53125,12.099426
654.2969,11.922856
664.0625,12.895359
673.8281,12.638301
683.59375,12.4805975
693.3594,89.38866
703.125,1251.1927
712.8906,1124.8308
722.65625,67.76786
732.4219,10.300742
742.1875,14.372586
751.9531,12.368959
761.71875,12.996627
771.4844,12.26389
781.25,12.261646
791.0156,11.763114
800.78125,11.5223
810.5469,11.100206
820.3125,10.732315
830.0781,10.3461485
839.84375,9.919761
849.6094,9.543263
859.375,9.118664
869.1406,8.731565
878.90625,8.342616
888.6719,7.953268
898.4375,7.5951514
908.2031,7.2396703
917.96875,6.905495
927.7344,6.599956
937.5,6.3078866
947.2656,6.0387535
957.03125,5.795357
966.7969,5.5715246
976.5625,5.37291
986.3281,5.2021117
996.09375,5.052735
1005.8594,4.9234686
1015.625,4.818516
1025.3906,4.7380285
1035.1562,4.677639
1044.9219,4.6349683
1054.6875,4.611751
1064.4531,4.608572
