sample_id,smectite_pct,illite_pct,kaolinite_pct,chlorite_pct,dominant_clay_mineral,cation_exchange_capacity_meq_100g,specific_surface_area_m2_g,swelling_potential,free_swell_index_pct
CLAY_0001,31.505704287702084,44.26786583471496,14.041057649581587,10.185372228001352,Illite,32.83875314289118,247.57769379363455,Medium,57.33492214825468
CLAY_0002,6.962562528002825,42.87791964076049,35.70428165982706,14.455236171409622,Illite,24.986278923345694,105.27211579136979,Low,7.86401839590858
CLAY_0003,44.58228051982499,20.87482146664208,28.043336203683317,6.499561809849605,Smectite,40.452400299593286,337.01933998370953,High,73.54812243461124
CLAY_0004,37.5162495787843,35.293351777770056,16.440866310510142,10.749532332935516,Smectite,40.521361522674205,283.41644556022743,Medium,76.16163515496186
CLAY_0005,38.725238228408095,39.55987868181709,11.288428143019354,10.42645494675546,Illite,42.106125267339394,285.3610850379979,Medium,96.03454710220299
CLAY_0006,8.67900103549218,54.60815347354896,28.43093517699648,8.281910313962367,Illite,31.15438523389338,121.93662693725821,Low,18.608378806271237
CLAY_0007,30.814098670767905,48.26460250830934,13.825534541452566,7.095764279470195,Illite,32.08064039795365,224.74116137584085,Medium,63.89935118431424
CLAY_0008,32.898606118745846,28.68882299107686,25.178942956714103,13.233627933463197,Smectite,37.03077026134443,239.3339256668505,Medium,75.52935329883256
CLAY_0009,21.502945008008574,41.368637193311756,28.033646801591104,9.094770997088562,Illite,26.830237907728193,181.23889677207478,Medium,44.62685556878973
CLAY_0010,28.074594626104105,39.173878903475114,25.3553606084053,7.396165862015492,Illite,33.135263473990776,194.96738419847813,Medium,68.14208528287682
CLAY_0011,23.787881456431037,41.12767854446931,19.305385382662358,15.7790546164373,Illite,30.935439406246626,182.2800677076272,Medium,61.05318741373249
CLAY_0012,31.269047611054084,10.559805845930354,39.77783170211694,18.393314840898622,Kaolinite,32.76339802928867,226.59464767796538,Medium,56.60817528163491
CLAY_0013,25.006070539048697,44.839971535400586,26.02449061520864,4.129467310342081,Illite,39.870081456448084,190.68072865771188,Medium,35.707839356169515
CLAY_0014,21.32184495001156,43.60134532641545,29.015121896869356,6.061687826703645,Illite,39.82782339549902,181.21435159973834,Medium,49.539586759786225
CLAY_0015,24.176618471879685,64.37059921006937,8.133800793476688,3.318981524574269,Illite,39.62133933714686,216.7079044278334,Medium,51.5795509400153
CLAY_0016,35.85035354000239,43.0632448722457,14.752712484812644,6.33368910293927,Illite,36.23811820634081,270.6685987245787,Medium,61.24210495620299
CLAY_0017,24.633858339690974,39.98909141276974,26.879283284662,8.49776696287728,Illite,31.449854705782787,220.98865178356374,Medium,42.487336731443754
CLAY_0018,27.04979537594684,30.645878309179913,35.6745934440052,6.6297328708680405,Kaolinite,33.38250613387013,182.52995373835802,Medium,47.28815863142744
CLAY_0019,25.286406245638744,54.05429266281452,6.908198185603472,13.751102905943277,Illite,34.116157195710436,232.97380433343628,Medium,52.04739548706411
CLAY_0020,22.083412968584533,39.89797606132628,27.826202447548017,10.192408522541173,Illite,29.176020910026452,181.13603730651863,Medium,54.14067640860829
CLAY_0021,13.278384515023268,55.01252024240236,17.38368928248075,14.325405960093631,Illite,27.03803026104754,147.2664594339637,Low,37.09050042105224
CLAY_0022,21.57700963000726,43.5025319548432,27.46378014431331,7.456678270836235,Illite,34.48999229608084,184.55968824325527,Medium,51.06225047255858
CLAY_0023,34.295356255132056,33.00876462989033,13.508527632641043,19.187351482336563,Smectite,41.892913742577676,252.88870752750574,Medium,65.66983796885744
CLAY_0024,30.243237331823437,41.01419737982619,13.503578716668768,15.23898657168159,Illite,34.3583377795622,208.12059431438308,Medium,82.68759951433677
CLAY_0025,5.169279541892172,63.66138515698193,22.250477300873058,8.918858000252841,Illite,25.465293341006166,103.90372755535374,Low,10.67076374201665
CLAY_0026,36.272171880056334,49.69470972179102,2.570567531704269,11.462550866448373,Illite,51.9111327377164,232.43652108010488,Medium,68.65625035094367
CLAY_0027,24.71466696042021,25.795140975142928,38.6875752191965,10.802616845240362,Kaolinite,22.210547928179746,219.87335700783913,Medium,35.768668922475015
CLAY_0028,10.38011293252866,41.80660728484958,30.40143745464986,17.411842327971886,Illite,20.700942416460165,113.14612273853241,Low,17.284828593533476
CLAY_0029,8.256883543817317,51.147463309988105,21.037908585639784,19.557744560554816,Illite,20.811153739934056,122.68169489973641,Low,20.901501170185135
CLAY_0030,14.671721538490054,35.8592197912185,18.98706913696555,30.481989533325894,Illite,26.623417308152508,142.3467094604012,Low,13.481050565238466
CLAY_0031,25.83803364080018,54.49899822592783,12.757375460652915,6.905592672619084,Illite,26.849508291440575,203.34438472575388,Medium,42.13495468557136
