sample_id,sample_date,latitude,longitude,depth_m,clay_content_pct,silt_content_pct,sand_content_pct,liquid_limit_pct,plastic_limit_pct,plasticity_index,activity,natural_water_content_pct,liquidity_index,specific_gravity,void_ratio,porosity,dry_unit_weight_kN_m3,saturated_unit_weight_kN_m3,permeability_m_s,preconsolidation_stress_kPa,ocr,smectite_pct,illite_pct,kaolinite_pct,chlorite_pct,dominant_clay_mineral,cation_exchange_capacity_meq_100g,specific_surface_area_m2_g,swelling_potential,free_swell_index_pct,undrained_shear_strength_kPa,sensitivity,effective_friction_angle_deg,effective_cohesion_kPa,compression_index,recompression_index,coefficient_consolidation_m2_year,youngs_modulus_MPa,shear_modulus_MPa,poissons_ratio,lambda_parameter,kappa_parameter,a_parameter,b_parameter,slope_angle_deg,factor_safety_slope,progressive_failure_index,creep_susceptibility,swelling_pressure_kPa,shrinkage_limit_pct,linear_shrinkage_pct,piping_potential
CLAY_0001,2021-06-04,49.34542380740595,-91.37620890637507,14.136195233133884,62.450712295168486,10.0,27.549287704831514,82.46684028394277,34.36133620179008,48.10550408215269,77.02955228882855,47.878505220911684,0.2809900712408608,2.6659857380020497,0.683478733998824,0.4059919024788236,15.535283910404525,19.518064473721786,1.4443639225506878e-09,173.95136063565224,1.8962660905457744,31.505704287702084,44.26786583471496,14.041057649581587,10.185372228001352,Illite,32.83875314289118,247.57769379363455,Medium,57.33492214825468,56.998910531998085,2.964952483972712,17.25639446011987,3.6477035094287737,0.5110989387384745,0.07366615933630725,2.1309114663263515,26.114909633523553,9.059163780755648,0.441353212368197,0.1319986557587537,0.019025345721326834,0.6056948155761142,0.9423091494530237,22.062337719120443,0.5499892180956599,5.390928378994179,Medium,141.92397393810126,22.49726012387126,0.9239000688362988,Low
CLAY_0002,2021-01-05,44.30250039633776,-104.5964458074307,5.2296614202326985,52.92603548243223,17.807499724554724,29.266464793013043,63.21247056020681,28.730782939103406,34.481687621103404,65.15070948880901,45.94967132117535,0.49936327279798454,2.708438506342759,0.9530462616418194,0.487979358379686,13.604276697924556,18.391354203629273,2.1834302339868357e-07,210.81715323592164,2.577784701064252,6.962562528002825,42.87791964076049,35.70428165982706,14.455236171409622,Illite,24.986278923345694,105.27211579136979,Low,7.86401839590858,61.43428066462603,2.8183600604087715,18.561142968851044,8.91634331539477,0.3236926767890407,0.046468405013749284,1.9773131151566579,19.692354692937105,7.035243818057591,0.3995502645119486,0.07205970959013981,0.010344688065309795,0.5106515615876994,0.9585643540398245,34.943150270979615,1.1151884261667524,2.527250098977755,High,17.787780213462717,18.017569289628184,0.0438624721449031,Low
CLAY_0003,2023-12-13,49.142696650795926,-82.53163848112891,14.863868810450143,64.71532807151038,25.062924396618197,10.221747531871419,77.54122867273618,35.026085936614535,42.515142736121646,65.69563039090592,44.550807861828346,0.224031281850112,2.6566064063200034,0.7359959746238204,0.4239617979432851,15.012309490894161,19.171374728717787,2.012947466374038e-09,179.19367044452906,3.053999484865498,44.58228051982499,20.87482146664208,28.043336203683317,6.499561809849605,Smectite,40.452400299593286,337.01933998370953,High,73.54812243461124,38.40930674430384,2.8419334531306153,25.316576245364345,7.074128778524668,0.4563346420415506,0.030635742739131937,0.4192559090692827,21.3877188898639,7.473635192777448,0.4308779019969481,0.11428964640774324,0.007672764420052879,0.6879290612655902,0.9740945959549864,13.523323528177006,0.576408497600558,4.930415607960087,High,122.72219544794544,20.296138748821754,1.3310107616458062,Low
CLAY_0004,2020-04-10,38.542100907206866,-115.62456186300969,45.78599536551323,71.80703952771076,23.580806421248635,4.6121540510406,78.74742931252827,39.25860200349517,39.4888273090331,54.99297501854832,47.10929016295383,0.19880783235269214,2.695363077628877,0.818503466902184,0.4500972815281472,14.540259214673004,18.955713546464132,1.342422609668748e-10,417.2676843497952,1.6014800038825665,37.5162495787843,35.293351777770056,16.440866310510142,10.749532332935516,Smectite,40.521361522674205,283.41644556022743,Medium,76.16163515496186,38.27014282532842,3.5466842558229237,23.855815978034684,3.6524884031645435,0.47328872061729865,0.06367560508365534,1.3088837529301145,20.719014328403084,7.3663673717120535,0.40632507740295315,0.11315771916935558,0.015224081885148786,0.6657428804643637,0.9315671859105955,25.55356360642498,0.1022239717741638,34.69523042656142,Medium,141.39968237291038,25.0,0.0,Low
CLAY_0005,2021-10-22,39.50200681383441,-103.85163024615534,32.39257639499707,51.48769937914995,19.599214342249077,28.913086278600964,62.714189683861434,30.690610165373506,32.02357951848793,62.196563265858295,37.88396641000973,0.22462686410441204,2.6,1.402035627089561,0.5836864413157538,10.618493627800383,16.344457617107924,8.261916635529637e-10,70.02008920404529,0.4375809445795173,38.725238228408095,39.55987868181709,11.288428143019354,10.42645494675546,Illite,42.106125267339394,285.3610850379979,Medium,96.03454710220299,12.664426356227278,2.7045145449480845,24.780456230451072,5.214300332018166,0.4216283096423099,0.03150730976443876,0.3462395568139413,37.65062412976017,12.92764035640225,0.45620635675845406,0.07631720957791882,0.005703008805478434,0.5403649735043139,0.9082471755984123,27.615527145706995,0.051604298811858657,52.40870639107662,Medium,55.149964860604605,25.0,0.0,Low
CLAY_0006,2022-08-25,47.95910432370039,-105.91725772923277,36.610623723097845,51.48794564576229,32.47419918816998,16.03785516606772,63.71697952886071,30.649342149748097,33.06763737911261,64.22403722731214,35.80299032218832,0.15585172031962463,2.7370634965898355,1.3021383155371045,0.5656212342885691,11.663327403193785,17.21207171156465,2.86531278593845e-11,87.27282952726738,0.4176331008151657,8.67900103549218,54.60815347354896,28.43093517699648,8.281910313962367,Illite,31.15438523389338,121.93662693725821,Low,18.608378806271237,10.0,3.1742253084425074,20.246586484234655,2.610108534045067,0.3363128481563749,0.034659856771747224,3.10416450481816,9.430547049237607,3.1435156830792024,0.5,0.06351615646741827,0.006545872088802844,0.6593171638957592,0.9931928252596859,36.51824272947711,0.026667685139786297,119.02890302641184,Medium,2.7541699295678743,23.594473596917034,0.0,Low
CLAY_0007,2020-08-30,40.5009868049077,-101.25060976907226,14.3433128532366,78.68819223261087,12.188554847408867,9.12325291998026,89.72762395915841,35.09649923074949,54.63112472840892,69.42734758337484,52.09918822924614,0.3112271453868682,2.7200964380289783,0.5101256289217208,0.3378034377748871,17.670149784900765,20.98400150947241,8.511222564757428e-10,80.84289778955898,0.9298851071329628,30.814098670767905,48.26460250830934,13.825534541452566,7.095764279470195,Illite,32.08064039795365,224.74116137584085,Medium,63.89935118431424,17.030136722784782,3.1902967782718843,21.054158440185788,3.7818055804458925,0.5143817592553332,0.055014725073573356,1.4683805238949572,13.998890695814854,4.788740077687959,0.46164653632377006,0.14809644897834232,0.015839374702382607,0.644131861946815,0.9209413735621981,20.108862770293918,0.1645766524908366,19.38486857028226,Medium,134.33221799475675,15.337356754969232,0.0,Low
CLAY_0008,2022-01-22,44.145578238113345,-82.00210957392005,36.53063146759138,66.51152093729362,23.29144617974448,10.197032882961896,74.37922777652707,31.63895169343334,42.74027608309373,64.25995899776345,52.58442681070926,0.49006410432526604,2.654632909514545,1.1489197253637524,0.5346499042300299,12.118623387818504,17.3635389483151,1.889803733541968e-10,291.4267662682945,1.2547905817048088,32.898606118745846,28.68882299107686,25.178942956714103,13.233627933463197,Smectite,37.03077026134443,239.3339256668505,Medium,75.52935329883256,33.76403470410974,3.6023614602623963,17.8273822144293,3.539129491615623,0.41480790452308236,0.05217956171120888,0.8002729364788413,34.858458180776765,11.665955493136414,0.49402499440725206,0.08392647743302478,0.01055728871284614,0.7738743963002199,0.9647028500763183,19.246600039268447,0.16148273375287386,22.308028707114243,Medium,180.15580166814,15.526688318249658,0.6584573986226969,Low
CLAY_0009,2021-05-26,35.0434575499106,-98.37048323101259,3.3498323013403404,47.95788421097572,26.443547580542788,25.598568208481492,73.41235637336874,22.374338904294248,51.03801746907449,106.42257953780589,39.30114051059674,0.33165084471705747,2.7727396534745927,1.1434189663474776,0.5334556539340213,12.690274942811236,17.923474907903984,6.238754425263249e-09,308.26326205347374,1.3241460747350966,21.502945008008574,41.368637193311756,28.033646801591104,9.094770997088562,Illite,26.830237907728193,181.23889677207478,Medium,44.62685556878973,38.666937172245255,3.1913658564662164,19.915140242805144,6.174056689480554,0.4134361908229421,0.03245625829148501,0.03967562019670732,13.011841604755768,4.945939487610126,0.3154064700297295,0.08386361621195597,0.0065836016523258154,0.5966583846729918,0.9575955061036621,20.603868456854098,1.8300765023728989,1.7438428679501943,Medium,145.82710640522868,8.373923098292458,1.2057005474346356,Low
CLAY_0010,2022-04-28,38.934529374052815,-81.32920523537206,20.015424597104662,63.138400653789475,31.173266008704985,5.688333337505544,68.35386210527555,42.68940391207154,25.664458193204013,40.647938382113054,49.12697385940131,0.25083599657032496,2.795005611010125,0.5555210133742146,0.357128581740716,17.62689465990074,21.130326046777164,3.3317728303129674e-10,215.2102698609341,2.0014449883881564,28.074594626104105,39.173878903475114,25.3553606084053,7.396165862015492,Illite,33.135263473990776,194.96738419847813,Medium,68.14208528287682,37.2841310082273,2.9058462314031157,24.13728209482635,2.638005402378052,0.392568602583867,0.028433383513190125,0.7832287037145178,34.23864865729814,11.412882885766047,0.5,0.10972658013354601,0.007947395471754208,0.28283998921722,0.9396699402248718,29.449377807780927,0.1793052889029895,16.206137862309692,Medium,2.4858878751399,25.0,0.9916366623158728,Low
