sample_id,sample_date,latitude,longitude,depth_m,clay_content_pct,silt_content_pct,sand_content_pct,liquid_limit_pct,plastic_limit_pct,plasticity_index,activity,natural_water_content_pct,liquidity_index,specific_gravity,void_ratio,porosity,dry_unit_weight_kN_m3,saturated_unit_weight_kN_m3,permeability_m_s,preconsolidation_stress_kPa,ocr
CLAY_0001,2021-06-04,49.34542380740595,-91.37620890637507,14.136195233133884,62.450712295168486,10.0,27.549287704831514,82.46684028394277,34.36133620179008,48.10550408215269,77.02955228882855,47.878505220911684,0.2809900712408608,2.6659857380020497,0.683478733998824,0.4059919024788236,15.535283910404525,19.518064473721786,1.4443639225506878e-09,173.95136063565224,1.8962660905457744
CLAY_0002,2021-01-05,44.30250039633776,-104.5964458074307,5.2296614202326985,52.92603548243223,17.807499724554724,29.266464793013043,63.21247056020681,28.730782939103406,34.481687621103404,65.15070948880901,45.94967132117535,0.49936327279798454,2.708438506342759,0.9530462616418194,0.487979358379686,13.604276697924556,18.391354203629273,2.1834302339868357e-07,210.81715323592164,2.577784701064252
CLAY_0003,2023-12-13,49.142696650795926,-82.53163848112891,14.863868810450143,64.71532807151038,25.062924396618197,10.221747531871419,77.54122867273618,35.026085936614535,42.515142736121646,65.69563039090592,44.550807861828346,0.224031281850112,2.6566064063200034,0.7359959746238204,0.4239617979432851,15.012309490894161,19.171374728717787,2.012947466374038e-09,179.19367044452906,3.053999484865498
CLAY_0004,2020-04-10,38.542100907206866,-115.62456186300969,45.78599536551323,71.80703952771076,23.580806421248635,4.6121540510406,78.74742931252827,39.25860200349517,39.4888273090331,54.99297501854832,47.10929016295383,0.19880783235269214,2.695363077628877,0.818503466902184,0.4500972815281472,14.540259214673004,18.955713546464132,1.342422609668748e-10,417.2676843497952,1.6014800038825665
CLAY_0005,2021-10-22,39.50200681383441,-103.85163024615534,32.39257639499707,51.48769937914995,19.599214342249077,28.913086278600964,62.714189683861434,30.690610165373506,32.02357951848793,62.196563265858295,37.88396641000973,0.22462686410441204,2.6,1.402035627089561,0.5836864413157538,10.618493627800383,16.344457617107924,8.261916635529637e-10,70.02008920404529,0.4375809445795173
CLAY_0006,2022-08-25,47.95910432370039,-105.91725772923277,36.610623723097845,51.48794564576229,32.47419918816998,16.03785516606772,63.71697952886071,30.649342149748097,33.06763737911261,64.22403722731214,35.80299032218832,0.15585172031962463,2.7370634965898355,1.3021383155371045,0.5656212342885691,11.663327403193785,17.21207171156465,2.86531278593845e-11,87.27282952726738,0.4176331008151657
CLAY_0007,2020-08-30,40.5009868049077,-101.25060976907226,14.3433128532366,78.68819223261087,12.188554847408867,9.12325291998026,89.72762395915841,35.09649923074949,54.63112472840892,69.42734758337484,52.09918822924614,0.3112271453868682,2.7200964380289783,0.5101256289217208,0.3378034377748871,17.670149784900765,20.98400150947241,8.511222564757428e-10,80.84289778955898,0.9298851071329628
CLAY_0008,2022-01-22,44.145578238113345,-82.00210957392005,36.53063146759138,66.51152093729362,23.29144617974448,10.197032882961896,74.37922777652707,31.63895169343334,42.74027608309373,64.25995899776345,52.58442681070926,0.49006410432526604,2.654632909514545,1.1489197253637524,0.5346499042300299,12.118623387818504,17.3635389483151,1.889803733541968e-10,291.4267662682945,1.2547905817048088
CLAY_0009,2021-05-26,35.0434575499106,-98.37048323101259,3.3498323013403404,47.95788421097572,26.443547580542788,25.598568208481492,73.41235637336874,22.374338904294248,51.03801746907449,106.42257953780589,39.30114051059674,0.33165084471705747,2.7727396534745927,1.1434189663474776,0.5334556539340213,12.690274942811236,17.923474907903984,6.238754425263249e-09,308.26326205347374,1.3241460747350966
CLAY_0010,2022-04-28,38.934529374052815,-81.32920523537206,20.015424597104662,63.138400653789475,31.173266008704985,5.688333337505544,68.35386210527555,42.68940391207154,25.664458193204013,40.647938382113054,49.12697385940131,0.25083599657032496,2.795005611010125,0.5555210133742146,0.357128581740716,17.62689465990074,21.130326046777164,3.3317728303129674e-10,215.2102698609341,2.0014449883881564
