Depth_um,Residual_Stress_MPa,Layer,Measurement_Error_MPa,Peak_Width_deg,Peak_Intensity
0.0,-201.77025488030725,anode,10.407810854718358,0.12016718258558386,1128.4539206906156
2.8391959798994977,-195.72043468105844,anode,14.547070962606153,0.18574314390695956,3758.702333195316
5.678391959798995,-189.14613652267,anode,13.192370699483526,0.272913458146961,3994.878894266002
8.517587939698494,-198.17771196813723,anode,11.13852589800098,0.2983514180117941,2263.818983754486
11.35678391959799,-190.27664452151944,anode,9.463382115169065,0.18290486526004318,1682.6026680800733
14.195979899497488,-209.01087101273032,anode,14.997419158683513,0.11842698438387099,1644.1864827186064
17.035175879396988,-194.66225251327822,anode,11.046161307324207,0.22203742048906788,3840.0710002690253
19.874371859296485,-172.48195659795775,anode,6.939146892832565,0.25119122327530463,2420.3668425645296
22.71356783919598,-190.00910544050242,anode,9.081102790684806,0.25923719901910675,3639.2266271593157
25.55276381909548,-186.1021678897623,anode,14.338964935848281,0.14453646556788524,3490.6761034526817
28.391959798994975,-177.93772144600763,anode,11.029702770032165,0.10599290349879752,3806.9166378262685
31.231155778894475,-171.1009333846999,anode,13.260888994101306,0.1623391006783193,3417.991335496032
34.070351758793976,-175.74347385447345,anode,11.040274640269221,0.15118443294647238,3791.671415628552
36.90954773869347,-176.62310840875634,anode,11.077524388478295,0.27172564948328504,3156.8222098100337
39.74874371859297,-187.5867912880695,anode,8.715066804417198,0.28672540770544885,3398.403124229997
42.58793969849246,-174.98612039673614,anode,11.007927511302185,0.18956387104748884,3401.6437072651615
45.42713567839196,-178.8363611742381,anode,9.145634083352657,0.16977245548735315,1897.130580903235
48.26633165829146,-154.87877578714983,anode,13.505352906165061,0.2742504688873541,3020.8024656134376
51.10552763819096,-162.90390631644993,anode,8.356106928752359,0.1312822453036193,3433.9758885606493
53.94472361809046,-169.96260001710266,anode,13.617618516546838,0.11712757127026557,2566.4638427302693
56.78391959798995,-162.72981508910405,anode,6.950772766064456,0.23569828609312674,2002.873102513596
59.62311557788945,-149.37793811279136,anode,7.7896021324610585,0.27489124916673946,2616.1740019577637
62.46231155778895,-159.0943306397155,anode,5.07548422088108,0.12000978409383999,3847.702566359929
65.30150753768845,-166.7251911340891,anode,14.015045711324921,0.25281267561279314,1154.0737926185773
68.14070351758795,-179.961544516798,anode,11.297828590157277,0.1663133816757329,3432.1323171411605
70.97989949748744,-148.5614692406633,anode,12.529880831760654,0.17968441621593473,1013.839137794636
73.81909547738694,-153.05065340085238,anode,10.775635583435694,0.17354759333855696,1113.7362222188317
76.65829145728644,-169.34298302634664,anode,6.497331804784912,0.253131418647235,1526.0927508222303
79.49748743718594,-169.33459972628535,anode,10.993980731631044,0.11211263702741037,4885.933133768746
82.33668341708544,-149.0063222394379,anode,8.75575155423343,0.25477594647386864,1974.022661354788
85.17587939698493,-165.30488098035408,anode,6.9133089247756505,0.10034535277621143,1059.0088328048776
88.01507537688443,-127.84204100178484,anode,5.461619970418515,0.2522171623704987,4517.3955288242705
90.85427135678393,-157.09485855396392,anode,14.854208639069837,0.18384192461859078,2701.0078418972753
93.69346733668343,-156.23194781247952,anode,13.698830053210134,0.2359707509740688,4964.199548894504
96.53266331658293,-146.38280060083054,anode,10.085945627911247,0.12421078824086002,4535.537187027325
99.37185929648241,-160.4415718411681,anode,13.688897443043418,0.17124558417150026,2612.8690931989427
102.21105527638191,-149.8340903952525,anode,10.02752003312078,0.12088477138723036,1546.3940663214598
105.05025125628141,-126.55373777438777,anode,12.885559835021025,0.18096452835315974,1778.1075479736305
107.88944723618091,-148.28234313542637,anode,5.290904147191621,0.2847400823581115,1720.0095772132702
110.72864321608041,-148.15685627281513,anode,10.869962436419044,0.27468936675584205,1893.0797894210496
113.5678391959799,-140.50753329926494,anode,10.402838290310804,0.19892529355120855,4920.340792017731
116.4070351758794,-130.44575071656885,anode,7.7627304116830365,0.2928820159424016,4807.151652360644
119.2462311557789,-133.808032106889,anode,8.190759837147452,0.13111395209964744,3576.1451164833315
122.0854271356784,-119.05075969422111,anode,7.095052101853262,0.19072969779057747,1600.2074379908004
124.9246231155779,-129.0251152385875,anode,10.93033389942768,0.2372869578102075,4724.94484936106
127.7638190954774,-141.63500090147218,anode,8.207884445172482,0.10098342607393099,1800.453975961061
130.6030150753769,-136.57980686469722,anode,7.363935478443725,0.1437712866546412,1293.8310571061625
133.4422110552764,-131.75929868211253,anode,6.881685886932472,0.11345964848008883,3183.445110876107
136.2814070351759,-122.10072420324269,anode,9.040381556242378,0.21075532871564678,3541.2575238307463
139.12060301507537,-128.24742627529056,anode,10.406638247241268,0.17983958379453258,3843.7705254900484
141.95979899497488,-144.01492176222632,anode,6.144523812450538,0.14041151246612943,1099.6837589517233
144.79899497487438,-128.62856855667107,anode,10.883596507115946,0.1380302001157604,3849.4783355164523
147.63819095477388,-126.62164663357147,anode,12.463289491309908,0.14563901306729762,3903.365092560885
150.47738693467338,-117.01174567103229,anode,12.961647311571145,0.21609301389186186,4776.037401002407
153.31658291457288,-120.60840135834847,anode,7.485186613926251,0.19016620783727228,4479.892527203072
156.15577889447238,-126.00991825289398,anode,8.699502607063113,0.16298053371746477,3937.2202560468295
158.99497487437188,-134.25829715332847,anode,13.721648207248794,0.2287422816183472,3878.1289231239593
161.83417085427138,-137.2197337301969,anode,7.404874636880653,0.13536003735185664,2315.332508545793
164.67336683417088,-130.78655604691596,anode,8.472120366233856,0.20044980293930503,2314.212963551441
167.51256281407035,-115.89796431333797,anode,14.81263000034475,0.20286011382404134,3729.3898255567024
170.35175879396985,-116.2364256811963,anode,11.312826742554286,0.22069848555332916,3886.652086814379
173.19095477386935,-112.06739788640425,anode,6.6338510233713075,0.22509135431747979,4481.135663349149
176.03015075376885,-109.96360170371933,anode,12.551155057749003,0.2713047315075434,3893.0161173625565
178.86934673366835,-119.83353685611297,anode,8.451749093656831,0.14120497679257465,2455.077850162811
181.70854271356785,-115.4109345093743,anode,9.874568914892588,0.2828462021257251,2024.839318416965
184.54773869346735,-118.86595068783356,anode,7.428020662961518,0.27084522373925035,4652.488674933262
187.38693467336685,-104.63215130340767,anode,14.998160119338596,0.2505127459238515,3088.822792748161
190.22613065326635,-108.41378477838818,anode,8.53822188339121,0.11775705972884959,1314.005285197502
193.06532663316585,-112.90814751670776,anode,8.092217445479962,0.18209326602265782,4148.055310938535
195.90452261306535,-104.50487230632535,anode,12.192080369049842,0.15363919055222977,1463.2647237542478
198.74371859296483,-96.5505629283358,anode,6.525140257061244,0.2322987488549142,4310.975993482658
201.58291457286433,-111.8867689074145,anode,14.900995752394092,0.19078257896487194,1999.248164373351
204.42211055276383,-115.7696370930584,anode,9.848329134237783,0.21362495601774922,1893.5534324262699
207.26130653266333,-85.44502501682327,anode,13.736825936822637,0.280013229780524,3455.637806987382
210.10050251256283,-87.2285968828507,anode,11.102316203620102,0.13195363510251387,1331.6133688751836
212.93969849246233,-83.65188908110571,anode,6.60062535726333,0.23847482989692534,4680.995210923431
215.77889447236183,-88.58163133614505,anode,10.65109296720907,0.28257446108153494,1883.9938705999004
218.61809045226133,-83.20857055684239,anode,6.856348218425481,0.2875589675884007,4712.077189577439
221.45728643216083,-102.29496004936269,anode,14.426327583159615,0.12300128109505722,4928.530989082223
224.29648241206033,-78.60449113895154,anode,5.0191851670219485,0.2774674002078752,4113.101047698568
227.1356783919598,-105.5241684663929,anode,11.978550441777148,0.23586936624560076,4259.892432166591
229.9748743718593,-95.39793377456849,anode,13.653658369119178,0.1443397413817855,2538.01400981124
