frequency_hz,gamma_per_m
0.0,0.0003002085254628847
0.4,0.0003002085254642747
0.8,0.0003002085254684448
1.2000000000000002,0.00032889944415964256
1.6,0.00037986354781994596
2.0,0.0004247895199869341
2.4000000000000004,0.0004654280519107044
2.8000000000000003,0.0005028189590774632
3.2,0.0005376396290870368
3.6,0.0005703605031524402
4.0,0.0006013240542955836
4.4,0.0006307887833256726
4.800000000000001,0.0006589554902010265
5.2,0.0006859838375626613
5.6000000000000005,0.0007120032608855568
6.0,0.0007371204186241347
6.4,0.0007614244358139842
6.800000000000001,0.0007849906908738731
7.2,0.0008078836116903184
7.6000000000000005,0.0008301587804686028
8.0,0.0008518645453860222
8.4,0.0008730432733334568
8.8,0.0008937323368489304
9.200000000000001,0.0009139649010837456
9.600000000000001,0.0009337705581949566
10.0,0.0009531758438292169
10.4,0.0009722046614229742
10.8,0.0009908786336631393
11.200000000000001,0.0010092173958308323
11.600000000000001,0.001027238842358266
12.0,0.0010449593354075284
12.4,0.0010623938823847421
12.8,0.0010795562878632863
13.200000000000001,0.0010964592842852433
13.600000000000001,0.0011131146449551515
14.0,0.001129533282172535
14.4,0.001145725332824244
14.8,0.001161700233341069
15.200000000000001,0.0011774667855904422
15.600000000000001,0.001193033215009693
16.0,0.001208407222068121
16.400000000000002,0.0012235960279702342
16.8,0.0012386064153686446
17.2,0.0012534447647367707
17.6,0.0012681170869537168
18.0,0.0012826290525725001
18.400000000000002,0.0012969860181750665
18.8,0.0013111930501607833
19.200000000000003,0.0013252549462673946
19.6,0.0013391762550830878
20.0,0.0013529612937741946
20.400000000000002,0.0013666141642239558
20.8,0.0013801387677530022
21.200000000000003,0.0013935388185709447
21.6,0.0014068178560902274
22.0,0.00141997925621767
22.400000000000002,0.001433026241725536
22.8,0.0014459618917921997
23.200000000000003,0.0014587891507922284
23.6,0.0014715108364068167
24.0,0.001484129647117693
24.400000000000002,0.0014966481691408204
24.8,0.001509068882850235
25.200000000000003,0.0015213941687370939
25.6,0.001533626312944381
26.0,0.0015457675124136221
26.400000000000002,0.0015578198796763287
26.8,0.0015697854473196923
27.200000000000003,0.0015816661721531865
27.6,0.0015934639391001926
28.0,0.001605180564836508
28.400000000000002,0.0016168178011955652
28.8,0.001628377338358383
29.200000000000003,0.0016398608078446468
29.6,0.0016512697853198646
30.0,0.0016626057932322266
30.400000000000002,0.001673870303291631
30.8,0.001685064738802259
31.200000000000003,0.0016961904768591466
31.6,0.0017072488504183045
32.0,0.0017182411502491817
32.4,0.001729168626777529
32.800000000000004,0.0017400324918261025
33.2,0.0017508339202600266
33.6,0.0017615740515431332
34.0,0.0017722539912110845
34.4,0.001782874812266658
34.800000000000004,0.0017934375565021568
35.2,0.001803943235753543
35.6,0.0018143928330905548
36.0,0.001824787303946756
36.4,0.0018351275771931728
36.800000000000004,0.0018454145561589339
37.2,0.0018556491196020652
37.6,0.0018658321226333867
38.0,0.0018759643975962482
38.400000000000006,0.0018860467549046583
38.800000000000004,0.0018960799838421802
39.2,0.0019060648533238246
39.6,0.0019160021126230034
40.0,0.0019258924920654858
40.400000000000006,0.0019357367036921705
40.800000000000004,0.001945535441892365
41.2,0.0019552893840091624
41.6,0.001964999190918406
42.0,0.0019746655075826253
42.400000000000006,0.001984288963581272
42.800000000000004,0.0019938701736184564
43.2,0.0020034097380093718
43.6,0.0020129082431464586
44.0,0.0020223662619463533
44.400000000000006,0.0020317843542785657
44.800000000000004,0.002041163067376801
45.2,0.0020505029362337668
45.6,0.0020598044839802757
46.0,0.002069068222249393
46.400000000000006,0.0020782946515263546
46.800000000000004,0.002087484261484918
47.2,0.0020966375313107863
47.6,0.0021057549300127123
48.0,0.002114836916721844
48.400000000000006,0.0021238839409798566
48.800000000000004,0.0021328964430163727
49.2,0.0021418748540161614
49.6,0.002150819596376565
50.0,0.0021597310839555927
50.400000000000006,0.002168609722311087
50.800000000000004,0.002177455908931351
51.2,0.0021862700334576183
51.6,0.0021950524778986923
52.0,0.002203803616838114
52.400000000000006,0.0022125238176341567
52.800000000000004,0.0022212134406129538
53.2,0.0022298728392550495
53.6,0.0022385023603756363
54.0,0.0022471023442987453
54.400000000000006,0.0022556731250256315
54.800000000000004,0.002264215030397588
55.2,0.0022727283822534185
55.6,0.0022812134965817716
56.0,0.0022896706836685495
56.400000000000006,0.002298100248239576
56.800000000000004,0.0023065024895987155
57.2,0.0023148777017616153
57.6,0.002323226173585238
58.0,0.002331548188893352
58.400000000000006,0.002339844026598122
58.800000000000004,0.002348113960817958
59.2,0.0023563582609917528
59.6,0.002364577191989651
60.0,0.002372771014220467
60.400000000000006,0.002380939983735889
60.800000000000004,0.002389084352331569
61.2,0.002397204367645226
61.6,0.0024053002732518643
62.0,0.002413372308756203
62.400000000000006,0.0024214207098824316
62.800000000000004,0.0024294457085613664
63.2,0.0024374475330151183
63.6,0.002445426407839342
64.0,0.002453382554083158
64.4,0.002461316189326834
64.8,0.0024692275277572815
65.2,0.00247711678024147
65.60000000000001,0.0024849841543978014
66.0,0.0024928298546655317
66.4,0.002500654082372302
66.8,0.002508457035799831
67.2,0.002516238910247841
67.60000000000001,0.002523999898096274
68.0,0.002531740188865844
68.4,0.002539459969276992
68.8,0.0025471594233072844
69.2,0.002554838732247317
69.60000000000001,0.0025624980747551524
70.0,0.002570137626909359
70.4,0.002577757562260684
70.8,0.002585358051882399
71.2,0.0025929392644193716
71.60000000000001,0.002600501366135896
72.0,0.0026080445209623127
72.4,0.0026155688905404716
72.8,0.0026230746342680595
73.2,0.002630561909341832
73.60000000000001,0.0026380308707997817
74.0,0.0026454816715622744
74.4,0.0026529144624721857
74.8,0.0026603293923340627
75.2,0.0026677266079523465
75.60000000000001,0.0026751062541686783
76.0,0.002682468473898314
76.4,0.00268981340816568
76.80000000000001,0.0026971411961390873
77.2,0.002704451975164633
77.60000000000001,0.002711745880799313
78.0,0.002719023046843362
78.4,0.0027262836053718476
78.80000000000001,0.002733527686765543
79.2,0.0027407554197410857
79.60000000000001,0.0027479669313804607
80.0,0.0027551623471598063
80.4,0.002762341790977579
80.80000000000001,0.0027695053851820826
81.2,0.0027766532505983854
81.60000000000001,0.0027837855065546415
82.0,0.002790902270907828
82.4,0.002798003660068918
82.80000000000001,0.0028050897890275067
83.2,0.0028121607713758956
83.60000000000001,0.002819216719332659
84.0,0.0028262577437657035
84.4,0.0028332839542148285
84.80000000000001,0.0028402954589138115
85.2,0.0028472923648120156
85.60000000000001,0.002854274777595553
86.0,0.002861242801707985
86.4,0.0028681965403706076
86.80000000000001,0.0028751360956023003
87.2,0.002882061568238968
87.60000000000001,0.0028889730579525824
88.0,0.002895870663269829
88.4,0.0029027544815903713
88.80000000000001,0.002909624609204751
89.2,0.0029164811413119104
89.60000000000001,0.002923324172036377
90.0,0.0029301537944450896
90.4,0.002936970100563895
90.80000000000001,0.0029437731813937123
91.2,0.002950563126926379
91.60000000000001,0.002957340026160181
92.0,0.00296410396711508
92.4,0.0029708550368476422
