T_C,mass_fraction
25.0,0.998490565503053
30.0,0.9981652610450407
35.0,0.9977721636886774
40.0,0.9972982329955057
45.0,0.9967284234103803
50.0,0.9960456092110278
55.0,0.9952306276505528
60.0,0.9942625016825383
65.0,0.9931189163419613
70.0,0.9917770296883421
75.0,0.9902146933257151
80.0,0.9884121299572339
85.0,0.9863540570168886
90.0,0.9840321507332461
95.0,0.9814476186886535
100.0,0.9786135126560882
105.0,0.975556308941016
110.0,0.9723162658768533
115.0,0.9689461860420793
120.0,0.9655084760946092
125.0,0.9620707610718484
130.0,0.9587006655510256
135.0,0.9554605947678118
140.0,0.9524033487874545
145.0,0.9495691821113506
150.0,0.9469845655468581
155.0,0.9446625432045277
160.0,0.9426043121457445
165.0,0.9408015342666419
170.0,0.9392389075596412
175.0,0.9378966284178549
180.0,0.9367525128875859
185.0,0.9357836710105017
190.0,0.9349677230110485
195.0,0.9342836044020341
200.0,0.9337120345081471
205.0,0.9332357286277377
210.0,0.9328394269961796
215.0,0.9325098007417737
220.0,0.9322352806045876
225.0,0.9320058407898569
230.0,0.9318127590354396
235.0,0.9316483650531219
240.0,0.9315057828377703
245.0,0.9313786677331802
250.0,0.9312609365594338
255.0,0.9311464888536477
260.0,0.9310289202097735
265.0,0.9309012364076491
270.0,0.9307555918609525
275.0,0.9305831006198553
280.0,0.9303738042703743
285.0,0.9301169251269781
290.0,0.9298015698405733
295.0,0.9294180425506476
300.0,0.9289598212056013
305.0,0.9284259916478328
310.0,0.9278235376819349
315.0,0.9271685252144543
320.0,0.9264852234487798
325.0,0.9258028360855324
330.0,0.9251506017747522
335.0,0.924552895687295
340.0,0.9240259640718557
345.0,0.9235770510335249
350.0,0.9232055904406009
355.0,0.9229055058214195
360.0,0.9226676560650838
365.0,0.9224818245988161
370.0,0.9223380456384445
375.0,0.9222273194012692
380.0,0.9221418725166163
385.0,0.9220751240698536
390.0,0.9220214782603291
395.0,0.9219760165082499
400.0,0.9219341197178544
405.0,0.9218910180393536
410.0,0.9218412385976048
415.0,0.9217778981185534
420.0,0.9216917656362721
425.0,0.9215700031017293
430.0,0.9213944899365983
435.0,0.9211396795725647
440.0,0.9207700806035197
445.0,0.9202378065227714
450.0,0.9194813377394109
455.0,0.9184277647436803
460.0,0.9170020140201439
465.0,0.9151465725528479
470.0,0.9128514065798997
475.0,0.9101842615178702
480.0,0.9073009865179076
485.0,0.9044177689927426
490.0,0.9017508014844007
495.0,0.8994559489922792
500.0,0.8976009849222742
505.0,0.8961759181533313
510.0,0.895123296783413
515.0,0.8943681323544888
520.0,0.8938376319572345
525.0,0.8934704345339274
530.0,0.8932188681157319
535.0,0.8930477307794155
540.0,0.8929318657496124
545.0,0.8928536763510706
550.0,0.8928010273273479
555.0,0.8927656282803269
560.0,0.892741850942562
565.0,0.8927258903131827
570.0,0.8927151811777594
575.0,0.8927079973183876
580.0,0.8927031784432449
585.0,0.8926999451073281
590.0,0.8926977736685212
595.0,0.8926963119216006
600.0,0.8926953221282883
605.0,0.892694642358216
610.0,0.8926941598966303
615.0,0.8926937923447898
620.0,0.892693473199992
625.0,0.8926931393114786
630.0,0.8926927177311796
635.0,0.8926921090864017
640.0,0.8926911635565478
645.0,0.8926896435470442
650.0,0.8926871637017385
655.0,0.8926830931036989
660.0,0.892676394941873
665.0,0.8926653632391228
670.0,0.8926471907652038
675.0,0.8926172613729569
680.0,0.8925679956320758
685.0,0.8924869807142021
690.0,0.8923539758489452
695.0,0.8921362115738996
700.0,0.8917812614549593
705.0,0.8912068913015597
710.0,0.8902883044953032
715.0,0.8888464332846997
720.0,0.8866483164185572
725.0,0.8834421451826355
730.0,0.8790547145420046
735.0,0.8735473837783259
740.0,0.8673371746194167
745.0,0.8611269654649509
750.0,0.8556196347153163
755.0,0.8512322041005879
760.0,0.8480260329065937
765.0,0.845827916105153
770.0,0.8443860449924498
775.0,0.8434674583330788
780.0,0.8428930883992538
785.0,0.8425381386080375
790.0,0.8423203748218242
795.0,0.8421873706855441
800.0,0.8421063568547096
