T_C,mass_fraction
25.0,0.9985423717979793
30.0,0.9982282321832618
35.0,0.9978486263511696
40.0,0.9973909613957878
45.0,0.9968407080986934
50.0,0.9961813284487615
55.0,0.9953943172962743
60.0,0.99445941742325
65.0,0.9933550795599064
70.0,0.9920592454755165
75.0,0.9905505265818578
80.0,0.9888098238759059
85.0,0.9868223786372281
90.0,0.9845801518567889
95.0,0.9820843084155585
100.0,0.9793474504255794
105.0,0.97639514317722
110.0,0.9732662601573144
115.0,0.970011787470199
120.0,0.9666919842079701
125.0,0.9633721467685127
130.0,0.9601175684508626
135.0,0.9569884987696647
140.0,0.9540359069050467
145.0,0.9512986405388648
150.0,0.9488022279370004
155.0,0.9465592196124005
160.0,0.9445707095974473
165.0,0.9428285623679223
170.0,0.9413178882830939
175.0,0.9400194111670879
180.0,0.9389115029845476
185.0,0.9379717821507039
190.0,0.9371782629592527
195.0,0.9365100993628581
200.0,0.9359479920776832
205.0,0.9354743325200324
210.0,0.9350731489777424
215.0,0.9347299062262777
220.0,0.934431193763809
225.0,0.9341643223008096
230.0,0.9339168341699856
235.0,0.933675921360447
240.0,0.933427735312088
245.0,0.9331565663455652
250.0,0.9328438697760634
255.0,0.9324671246076688
260.0,0.9319985367543028
265.0,0.9314036540063244
270.0,0.9306400613770246
275.0,0.9296564921248758
280.0,0.9283929324686055
285.0,0.9267825938750351
290.0,0.9247568731367056
295.0,0.9222543790820411
300.0,0.9192343933107548
305.0,0.9156933871506352
310.0,0.9116805470143193
315.0,0.9073058345301913
320.0,0.9027341402319395
325.0,0.8981633313862446
330.0,0.8937913094044021
335.0,0.8897830683987331
340.0,0.8862487464540574
345.0,0.8832377850827795
350.0,0.8807469974614124
355.0,0.8787361042134476
360.0,0.8771442629988419
365.0,0.8759035437907257
370.0,0.8749479714129571
375.0,0.8742185015681669
380.0,0.8736650071669559
385.0,0.8732463917804699
390.0,0.8729296986067844
395.0,0.8726887843170377
400.0,0.8725028797468999
405.0,0.8723551859793197
410.0,0.8722315435207189
415.0,0.87211914454932
420.0,0.8720052172965429
425.0,0.871875588702846
430.0,0.8717130283819006
435.0,0.8714953115363735
440.0,0.8711930544074888
445.0,0.8707676531732496
450.0,0.8701702058134986
455.0,0.8693431762276215
460.0,0.8682275229913172
465.0,0.8667780279626647
470.0,0.8649865834130047
475.0,0.8629057852386914
480.0,0.8606569618700382
485.0,0.8584085166382117
490.0,0.856328887058132
495.0,0.854539507197187
500.0,0.8530931595752489
505.0,0.8519820209045827
510.0,0.8511612809278993
515.0,0.8505724662407494
520.0,0.850158819882836
525.0,0.8498724998178312
530.0,0.8496763375093297
535.0,0.8495428869558632
540.0,0.849452533936448
545.0,0.8493915585049641
550.0,0.8493504987611981
555.0,0.8493228905135315
560.0,0.8493043451727413
565.0,0.8492918957303323
570.0,0.8492835418395014
575.0,0.849277937324354
580.0,0.8492741772595295
585.0,0.8492716536443387
590.0,0.8492699578713743
595.0,0.8492688148897087
600.0,0.8492680386939535
605.0,0.8492675020334762
610.0,0.8492671154364009
615.0,0.8492668120770208
620.0,0.8492665358808463
625.0,0.8492662306713397
630.0,0.8492658281505651
635.0,0.8492652320233256
640.0,0.8492642944677523
645.0,0.8492627791240901
650.0,0.8492603012915205
655.0,0.8492562302087645
660.0,0.8492495287021576
665.0,0.8492384897827707
670.0,0.8492203042773111
675.0,0.8491903526574482
680.0,0.8491410498168951
685.0,0.8490599735488619
690.0,0.848926867735081
695.0,0.8487089380287551
700.0,0.8483537181604204
705.0,0.8477789114397607
710.0,0.8468596263905049
715.0,0.8454166591459213
720.0,0.8432168713701124
725.0,0.8400082629358776
730.0,0.8356174971460457
735.0,0.8301059799262636
740.0,0.8238910500088535
745.0,0.8176761200949718
750.0,0.8121646028863367
755.0,0.8077738371170469
760.0,0.804565228716027
765.0,0.8023654409914114
770.0,0.8009224738241899
775.0,0.8000031888908599
780.0,0.7994283823432888
785.0,0.7990731627330127
790.0,0.7988552334112211
795.0,0.7987221281703609
800.0,0.7986410527559593
