T_C,mass_fraction
25.0,0.9985391598076159
30.0,0.9982243279729371
35.0,0.9978438856668559
40.0,0.9973852122365252
45.0,0.9968337464507657
50.0,0.9961729138605291
55.0,0.9953841685453059
60.0,0.994447208658075
65.0,0.9933404374563964
70.0,0.9920417481201543
75.0,0.990529704953893
80.0,0.9887851669015314
85.0,0.9867933427657971
90.0,0.984546175884548
95.0,0.9820448337891798
100.0,0.9793019464747017
105.0,0.9763431357198171
110.0,0.9732073608791443
115.0,0.969945720688262
120.0,0.9666186074016228
125.0,0.9632914618106517
130.0,0.9600297217777412
135.0,0.9568937705047318
140.0,0.9539346907304327
145.0,0.9511914174185856
150.0,0.9486895373523323
155.0,0.9464416317551936
160.0,0.944448801192448
165.0,0.9427028977757591
170.0,0.9411890065619286
175.0,0.9398878190310183
180.0,0.9387776731620321
185.0,0.9378361565004673
190.0,0.9370412597838844
195.0,0.9363721246034882
200.0,0.9358094544228359
205.0,0.9353356628871932
210.0,0.9349348253196313
215.0,0.9345924851868431
220.0,0.9342953513870537
225.0,0.9340309068124338
230.0,0.9337869348418846
235.0,0.9335509586546227
240.0,0.9333095788743182
245.0,0.9330476888998438
250.0,0.9327475463386617
255.0,0.932387687221912
260.0,0.931941694241859
265.0,0.9313768824642156
270.0,0.9306530618112898
275.0,0.9297216931378012
280.0,0.9285259841453946
285.0,0.9270027510392622
290.0,0.9250871046774866
295.0,0.9227209808664163
300.0,0.9198658620017892
305.0,0.9165183877032572
310.0,0.9127250283957088
315.0,0.9085897029257043
320.0,0.9042682519408665
325.0,0.8999476881105131
330.0,0.8958150582834012
335.0,0.8920263067862305
340.0,0.8886855290749303
345.0,0.8858394508540401
350.0,0.8834850537546723
355.0,0.8815842592691918
360.0,0.8800795519013234
365.0,0.8789067151629862
370.0,0.8780033774064832
375.0,0.8773137134736932
380.0,0.8767903197009854
385.0,0.8763943175124186
390.0,0.8760945058318288
395.0,0.8758660996376739
400.0,0.8756893577545775
405.0,0.8755482385125449
410.0,0.8754291163873738
415.0,0.8753195277555245
420.0,0.8752068740958369
425.0,0.8750769883045811
430.0,0.8749124667585922
435.0,0.8746907051207314
440.0,0.8743816946136518
445.0,0.8739459198950237
450.0,0.8733332626033667
455.0,0.8724847176160899
460.0,0.8713397176348012
465.0,0.8698518747201955
470.0,0.8680128913955261
475.0,0.8658767851651287
480.0,0.8635681332168705
485.0,0.8612598387686533
490.0,0.8591248373522853
495.0,0.8572878060142073
500.0,0.8558029386731217
505.0,0.8546622067317852
510.0,0.8538196078185616
515.0,0.8532151115731277
520.0,0.8527904493744612
525.0,0.8524965048307223
530.0,0.8522951193221798
535.0,0.8521581157517475
540.0,0.8520653574370327
545.0,0.8520027589924435
550.0,0.8519606065098952
555.0,0.8519322636445823
560.0,0.8519132249432285
565.0,0.8519004443997943
570.0,0.851891868419083
575.0,0.8518861150041896
580.0,0.8518822551686338
585.0,0.8518796647729536
590.0,0.8518779244065529
595.0,0.8518767518153549
600.0,0.8518759562348086
605.0,0.8518754073406899
610.0,0.8518750137939157
615.0,0.8518747078357574
620.0,0.8518744332916026
625.0,0.8518741347837913
630.0,0.8518737459775358
635.0,0.8518731742471523
640.0,0.8518722781104785
645.0,0.8518708318533196
650.0,0.8518684684531557
655.0,0.851864586372894
660.0,0.8518581966534995
665.0,0.8518476717659624
670.0,0.8518303333756334
675.0,0.8518017771594204
680.0,0.8517547714029877
685.0,0.85167747267479
690.0,0.8515505686436469
695.0,0.8513427929491924
700.0,0.8510041238881968
705.0,0.8504560992324643
710.0,0.8495796465956997
715.0,0.8482039117892206
720.0,0.8461066191344746
725.0,0.84304750999289
730.0,0.8388613239761613
735.0,0.8336066059118381
740.0,0.8276812493901485
745.0,0.8217558928720751
750.0,0.8165011748191766
755.0,0.8123149888235037
760.0,0.8092558797159681
765.0,0.8071585871137072
770.0,0.8057828523865519
775.0,0.8049063998686666
780.0,0.8043583753904527
785.0,0.8040197065941478
790.0,0.803811931294147
795.0,0.8036850278507541
800.0,0.8036077299983502
