T_C,mass_fraction
25.0,0.9984922667299825
30.0,0.9981673289100573
35.0,0.9977746745984091
40.0,0.9973012780538798
45.0,0.9967321106784799
50.0,0.9960500660515207
55.0,0.9952360030234781
60.0,0.9942689681900425
65.0,0.9931266717360892
70.0,0.9917862974647966
75.0,0.9902257219419528
80.0,0.9884251901597657
85.0,0.9863694367749999
90.0,0.9840501473954087
95.0,0.9814685282392956
100.0,0.9786376163653744
105.0,0.9755838582331113
110.0,0.9723474667947671
115.0,0.9689811851068972
120.0,0.9655473494775704
125.0,0.9621135087081601
130.0,0.9587472111339888
135.0,0.955510791622724
140.0,0.9524569906856049
145.0,0.9496260173939524
150.0,0.9470443126389345
155.0,0.9447249057190182
160.0,0.9426689921972315
165.0,0.9408682431659235
170.0,0.9393073735920946
175.0,0.9379666018220324
180.0,0.9368237684098567
185.0,0.9358560085278894
190.0,0.9350409667230934
195.0,0.934357601034103
200.0,0.9337866508774905
205.0,0.9333108488236456
210.0,0.9329149493304849
215.0,0.9325856345414595
220.0,0.9323113428449293
225.0,0.9320820525020508
230.0,0.9318890413635313
235.0,0.9317246347779014
240.0,0.9315819471281249
245.0,0.9314546178290544
250.0,0.9313365400411253
255.0,0.9312215801249569
260.0,0.9311032888479192
265.0,0.9309746131648101
270.0,0.9308276324272817
275.0,0.930653367898945
280.0,0.9304417510192655
285.0,0.9301818804744854
290.0,0.9298627353259994
295.0,0.929474505374478
300.0,0.9290105930842991
305.0,0.9284700790567874
310.0,0.9278600416009484
315.0,0.927196756222198
320.0,0.9265048058071712
325.0,0.925813770292784
330.0,0.925153264773861
335.0,0.9245479787688922
340.0,0.9240143693690192
345.0,0.9235597772347601
350.0,0.9231836342230471
355.0,0.9228797933625273
360.0,0.922639006818365
365.0,0.9224509419939522
370.0,0.9223055269746251
375.0,0.9221936782267404
380.0,0.9221075693187393
385.0,0.922040603943589
390.0,0.9219872169430579
395.0,0.9219425788282556
400.0,0.921902237423132
405.0,0.9218616975933112
410.0,0.9218159143459463
415.0,0.9217586527431945
420.0,0.9216816483645512
425.0,0.921573486534879
430.0,0.9214181169293473
435.0,0.9211929572479147
440.0,0.9208666672441164
445.0,0.9203969843437045
450.0,0.9197296292905505
455.0,0.9188002826849825
460.0,0.9175427205548747
465.0,0.9159062097015866
470.0,0.9138818943104671
475.0,0.9115295189382158
480.0,0.9089865340155344
485.0,0.9064436072798909
490.0,0.9040914116626535
495.0,0.902067413642429
500.0,0.900431386117986
505.0,0.8991745164531852
510.0,0.8982461333343887
515.0,0.8975800989207798
520.0,0.897112211886276
525.0,0.8967883535121862
530.0,0.8965664784760352
535.0,0.8964155396781361
540.0,0.8963133495470412
545.0,0.8962443882969597
550.0,0.8961979529490551
555.0,0.8961667315675733
560.0,0.8961457601207079
565.0,0.8961316826138702
570.0,0.8961222364556712
575.0,0.8961158989374478
580.0,0.8961116463347863
585.0,0.8961087905770596
590.0,0.8961068688043147
595.0,0.8961055686985878
600.0,0.8961046778090079
605.0,0.896104048748383
610.0,0.8961035745736041
615.0,0.8961031701945126
620.0,0.8961027564868328
625.0,0.8961022440040151
630.0,0.8961015127666638
635.0,0.8961003833984711
640.0,0.8960985725322594
645.0,0.8960956213114871
650.0,0.8960907789116619
655.0,0.8960828115628379
660.0,0.8960696887278432
665.0,0.8960480673067707
670.0,0.8960124447745063
675.0,0.8959537719859433
680.0,0.895857190188493
685.0,0.8956983648038591
690.0,0.8954376147883283
695.0,0.8950106970282524
700.0,0.8943148316489913
705.0,0.8931888018148704
710.0,0.8913879487073948
715.0,0.8885612170757966
720.0,0.8842518955765903
725.0,0.8779663231513778
730.0,0.8693649381564262
735.0,0.8585680330527709
740.0,0.8463931625221432
745.0,0.8342182919954413
750.0,0.8234213869041929
755.0,0.8148200019321217
760.0,0.8085344295439396
765.0,0.8042251081018692
770.0,0.8013983765567096
775.0,0.7995975235789035
780.0,0.7984714939385953
785.0,0.797775628848573
790.0,0.7973487115198808
795.0,0.7970879621475997
800.0,0.7969291377220984
