T_C,mass_fraction
25.0,0.9984684907872873
30.0,0.9981384288470965
35.0,0.9977395825318743
40.0,0.9972587206757721
45.0,0.9966805776654155
50.0,0.9959877772892203
55.0,0.9951608765071822
60.0,0.9941785914282336
65.0,0.9930182806511964
70.0,0.9916567680583404
75.0,0.9900715811723464
80.0,0.9882426532274224
85.0,0.9861544778353267
90.0,0.9837986090542461
95.0,0.9811762715293955
100.0,0.9783007070990162
105.0,0.9751987781743247
110.0,0.9719113303644078
115.0,0.9684919364586688
120.0,0.9650039130840516
125.0,0.9615158706253629
130.0,0.9580964177370568
135.0,0.9548088656981659
140.0,0.9517067778478596
145.0,0.9488309853860967
150.0,0.9462083300501534
155.0,0.9438520248660789
160.0,0.941763254918257
165.0,0.939933520372185
170.0,0.9383472417356105
175.0,0.9369842533119702
180.0,0.9358219489201081
185.0,0.9348369718860439
190.0,0.9340064371087156
195.0,0.9333087319031977
200.0,0.9327239697963896
205.0,0.9322341767843347
210.0,0.9318232817858245
215.0,0.9314769690721018
220.0,0.9311824348167068
225.0,0.9309280750773422
230.0,0.9307031196054377
235.0,0.930497215235244
240.0,0.9302999543507763
245.0,0.9301003383932744
250.0,0.9298861645440114
255.0,0.9296433277885974
260.0,0.9293550445957657
265.0,0.9290010350279515
270.0,0.9285567566072982
275.0,0.927992876298385
280.0,0.9272753025356189
285.0,0.9263662644950309
290.0,0.9252270634417382
295.0,0.9238230979653774
300.0,0.9221313677331563
305.0,0.9201496859717224
310.0,0.9179053400555021
315.0,0.9154595851014744
320.0,0.9129043736149889
325.0,0.9103500928259882
330.0,0.9079071658988233
335.0,0.9056676543544685
340.0,0.9036929990553949
345.0,0.9020107559651002
350.0,0.9006190983500063
355.0,0.8994954884623878
360.0,0.8986059035073226
365.0,0.8979123549925025
370.0,0.8973779310694457
375.0,0.8969695653504783
380.0,0.8966591319928561
385.0,0.8964234884838093
390.0,0.8962439478089664
395.0,0.8961054932111301
400.0,0.8959959084335224
405.0,0.8959048964436389
410.0,0.8958231935495202
415.0,0.895741642579777
420.0,0.895650159643961
425.0,0.8955365105747171
430.0,0.8953848108884217
435.0,0.8951736972599511
440.0,0.8948742345060897
445.0,0.8944479017551755
450.0,0.8938455566296247
455.0,0.8930091677667744
460.0,0.8918790823387516
465.0,0.8904096073594197
470.0,0.8885926619657754
475.0,0.8864817357206065
480.0,0.8842000471204198
485.0,0.881918570399971
490.0,0.8798082989111662
495.0,0.8779925102262178
500.0,0.8765247982689192
505.0,0.875397241226876
510.0,0.8745643741724506
515.0,0.8739668618442492
520.0,0.8735471084391982
525.0,0.873256564084707
530.0,0.8730575101286138
535.0,0.8729220943625575
540.0,0.872830412349288
545.0,0.872768541231448
550.0,0.8727268792567933
555.0,0.8726988667608615
560.0,0.8726800503951609
565.0,0.8726674194160307
570.0,0.8726589440295349
575.0,0.8726532582775104
580.0,0.8726494439716247
585.0,0.8726468842410496
590.0,0.872645164572151
595.0,0.8726440060193914
600.0,0.8726432200699571
605.0,0.8726426779592484
610.0,0.872642289472593
615.0,0.8726419877324761
620.0,0.8726417173632754
625.0,0.8726414238649418
630.0,0.8726410420538584
635.0,0.8726404810032522
640.0,0.8726396018978803
645.0,0.8726381833298653
650.0,0.8726358653144577
655.0,0.8726320578731258
660.0,0.8726257910656781
665.0,0.8726154686729992
670.0,0.8725984638924263
675.0,0.8725704571460458
680.0,0.8725243558706178
685.0,0.8724485445253745
690.0,0.8723240823874558
695.0,0.8721203047253712
700.0,0.8717881523565625
705.0,0.8712506728281704
710.0,0.8703910849527716
715.0,0.8690418221296081
720.0,0.8669848857239256
725.0,0.8639846401703254
730.0,0.8598790050322105
735.0,0.8547253986135247
740.0,0.8489140582087127
745.0,0.8431027178074543
750.0,0.8379491113999973
755.0,0.8338434762825815
760.0,0.8308432307624631
765.0,0.828786294408409
770.0,0.8274370316633017
775.0,0.8265774439049243
780.0,0.8260399645513361
785.0,0.8257078124432558
790.0,0.8255040351698393
795.0,0.8253795736112148
800.0,0.8253037631293926
