T_C,mass_fraction
25.0,0.9983888036068471
30.0,0.9980415680228335
35.0,0.9976219691310221
40.0,0.9971160873427444
45.0,0.9965078627732502
50.0,0.9957790151315832
55.0,0.9949090897716467
60.0,0.993875695432832
65.0,0.9926550127372387
70.0,0.9912226598043973
75.0,0.9895549950553605
80.0,0.9876309078634541
85.0,0.9854340853554417
90.0,0.9829556425957263
95.0,0.9801968685805109
100.0,0.9771716949998922
105.0,0.9739083831222392
110.0,0.9704499053913389
115.0,0.9668526241960571
120.0,0.9631831534874782
125.0,0.9595136774080133
130.0,0.9559163796130955
135.0,0.9524578725487308
140.0,0.9491945159441775
145.0,0.946169278188019
150.0,0.9434104147302959
155.0,0.9409318491524037
160.0,0.9387348593168225
165.0,0.9368105451207737
170.0,0.9351425731171386
175.0,0.9337098048368557
180.0,0.9324885610722994
185.0,0.9314544091285009
190.0,0.930583461042348
195.0,0.9298532330197532
200.0,0.9292431456178517
205.0,0.9287347503070861
210.0,0.9283117605173163
215.0,0.9279599514278261
220.0,0.9276669773716879
225.0,0.9274221414270165
230.0,0.9272161397190929
235.0,0.9270407934416397
240.0,0.9268887744953157
245.0,0.9267533257287836
250.0,0.9266279740068077
255.0,0.9265062340454152
260.0,0.9263813040488057
265.0,0.9262457623306131
270.0,0.926091289803527
275.0,0.9259084693659898
280.0,0.9256867514245519
285.0,0.9254147214122999
290.0,0.9250808440300992
295.0,0.9246748525969545
300.0,0.9241898402483157
305.0,0.9236248356096087
310.0,0.9229872261106109
315.0,0.9222940110045152
320.0,0.9215708713392649
325.0,0.9208487107907497
330.0,0.9201584708378866
335.0,0.919525947213001
340.0,0.9189683345729435
345.0,0.9184933029011821
350.0,0.9181002595801094
355.0,0.9177827843746176
360.0,0.9175312192883303
365.0,0.9173347761641383
370.0,0.9171829440213217
375.0,0.9170662516617583
380.0,0.9169765518032569
385.0,0.9169069978892754
390.0,0.9168518436263107
395.0,0.916806145305779
400.0,0.9167654037609468
405.0,0.9167251494429037
410.0,0.9166804483155415
415.0,0.9166252847988194
420.0,0.9165517589704774
425.0,0.9164490204222261
430.0,0.9163018596210319
435.0,0.9160889126735831
440.0,0.9157805559303044
445.0,0.9153368596051852
450.0,0.9147065524539095
455.0,0.9138288867294619
460.0,0.9126413193649653
465.0,0.91109593726261
470.0,0.9091843730693893
475.0,0.9069630387410483
480.0,0.9045617233646496
485.0,0.902160468824664
490.0,0.8999393224341674
495.0,0.898028090053238
500.0,0.8964832132600669
505.0,0.8952963698302935
510.0,0.8944197113452732
515.0,0.8937907847570695
520.0,0.8933489657198508
525.0,0.8930431507679741
530.0,0.8928336371635972
535.0,0.8926911076189306
540.0,0.8925946107592478
545.0,0.892529491496575
550.0,0.8924856431829109
555.0,0.8924561612885452
560.0,0.8924363583890973
565.0,0.8924230655317391
570.0,0.8924141462916728
575.0,0.8924081629765951
580.0,0.8924041491966193
585.0,0.8924014557106721
590.0,0.8923996462634568
595.0,0.8923984272858896
600.0,0.8923976003880958
605.0,0.8923970300631636
610.0,0.892396621375896
615.0,0.8923963039518117
620.0,0.8923960195213654
625.0,0.8923957107370177
630.0,0.89239530900913
635.0,0.8923947186586244
640.0,0.8923937936135518
645.0,0.8923923008901801
650.0,0.8923898616813043
655.0,0.8923858551591014
660.0,0.8923792606653488
665.0,0.8923683985140695
670.0,0.892350504545527
675.0,0.8923210333080118
680.0,0.8922725213627289
685.0,0.8921927457831035
690.0,0.8920617754206792
695.0,0.8918473420603785
700.0,0.8914978211752183
705.0,0.890932236406105
710.0,0.890027699982449
715.0,0.8886078831097574
720.0,0.8864433878274702
725.0,0.8832862569949321
730.0,0.8789659348577666
735.0,0.8735428421697276
740.0,0.8674276220506587
745.0,0.8613124019353035
750.0,0.8558893092590006
755.0,0.8515689871434764
760.0,0.8484118563459575
765.0,0.8462473611176939
770.0,0.8448275443267184
775.0,0.8439230080256275
780.0,0.8433574234396817
785.0,0.8430079028278388
790.0,0.8427934698751306
795.0,0.8426625001204229
800.0,0.8425827254468754
