T_C,mass_fraction
25.0,0.9984551627854019
30.0,0.9981222285495258
35.0,0.9977199113854287
40.0,0.997234865002417
45.0,0.9966516909653226
50.0,0.9959528618841137
55.0,0.9951187655686973
60.0,0.9941279329784511
65.0,0.9929575257770964
70.0,0.9915841662970025
75.0,0.9899851866870241
80.0,0.9881403458148986
85.0,0.9860340027098511
90.0,0.983657638422711
95.0,0.9810124889273737
100.0,0.9781119122099038
105.0,0.9749830056846414
110.0,0.9716669720857989
115.0,0.9682178526684847
120.0,0.9646995181040801
125.0,0.9611811799444737
130.0,0.9577320494155777
135.0,0.954415996181293
140.0,0.951287059716421
145.0,0.9483864400406732
150.0,0.945741230673675
155.0,0.9433647841736309
160.0,0.9412583290616645
165.0,0.9394133362358883
170.0,0.9378141509536333
175.0,0.9364405134452988
180.0,0.9352697306715809
185.0,0.9342783909502697
190.0,0.9334436100350152
195.0,0.9327438569444559
200.0,0.9321594359511165
205.0,0.931672707048162
210.0,0.9312681200600662
215.0,0.9309321243776137
220.0,0.9306530016541215
225.0,0.930420655228746
230.0,0.930226378653194
235.0,0.930062616752143
240.0,0.9299227259965617
245.0,0.9298007363550304
250.0,0.9296911140524022
255.0,0.929588523909631
260.0,0.9294875916730883
265.0,0.9293826720142286
270.0,0.9292676383112302
275.0,0.9291357278097006
280.0,0.9289795013592337
285.0,0.9287910081736914
290.0,0.9285622721319816
295.0,0.9282862119463725
300.0,0.9279580328424973
305.0,0.9275769439566536
310.0,0.9271477749164828
315.0,0.9266818100032442
320.0,0.9261961617944172
325.0,0.9257114524647143
330.0,0.9252483404492634
335.0,0.9248240483318952
340.0,0.9244500478333637
345.0,0.9241314396334291
350.0,0.9238677962355101
355.0,0.9236547897699434
360.0,0.9234859230413306
365.0,0.9233539370125143
370.0,0.9232517483344278
375.0,0.9231729534279471
380.0,0.9231120094318914
385.0,0.9230642051449143
390.0,0.923025506900089
395.0,0.9229923298548551
400.0,0.9229612548299774
405.0,0.922928686479601
410.0,0.9228904285561114
415.0,0.922841134090131
420.0,0.922773571422898
425.0,0.9226776334139409
430.0,0.9225390157638792
435.0,0.9223375236177094
440.0,0.9220450800463817
445.0,0.9216237881352586
450.0,0.9210249523723548
455.0,0.9201908558553987
460.0,0.9190620658257617
465.0,0.917593051292181
470.0,0.9157758718363858
475.0,0.9136641680877466
480.0,0.9113813365065532
485.0,0.9090985461251155
490.0,0.9069869696286923
495.0,0.9051700147633062
500.0,0.9037013420866022
505.0,0.9025730415334904
510.0,0.9017396256037626
515.0,0.9011417220507343
520.0,0.900721696898553
525.0,0.9004309673489318
530.0,0.9002317889725671
535.0,0.9000962905341422
540.0,0.9000045540730093
545.0,0.8999426473571962
550.0,0.8999009622424033
555.0,0.8998729347495362
560.0,0.8998541086274361
565.0,0.8998414711651554
570.0,0.8998329911961008
575.0,0.8998273017324895
580.0,0.8998234836969002
585.0,0.8998209192795338
590.0,0.8998191927600531
595.0,0.8998180234232298
600.0,0.8998172199790658
605.0,0.8998166491732688
610.0,0.8998162134448593
615.0,0.8998158338390314
620.0,0.8998154350893992
625.0,0.8998149299147263
630.0,0.8998141990931159
635.0,0.899813062611763
640.0,0.8998112347903308
645.0,0.8998082521118195
650.0,0.8998033555016464
655.0,0.8997952972117012
660.0,0.899782023416288
665.0,0.8997601524829847
670.0,0.8997241183373387
675.0,0.8996647672393228
680.0,0.8995670686338462
685.0,0.8994064065390027
690.0,0.899142641016545
695.0,0.898710785991548
700.0,0.8980068729456389
705.0,0.8968678205719589
710.0,0.8950461405705727
715.0,0.8921867177308447
720.0,0.8878275588334261
725.0,0.8814692936192018
730.0,0.8727684334067354
735.0,0.8618466618426972
740.0,0.8495309886483363
745.0,0.8372153154575035
750.0,0.8262935439046156
755.0,0.8175926837127099
760.0,0.8112344185317577
765.0,0.8068752596856693
770.0,0.8040158369235864
775.0,0.8021941570386641
780.0,0.8010551048390403
785.0,0.8003511920528625
790.0,0.7999193374152113
795.0,0.799655572470301
800.0,0.7994949112365807
