T_C,mass_fraction
25.0,0.9985195975016716
30.0,0.998200549853781
35.0,0.9978150132177543
40.0,0.9973501979720039
45.0,0.9967913479444866
50.0,0.9961216668059268
55.0,0.9953223603827581
60.0,0.9943728550987077
65.0,0.9932512651935683
70.0,0.991935188069489
75.0,0.9904029013366141
80.0,0.9886350081031662
85.0,0.9866165197632926
90.0,0.9843392726696563
95.0,0.9818044512153667
100.0,0.979024856189842
105.0,0.9760264547294211
110.0,0.9728487309429883
115.0,0.9695434719444485
120.0,0.9661718842484174
125.0,0.9628002924384229
130.0,0.9594950207249798
135.0,0.9563172744698516
140.0,0.9533188387497505
145.0,0.9505391945673769
150.0,0.9480043046023758
155.0,0.9457269634331036
160.0,0.9437083469245166
165.0,0.9419402798115961
170.0,0.9404077577294099
175.0,0.9390913624596074
180.0,0.9379693427897033
185.0,0.9370192571992055
190.0,0.9362191673933401
195.0,0.9355484289174865
200.0,0.9349881520068456
205.0,0.9345214114655329
210.0,0.9341332774860885
215.0,0.9338107266466854
220.0,0.9335424782423568
225.0,0.9333187880422109
230.0,0.9331312205800807
235.0,0.9329724124367081
240.0,0.9328358325263348
245.0,0.9327155409375079
250.0,0.9326059452943539
255.0,0.9325015530882554
260.0,0.932396720622291
265.0,0.9322854053559818
270.0,0.9321609404227217
275.0,0.9320158701102256
280.0,0.9318419143739279
285.0,0.9316301661870084
290.0,0.93137165532877
295.0,0.9310584073849592
300.0,0.9306850412417769
305.0,0.930250738417598
310.0,0.9297610963009899
315.0,0.9292290854672596
320.0,0.9286743352304428
325.0,0.9281204822437005
330.0,0.9275911975079318
335.0,0.9271062144895024
340.0,0.9266786810488676
345.0,0.9263144505355665
350.0,0.926013046830548
355.0,0.9257695273907949
360.0,0.9255764642262111
365.0,0.925425554383116
370.0,0.9253086923588703
375.0,0.9252185461194613
380.0,0.925148762791977
385.0,0.9250939332394882
390.0,0.925049412347285
395.0,0.9250110522444075
400.0,0.9249748707020512
405.0,0.9249366487267735
410.0,0.9248914279698641
415.0,0.9248328574083423
420.0,0.9247523186976458
425.0,0.9246377433616637
430.0,0.9244720333409265
435.0,0.9242310361692858
440.0,0.9238811629720325
445.0,0.9233770702999988
450.0,0.9226604897318347
455.0,0.9216623552250184
460.0,0.9203115461634322
465.0,0.9185535775073883
470.0,0.9163789487738001
475.0,0.9138518539710949
480.0,0.9111199646118385
485.0,0.9083881221034903
490.0,0.9058611720217844
495.0,0.9036867987576992
500.0,0.9019292190622487
505.0,0.9005789670962296
510.0,0.8995816074660403
515.0,0.8988660886424146
520.0,0.8983634392761531
525.0,0.8980155196746058
530.0,0.8977771605681238
535.0,0.8976150080762053
540.0,0.8975052261158105
545.0,0.8974311418140701
550.0,0.8973812570029491
555.0,0.8973477165242301
560.0,0.8973251875921047
565.0,0.897310064967276
570.0,0.8972999181078469
575.0,0.8972931114193256
580.0,0.897288545518587
585.0,0.8972854818687598
590.0,0.8972834242962011
595.0,0.8972820390474057
600.0,0.89728110079962
605.0,0.8972804560143259
610.0,0.8972799977128639
615.0,0.8972796475225757
620.0,0.897279341937214
625.0,0.8972790203049926
630.0,0.8972786121612202
635.0,0.897278021130276
640.0,0.8972771015970633
645.0,0.8972756224068541
650.0,0.8972732084884127
655.0,0.897269245654658
660.0,0.8972627245138795
665.0,0.8972519841555676
670.0,0.8972342914746945
675.0,0.8972051521917931
680.0,0.8971571869610016
685.0,0.897078310622236
690.0,0.896948816705295
695.0,0.896736800766313
700.0,0.8963912202737634
705.0,0.8958320117742866
710.0,0.8949376729065844
715.0,0.893533862770987
720.0,0.8913937695945566
725.0,0.888272231657627
730.0,0.8840006160185316
735.0,0.8786386622581821
740.0,0.872592383982489
745.0,0.866546105711006
750.0,0.8611841519639643
755.0,0.8569125363494128
760.0,0.8537909984522107
765.0,0.8516509053370864
770.0,0.8502470952942494
775.0,0.8493527565657188
780.0,0.8487935482742834
785.0,0.8484479680922409
790.0,0.8482359526164076
795.0,0.8481064593901393
800.0,0.8480275840812919
