T_C,mass_fraction
25.0,0.998596600009324
30.0,0.9982941473484387
35.0,0.9979286640145937
40.0,0.9974880255970646
45.0,0.9969582434096302
50.0,0.9963233947069704
55.0,0.9955656627892641
60.0,0.9946655440714482
65.0,0.993602290985943
70.0,0.9923546659405139
75.0,0.9909020760745888
80.0,0.9892261329358303
85.0,0.9873126268862579
90.0,0.9851538180102896
95.0,0.9827508278759971
100.0,0.9801157897913051
105.0,0.9772733179843415
110.0,0.974260839789855
115.0,0.9711274445548146
120.0,0.9679311496587936
125.0,0.9647348224220518
130.0,0.9616013272325161
135.0,0.9585886724069514
140.0,0.9557459312775372
145.0,0.9531105067606707
150.0,0.9507069780494974
155.0,0.9485474296255155
160.0,0.9466329160152457
165.0,0.9449556059741504
170.0,0.9435011659789309
175.0,0.9422510399247531
180.0,0.9411844083705625
185.0,0.9402797277454582
190.0,0.9395158374971813
195.0,0.9388726768519604
200.0,0.938331677648518
205.0,0.9378759040959982
210.0,0.9374900025265935
215.0,0.9371600105811168
220.0,0.9368730598673833
225.0,0.9366169912207994
230.0,0.9363798883056909
235.0,0.9361495238436504
240.0,0.9359127036036152
245.0,0.9356544872957254
250.0,0.9353572646823868
255.0,0.9349996735639162
260.0,0.9345553709281124
265.0,0.9339917208467717
270.0,0.9332685586636479
275.0,0.9323373487236524
280.0,0.9311412825728668
285.0,0.9296171445258866
290.0,0.9277000045998929
295.0,0.9253317596666119
300.0,0.9224738704556026
305.0,0.9191229906260384
310.0,0.9153256575816947
315.0,0.9111859192513773
320.0,0.9068598017272558
325.0,0.9025345365173397
330.0,0.8983973879720564
335.0,0.8946044818078536
340.0,0.8912600356589812
345.0,0.8884108322366606
350.0,0.8860538538646607
355.0,0.8841509832569225
360.0,0.8826446446376077
365.0,0.8814705545728627
370.0,0.8805662781043582
375.0,0.8798759366568493
380.0,0.8793520865528114
385.0,0.8789558247736393
390.0,0.8786559434434585
395.0,0.8784276714368864
400.0,0.8782513072354157
405.0,0.878110882815572
410.0,0.8779928931353027
415.0,0.8778850612747525
420.0,0.8777750700733421
425.0,0.8776491689760555
430.0,0.8774905618197233
435.0,0.8772775152042648
440.0,0.8769812408270765
445.0,0.8765638773886795
450.0,0.8759774363358962
455.0,0.8751654396248263
460.0,0.8740699234642085
465.0,0.8726464945243803
470.0,0.8708872017713609
475.0,0.8688437085416366
480.0,0.8666351785564874
485.0,0.8644270064136814
490.0,0.8623846190588708
495.0,0.8606272801770263
500.0,0.8592068297051143
505.0,0.8581155857731849
510.0,0.8573095410287342
515.0,0.8567312691910969
520.0,0.8563250295065004
525.0,0.8560438364685956
530.0,0.855851186964839
535.0,0.8557201263572305
540.0,0.8556313915830244
545.0,0.8555715083353598
550.0,0.8555311841253865
555.0,0.8555040705067921
560.0,0.8554858574769649
565.0,0.8554736311641418
570.0,0.8554654270536536
575.0,0.855459923093686
580.0,0.8554562305904031
585.0,0.8554537524718943
590.0,0.855452087512603
595.0,0.8554509656910753
600.0,0.8554502045019081
605.0,0.8554496792499904
610.0,0.8554493025203378
615.0,0.8554490094322076
620.0,0.855448746147889
625.0,0.8554484595281993
630.0,0.8554480858466629
635.0,0.8554475360523285
640.0,0.8554466740700518
645.0,0.8554452827732637
650.0,0.8554430090767263
655.0,0.8554392742679987
660.0,0.8554331269008298
665.0,0.8554230011728128
670.0,0.8554063203239045
675.0,0.8553788470592891
680.0,0.8553336239156415
685.0,0.8552592566026843
690.0,0.8551371651742851
695.0,0.8549372689892375
700.0,0.8546114433248584
705.0,0.8540842014874876
710.0,0.8532409866901306
715.0,0.8519174240720615
720.0,0.8498996673471733
725.0,0.8469565692396848
730.0,0.8429291365546845
735.0,0.8378736939158652
740.0,0.8321730455378824
745.0,0.8264723971633617
750.0,0.8214169545354802
755.0,0.8173895218706375
760.0,0.8144464237957441
765.0,0.8124286671210971
770.0,0.8111051045789563
775.0,0.810261889895384
780.0,0.8097346482279152
785.0,0.809408822816858
790.0,0.8092089270093054
795.0,0.8090868361433643
800.0,0.8090124696684835
