T_C,mass_fraction
25.0,0.9984545440547717
30.0,0.9981214764672399
35.0,0.9977189981588465
40.0,0.9972337574918613
45.0,0.9966503498615077
50.0,0.9959512408545594
55.0,0.9951168104214858
60.0,0.9941255809168147
65.0,0.9929547048486412
70.0,0.9915807951744836
75.0,0.9899811749482516
80.0,0.9881355949087105
85.0,0.986028407790454
90.0,0.9836510911912036
95.0,0.9810048815239509
100.0,0.9781031420489741
105.0,0.9749729809308519
110.0,0.9716556172673613
115.0,0.9682051137707014
120.0,0.9646853664409503
125.0,0.9611656142099999
130.0,0.9577150955653512
135.0,0.954397705133623
140.0,0.9512675031999915
145.0,0.9483657051616596
150.0,0.9457194138736934
155.0,0.9433419851967799
160.0,0.9412346453838369
165.0,0.9393888581917824
170.0,0.9377889575805229
175.0,0.9364146688812671
180.0,0.9352432808098915
185.0,0.9342513599531657
190.0,0.9334159962317805
195.0,0.9327156275588777
200.0,0.9321305200016874
205.0,0.9316429856209163
210.0,0.9312374129501225
215.0,0.930900171812183
220.0,0.930619439426524
225.0,0.9303849810684948
230.0,0.9301879070115514
235.0,0.9300204183841366
240.0,0.929875547779832
245.0,0.9297468957626135
250.0,0.9296283617465199
255.0,0.9295138673783988
260.0,0.9293970733221047
265.0,0.929271097748618
270.0,0.9291282591520371
275.0,0.9289598899672256
280.0,0.9287563023368903
285.0,0.9285070299274999
290.0,0.9282015051692682
295.0,0.9278303255181721
300.0,0.9273871604624705
305.0,0.9268711008634449
310.0,0.926288869447197
315.0,0.9256559634956596
320.0,0.9249958055197579
325.0,0.9243365860627926
330.0,0.9237065318236366
335.0,0.9231291749861734
340.0,0.9226201996501762
345.0,0.9221865985734782
350.0,0.9218278243858561
355.0,0.9215380110252271
360.0,0.9213083363058016
365.0,0.9211289440921554
370.0,0.9209902269685588
375.0,0.9208835198326696
380.0,0.920801355767415
385.0,0.9207374398339934
390.0,0.9206864586685133
395.0,0.9206437977682911
400.0,0.9206051983872012
405.0,0.9205663547498949
410.0,0.9205224277245412
415.0,0.9204674301533478
420.0,0.9203934201178621
425.0,0.9202894235023331
430.0,0.9201400056765406
435.0,0.9199234477856323
440.0,0.9196096058612723
445.0,0.9191578291062059
450.0,0.9185159073883651
455.0,0.9176219725963686
460.0,0.9164123243587048
465.0,0.9148381627481575
470.0,0.9128909696962854
475.0,0.9106282139574863
480.0,0.9081821097477637
485.0,0.9057360611311084
490.0,0.9034734771284636
495.0,0.9015265872714091
500.0,0.8999528873623225
505.0,0.8987439005382201
510.0,0.8978508859263962
515.0,0.8972102253431454
520.0,0.8967601633389771
525.0,0.8964486429535811
530.0,0.8962352206636182
535.0,0.8960900321712928
540.0,0.8959917351885963
545.0,0.8959254011948738
550.0,0.8958807349770991
555.0,0.8958507031871511
560.0,0.8958305309495758
565.0,0.8958169901922541
570.0,0.8958079046361004
575.0,0.8958018097718955
580.0,0.895797721187558
585.0,0.8957949775396307
590.0,0.8957931344488883
595.0,0.895791892892573
600.0,0.8957910508166262
605.0,0.8957904702460633
610.0,0.8957900545725546
615.0,0.8957897322695509
620.0,0.895789444245042
625.0,0.895789132517426
630.0,0.8957887279356135
635.0,0.8957881342192464
640.0,0.8957872045224982
645.0,0.8957857047315814
650.0,0.8957832542741563
655.0,0.895779229478575
660.0,0.8957726050443369
665.0,0.8957616936679038
670.0,0.8957437186686357
675.0,0.8957141140150904
680.0,0.8956653824840752
685.0,0.8955852458245014
690.0,0.8954536826766984
695.0,0.8952382787770076
700.0,0.8948871759428929
705.0,0.8943190313124719
710.0,0.8934104009198802
715.0,0.8919841578993205
720.0,0.8898098660258961
725.0,0.8866384458951
730.0,0.8822985698104507
735.0,0.8768509319923441
740.0,0.8707080341474269
745.0,0.8645651363062886
750.0,0.8591174985001251
755.0,0.8547776224374997
760.0,0.8516062023423451
765.0,0.8494319105239092
770.0,0.8480056675865331
775.0,0.8470970373187192
780.0,0.8465288928747878
785.0,0.8461777903189678
790.0,0.8459623868343183
795.0,0.845830824305372
800.0,0.8457506885685284
