time_min,temperature_C,vapor_pressure_MPa
0.0,0.0,0.0
1.0012515644555695,1.0012515644555695,0.0
2.002503128911139,2.002503128911139,0.0
3.0037546933667088,3.0037546933667088,0.0
4.005006257822278,4.005006257822278,0.0
5.006257822277847,5.006257822277847,0.011080270212039023
6.0075093867334175,6.0075093867334175,0.0
7.008760951188987,7.008760951188987,0.017916089458808643
8.010012515644556,8.010012515644556,0.0
9.011264080100126,9.011264080100126,0.0
10.012515644555695,10.012515644555695,0.007250569159138293
11.013767209011265,11.013767209011265,0.0
12.015018773466835,12.015018773466835,0.0034486139763051367
13.016270337922403,13.016270337922403,0.0
14.017521902377974,14.017521902377974,0.0
15.018773466833542,15.018773466833542,0.0
16.020025031289112,16.020025031289112,0.0
17.02127659574468,17.02127659574468,0.0
18.022528160200253,18.022528160200253,0.0
19.02377972465582,19.02377972465582,0.0
20.02503128911139,20.02503128911139,0.0
21.02628285356696,21.02628285356696,0.0
22.02753441802253,22.02753441802253,0.0
23.028785982478098,23.028785982478098,0.006441663249931154
24.03003754693367,24.03003754693367,0.0
25.03128911138924,25.03128911138924,0.0
26.032540675844807,26.032540675844807,0.014480824548480055
27.033792240300375,27.033792240300375,0.0
28.035043804755947,28.035043804755947,0.005706652467273923
29.036295369211516,29.036295369211516,0.0017055321844789654
30.037546933667084,30.037546933667084,0.0
31.038798498122656,31.038798498122656,0.0
32.040050062578224,32.040050062578224,0.0
33.041301627033796,33.041301627033796,0.001725069862651592
34.04255319148936,34.04255319148936,0.0
35.04380475594493,35.04380475594493,0.0
36.045056320400505,36.045056320400505,0.0
37.04630788485607,37.04630788485607,0.0013547525197352326
38.04755944931164,38.04755944931164,0.0051369477466398274
39.048811013767214,39.048811013767214,0.0
40.05006257822278,40.05006257822278,0.0
41.05131414267835,41.05131414267835,0.0005510708493016991
42.05256570713392,42.05256570713392,0.0
43.05381727158949,43.05381727158949,0.004662548955768814
44.05506883604506,44.05506883604506,0.0
45.05632040050063,45.05632040050063,0.0024048737956088137
46.057571964956196,46.057571964956196,0.0
47.05882352941177,47.05882352941177,0.0
48.06007509386734,48.06007509386734,0.0
49.061326658322905,49.061326658322905,0.0
50.06257822277848,50.06257822277848,0.0
51.06382978723404,51.06382978723404,0.0
52.065081351689614,52.065081351689614,0.00440046183797359
53.066332916145186,53.066332916145186,0.0
54.06758448060075,54.06758448060075,0.0
55.06883604505632,55.06883604505632,0.00917703256990427
56.070087609511894,56.070087609511894,0.0
57.07133917396746,57.07133917396746,0.0
58.07259073842303,58.07259073842303,0.0
59.0738423028786,59.0738423028786,0.0
60.07509386733417,60.07509386733417,0.005182079673337664
61.07634543178974,61.07634543178974,0.0026835777173958974
62.07759699624531,62.07759699624531,0.001131650912671493
63.07884856070088,63.07884856070088,0.0
64.08010012515645,64.08010012515645,0.0031232184755226973
65.08135168961202,65.08135168961202,0.0
66.08260325406759,66.08260325406759,0.002523760913291816
67.08385481852315,67.08385481852315,0.003723956720426306
68.08510638297872,68.08510638297872,0.005167712680704673
69.0863579474343,69.0863579474343,0.009369450101975192
70.08760951188987,70.08760951188987,0.004045995404578626
71.08886107634544,71.08886107634544,0.0
72.09011264080101,72.09011264080101,0.006445479896493593
73.09136420525657,73.09136420525657,0.0
74.09261576971214,74.09261576971214,0.0
75.09386733416771,75.09386733416771,0.002165084236678079
76.09511889862328,76.09511889862328,0.0
77.09637046307886,77.09637046307886,0.023403399667752428
78.09762202753443,78.09762202753443,0.008962572204097735
79.09887359198999,79.09887359198999,0.007933216345245124
80.10012515644556,80.10012515644556,0.003649357248091232
81.10137672090113,81.10137672090113,0.00471796239416987
82.1026282853567,82.1026282853567,0.0008342079166562106
83.10387984981227,83.10387984981227,0.0
84.10513141426785,84.10513141426785,0.0
85.1063829787234,85.1063829787234,0.014931742507331647
86.10763454317897,86.10763454317897,0.008037617149052633
87.10888610763455,87.10888610763455,0.0
88.11013767209012,88.11013767209012,0.0
89.11138923654569,89.11138923654569,0.0
90.11264080100126,90.11264080100126,0.0
91.11389236545682,91.11389236545682,0.010794451280162246
92.11514392991239,92.11514392991239,0.0
93.11639549436796,93.11639549436796,0.0
94.11764705882354,94.11764705882354,0.0
95.11889862327911,95.11889862327911,0.029380901335571308
96.12015018773468,96.12015018773468,0.0
97.12140175219024,97.12140175219024,0.0
98.12265331664581,98.12265331664581,0.0
99.12390488110138,99.12390488110138,0.0
100.12515644555695,100.12515644555695,0.022198188489863813
101.12640801001253,101.12640801001253,0.02756183181223095
102.12765957446808,102.12765957446808,0.0410612363572365
103.12891113892366,103.12891113892366,0.015576184296743822
104.13016270337923,104.13016270337923,0.025035830657715794
105.1314142678348,105.1314142678348,0.026500598961094416
106.13266583229037,106.13266583229037,0.03087079599292922
107.13391739674594,107.13391739674594,0.03933921373864563
108.1351689612015,108.1351689612015,0.0201758386255166
109.13642052565707,109.13642052565707,0.033535534277866416
110.13767209011264,110.13767209011264,0.016573514715435424
111.13892365456822,111.13892365456822,0.03315008104216242
112.14017521902379,112.14017521902379,0.04347367622904037
113.14142678347936,113.14142678347936,0.02467562278901858
114.14267834793492,114.14267834793492,0.011114041648000544
115.14392991239049,115.14392991239049,0.029698992616187334
116.14518147684606,116.14518147684606,0.016056522110285985
117.14643304130163,117.14643304130163,0.03112756104284685
118.1476846057572,118.1476846057572,0.037242451267082616
119.14893617021278,119.14893617021278,0.02908715968917263
120.15018773466834,120.15018773466834,0.021637315723621233
121.15143929912391,121.15143929912391,0.01456042459124326
122.15269086357948,122.15269086357948,0.020392838810617316
123.15394242803505,123.15394242803505,0.042145534183183425
124.15519399249062,124.15519399249062,0.0263399888884125
125.1564455569462,125.1564455569462,0.014823239266938478
126.15769712140175,126.15769712140175,0.027592309947360547
127.15894868585733,127.15894868585733,0.02731914152160298
128.1602002503129,128.1602002503129,0.04157712667840417
129.16145181476847,129.16145181476847,0.00044320804414778314
130.16270337922404,130.16270337922404,0.017506374937427502
131.1639549436796,131.1639549436796,0.0033937233420906314
132.16520650813519,132.16520650813519,0.0337915741279177
133.16645807259076,133.16645807259076,0.021029651286824578
134.1677096370463,134.1677096370463,0.004653375374689711
135.16896120150187,135.16896120150187,0.014154664386075176
136.17021276595744,136.17021276595744,0.03407969684895369
137.17146433041302,137.17146433041302,0.031851796103240466
138.1727158948686,138.1727158948686,0.011604136456121938
139.17396745932416,139.17396745932416,0.0019774698267220198
140.17521902377973,140.17521902377973,0.02102261826206077
141.1764705882353,141.1764705882353,0.024055191533404248
142.17772215269088,142.17772215269088,0.01790377049485973
143.17897371714645,143.17897371714645,0.011829097638501792
144.18022528160202,144.18022528160202,0.011394702439800087
145.1814768460576,145.1814768460576,0.03914129732117019
146.18272841051314,146.18272841051314,0.016576057777553464
147.1839799749687,147.1839799749687,0.007674093002567502
148.18523153942428,148.18523153942428,0.01724321236106721
149.18648310387985,149.18648310387985,0.01058805824730722
150.18773466833542,150.18773466833542,0.031463632210451474
151.188986232791,151.188986232791,0.026823446546219886
152.19023779724657,152.19023779724657,0.0131894881802992
153.19148936170214,153.19148936170214,0.024301272160207638
154.1927409261577,154.1927409261577,0.026902280520501958
155.19399249061328,155.19399249061328,0.022835465492646284
156.19524405506886,156.19524405506886,0.021440851048701907
157.19649561952443,157.19649561952443,0.026852811493638707
158.19774718397997,158.19774718397997,0.03041886055198332
159.19899874843554,159.19899874843554,0.012526083888480706
160.20025031289111,160.20025031289111,0.019470719970913184
161.2015018773467,161.2015018773467,0.02294730835695663
162.20275344180226,162.20275344180226,0.02694109217313494
163.20400500625783,163.20400500625783,0.022300414167502156
164.2052565707134,164.2052565707134,0.017125004129750668
165.20650813516897,165.20650813516897,0.011344393823043045
166.20775969962455,166.20775969962455,0.02251701655935858
167.20901126408012,167.20901126408012,0.009028326278966855
168.2102628285357,168.2102628285357,0.02447325987560096
169.21151439299123,169.21151439299123,0.04672017628325091
170.2127659574468,170.2127659574468,0.00543294099613385
171.21401752190238,171.21401752190238,0.018381840583522407
172.21526908635795,172.21526908635795,0.015361795546049365
173.21652065081352,173.21652065081352,0.04430983372305077
174.2177722152691,174.2177722152691,0.0
175.21902377972467,175.21902377972467,0.023635564644582743
176.22027534418024,176.22027534418024,0.014837995077232904
177.2215269086358,177.2215269086358,0.027537021677962015
