system_fuel_utilization,system_oxidant_utilization,system_current_density,system_cell_voltage,system_temperature,system_pressure,system_fuel_flow_rate,system_air_flow_rate,system_steam_to_carbon,transient_startup_ramp_rate,transient_shutdown_ramp_rate,transient_load_ramp_rate,transient_cycles_per_1000h,transient_dwell_time_max_load,system_fuel_type
0.8610607094010518,0.3531363425904932,0.974667904329972,0.8991898225888973,673.8767206234697,1.7581995327080207,200.03721542406632,1567.1980188585476,2.22074718276423,2.414932501838381,3.3567647249565575,0.1564342385614022,33,222,H2-CO
0.6515875451940364,0.2741266806618836,0.8390179858121374,0.6461426710147783,694.4522768883992,3.392935803684605,211.110541123933,1086.6162052020154,0.0,4.624224047854638,2.36146116088731,0.11399058534431551,23,158,H2
0.8278086495001623,0.4234930075743565,0.465875873268521,0.8271721979009427,745.4700323570154,1.2266061486402853,330.60303827164074,443.4934916144026,2.8209863203294665,4.145800199182277,3.4935409185481854,0.030215055310143846,49,286,CH4-SR
0.6344898712052288,0.354086060647707,1.4026805024455216,0.7713546159291832,786.2974741283339,1.167162372834414,424.72414050119335,501.3180988413972,0.0,1.3746384705469716,1.8869152642862976,0.18095418232562097,17,66,H2
0.7726996707695976,0.2166014120984031,1.114238986397385,0.6421251090915643,760.422390068449,3.9531920237029907,218.38663073362,1100.1902071451964,2.2482031283976305,2.7340188818850626,2.72108300904747,0.15497538489261858,15,206,CH4-SR
0.7772755272087013,0.3606177448290168,1.0036253060145945,0.831521165432946,779.7926068995146,4.134782128782798,476.2902807283975,623.6139458780071,1.4861012487700027,3.222334131842553,4.795531574066303,0.1667909470438816,26,139,CH4-SR
0.8151918364917342,0.18111219324658873,0.4948242877421579,0.6957291589332866,691.5241768303684,1.6652934101468468,497.640657554733,1399.784073985563,0.0,4.094359379991673,1.8594277645787778,0.17291731831391324,20,215,H2
0.7017255405219358,0.3848081976507941,0.6644190039820912,0.8373599734120611,806.9571192843966,4.153311241425623,193.88859421500945,1585.1535666334084,0.0,4.856678322240057,4.786901187479614,0.10089710970228558,35,41,H2
0.8488881884146126,0.28008979505373227,0.8377104457906627,0.8519636759093577,804.4361499263202,3.496731840153945,290.4851410088738,681.8002073087466,0.0,3.669092136654135,1.6012518489555552,0.03290674498332549,50,110,H2
0.8327702175117282,0.1746578237282797,0.6378063958567318,0.7050687694292095,771.6066891700402,1.5873824770798117,454.27836584550334,1012.4572820316062,1.7718773214433603,4.969636046101826,1.849173835226867,0.1503274441243863,45,282,CH4-SR
0.7942887798552596,0.32731170476314425,0.5223708866844567,0.6454280181605188,713.5838436214494,4.821196609501142,257.1801976876052,390.3405317585757,1.8380534604227012,4.7514045836722,4.790108123745351,0.03467928545421827,43,117,H2-CO
0.6052220007731213,0.3968880523165288,1.4335260562602623,0.7704048237387602,751.2599332583912,4.661625536467779,349.2780151578946,1124.1118632441483,1.424204760625096,2.385490326553401,3.8658933581246187,0.1406496575344533,34,73,CH4-SR
0.7063261121413191,0.15863349777272864,0.7817923053094162,0.6445843260953077,769.9914840224664,3.1213677979095262,120.5120995280334,1394.5050027680447,1.5033602703313245,2.0039649407980904,3.3841302501228148,0.025732885500235364,40,45,H2-CO
0.7991837566345902,0.4138598848348297,0.5446600942371687,0.6464233817407133,680.9522496854584,1.1544421559937994,271.5536673683493,1037.1995960353195,2.636062464896419,2.4437076700877256,4.431639757654066,0.028694908328219103,26,51,CH4-SR
0.7624759381775603,0.2060819719763426,0.46826043091717484,0.7693836555025171,841.6099318479838,1.6317369756812532,103.52648125276978,1888.5056049739017,1.1663082922056167,4.49577595004058,1.8009556243753109,0.08216422017990806,30,82,CH4-SR
