system_fuel_utilization,system_oxidant_utilization,system_current_density,system_cell_voltage,system_temperature,system_pressure,system_fuel_flow_rate,system_air_flow_rate,system_steam_to_carbon,transient_startup_ramp_rate,transient_shutdown_ramp_rate,transient_load_ramp_rate,geometry_active_area,geometry_anode_thickness,geometry_cathode_thickness,geometry_electrolyte_thickness,geometry_interconnect_thickness,geometry_channel_width,geometry_channel_height,anode_porosity,anode_tortuosity,anode_ni_particle_size,anode_tpb_density,anode_ionic_conductivity,anode_electronic_conductivity,cathode_porosity,cathode_tortuosity,cathode_particle_size,cathode_ionic_conductivity,cathode_electronic_conductivity,cathode_chem_expansion_coeff,electrolyte_ionic_conductivity,electrolyte_youngs_modulus,electrolyte_poissons_ratio,electrolyte_cte,interconnect_cte,interconnect_creep_n,interconnect_creep_A,interconnect_oxide_growth_rate,transient_cycles_per_1000h,transient_dwell_time_max_load,system_fuel_type
0.8991104189437477,0.17891774421854897,0.6164505388163007,0.8197070694517443,756.494578193538,4.038503860662861,117.22019130746283,1271.4922246333078,1.4018027649711307,1.3637644626947203,2.710742607434556,0.11066303311266963,30.697934233855204,484.2026266492565,97.78873541269179,14.758660436314923,704.1170689150857,1.0452027915387925,1.1544297749474137,0.3145027772146438,3.8525009413758275,0.3018589956117338,6.386315832699304,0.6328817685650694,645.5989305830539,0.23526804204743793,2.1380085391906642,0.5214324124410076,0.002660311969377323,264.1701574365166,1.732644371447592e-05,0.296589091444051,214.2712825991905,0.29486720171181374,1.0634579777372626e-05,1.2386665438830933e-05,8.086420013867613,5.3928479273634605e-18,0.3431595339136777,33,222,H2-CO
0.7912855453158768,0.16092475016990393,1.4260604667818415,0.7939109368803826,832.0835295828517,1.4826349914576715,494.5838888469855,1158.1379264589737,0.0,3.445512373482926,4.979617678338194,0.06958332470252561,76.108766185528,995.9063081694095,35.72098250181,6.24931161841571,1766.0992631021281,0.6464281053142189,1.9836373144529782,0.4006844888438429,2.272183694736852,1.2903582871164487,9.212172141868088,0.9286635210360997,859.8814964045229,0.33603444199963584,2.421620807491562,0.5623357213094403,0.017101402357182813,18.962778160180694,1.0030405104266224e-05,0.12670851727041316,214.1354315016331,0.2595172094233292,1.0563088157505009e-05,1.2172167171588048e-05,7.489976849893654,1.11119982122624e-18,1.6729900676088587,23,158,H2
0.6366203127120891,0.35251551366544276,0.8345002533573517,0.869157100023087,720.7345231882085,3.9342352997703056,340.9854452076499,853.0403594478072,2.9931513908917484,1.4399939283488818,4.589701654590529,0.08932194759107108,88.7519340091687,433.3526631226411,76.84849124451952,19.152915112429817,995.2878227484889,0.9007678567695694,1.4235681196250285,0.42112354485865067,4.0961996614132845,1.5797025375176519,2.491263389290027,0.02718175867195359,308.1294088581486,0.22630141263279768,2.7016800087358717,0.8809490897669175,0.0033053498563216186,163.38770372534904,2.5898159978390305e-05,0.04756428161877121,183.3540231761037,0.23573347243388476,9.983551876417868e-06,1.3624692211906742e-05,8.417169348668203,1.2852731312291824e-19,5.871541030318044,49,286,CH4-SR
0.6105886476115783,0.4634744567653466,1.1217534706045083,0.6964520621650108,757.2068917449088,3.7931953037888664,202.15310719539832,246.8356357809998,0.0,2.7513625869884892,4.702147984262865,0.18456202024378202,64.2695126628937,881.0487239821449,39.547536321474325,7.1612594465419335,1526.3468140057892,1.067380131314288,0.8084370495999127,0.326164522893869,4.1378721221435,2.8415054880845227,2.249995270684688,0.31033225676544873,446.5006554520385,0.25471168142244605,4.179057457170574,0.5999262919425915,0.010143083201233733,51.25709638516244,1.3690256170765999e-05,0.11670881198440257,167.80731027396047,0.22466548563854719,9.313704363882904e-06,1.3578529984008834e-05,9.02201604295119,1.4253880643837722e-17,8.06871018953812,17,66,H2
0.8884255305403612,0.18108785163043345,1.4793528550040924,0.6373800834457741,825.0468321661343,1.0130657894770743,282.6078762994491,814.9547166865115,1.6021005194158695,1.3190763174092175,4.739591304751654,0.017367191168262082,68.05988329191129,249.70241591525797,34.23749699889125,14.219982262348744,1316.3543471849498,1.016652539464953,0.7971136715645393,0.2527635613159513,4.879137405163425,0.6233848416242492,4.902554689378583,0.8629187741856373,286.5782533999567,0.22590380465127063,4.372385616167518,1.1685105241141318,0.020319322594284442,37.01053199180838,1.1277697921914711e-05,0.27007806464394835,153.1677703128387,0.21703905132627366,9.87187632409608e-06,1.2976674272515603e-05,7.502929793399626,1.8261387645472076e-20,0.12991168689696214,15,206,CH4-SR
0.6541709599593345,0.43326705519012665,1.0059227038286263,0.8278394694945466,755.7596922873894,3.7758714414021233,369.0260455562613,1395.843972818514,2.3243276754383935,3.201372992613631,1.0373361133073544,0.11325570925209469,97.1823281384546,481.61032316814413,36.52342239150387,13.120850072008265,1761.22462983234,1.6972991675554552,1.8900650169676927,0.25087232147810146,4.553329127780724,3.7083507875922233,5.685511337763482,0.08617034994862485,571.0531692683657,0.29719634597569833,2.0416772393886227,0.3722480266202895,0.007601651894044472,11.12817489534463,1.6407788819464376e-05,0.15557925674918666,175.0857741725584,0.22210833566250943,1.0837721410911282e-05,1.3448032759526712e-05,6.165253482583793,8.377044293437709e-18,5.951448748835324,26,139,CH4-SR
0.7599670898120922,0.35470103708482537,0.747141795349417,0.8293697694710389,836.9713593481024,1.8500730065897224,81.46600074028929,742.4235653794265,0.0,2.960376812570171,2.055976630463359,0.1987569981286373,54.26055030014295,628.9870019226605,30.28802612135807,6.67054135961161,770.5441629865201,1.0629888686108209,1.5111767131306753,0.4036664647009436,3.0271253001253515,2.528606974776205,2.1626762425877497,0.09787763925427032,184.64643989055446,0.31235158607593544,3.1260271502852293,1.3683714496124686,0.08788246749919414,15.49776564937278,2.1492051403432516e-05,0.7834882139704835,183.71246765699732,0.26407278984282806,9.304230766609905e-06,1.2789794668957373e-05,7.21063540812764,4.1152118324021944e-20,0.756242119875938,20,215,H2
0.7344430146919374,0.1636811281698437,0.22820230163328967,0.6912673561795686,673.9071479883202,2.0230649948570605,52.744828073356686,354.9767848171257,0.0,3.9831770681290743,1.8632511673319598,0.15112943430322745,38.816941746962705,781.4293227482975,68.44116203784944,19.518616387740654,1511.2357639839472,1.2745968214696248,1.2167390926396893,0.3080192033902708,4.258957632804564,0.5078692549172269,2.6479051859550364,0.4257465464387247,198.5230876320245,0.3565945728560982,4.820668385527376,2.9695952750297674,0.016603879156529538,394.2174932222002,2.9112181592340372e-05,0.8291785136127722,217.4890304559275,0.23320760183041797,1.0968842693513874e-05,1.2675868455641714e-05,7.941336609656151,1.8759267055031451e-16,8.9646958079323,35,41,H2
0.7746333449599505,0.4165152483403006,0.7690172540410285,0.614098971243075,744.9468738135223,4.700520579425747,497.5377449117717,972.9462168955625,0.0,2.5685871833170317,3.144042742959401,0.1530498420742672,6.747150797825299,501.0430529954077,50.7056600697222,6.293938997844112,1887.1576259108845,1.2237250660190022,0.9051396268292644,0.3328015787908758,4.203113803576754,0.9895367434608221,9.124820550241507,0.20562254616158615,534.7404657659846,0.21754902354067973,2.482113402291919,0.23900143316704092,0.07907773351573817,277.69721415576606,1.2317819176062548e-05,0.7464191023720985,161.84136196353785,0.2651063833495362,9.528571608787351e-06,1.2748695397200985e-05,8.82038922346439,1.0243651013923964e-16,0.2004965877284252,50,110,H2
0.6265767333207253,0.3802411229650876,1.0735878696773509,0.7064943266741457,796.4476354898713,2.6168033805150364,430.38601879767464,1844.1898037338547,2.810129762040277,4.566251292933638,2.8278126210559815,0.07896806186927804,14.042566114007231,859.5485664279212,85.41639022398795,5.595234477900131,1181.3913122900412,1.350659287334547,1.0073757487559447,0.4497530714324897,4.570630336881906,3.472837125909273,8.316765500967865,0.11713843502305822,543.1824312108215,0.39459070311247424,2.944856460270262,1.3634549806514757,0.03175000871776732,14.547569229801674,2.1126255839450655e-05,0.7366441833089684,202.8774722809814,0.21350817162289445,1.0396107988353008e-05,1.2078750809035254e-05,8.400715711888829,8.938631787860199e-19,1.1483517891408506,45,282,CH4-SR
