x_norm,y_norm,sigma_MPa
0.131633,0.013602,0.450315
0.932897,0.152725,3.518153
0.796573,0.138844,19.282811
0.531996,0.651611,12.930538
0.412760,0.565993,-7.927610
0.411881,0.829450,-11.952332
0.263482,0.351467,2.610936
0.531894,0.408880,11.544110
0.532235,0.708519,6.375250
0.100327,0.728400,2.635150
0.109105,0.824462,-8.458402
0.265320,0.533869,13.411534
0.254593,0.307037,-9.996658
0.543994,0.684842,-9.246448
0.823190,0.032507,-5.009862
0.196670,0.127458,0.391661
0.330166,0.975689,-10.918122
0.134788,0.665651,-0.276385
0.484039,0.420009,-14.018325
0.547692,0.250806,4.889497
0.867051,0.122866,-7.831573
0.497325,0.774941,-3.410977
0.220582,0.874677,-14.169777
0.994805,0.296425,-9.357583
0.948106,0.208371,7.961374
0.345374,0.519399,-2.323161
0.937006,0.020344,-6.385159
0.333940,0.549401,-7.248476
0.585481,0.843525,-8.813450
0.060046,0.003405,10.907293
0.055819,0.655741,-1.518404
0.651406,0.705276,-9.531793
0.249830,0.442340,-3.237015
0.657829,0.073995,-8.323274
0.282767,0.598056,-9.435171
0.296388,0.349908,10.959398
0.068702,0.216518,-1.798795
0.997042,0.425564,-8.940007
0.920278,0.513934,5.537365
0.061972,0.517755,2.883039
0.602573,0.258491,-3.032290
0.819467,0.826817,-5.194312
0.529664,0.314992,11.468074
0.382682,0.327199,-1.462588
0.872803,0.202068,7.464521
0.485369,0.157722,7.296842
0.492883,0.277209,-13.003871
0.481069,0.516741,9.923387
0.426380,0.790483,3.488575
0.178847,0.311743,-8.817448
0.988113,0.705267,-12.697841
0.165980,0.442689,-6.386144
0.739383,0.633057,-13.096114
0.542682,0.056748,-22.071734
0.108664,0.811039,-8.365768
0.457806,0.885074,16.987177
0.173165,0.982358,8.726732
0.777970,0.748453,-8.660158
0.002458,0.603712,6.106675
0.260764,0.478024,6.489842
0.408925,0.843732,0.059155
0.414084,0.140710,4.802808
0.465146,0.464598,-4.966534
0.981660,0.281644,-4.263787
0.933909,0.052632,4.689054
0.581342,0.509790,-0.908064
0.420123,0.367802,-4.386092
0.385490,0.419876,-9.018965
0.907594,0.720504,3.866119
0.310358,0.961691,0.819334
0.807523,0.080530,4.575273
0.815497,0.999343,-2.466011
0.090616,0.197310,12.485224
0.863212,0.965915,3.105234
0.451971,0.421140,2.528174
0.308769,0.376042,-3.775484
0.970988,0.502321,-2.430590
0.525770,0.131166,-3.228131
0.035374,0.541944,-0.898559
0.939388,0.734724,-11.621590
0.042969,0.705684,-9.558881
0.032710,0.379187,-1.512891
0.585311,0.014816,4.558293
0.570071,0.714568,0.535750
0.552191,0.549472,-9.518772
0.025275,0.619885,0.633502
0.047054,0.909107,0.671672
0.312449,0.640548,-1.740756
0.587437,0.142290,3.746388
0.857503,0.482615,3.951931
0.210233,0.243268,9.602548
0.709705,0.300449,4.314717
0.940724,0.827711,-2.959240
0.370119,0.215702,-8.073464
0.502886,0.671650,7.827127
0.009126,0.214117,0.934899
0.547790,0.002677,7.775368
0.245886,0.459736,16.771145
0.446516,0.958097,-0.648143
0.195011,0.865356,3.887800
0.767985,0.453787,2.793407
0.219991,0.842274,-6.902341
0.187637,0.740365,-2.740872
0.575563,0.355859,-5.464830
0.729291,0.793478,12.905451
0.962176,0.759201,6.171393
0.861943,0.937454,8.968190
0.962053,0.389134,9.197018
0.805149,0.451504,-3.805755
0.204833,0.165499,0.036348
0.946149,0.609354,12.172102
0.257722,0.149757,3.094532
0.754394,0.951592,-0.982973
0.392996,0.762888,-19.807985
0.255973,0.298035,2.661203
0.361738,0.886180,-1.928131
0.289916,0.604326,-2.775786
0.026092,0.924533,2.886691
0.792788,0.216028,-3.393204
0.457067,0.904848,1.759984
0.497880,0.991917,8.177923
0.160673,0.610336,-5.362891
0.704145,0.895700,-0.474456
0.623828,0.346005,-4.148985
0.576154,0.219570,-7.183061
0.720968,0.981740,4.104037
0.316776,0.824986,-0.408133
0.072333,0.430298,16.644213
0.032531,0.741256,2.944402
0.530400,0.001254,3.945970
0.428591,0.192735,-4.135092
0.336017,0.598543,1.112818
0.119380,0.185741,12.114775
0.117112,0.278954,6.192491
0.151295,0.994887,-6.295485
0.035285,0.001967,-2.245856
0.793410,0.906078,2.642513
0.996325,0.759126,12.937598
0.081644,0.424278,1.560035
0.890968,0.849213,0.503208
0.023452,0.064980,-2.821686
0.299679,0.621659,0.786423
0.072763,0.591415,9.454714
0.643982,0.202606,6.466388
0.031370,0.120952,-1.585652
0.692569,0.462207,-17.418491
0.518953,0.612689,10.657216
0.078571,0.521167,-5.500878
0.930014,0.514727,-9.927150
0.862230,0.014043,6.853650
0.620246,0.211225,8.033609
0.690298,0.862497,3.252379
0.481532,0.213113,-9.107312
0.460146,0.046571,-4.943208
0.221440,0.036800,-1.070471
0.334310,0.782089,-2.837435
0.103384,0.654797,8.753434
0.868316,0.131699,10.339610
0.890523,0.042326,9.062396
0.496802,0.236884,4.613198
0.341709,0.174692,-7.352416
0.246616,0.936328,-5.898257
0.368252,0.313888,4.182732
0.720628,0.026338,3.956549
0.021955,0.246094,-3.711635
0.982840,0.855492,4.760476
0.622339,0.455481,-1.802899
0.428114,0.364108,-3.565010
0.080935,0.225939,-11.342660
0.461789,0.269094,-11.098185
0.439232,0.028955,15.148545
0.262482,0.617701,-7.679823
0.395258,0.831885,4.669708
0.274768,0.751231,12.100512
0.539327,0.730160,-3.542624
0.649545,0.943618,9.290494
0.482271,0.342969,-4.760047
0.651278,0.104206,2.347635
0.957170,0.896540,6.862924
0.694942,0.925140,4.984466
0.657762,0.664442,-6.601533
0.797682,0.193235,-5.444142
0.497499,0.944209,5.920832
0.871771,0.123414,10.082969
0.144640,0.560939,7.255212
0.831184,0.126553,-10.128559
0.553101,0.044916,3.394777
0.403576,0.911418,4.408268
0.487229,0.532464,2.070844
0.322242,0.436291,-2.108130
0.695232,0.794804,-10.470377
0.548901,0.210787,1.073030
0.029560,0.236448,1.518992
0.896652,0.052630,-3.957694
0.213981,0.601120,0.115346
0.362088,0.409884,0.506088
0.755374,0.710712,7.681741
0.196933,0.585959,-10.612174
0.498117,0.498857,-9.639719
0.534228,0.040813,-5.265367
0.671896,0.163430,0.436947
0.366780,0.634433,-1.265236
0.307737,0.833999,6.913777
0.090989,0.570315,-6.228043
0.155081,0.074198,6.331257
0.247505,0.775155,2.225678
0.608318,0.131529,-0.754507
0.173461,0.885298,4.615385
0.109214,0.770167,4.769651
0.636035,0.897755,-8.134938
0.839026,0.396449,-3.749684
0.436401,0.894031,9.960782
0.939293,0.784750,-0.828208
0.877987,0.132117,0.998668
0.907946,0.347360,3.832032
0.905175,0.641311,-22.726968
0.036214,0.633003,-2.719575
0.628862,0.914967,6.192327
0.788811,0.293598,-5.568055
0.974196,0.967992,-3.546495
0.421215,0.192914,8.352470
0.297726,0.142768,7.836635
0.838878,0.682929,-5.187222
0.249901,0.764042,-5.198122
0.638050,0.595686,0.028294
0.845722,0.933298,12.424610
0.985967,0.454397,8.900679
0.723028,0.275368,0.885040
0.420435,0.695782,7.741051
0.580536,0.931677,-1.921978
0.535323,0.569779,5.245671
0.947878,0.094816,-2.957922
0.510436,0.291916,-12.777150
0.780077,0.394422,-8.509047
0.490113,0.841546,8.865841
0.221234,0.081903,-5.135721
0.678665,0.568706,-5.748646
0.648575,0.780720,-2.687872
0.363811,0.513491,-2.701883
0.686982,0.638055,-4.078249
0.045104,0.126334,-8.982058
0.850448,0.754547,0.307552
0.419914,0.829579,2.448866
0.170679,0.295379,7.452818
0.523523,0.563527,-5.097267
0.858770,0.459614,-10.569818
0.862706,0.868845,5.332391
0.796575,0.724135,3.350222
0.862287,0.100586,-10.133333
0.400462,0.731536,7.584351
0.833379,0.781127,9.089258
0.782771,0.463100,-8.493452
0.900601,0.646188,-4.930306
0.385016,0.821224,-5.824734
0.241606,0.299789,10.147094
0.944455,0.969428,4.072212
0.051341,0.276837,4.617322
0.622146,0.856645,0.255682
0.367336,0.391193,-2.086839
0.944384,0.785372,-1.707771
0.043446,0.277527,1.828396
0.338026,0.421159,4.821782
0.010540,0.946926,4.797734
0.267135,0.804258,-3.728719
0.559176,0.339658,0.904146
0.218629,0.981581,-3.312410
0.891617,0.810056,6.898394
0.307716,0.984213,5.067472
0.856700,0.621606,-8.873920
0.677879,0.529487,-3.930000
0.523457,0.933927,11.437456
0.609845,0.775867,-4.437606
0.660464,0.812131,-4.923900
0.624252,0.233833,-8.304623
0.461124,0.525806,-3.471883
0.866298,0.265389,-1.779491
0.565314,0.502437,-12.782355
0.285656,0.426682,-1.398845
0.766010,0.933664,-10.995694
0.655562,0.576776,10.472210
0.983388,0.794421,6.300396
0.694338,0.262486,-10.113709
0.011942,0.303240,-8.035070
0.998724,0.834155,5.973517
0.509236,0.915885,-5.816332
0.103947,0.375441,-3.229628
0.829938,0.877097,2.583226
0.452469,0.762022,1.098573
0.107231,0.196944,-15.519858
0.362775,0.517668,-4.903166
0.773525,0.294083,2.665516
0.220084,0.425349,-0.287286
0.497354,0.180889,2.809705
0.721580,0.298056,3.424258
0.422757,0.890814,2.587102
0.647746,0.464793,-0.635214
0.493716,0.018180,-11.191203
0.540555,0.664771,-9.377369
0.345123,0.127748,-7.255848
0.291090,0.891405,0.707727
0.134374,0.764708,-6.773697
0.692469,0.238000,-0.643037
0.060855,0.673288,-18.148005
0.459357,0.140665,-9.363848
0.561274,0.812316,-1.225344
0.176817,0.689569,3.762381
0.498308,0.612561,-5.091749
0.171556,0.217524,3.178261
0.435124,0.912146,-5.861745
0.555789,0.211993,11.195500
0.790136,0.027365,3.061230
0.849196,0.522412,-2.437722
0.727636,0.918162,-0.659631
0.274343,0.750890,-4.415528
0.296526,0.974574,-0.258463
0.163513,0.268383,6.985051
0.790532,0.356446,5.320845
0.485088,0.330221,-6.815501
0.977652,0.174121,-7.051329
0.780475,0.607384,10.862599
0.733891,0.249326,13.354390
0.303481,0.895077,-5.552245
0.261880,0.196391,0.590089
0.006058,0.787139,-1.256288
0.764258,0.892419,8.518920
0.470522,0.981928,-6.396031
0.895094,0.310797,-6.818723
0.913542,0.233301,4.754496
0.107082,0.070444,-1.265947
0.838310,0.655576,2.550209
0.799649,0.506068,-10.053075
0.226861,0.028066,27.839719
0.809696,0.564587,-10.799652
0.663380,0.065873,2.738113
0.156994,0.892221,16.930617
0.084288,0.799781,4.067579
0.699462,0.592027,-16.599873
0.852100,0.837164,28.437405
0.576834,0.812603,-15.520661
0.624771,0.966403,-11.767031
0.265302,0.397065,2.608345
0.956717,0.104059,4.912505
0.959374,0.082646,-15.754988
0.384395,0.579134,1.273242
0.346121,0.408975,4.274802
0.428519,0.556762,0.637341
0.054619,0.251455,-7.401046
0.147570,0.685546,7.315373
0.625954,0.125643,-7.896493
0.598366,0.164399,4.444555
0.737886,0.354020,5.764444
0.645004,0.296509,-1.468212
0.629663,0.590685,-0.953158
0.029755,0.898172,2.874618
0.978938,0.776557,7.769362
0.665246,0.580758,-12.048148
0.329361,0.213840,13.111605
0.801162,0.689469,-12.359285
0.701369,0.483862,-7.311021
0.520604,0.217890,4.374801
0.528982,0.963303,-3.739320
0.288559,0.793440,7.336327
0.738832,0.405262,1.074145
0.638312,0.001770,-7.493469
0.839527,0.270592,-2.441554
0.818576,0.017746,-11.611990
0.895044,0.728535,-0.481357
0.562241,0.342676,-7.660729
0.383155,0.174898,5.376489
0.477273,0.516474,-1.793680
0.277328,0.123701,3.980529
0.476825,0.666705,-10.540773
0.413918,0.809894,16.522366
0.177675,0.061513,0.518617
0.315732,0.277008,15.032186
0.311389,0.317423,13.147297
0.753835,0.759436,1.295491
0.868655,0.572405,13.608452
0.469073,0.109508,5.418661
0.609317,0.121369,-1.413172
0.616228,0.655478,-14.813343
0.986747,0.758737,-5.136013
0.762437,0.292989,0.415289
0.731905,0.923825,-0.623639
0.406874,0.721942,4.459859
0.261061,0.677764,1.635770
0.765091,0.868640,8.826390
0.238909,0.077373,-4.501424
0.514044,0.048320,-1.027706
0.442730,0.085357,4.367513
0.182785,0.376830,3.320041
0.169221,0.037149,6.032033
0.285568,0.752875,3.881413
0.432277,0.906562,0.972685
0.579245,0.870635,2.794361
0.801670,0.907282,-6.673723
0.204567,0.113303,-1.081885
0.973874,0.132696,4.240441
0.444776,0.683907,-10.902335
0.733367,0.783825,13.585587
