mix_type,temperature,replicate,phase,abundance,peak_2theta,intensity,fwhm
rubber_10,25,1,portlandite,104.11309080864521,18.0,114.22550694102247,0.08870466787580397
rubber_10,25,1,portlandite,104.11309080864521,34.1,89.38777849178301,0.08814290306150853
rubber_10,25,1,portlandite,104.11309080864521,47.1,89.56953612791418,0.1158536831583777
rubber_10,25,1,portlandite,104.11309080864521,50.8,84.4626660581025,0.107645360090073
rubber_10,25,1,calcite,87.38223946088608,29.4,84.58603674147737,0.09876006215393189
rubber_10,25,1,calcite,87.38223946088608,39.4,80.20445998019835,0.08468018090734875
rubber_10,25,1,calcite,87.38223946088608,43.2,87.49122968981926,0.08756492318716246
rubber_10,25,1,calcite,87.38223946088608,47.5,84.82460985104755,0.08852747904594209
rubber_10,25,1,quartz,61.262375344377936,20.8,64.88300809842677,0.08233409518229326
rubber_10,25,1,quartz,61.262375344377936,26.6,63.323140354337504,0.1061873920973192
rubber_10,25,1,quartz,61.262375344377936,36.5,62.31724126716019,0.11176268739382084
rubber_10,25,1,quartz,61.262375344377936,39.4,72.99610028746494,0.06964556166526034
rubber_10,25,1,ettringite,44.24701421517944,9.1,40.370633422119774,0.09569064285097285
rubber_10,25,1,ettringite,44.24701421517944,15.8,48.57639254334591,0.10744329790958433
rubber_10,25,1,ettringite,44.24701421517944,22.9,48.42738613485625,0.09439241105997966
rubber_10,25,1,ettringite,44.24701421517944,29.1,47.44524175016327,0.11934845969669097
rubber_10,25,1,gypsum,19.880582714728668,11.6,19.217581597238482,0.08659045102835863
rubber_10,25,1,gypsum,19.880582714728668,20.7,22.166606380515514,0.09756661762584658
rubber_10,25,1,gypsum,19.880582714728668,23.4,24.310609714620842,0.0826354443347204
rubber_10,25,1,gypsum,19.880582714728668,29.1,16.322209078267477,0.11272006843839422
rubber_10,25,2,portlandite,102.68354354653727,18.0,99.19109971995954,0.10344016210399434
rubber_10,25,2,portlandite,102.68354354653727,34.1,105.05674880307926,0.0857121690314972
rubber_10,25,2,portlandite,102.68354354653727,47.1,110.76774993788077,0.10212596375049196
rubber_10,25,2,portlandite,102.68354354653727,50.8,108.46178368117825,0.08583453312838549
rubber_10,25,2,calcite,80.36556826120547,29.4,84.80028968581614,0.09687574978433418
rubber_10,25,2,calcite,80.36556826120547,39.4,87.71030908186938,0.10155549352877342
rubber_10,25,2,calcite,80.36556826120547,43.2,69.52072255844486,0.12133066267994846
rubber_10,25,2,calcite,80.36556826120547,47.5,78.31327077955876,0.0981791154500927
rubber_10,25,2,quartz,47.70006798168083,20.8,56.475779507513636,0.08271467682905356
rubber_10,25,2,quartz,47.70006798168083,26.6,51.389795151358626,0.12393233503474278
rubber_10,25,2,quartz,47.70006798168083,36.5,44.68398824059255,0.08471505592801394
rubber_10,25,2,quartz,47.70006798168083,39.4,48.59187046713438,0.1054988542923724
rubber_10,25,2,ettringite,39.217286494119676,9.1,34.35207314330252,0.09368859520643161
rubber_10,25,2,ettringite,39.217286494119676,15.8,37.3019639985432,0.1229222569507314
rubber_10,25,2,ettringite,39.217286494119676,22.9,37.35866940998503,0.08225621745586717
rubber_10,25,2,ettringite,39.217286494119676,29.1,50.095514024650086,0.12408255701278972
rubber_10,25,2,gypsum,18.97211086040305,11.6,17.574956141199724,0.10827382482811028
rubber_10,25,2,gypsum,18.97211086040305,20.7,17.314608051538336,0.071063920771822
rubber_10,25,2,gypsum,18.97211086040305,23.4,21.97704260795528,0.08456089714561005
rubber_10,25,2,gypsum,18.97211086040305,29.1,19.264933494370812,0.11178496452734095
rubber_10,25,3,portlandite,102.39430696185671,18.0,84.91579957407193,0.0885379872930013
rubber_10,25,3,portlandite,102.39430696185671,34.1,107.18106653220441,0.12458967334620859
rubber_10,25,3,portlandite,102.39430696185671,47.1,108.81686226441701,0.09121961370864948
rubber_10,25,3,portlandite,102.39430696185671,50.8,99.47097769222209,0.08479892935369861
rubber_10,25,3,calcite,84.68115844786121,29.4,75.39616935486652,0.1021395031301904
rubber_10,25,3,calcite,84.68115844786121,39.4,82.14408077550868,0.08187794974883522
rubber_10,25,3,calcite,84.68115844786121,43.2,84.30939461377905,0.1366435872499178
rubber_10,25,3,calcite,84.68115844786121,47.5,81.40768417982125,0.07461626346507166
rubber_10,25,3,quartz,58.08872065614456,20.8,47.08943943669276,0.12205506489104226
rubber_10,25,3,quartz,58.08872065614456,26.6,56.401633016347084,0.11345603228619792
rubber_10,25,3,quartz,58.08872065614456,36.5,66.00278129846203,0.09803129180491338
rubber_10,25,3,quartz,58.08872065614456,39.4,54.73438021744426,0.09577464830855782
rubber_10,25,3,ettringite,42.42778186704014,9.1,38.818445184375314,0.1367300927399796
rubber_10,25,3,ettringite,42.42778186704014,15.8,47.539239515446305,0.13800140675487288
rubber_10,25,3,ettringite,42.42778186704014,22.9,41.991070728687085,0.0824612851977009
rubber_10,25,3,ettringite,42.42778186704014,29.1,42.90549377683023,0.09913423527095622
rubber_10,25,3,gypsum,19.46559390015143,11.6,19.16148464376713,0.09613043663652786
rubber_10,25,3,gypsum,19.46559390015143,20.7,21.354173063747876,0.07395211387923607
rubber_10,25,3,gypsum,19.46559390015143,23.4,17.6753420871436,0.08657489784674018
rubber_10,25,3,gypsum,19.46559390015143,29.1,19.939753649163453,0.10815738020156387
rubber_10,200,1,portlandite,82.32608815948937,18.0,88.60127752560096,0.10965098335175123
rubber_10,200,1,portlandite,82.32608815948937,34.1,88.9881317305913,0.07345351646242931
rubber_10,200,1,portlandite,82.32608815948937,47.1,66.09389569794993,0.08538158196568423
rubber_10,200,1,portlandite,82.32608815948937,50.8,73.5967699848372,0.12998701905259144
rubber_10,200,1,calcite,85.60644062087037,29.4,83.61094447599804,0.13041385910621983
rubber_10,200,1,calcite,85.60644062087037,39.4,89.61798287058726,0.10805197223435836
rubber_10,200,1,calcite,85.60644062087037,43.2,81.9008667914843,0.0799331269444924
rubber_10,200,1,calcite,85.60644062087037,47.5,87.54130260420267,0.1153465708951702
rubber_10,200,1,quartz,69.20718365481397,20.8,65.67240238173406,0.11304699228742844
rubber_10,200,1,quartz,69.20718365481397,26.6,62.90492614489887,0.151572103015773
rubber_10,200,1,quartz,69.20718365481397,36.5,72.21788723320337,0.09864787253978795
rubber_10,200,1,quartz,69.20718365481397,39.4,71.13366593735762,0.08251376278655884
rubber_10,200,1,gypsum,20.51843149786743,11.6,21.81316723681696,0.09958136864652967
rubber_10,200,1,gypsum,20.51843149786743,20.7,19.12982626411724,0.12167668144563659
rubber_10,200,1,gypsum,20.51843149786743,23.4,14.919277771060552,0.095658700416946
rubber_10,200,1,gypsum,20.51843149786743,29.1,20.327270824760568,0.09571594890073887
rubber_10,200,2,portlandite,80.54543449757136,18.0,85.40320567371691,0.08739595689525602
rubber_10,200,2,portlandite,80.54543449757136,34.1,70.20794117708972,0.06547832954714854
rubber_10,200,2,portlandite,80.54543449757136,47.1,78.96772607595946,0.10189234513921586
rubber_10,200,2,portlandite,80.54543449757136,50.8,60.68158140659765,0.07218525837741463
rubber_10,200,2,calcite,87.54469419756107,29.4,84.6140106205709,0.11566392795901359
rubber_10,200,2,calcite,87.54469419756107,39.4,98.10504273882154,0.08730478257951046
rubber_10,200,2,calcite,87.54469419756107,43.2,76.8027635615039,0.10410187549443134
rubber_10,200,2,calcite,87.54469419756107,47.5,84.40975491679364,0.0791354179683935
rubber_10,200,2,quartz,63.426455349587016,20.8,71.50848774856273,0.11440696198522723
rubber_10,200,2,quartz,63.426455349587016,26.6,64.70168022179575,0.07107715487350479
rubber_10,200,2,quartz,63.426455349587016,36.5,58.1320270505881,0.09479262480509963
rubber_10,200,2,quartz,63.426455349587016,39.4,59.434023736188045,0.12000471906660293
rubber_10,200,2,gypsum,20.75573904704374,11.6,20.59325454834984,0.12222310594502399
rubber_10,200,2,gypsum,20.75573904704374,20.7,20.743056785022127,0.08577929782433373
rubber_10,200,2,gypsum,20.75573904704374,23.4,22.846855092989845,0.1255342906260821
rubber_10,200,2,gypsum,20.75573904704374,29.1,18.777399456996903,0.10311647023290517
rubber_10,200,3,portlandite,72.19685789567906,18.0,71.62807583179085,0.13856457019197496
rubber_10,200,3,portlandite,72.19685789567906,34.1,81.3032080318428,0.05393281744158766
rubber_10,200,3,portlandite,72.19685789567906,47.1,57.134630940335164,0.0900632983957982
rubber_10,200,3,portlandite,72.19685789567906,50.8,71.49274119869085,0.07368247863217121
rubber_10,200,3,calcite,92.3011110626179,29.4,102.96702770778532,0.07949273685597161
rubber_10,200,3,calcite,92.3011110626179,39.4,93.21705358053946,0.13909189201058875
rubber_10,200,3,calcite,92.3011110626179,43.2,90.01311910345102,0.08600412745481273
rubber_10,200,3,calcite,92.3011110626179,47.5,90.70930653922699,0.1088103535089651
rubber_10,200,3,quartz,52.40472549122792,20.8,42.6172310184827,0.10972054686359448
rubber_10,200,3,quartz,52.40472549122792,26.6,41.86982874543333,0.09457009546407326
rubber_10,200,3,quartz,52.40472549122792,36.5,47.14678619467686,0.09804596670521612
rubber_10,200,3,quartz,52.40472549122792,39.4,58.77783851238767,0.1146229351369326
rubber_10,200,3,gypsum,19.692839124468794,11.6,19.947896922132763,0.08661550189354282
rubber_10,200,3,gypsum,19.692839124468794,20.7,21.533409115715497,0.14589928800150612
rubber_10,200,3,gypsum,19.692839124468794,23.4,19.32021861962614,0.10693380001742336
rubber_10,200,3,gypsum,19.692839124468794,29.1,19.77701457965329,0.09375485348677091
rubber_10,400,1,portlandite,58.305735114808776,18.0,70.35979722816403,0.11763520157680907
rubber_10,400,1,portlandite,58.305735114808776,34.1,49.880686574434286,0.0982909712594274
rubber_10,400,1,portlandite,58.305735114808776,47.1,64.74352153606027,0.09317782346980433
rubber_10,400,1,portlandite,58.305735114808776,50.8,59.548039269474884,0.11028653169433579
rubber_10,400,1,calcite,102.55991623412879,29.4,111.09491154955187,0.09606427431249948
rubber_10,400,1,calcite,102.55991623412879,39.4,82.57257640722771,0.11407372024621609
rubber_10,400,1,calcite,102.55991623412879,43.2,109.82406664143949,0.1045375368480377
