x_norm,y_norm,sigma_MPa
0.711704,0.872394,8.470634
0.728038,0.332988,5.177200
0.298640,0.965898,-4.102631
0.584763,0.239561,5.419506
0.001118,0.624251,2.655211
0.543728,0.312476,-4.958675
0.286123,0.205498,-4.047874
0.626417,0.673361,2.005634
0.126186,0.658483,-3.766093
0.615850,0.811273,1.034142
0.998586,0.905788,-2.111739
0.166851,0.190149,7.424958
0.514090,0.066228,-6.428055
0.176828,0.044067,7.312346
0.612927,0.200682,-3.230807
0.810187,0.274757,1.135018
0.276790,0.616565,10.215702
0.260444,0.235557,-5.292658
0.861034,0.628861,-6.137627
0.565165,0.636364,-5.579617
0.359515,0.197107,-10.942076
0.597109,0.576316,-3.213879
0.403228,0.504095,12.308292
0.603909,0.742257,-3.336309
0.433777,0.061101,-1.471671
0.935968,0.317327,4.145612
0.125414,0.887276,3.044670
0.289310,0.081581,-10.506210
0.271082,0.230160,2.490850
0.692681,0.661532,8.673689
0.321987,0.006834,7.863688
0.301801,0.040674,-8.423073
0.756884,0.303729,1.471118
0.429780,0.735881,6.264523
0.464955,0.737278,4.387398
0.012805,0.839797,-3.076740
0.636371,0.212070,1.762673
0.982076,0.618602,2.111019
0.518703,0.017753,-2.236743
0.967793,0.070148,0.881594
0.885095,0.066577,0.854349
0.916941,0.231765,-3.253826
0.241499,0.847784,-1.532068
0.493698,0.277571,-3.110769
0.974535,0.192778,7.825750
0.420164,0.195551,1.554949
0.002330,0.066285,5.008622
0.353779,0.915005,1.988019
0.424410,0.103761,5.191420
0.110354,0.382058,-2.270679
0.456719,0.758210,1.425378
0.299667,0.459498,-5.815531
0.698515,0.601832,1.667693
0.255160,0.643775,1.422489
0.907033,0.007412,-8.523290
0.363095,0.545621,-9.044779
0.837573,0.086748,-5.340937
0.375427,0.464996,2.610417
0.494976,0.324867,-3.908957
0.085534,0.907859,-2.240985
0.537788,0.833066,-10.444387
0.124260,0.694096,16.188704
0.938482,0.993986,-1.606982
0.255396,0.953103,-6.633423
0.595497,0.688583,-7.833957
0.796108,0.937301,5.615989
0.428748,0.922476,-0.746513
0.705702,0.594389,1.240618
0.966415,0.449945,1.470374
0.184325,0.101557,-0.870076
0.489064,0.832970,3.082749
0.504217,0.775455,11.304290
0.309171,0.612099,-2.558960
0.720258,0.992556,0.195001
0.508121,0.356088,3.359116
0.583343,0.848119,1.979802
0.361241,0.691575,6.847978
0.705598,0.518509,1.695574
0.451224,0.782178,-1.988448
0.223906,0.076309,4.066038
0.479820,0.971941,-7.610300
0.490252,0.863955,0.465560
0.704872,0.249183,1.713021
0.816854,0.747317,9.580670
0.369771,0.230391,-3.178231
0.256969,0.755564,-0.868242
0.960814,0.138370,-0.093621
0.798821,0.541985,-6.522870
0.673577,0.132807,-0.808141
0.747498,0.825157,-1.660688
0.134534,0.036338,-2.250274
0.203402,0.938431,1.196164
0.574018,0.673073,8.967187
0.098266,0.309660,-2.160535
0.945117,0.736963,3.581425
0.384295,0.271182,1.093018
0.041351,0.454963,-1.626692
0.547953,0.402945,3.516903
0.315662,0.384066,6.794182
0.452510,0.780308,3.856742
0.522649,0.570191,1.462862
0.674602,0.424455,2.771271
0.983252,0.840253,-2.174024
0.132088,0.901756,4.978488
0.461385,0.155136,1.717906
0.085945,0.813719,-0.911728
0.526766,0.597624,-2.542264
0.047039,0.293097,1.707294
0.053115,0.894821,-6.242603
0.739367,0.953644,-2.312942
0.713854,0.619479,-6.932400
0.415150,0.342235,7.420239
0.125583,0.173259,7.976182
0.230619,0.564125,2.229837
0.884896,0.856486,-4.863189
0.545607,0.479975,-0.556842
0.439125,0.129683,8.863150
0.874237,0.241708,3.870380
0.585286,0.889096,5.981645
0.966855,0.327391,12.049040
0.015539,0.047075,9.933628
0.784218,0.543924,5.706401
0.512482,0.497296,2.149921
0.646979,0.387819,-1.360778
0.094004,0.097544,0.469868
0.041335,0.253658,4.225673
0.395735,0.421678,5.942968
0.694982,0.675915,2.164684
0.145163,0.740397,0.692669
0.282767,0.005529,3.535832
0.919047,0.364473,10.061894
0.021185,0.225448,3.386876
0.836224,0.568853,-6.982784
0.346733,0.732006,0.714345
0.932067,0.722714,1.802278
0.137050,0.589923,6.034972
0.403196,0.369903,-4.529386
0.326748,0.145206,-2.555459
0.955885,0.295311,-4.947243
0.430832,0.336743,7.949454
0.126543,0.278226,1.506505
0.211238,0.751282,4.290000
0.803072,0.502052,4.885609
0.555078,0.735089,-0.292387
0.187180,0.080259,-8.806831
0.534210,0.891276,9.166239
0.767982,0.038948,-8.597379
0.674042,0.639053,1.442062
0.229211,0.957362,2.865341
0.975008,0.314302,-0.778751
0.185527,0.286243,1.916830
0.292344,0.268394,1.233876
0.772413,0.854441,1.697853
0.280833,0.623279,2.568534
0.654949,0.922928,-8.471545
0.179767,0.225634,-7.886700
0.046115,0.670510,5.779964
0.556865,0.653413,-5.850484
0.017899,0.908592,1.469724
0.206822,0.787967,7.964904
0.931326,0.816835,1.812591
0.636406,0.236585,-5.622033
0.532477,0.775478,0.713168
0.680741,0.064054,-0.085955
0.571709,0.539639,-0.377776
0.684714,0.001975,2.842510
0.384038,0.786162,-2.965177
0.862599,0.088042,1.940219
0.147831,0.830084,6.687043
0.650536,0.254769,-1.523415
0.024158,0.615596,2.887316
0.379692,0.125028,7.560460
0.061327,0.490187,2.934090
0.348173,0.903615,-2.055012
0.417362,0.526870,-10.717775
0.266848,0.862284,-6.481461
0.750944,0.789967,2.380782
0.658380,0.066708,-0.605842
0.578559,0.589731,0.536836
0.007110,0.500827,17.356114
0.183161,0.117417,3.487157
0.372937,0.571051,-2.100138
0.206777,0.799403,8.015588
0.721160,0.528215,7.754919
0.207292,0.421520,0.765614
0.573188,0.699029,2.971237
0.334729,0.862331,2.064901
