time_s,PG1,PG2,PG3,PG4,PG5,PG6,PG7,PG8,PG9,PG10,PG11,PG12,PG13,PG14
17.000000,-0.165660,0.018577,-0.101260,-0.103517,0.005859,-0.153215,0.196977,0.087946,-0.076517,0.002005,-0.048709,-0.018126,0.014762,0.022339
17.000057,0.256823,-0.382726,0.517507,0.519228,-0.344358,0.221749,-0.007735,-0.091873,-0.088495,-0.098567,-0.105934,0.086260,0.001306,0.009035
17.000118,-0.206679,-0.274946,0.484610,0.487098,-0.260150,-0.179750,0.016237,-0.200685,0.007352,-0.142378,0.043875,0.008733,-0.008400,-0.049324
17.000175,-0.290319,-0.137537,-0.607807,-0.602777,-0.137391,-0.270289,0.011093,-0.031422,-0.045313,-0.054014,-0.103538,0.001006,0.001258,-0.060167
17.000233,-0.351139,0.146482,-0.404166,-0.415653,0.132870,-0.321210,0.243158,-0.052040,-0.123617,-0.174576,-0.198620,-0.107784,-0.007496,-0.028261
17.000294,-0.223250,-0.016346,-0.526709,-0.524331,-0.025011,-0.197140,0.068760,-0.200548,-0.037340,-0.094079,-0.020870,-0.135925,-0.013397,-0.101827
17.000351,0.089777,0.166649,0.157842,0.159123,0.146482,0.075951,-0.147034,-0.018113,0.067227,0.026079,-0.043344,-0.142974,-0.063700,-0.015742
17.000412,0.161483,-0.242045,-0.075246,-0.083285,-0.223226,0.164362,-0.103794,0.009085,0.005064,0.004130,-0.074866,0.027435,0.046719,0.008328
17.000469,0.303123,-0.017386,0.202330,0.188779,-0.007927,0.289186,-0.234517,0.054409,0.063073,-0.052287,0.022319,0.021631,-0.030469,0.031206
17.000526,0.173926,-0.216177,0.656017,0.654674,-0.201918,0.164727,-0.043133,0.183801,0.112680,-0.049505,0.026571,0.066829,-0.008718,0.008701
17.000587,0.171853,0.304766,0.075746,0.062578,0.271307,0.151881,-0.033385,0.193428,0.011429,-0.083909,0.061215,0.010430,0.030413,0.083118
17.000645,0.036135,-0.092757,0.322833,0.332061,-0.090160,0.029585,-0.095398,-0.084502,0.148228,-0.067118,0.074947,0.012655,-0.023272,0.024124
17.000702,0.037852,0.441527,-0.222637,-0.220170,0.420030,0.036896,0.049916,0.106961,0.096872,-0.051987,0.015151,-0.026782,0.078467,0.043468
17.000763,-0.294574,0.424362,-0.515091,-0.511358,0.398623,-0.262487,0.039028,0.007391,-0.049388,0.025658,-0.057132,-0.064840,0.025437,0.039183
17.000820,-0.264587,-0.522980,-0.192794,-0.176820,-0.476021,-0.230763,0.030277,-0.105152,-0.204022,-0.065322,-0.131919,0.009704,-0.011289,-0.026883
17.000877,-0.109590,-0.357362,-0.416751,-0.433478,-0.337053,-0.108194,0.003610,-0.024606,-0.046992,-0.111519,-0.045713,-0.087039,-0.115972,-0.005460
17.000938,0.113205,-0.443034,-0.081813,-0.071215,-0.417525,0.104844,0.117066,-0.157431,-0.056652,-0.046629,-0.156677,-0.178105,-0.122329,-0.011608
17.000996,-0.007726,0.162693,-0.213900,-0.206006,0.151771,-0.008787,-0.089373,0.188374,-0.145242,0.094737,-0.050113,0.006661,-0.091779,0.009104
17.001057,0.173884,-0.047392,0.267389,0.273805,-0.056900,0.162708,0.209492,0.026213,0.030305,0.025839,0.059618,-0.018663,0.032867,-0.036595
17.001114,-0.229594,0.154579,0.264357,0.249337,0.143438,-0.207308,-0.167535,-0.002145,-0.014046,0.049208,-0.018739,-0.089538,0.027923,0.010678
17.001171,0.027411,0.596159,0.228446,0.221310,0.556625,0.031624,-0.156350,0.046288,0.097982,0.146589,0.014199,0.071167,0.121804,0.016765
17.001232,-0.193637,0.049739,0.149521,0.141046,0.033121,-0.179457,-0.270202,0.173158,0.151151,0.004251,-0.051395,0.010734,0.000741,-0.009746
17.001289,0.252966,0.274216,0.137631,0.141210,0.256577,0.239314,-0.148672,0.052660,0.167020,0.145133,-0.060856,0.058912,0.010746,0.034827
17.001347,-0.055267,-0.202211,0.016998,0.013188,-0.187107,-0.069034,0.076210,-0.114565,-0.049461,0.067328,-0.035795,0.083529,-0.036882,-0.014067
17.001408,0.393282,-0.430001,-0.078861,-0.075808,-0.402220,0.352915,0.131491,-0.068750,0.080049,-0.059244,-0.041300,0.021421,-0.076070,0.079745
17.001465,0.360877,-0.101966,-0.438545,-0.438400,-0.095632,0.329910,0.260374,-0.155187,0.013531,-0.125905,0.023503,-0.039867,0.056821,0.039151
17.001526,-0.390037,-0.333986,-0.365358,-0.359525,-0.296989,-0.359069,0.146800,0.002943,-0.043150,-0.006623,-0.001472,-0.080402,-0.049623,0.037531
17.001583,-0.279633,-0.039912,-0.490256,-0.484637,-0.044831,-0.266954,0.150301,-0.007097,-0.009342,-0.040105,-0.074854,-0.021416,-0.131818,-0.083194
17.001640,-0.391312,-0.220789,-0.139610,-0.144881,-0.193794,-0.352419,0.021598,-0.085086,-0.138328,-0.171888,-0.056069,-0.140049,-0.026873,-0.115736
17.001701,0.102182,0.197137,0.228619,0.234336,0.186121,0.088634,0.019263,0.018559,0.134074,-0.025706,0.037818,-0.072781,-0.034735,-0.114656
17.001759,-0.056861,0.221153,0.503959,0.499782,0.199663,-0.057432,-0.231627,0.009549,0.002804,0.007148,-0.004405,0.026078,-0.068746,0.022385
17.001816,0.151412,0.169535,0.428815,0.432117,0.148774,0.141528,-0.156147,0.051537,0.015236,0.056762,0.041644,0.007797,0.030200,0.024370
