Rubber_Content_%,Heating_Rate_C_per_min,Temperature_C,Mass_%,DTG_%_per_C,Time_min,Sample_ID,Timestamp
0,5,20.0,99.89400292564584,-0.015408309844076217,0.0,TGA_0_5,2025-10-18T18:00:32.002312
0,5,30.0,99.83767936679317,0.008936383340836294,2.0,TGA_0_5,2025-10-18T18:00:32.002322
0,5,40.0,99.72469039075915,0.003835263554308762,4.0,TGA_0_5,2025-10-18T18:00:32.002324
0,5,50.0,99.58573795662318,0.016590902487671713,6.0,TGA_0_5,2025-10-18T18:00:32.002326
0,5,60.0,99.36314239906879,0.01826057063514649,8.0,TGA_0_5,2025-10-18T18:00:32.002328
0,5,70.0,99.0495729192092,0.06352777489280814,10.0,TGA_0_5,2025-10-18T18:00:32.002329
0,5,80.0,98.63482791785958,0.04307348130825534,12.0,TGA_0_5,2025-10-18T18:00:32.002331
0,5,90.0,98.29290893568074,0.02785128707961708,14.0,TGA_0_5,2025-10-18T18:00:32.002334
0,5,100.0,97.98156878801495,0.03369892061187408,16.0,TGA_0_5,2025-10-18T18:00:32.002336
0,5,110.0,99.06653790015304,-0.05363477709402134,18.0,TGA_0_5,2025-10-18T18:00:32.002337
0,5,120.0,98.94541722296536,0.03936448396138037,20.0,TGA_0_5,2025-10-18T18:00:32.002338
0,5,130.0,98.46949929133574,0.05395609766702343,22.0,TGA_0_5,2025-10-18T18:00:32.002340
0,5,140.0,97.99565641471102,0.05095421258881601,24.0,TGA_0_5,2025-10-18T18:00:32.002341
0,5,150.0,97.45155895624721,0.05329979338450233,26.0,TGA_0_5,2025-10-18T18:00:32.002343
0,5,160.0,96.97694168057605,0.04454994012982609,28.0,TGA_0_5,2025-10-18T18:00:32.002344
0,5,170.0,96.68786652983482,-0.017434332123392408,30.0,TGA_0_5,2025-10-18T18:00:32.002346
0,5,180.0,96.5254275901946,0.010361070846150068,32.0,TGA_0_5,2025-10-18T18:00:32.002347
0,5,190.0,96.3323819638494,0.01912986721955717,34.0,TGA_0_5,2025-10-18T18:00:32.002348
0,5,200.0,97.73020538166926,-0.7073858974174111,36.0,TGA_0_5,2025-10-18T18:00:32.002350
0,5,210.0,100.01410410272383,-0.004694952546903735,38.0,TGA_0_5,2025-10-18T18:00:32.002351
0,5,220.0,99.98673814589222,-0.005507389930152238,40.0,TGA_0_5,2025-10-18T18:00:32.002352
0,5,230.0,100.03912748566512,-0.004819762669006786,42.0,TGA_0_5,2025-10-18T18:00:32.002354
0,5,240.0,100.00212042502434,0.003730092956383192,44.0,TGA_0_5,2025-10-18T18:00:32.002355
0,5,250.0,99.99077756991801,0.002508017098707275,46.0,TGA_0_5,2025-10-18T18:00:32.002356
0,5,260.0,100.01877653456204,0.006004497421578166,48.0,TGA_0_5,2025-10-18T18:00:32.002358
0,5,270.0,100.00663731190414,-0.00951854605261918,50.0,TGA_0_5,2025-10-18T18:00:32.002359
0,5,280.0,100.02737642204741,-0.009016975754476316,52.0,TGA_0_5,2025-10-18T18:00:32.002361
0,5,290.0,100.01384199017144,0.00048456685016673873,54.0,TGA_0_5,2025-10-18T18:00:32.002363
0,5,300.0,100.01370355535786,-0.0073113886974084975,56.0,TGA_0_5,2025-10-18T18:00:32.002365
0,5,310.0,100.00461501026722,-0.017180753280559524,58.0,TGA_0_5,2025-10-18T18:00:32.002366
0,5,320.0,99.97406348639024,0.0017926747569964093,60.0,TGA_0_5,2025-10-18T18:00:32.002367
0,5,330.0,99.99624454578722,-0.0048459831538087365,62.0,TGA_0_5,2025-10-18T18:00:32.002369
0,5,340.0,100.01007081981876,-0.0062274943400539885,64.0,TGA_0_5,2025-10-18T18:00:32.002372
0,5,350.0,100.02518206748942,-0.010935442977466688,66.0,TGA_0_5,2025-10-18T18:00:32.002374
0,5,360.0,100.01320359641115,0.005497776781261062,68.0,TGA_0_5,2025-10-18T18:00:32.002375
0,5,370.0,99.99702758407088,0.0027686599117052726,70.0,TGA_0_5,2025-10-18T18:00:32.002376
0,5,380.0,100.01368383490717,-0.007730908572934983,72.0,TGA_0_5,2025-10-18T18:00:32.002378
0,5,390.0,99.99710795205877,-0.0052748397401206435,74.0,TGA_0_5,2025-10-18T18:00:32.002379
0,5,400.0,99.79570908317604,0.06714399729049342,76.0,TGA_0_5,2025-10-18T18:00:32.002381
0,5,410.0,99.47497093769249,0.02152399308429661,78.0,TGA_0_5,2025-10-18T18:00:32.002384
0,5,420.0,99.28960268846703,0.0369721657605412,80.0,TGA_0_5,2025-10-18T18:00:32.002385
0,5,430.0,98.92380704836094,0.03235717192681187,82.0,TGA_0_5,2025-10-18T18:00:32.002387
0,5,440.0,98.40119981470414,0.05846766403084085,84.0,TGA_0_5,2025-10-18T18:00:32.002388
0,5,450.0,97.93386479953045,0.055992781794939106,86.0,TGA_0_5,2025-10-18T18:00:32.002389
0,5,460.0,97.3215437923835,0.05870909943552096,88.0,TGA_0_5,2025-10-18T18:00:32.002391
0,5,470.0,96.80114229873513,0.03761361609133572,90.0,TGA_0_5,2025-10-18T18:00:32.002392
0,5,480.0,96.40649784052536,0.031633563147457744,92.0,TGA_0_5,2025-10-18T18:00:32.002395
0,5,490.0,96.11681947406338,0.02076900245034567,94.0,TGA_0_5,2025-10-18T18:00:32.002397
0,5,500.0,97.54658260057296,-0.7773303374773728,96.0,TGA_0_5,2025-10-18T18:00:32.002398
0,5,510.0,99.99209831312518,0.0014822377630074703,98.0,TGA_0_5,2025-10-18T18:00:32.002399
0,5,520.0,99.98142117691287,1.695315383473206e-05,100.0,TGA_0_5,2025-10-18T18:00:32.002401
0,5,530.0,100.03166896860805,-0.0027927298957626493,102.0,TGA_0_5,2025-10-18T18:00:32.002402
0,5,540.0,99.98527403914522,0.0017030047466599304,104.0,TGA_0_5,2025-10-18T18:00:32.002403
0,5,550.0,100.00798509276186,-0.004612244656345913,106.0,TGA_0_5,2025-10-18T18:00:32.002405
0,5,560.0,100.00745944566518,-0.0012198696764134352,108.0,TGA_0_5,2025-10-18T18:00:32.002406
0,5,570.0,100.04291507913737,0.0030020297231912497,110.0,TGA_0_5,2025-10-18T18:00:32.002408
0,5,580.0,99.98960326315375,-0.0011267458673937854,112.0,TGA_0_5,2025-10-18T18:00:32.002409
0,5,590.0,99.96973038283177,-0.004014155790603229,114.0,TGA_0_5,2025-10-18T18:00:32.002410
0,5,600.0,99.98222328554023,-0.0014564924211126788,116.0,TGA_0_5,2025-10-18T18:00:32.002412
0,5,610.0,100.00472162883189,0.0009868631498926826,118.0,TGA_0_5,2025-10-18T18:00:32.002413
0,5,620.0,99.95000392807101,0.0028350815900176495,120.0,TGA_0_5,2025-10-18T18:00:32.002414
0,5,630.0,99.87314021612474,0.004340381229826177,122.0,TGA_0_5,2025-10-18T18:00:32.002416
0,5,640.0,99.85574585137982,0.010577311910315652,124.0,TGA_0_5,2025-10-18T18:00:32.002417
0,5,650.0,99.78179921088625,0.0014489183157442454,126.0,TGA_0_5,2025-10-18T18:00:32.002418
0,5,660.0,99.65618912059799,0.009804714149644114,128.0,TGA_0_5,2025-10-18T18:00:32.002421
