Rubber_Content_%,Temperature_C,H2O_ppm,CO2_ppm,CO_ppm,CH4_ppm,SO2_ppm,HCl_ppm,Total_Gas_Evolution_ppm,Timestamp
0,20.0,4932.666418094094,461.79920731679573,62.326948631299274,1.4671685297869956,5.036149618618581,0.4458838289309701,5463.741776019526,2025-10-18T18:00:32.070960
0,70.0,4840.9319519136925,448.51671586925806,51.72239287504435,5.283464276561605,6.343180806121678,0.0,5352.797705740678,2025-10-18T18:00:32.070971
0,120.0,8771.255498716597,504.59103867636475,55.031451574059744,7.721210015055208,6.798118248984891,1.2508203730516696,9346.648137604114,2025-10-18T18:00:32.070978
0,170.0,8071.461083315276,553.2044091165915,48.86927388876636,11.228276404004934,7.127868270835613,2.0101896392974785,8693.901100634772,2025-10-18T18:00:32.070985
0,220.0,2060.2654726833052,500.1404250539914,26.04505908382699,16.20066792053101,6.3909074919652245,1.301179503274649,2610.3437117368944,2025-10-18T18:00:32.070991
0,270.0,2044.381159968222,552.0998875419077,34.15987400877866,4.94101865822354,4.239468954456045,1.0013666635535425,2640.8227757951413,2025-10-18T18:00:32.070997
0,320.0,1876.88339605099,549.0980835163094,48.72426524971642,7.5993713089561945,4.0390191328484635,1.7177409337443306,2488.061876192565,2025-10-18T18:00:32.071002
0,370.0,1888.9708167121557,477.7150817218195,53.34784828137388,7.5532211887902,6.484746202107426,0.467940127525612,2434.5396542337726,2025-10-18T18:00:32.071007
0,420.0,10531.714931728955,445.4622291677805,54.383305372761924,10.836213948768679,5.381026074838917,0.7919095562118055,11048.569615849317,2025-10-18T18:00:32.071012
0,470.0,9637.434142517188,463.3176825080894,43.752092350191774,0.0,4.708922420410636,0.876702610219012,10150.089542406098,2025-10-18T18:00:32.071018
0,520.0,2013.6882123647738,515.8318950285774,54.76282505734199,16.532510884691042,3.3427240206791153,1.1093055124459663,2605.2674728685092,2025-10-18T18:00:32.071024
0,570.0,2082.340090822714,509.15021069331243,61.14808173332884,2.8827462348112656,2.9686957266326828,0.8972191363867422,2659.387044347186,2025-10-18T18:00:32.071029
0,620.0,1963.114710871112,15595.550873100921,45.80293407215687,11.037129961062083,4.43296769616736,1.1890772222358306,17621.127692923656,2025-10-18T18:00:32.071034
0,670.0,1704.8997662670404,14513.171343670034,37.617025638640264,9.124692606321048,3.80175646002218,0.5918459703069245,16269.206430612365,2025-10-18T18:00:32.071040
0,720.0,2006.268083282762,15671.35955538475,44.72674423442983,10.469706529281453,2.972065429865484,1.2423591743943054,17737.038514035485,2025-10-18T18:00:32.071045
0,770.0,2109.2796039707223,15139.127591351524,39.6350268701798,12.195202091349904,6.690589363496182,0.3651709249168542,17307.29318457219,2025-10-18T18:00:32.071050
0,820.0,2109.8430787747725,15519.406927338649,47.73263555040354,20.727080287655884,5.187874398494282,1.1784543425578495,17704.076050692533,2025-10-18T18:00:32.071055
0,870.0,2153.0041426354865,549.1288276040902,54.05920701075863,6.794232376861504,6.24088985195339,0.04576133862402143,2769.2730608177744,2025-10-18T18:00:32.071061
0,920.0,1930.3756293709325,497.8556341253103,49.95952077011792,0.0,1.2345622780608663,1.705599453297439,2481.130945997719,2025-10-18T18:00:32.071066
0,970.0,2012.2426654931878,500.91028131464293,50.791287528704,14.582676986745916,4.840328970867205,0.9756663370029457,2584.342906631151,2025-10-18T18:00:32.071071
5,20.0,4921.092436755837,523.3001864747044,23.72234391718498,1.9448160355824697,6.2574586846952185,0.2537891847708076,5476.571031052776,2025-10-18T18:00:32.071078
5,70.0,4879.924719602384,488.5665288573211,41.492435763891045,2.0858659671188367,6.109577401301555,1.0261036946159867,5419.205231286633,2025-10-18T18:00:32.071084
5,120.0,8089.4479321499375,432.53020589085503,44.79078912764109,13.269541233606729,6.493722867913887,0.0553463559373486,8586.587537625892,2025-10-18T18:00:32.071089
5,170.0,7308.222613916596,482.1599612240013,51.45022613310418,7.825832091783097,7.8941934211962215,0.0817645916527242,7857.634591378333,2025-10-18T18:00:32.071094
5,220.0,1916.0880993031544,539.0294756493705,48.479775338042074,12.501810734164538,9.017632093396521,23.627035359752334,2548.7438284778805,2025-10-18T18:00:32.071100
5,270.0,2127.916257362212,500.359328534047,65.18444335371771,12.687104366954296,7.518658422946961,23.960527239325998,2737.626319279204,2025-10-18T18:00:32.071106
5,320.0,1919.3240423973473,518.2078801054578,54.65023040285624,11.479133834723328,141.53865787453444,24.095088273882396,2669.2950328888014,2025-10-18T18:00:32.071112
5,370.0,2074.6757107984913,2511.6617200165974,45.00955549623435,499.90636146797374,154.01349111714623,23.140630904443015,5308.407469800886,2025-10-18T18:00:32.071118
5,420.0,10314.186661919934,2513.7180431200554,1010.6968365707481,505.07000860537704,144.37575474877826,1.614742902206879,14489.6620478671,2025-10-18T18:00:32.071125
5,470.0,10040.987148712793,2481.2807027617478,956.9696570174316,510.66353459388563,146.55904102024334,1.1369685806693552,14137.597052686771,2025-10-18T18:00:32.071130
5,520.0,2086.1405305354187,596.5369608972378,986.415220380275,8.212539663959962,148.87655353583895,1.1234640069440873,3827.3052690196746,2025-10-18T18:00:32.071136
5,570.0,1946.5420776834872,505.0229606376101,1023.0032739302521,10.475079804467278,150.4919882152958,0.8056419126920762,3636.3410221838044,2025-10-18T18:00:32.071142
5,620.0,2103.308785544131,14689.320148263356,44.51384062541266,11.850686088307796,5.64868090139162,0.4398133139941107,16855.081954736594,2025-10-18T18:00:32.071148
5,670.0,2006.6461680082407,15301.324360881827,56.11757746316975,10.078399373481131,2.4179160305919334,1.3198655261133345,17377.904287283425,2025-10-18T18:00:32.071153
5,720.0,2060.208475219574,15787.3006428762,48.65257325710364,13.920584158845742,4.854773188504724,1.4563223733522808,17916.39337107358,2025-10-18T18:00:32.071159
5,770.0,1824.1089122178178,16001.989713044202,68.8538779729162,19.67776779267027,4.321374875119726,0.044227142114921625,17918.99587304484,2025-10-18T18:00:32.071164
5,820.0,2050.667604031504,14173.610150036831,43.34066802775295,7.658167246607979,6.286812587458322,1.1888660356788059,16282.752267965834,2025-10-18T18:00:32.071169
5,870.0,2112.651813380582,430.89992713187246,56.23838239736528,6.922171347365486,4.880871940428406,1.5635366815453855,2613.156702879159,2025-10-18T18:00:32.071175
5,920.0,1799.5879451869116,522.7107732639763,47.506017271402946,17.46399989661328,4.392197822151352,0.8995229471457789,2392.560456388201,2025-10-18T18:00:32.071181
5,970.0,1798.6501281520013,561.6351621173645,52.81356381549244,13.308229267302792,9.50208444475917,0.6564351799075502,2436.565602976828,2025-10-18T18:00:32.071187
10,20.0,5176.1536346901685,541.2549977714189,45.69287066535118,19.405393834501815,0.48894862574006925,1.1634238032662239,5784.159269390447,2025-10-18T18:00:32.071194
10,70.0,5334.446311112075,515.7546880354051,55.572989244666545,2.6246157938643897,6.632508314931735,0.416367966173686,5915.447480467116,2025-10-18T18:00:32.071203
10,120.0,7770.6093766254435,477.58317960814003,39.670018481629704,7.567835615580542,4.070417260159395,0.37707454080553415,8299.877902131759,2025-10-18T18:00:32.071211
10,170.0,8334.052427015762,510.70528985611236,31.33223184536071,16.254903048388893,5.431935854766973,1.0119622429102813,8898.7887498633,2025-10-18T18:00:32.071220
10,220.0,1883.4384165679237,474.6924089554063,58.533760815654105,19.887195451871456,5.074856946066284,50.65483392766305,2492.2814726645847,2025-10-18T18:00:32.071229
10,270.0,2081.316536565121,501.37943044986963,31.393432770689007,8.550173461008995,3.427987534530394,49.939664392838914,2676.007225174058,2025-10-18T18:00:32.071238
10,320.0,1861.3661548136718,454.77929022843654,50.94336243940587,11.583092700019357,293.3013389105138,50.023657772271854,2721.9968968643193,2025-10-18T18:00:32.071244
10,370.0,1981.187618673244,5097.3383223967485,26.483763866169877,996.4008643172316,302.24897312939896,50.914860984555204,8454.574403367349,2025-10-18T18:00:32.071250
10,420.0,10309.030777130507,4988.599013176882,1975.2462283788755,1005.1646554498658,295.55428610169173,0.6041573253535693,18574.199117563177,2025-10-18T18:00:32.071256
10,470.0,9828.49412415695,5063.593040624536,2019.6687545572763,1003.4283136540098,307.5977752667515,0.09062126037627605,18222.8726295199,2025-10-18T18:00:32.071262
10,520.0,1841.1858431533087,520.7151370724335,1985.9102475111717,6.419196477921716,309.3602898247662,1.3326184661861862,4664.9233325057885,2025-10-18T18:00:32.071268
10,570.0,2011.4982755239885,445.11809479077345,2005.3193172462097,7.73638173803803,305.33680623444485,0.9668085573192134,4775.975684090774,2025-10-18T18:00:32.071274
10,620.0,1985.5961746171354,15442.569071406666,48.88833901478765,8.63411873998978,3.3640365019892577,1.8683422043020852,17490.92008248487,2025-10-18T18:00:32.071280
10,670.0,1987.8047200145338,15250.580976224053,47.8621898795618,6.264083448588651,7.251238932115264,0.9705158455686335,17300.73372434442,2025-10-18T18:00:32.071286
