x_norm,y_norm,sigma_MPa
0.539477,0.795150,2.064304
0.723623,0.399751,0.950827
0.751340,0.936818,-2.558363
0.332598,0.577580,3.436527
0.123823,0.134933,-2.816620
0.338070,0.000301,-6.517653
0.660707,0.352789,2.031860
0.860655,0.550193,-3.891491
0.960857,0.609226,-4.257539
0.107524,0.195914,-6.710244
0.244272,0.830371,-7.333570
0.312736,0.263868,1.459201
0.085228,0.597953,-2.610494
0.441285,0.593521,-1.340123
0.693209,0.907982,-0.211953
0.413827,0.983732,0.416589
0.881787,0.527316,3.769551
0.238511,0.393122,-2.628968
0.300654,0.941432,0.174301
0.991047,0.755733,-2.598343
0.275744,0.401968,5.748662
0.478032,0.723054,1.071446
0.399425,0.660446,-4.916320
0.540947,0.654362,-0.440679
0.222286,0.470536,-3.910433
0.468630,0.402349,1.738842
0.467205,0.844434,0.716392
0.598565,0.558614,-2.845056
0.525789,0.167445,-5.275063
0.988325,0.015881,2.153918
0.266257,0.502459,2.220146
0.054829,0.648972,-2.703557
0.097928,0.073947,1.944722
0.978772,0.671363,7.323454
0.644719,0.160043,-10.232408
0.817178,0.124439,-7.989256
0.493011,0.360379,2.103935
0.689629,0.418973,3.863949
0.350736,0.981690,2.790504
0.330064,0.751143,2.768617
0.120389,0.310630,3.167966
0.354748,0.223105,-3.367172
0.270641,0.231362,2.920811
0.873950,0.163775,-2.893135
0.763398,0.596887,-1.757957
0.523862,0.314633,-10.208409
0.591088,0.129416,-3.090010
0.120891,0.772801,-11.129547
0.176353,0.495514,1.737326
0.434522,0.678995,-3.946966
0.519143,0.374112,-0.000809
0.381375,0.428173,2.138416
0.739985,0.616442,-3.535196
0.420548,0.279925,-9.872492
0.933543,0.318304,3.751261
0.431577,0.497693,1.367535
0.310567,0.522482,-3.492864
0.778844,0.586385,-4.462702
0.057774,0.075331,0.879299
0.817233,0.479651,1.474111
0.814613,0.355746,-5.160678
0.162107,0.879187,-1.767346
0.478325,0.609889,0.835557
0.727882,0.668037,-7.741289
0.256835,0.774428,0.683149
0.436059,0.234312,-3.183493
0.167939,0.258755,-0.784208
0.146598,0.982472,-3.251189
0.056023,0.811662,-0.971525
0.200697,0.543394,2.588999
0.496376,0.943588,-0.452956
0.073191,0.088990,2.012140
0.092891,0.101519,-4.434522
0.348186,0.147002,-2.776245
0.648582,0.279041,-1.838461
0.368316,0.701353,-1.574541
0.262144,0.122989,-5.036806
0.536854,0.673570,5.214862
0.127603,0.382458,0.859262
0.128098,0.841591,7.151300
0.923047,0.034994,-5.802767
0.373133,0.543948,-0.416031
0.897122,0.483597,3.598551
0.681075,0.340369,-7.669872
0.350892,0.562886,4.014694
0.206547,0.217338,-9.500080
0.854471,0.344693,-0.942543
0.771755,0.859857,-6.964449
0.081449,0.216439,2.554872
0.319697,0.132082,6.817347
0.047546,0.699567,-0.347747
0.758564,0.438099,-9.640358
0.099593,0.980121,0.910391
0.654858,0.477542,-5.879528
0.163122,0.174668,-3.953250
0.898622,0.578192,-1.153914
0.460137,0.150769,-5.587418
0.393146,0.246612,0.054378
0.797078,0.817274,-4.957428
0.942176,0.812271,1.087318
0.452429,0.322726,-8.032421
0.161471,0.827234,2.389458
0.397852,0.819694,7.772290
0.635803,0.394282,3.382749
0.668828,0.689524,2.964379
0.673597,0.381860,-4.603762
0.200132,0.492239,-5.485383
0.969698,0.929524,-0.727779
0.371025,0.505372,-3.828120
0.334799,0.257114,10.729572
0.650566,0.490692,-2.579502
0.658672,0.189064,0.219218
0.162030,0.219489,-2.769748
0.349891,0.916802,4.897839
0.601996,0.488827,1.033235
0.891206,0.374079,2.835543
0.991114,0.355134,0.404144
0.177726,0.891920,7.878165
0.145531,0.189412,0.106307
0.521906,0.332614,0.540769
0.499457,0.092972,1.939430
0.868375,0.795293,-2.615894
0.915833,0.323950,1.545145
0.943153,0.576133,8.129204
0.949589,0.727670,1.604733
0.999815,0.949894,8.362405
0.293799,0.552626,2.581615
0.710428,0.256914,-0.133317
0.456876,0.809631,1.206869
0.732724,0.666264,7.588899
0.949372,0.330750,-0.665565
0.882619,0.955103,-0.485263
0.739238,0.543611,-2.215662
0.909554,0.818801,1.900030
0.104647,0.810760,-1.769845
0.496309,0.841413,10.577543
0.692738,0.462665,-0.768550
0.488888,0.971315,-1.862617
0.754244,0.166957,-6.042478
0.148833,0.526073,6.226934
0.603403,0.095473,0.522094
0.767936,0.800472,-2.330624
0.222217,0.728380,-1.135551
0.963955,0.785901,-7.304921
0.243257,0.128785,-6.577242
0.945560,0.313274,2.694766
0.021984,0.950189,-1.200387
0.217103,0.177610,0.457166
0.012913,0.536986,2.741726
0.568025,0.692385,-1.054466
0.339111,0.508336,0.885211
0.894614,0.604460,-12.053199
0.199550,0.156220,4.335752
0.743287,0.599780,-7.548002
0.051498,0.137888,-5.868421
0.319349,0.510494,-8.504986
0.434829,0.099694,4.306620
0.501532,0.081251,-2.846416
0.365751,0.815369,-3.943342
0.733470,0.605557,4.673512
0.194132,0.083209,2.493208
0.234518,0.596978,-6.727060
0.194836,0.416590,2.452477
0.482768,0.217091,-2.726926
0.737645,0.997339,-2.873501
0.675201,0.379199,-3.753021
0.111801,0.034507,-5.145068
0.291375,0.815900,2.769926
0.943257,0.176892,3.976202
0.575771,0.321052,5.453747
0.352520,0.336254,-7.062588
0.916599,0.165376,-1.420699
0.498053,0.556940,-4.659299
0.958205,0.100256,0.995693
0.777619,0.534821,8.893468
0.419596,0.330289,0.908262
0.334367,0.479683,-5.396801
0.194688,0.893778,8.737205
0.460922,0.983212,-4.529504
0.365210,0.353752,-3.664799
0.285862,0.571842,-6.001973
0.765008,0.034206,10.347426
0.349621,0.521941,0.579852
0.722967,0.133149,7.755080
0.494616,0.741996,5.501988
0.998849,0.128228,6.542134
0.441940,0.563907,6.852894
0.089402,0.954580,0.040979
0.047141,0.402949,3.113361
0.804411,0.655932,2.593198
0.467671,0.180369,0.324334
0.383839,0.012344,5.306049
0.887065,0.021862,0.518912
0.419333,0.841700,2.376975
0.925654,0.283335,5.894574
0.280371,0.801884,0.230426
0.504437,0.202314,2.041541
0.336808,0.518104,1.110145
0.889491,0.616819,-2.864248
0.202778,0.225182,-1.104431
