x_mm,y_mm,z_m
-14.915812,-13.046224,1.879264355e-07
-14.442295,-13.046224,6.262698564e-08
-13.968777,-13.046224,-2.531957101e-08
-13.495259,-13.046224,5.152722196e-08
-13.021741,-13.046224,1.048500914e-07
-12.548223,-13.046224,7.925239390e-08
-12.074705,-13.046224,-2.650565307e-08
-11.601187,-13.046224,-2.491182734e-09
-11.127670,-13.046224,-1.837133256e-08
-10.654152,-13.046224,-6.554434395e-08
-10.180634,-13.046224,-5.754197177e-08
-9.707116,-13.046224,1.311867068e-07
-9.233598,-13.046224,1.423671046e-07
-8.760080,-13.046224,1.173834300e-07
-8.286562,-13.046224,-3.801150832e-08
-7.813045,-13.046224,1.666803956e-08
-7.339527,-13.046224,-2.027934706e-09
-6.866009,-13.046224,2.624137682e-08
-6.392491,-13.046224,7.856944125e-08
-5.918973,-13.046224,-3.838366205e-08
-5.445455,-13.046224,1.387777991e-07
-4.971937,-13.046224,-1.822778015e-07
-4.498420,-13.046224,-1.132296746e-07
-4.024902,-13.046224,1.514987309e-07
-3.551384,-13.046224,1.685478533e-07
-3.077866,-13.046224,-6.223713893e-08
-2.604348,-13.046224,-3.963956421e-08
-2.130830,-13.046224,2.084302550e-08
-1.657312,-13.046224,2.332915859e-07
-1.183795,-13.046224,-4.245956261e-08
-0.710277,-13.046224,6.478351456e-09
-0.236759,-13.046224,-5.214910356e-08
0.236759,-13.046224,-1.220247591e-07
0.710277,-13.046224,-2.201619699e-07
1.183795,-13.046224,-8.589475067e-09
1.657312,-13.046224,8.115207558e-08
2.130830,-13.046224,-1.903607216e-07
2.604348,-13.046224,-1.391669533e-07
3.077866,-13.046224,-3.968278084e-08
3.551384,-13.046224,-1.175103816e-07
4.024902,-13.046224,-9.805912330e-09
4.498420,-13.046224,2.320889943e-07
4.971937,-13.046224,3.794810927e-08
5.445455,-13.046224,-4.408432860e-08
5.918973,-13.046224,1.753369935e-08
6.392491,-13.046224,-1.004531706e-07
6.866009,-13.046224,-1.210094541e-08
7.339527,-13.046224,4.633827544e-08
7.813045,-13.046224,9.639793818e-08
8.286562,-13.046224,8.955032768e-08
8.760080,-13.046224,-3.140063377e-08
9.233598,-13.046224,1.475758087e-07
9.707116,-13.046224,-6.230562856e-08
10.180634,-13.046224,-8.124846845e-08
10.654152,-13.046224,-4.642514289e-08
11.127670,-13.046224,-1.575111680e-07
11.601187,-13.046224,1.198970903e-07
12.074705,-13.046224,2.264555418e-07
12.548223,-13.046224,-4.461450172e-09
13.021741,-13.046224,2.573947921e-08
13.495259,-13.046224,7.721416861e-08
13.968777,-13.046224,-4.851656762e-08
14.442295,-13.046224,-7.206562690e-09
14.915812,-13.046224,6.344935814e-08
-14.915812,-12.632059,1.471949533e-07
-14.442295,-12.632059,-6.426803320e-08
-13.968777,-12.632059,3.298554666e-08
-13.495259,-12.632059,-4.248106676e-08
-13.021741,-12.632059,-4.398284456e-09
-12.548223,-12.632059,4.465887116e-08
-12.074705,-12.632059,1.213286228e-07
-11.601187,-12.632059,-2.176470246e-07
-11.127670,-12.632059,3.569248477e-08
-10.654152,-12.632059,2.140395479e-08
-10.180634,-12.632059,1.083248429e-07
-9.707116,-12.632059,1.463968126e-07
-9.233598,-12.632059,2.866202235e-09
-8.760080,-12.632059,-8.290837769e-08
-8.286562,-12.632059,2.853994843e-08
-7.813045,-12.632059,5.907155159e-09
-7.339527,-12.632059,-1.789415334e-08
-6.866009,-12.632059,-3.839470773e-08
-6.392491,-12.632059,9.100835424e-08
-5.918973,-12.632059,1.748126033e-07
-5.445455,-12.632059,5.879866444e-08
-4.971937,-12.632059,-7.424822592e-08
-4.498420,-12.632059,2.649398326e-07
-4.024902,-12.632059,-1.774492820e-07
-3.551384,-12.632059,-3.066126061e-08
-3.077866,-12.632059,1.315893408e-08
-2.604348,-12.632059,1.200174760e-07
-2.130830,-12.632059,1.988043791e-08
-1.657312,-12.632059,-7.785997784e-08
-1.183795,-12.632059,-1.142400501e-07
-0.710277,-12.632059,1.069064304e-07
-0.236759,-12.632059,-6.730419357e-08
0.236759,-12.632059,1.483096495e-07
0.710277,-12.632059,7.479962547e-08
1.183795,-12.632059,2.776830592e-07
1.657312,-12.632059,-6.662168441e-08
2.130830,-12.632059,-6.110702038e-08
2.604348,-12.632059,3.946187360e-08
3.077866,-12.632059,5.541319656e-08
3.551384,-12.632059,4.188857910e-08
4.024902,-12.632059,-8.437930058e-09
4.498420,-12.632059,-2.879326055e-08
4.971937,-12.632059,9.551876470e-09
5.445455,-12.632059,4.683634475e-08
5.918973,-12.632059,1.066319723e-07
6.392491,-12.632059,-1.415789169e-07
6.866009,-12.632059,5.686569789e-08
7.339527,-12.632059,2.837567483e-08
7.813045,-12.632059,5.060989696e-08
8.286562,-12.632059,3.435963068e-08
8.760080,-12.632059,1.958347965e-07
9.233598,-12.632059,-1.454935473e-07
9.707116,-12.632059,2.732321726e-08
10.180634,-12.632059,-1.824844985e-07
10.654152,-12.632059,-1.448472275e-08
11.127670,-12.632059,-5.015709670e-08
11.601187,-12.632059,2.049714730e-08
12.074705,-12.632059,1.177382034e-07
12.548223,-12.632059,1.518375995e-07
13.021741,-12.632059,-7.757981331e-09
13.495259,-12.632059,-1.997338214e-09
13.968777,-12.632059,2.426493519e-08
14.442295,-12.632059,6.102960295e-08
14.915812,-12.632059,5.449108713e-08
-14.915812,-12.217893,2.525743907e-08
-14.442295,-12.217893,-9.327333499e-08
-13.968777,-12.217893,-5.572387946e-08
-13.495259,-12.217893,8.728326779e-08
-13.021741,-12.217893,4.831564340e-08
-12.548223,-12.217893,-6.755543841e-08
-12.074705,-12.217893,8.083622582e-08
-11.601187,-12.217893,-1.700889640e-08
-11.127670,-12.217893,6.003187223e-08
-10.654152,-12.217893,-9.160223515e-08
-10.180634,-12.217893,1.249616698e-07
-9.707116,-12.217893,-9.575423222e-08
-9.233598,-12.217893,1.586905472e-07
-8.760080,-12.217893,1.051961902e-07
-8.286562,-12.217893,3.569314258e-08
-7.813045,-12.217893,-4.249673057e-08
-7.339527,-12.217893,1.926766460e-07
-6.866009,-12.217893,1.775242515e-07
-6.392491,-12.217893,1.835743775e-07
-5.918973,-12.217893,-1.098608356e-07
-5.445455,-12.217893,-7.629457960e-08
-4.971937,-12.217893,8.094434569e-09
-4.498420,-12.217893,2.137783066e-07
-4.024902,-12.217893,1.277350611e-07
-3.551384,-12.217893,-1.161155609e-07
-3.077866,-12.217893,1.036992992e-08
-2.604348,-12.217893,-8.759257468e-08
-2.130830,-12.217893,-3.913093309e-10
-1.657312,-12.217893,3.177952316e-08
-1.183795,-12.217893,1.375982549e-07
-0.710277,-12.217893,9.154261772e-08
-0.236759,-12.217893,7.291287722e-08
0.236759,-12.217893,-8.537301058e-08
0.710277,-12.217893,-7.920606350e-09
1.183795,-12.217893,-1.427871588e-07
1.657312,-12.217893,2.244755117e-08
2.130830,-12.217893,7.198491251e-08
2.604348,-12.217893,4.281937783e-08
3.077866,-12.217893,-9.517642045e-09
