temperature,cte,mix_name,rubber_content
25.0,1.3289750828311333e-05,Low_Rubber,20
30.80808080808081,1.3797121027365032e-05,Low_Rubber,20
36.61616161616162,1.3494485060047177e-05,Low_Rubber,20
42.42424242424242,1.461427646189351e-05,Low_Rubber,20
48.23232323232323,1.3346528164483273e-05,Low_Rubber,20
54.04040404040404,1.3300518952731724e-05,Low_Rubber,20
59.848484848484844,1.2712339058556533e-05,Low_Rubber,20
65.65656565656565,1.2676123418630908e-05,Low_Rubber,20
71.46464646464646,1.3744574848626665e-05,Low_Rubber,20
77.27272727272728,1.356355101683822e-05,Low_Rubber,20
83.08080808080808,1.2986662886195732e-05,Low_Rubber,20
88.88888888888889,1.2806058297032489e-05,Low_Rubber,20
94.69696969696969,1.3986823644980515e-05,Low_Rubber,20
100.5050505050505,1.3465381705875565e-05,Low_Rubber,20
106.31313131313131,1.2899986828715477e-05,Low_Rubber,20
112.12121212121212,1.359538184143004e-05,Low_Rubber,20
117.92929292929293,1.3807906585673517e-05,Low_Rubber,20
123.73737373737373,1.3143033855971638e-05,Low_Rubber,20
129.54545454545456,1.33407921488939e-05,Low_Rubber,20
135.35353535353534,1.3224671346877218e-05,Low_Rubber,20
141.16161616161617,1.3871553471467777e-05,Low_Rubber,20
146.96969696969697,1.3770198198675876e-05,Low_Rubber,20
152.77777777777777,1.2899914467343966e-05,Low_Rubber,20
158.58585858585857,1.2741009404447746e-05,Low_Rubber,20
164.39393939393938,1.3737966787298383e-05,Low_Rubber,20
170.2020202020202,1.413716783909196e-05,Low_Rubber,20
176.010101010101,1.3426274721019447e-05,Low_Rubber,20
181.8181818181818,1.4577213447297143e-05,Low_Rubber,20
187.62626262626262,1.3447688833046877e-05,Low_Rubber,20
193.43434343434342,1.358826580754229e-05,Low_Rubber,20
199.24242424242425,1.37287983135119e-05,Low_Rubber,20
205.05050505050505,1.4044797640041661e-05,Low_Rubber,20
210.85858585858585,1.2965539777060053e-05,Low_Rubber,20
216.66666666666666,1.3263343296943707e-05,Low_Rubber,20
222.47474747474746,1.3979266926259903e-05,Low_Rubber,20
228.2828282828283,1.4065632610117412e-05,Low_Rubber,20
234.0909090909091,1.4205039664941816e-05,Low_Rubber,20
239.8989898989899,1.3985864028563863e-05,Low_Rubber,20
245.7070707070707,1.4308071362254726e-05,Low_Rubber,20
251.5151515151515,1.4534729268720763e-05,Low_Rubber,20
257.32323232323233,1.3428121791254466e-05,Low_Rubber,20
263.13131313131316,1.3891168494540152e-05,Low_Rubber,20
268.93939393939394,1.3092222670433967e-05,Low_Rubber,20
274.7474747474747,1.3941272487330226e-05,Low_Rubber,20
280.55555555555554,1.3793185349613179e-05,Low_Rubber,20
286.3636363636364,1.3505557394933209e-05,Low_Rubber,20
292.17171717171715,1.3752951323890687e-05,Low_Rubber,20
297.979797979798,1.4431559908851392e-05,Low_Rubber,20
303.78787878787875,1.4748027188900555e-05,Low_Rubber,20
309.5959595959596,1.3486265424070041e-05,Low_Rubber,20
315.4040404040404,1.3419132227533405e-05,Low_Rubber,20
321.2121212121212,1.3538803596791535e-05,Low_Rubber,20
327.020202020202,1.4402341523818146e-05,Low_Rubber,20
332.8282828282828,1.479806638816686e-05,Low_Rubber,20
338.6363636363636,1.4112645384833384e-05,Low_Rubber,20
344.44444444444446,1.4793932900636308e-05,Low_Rubber,20
350.25252525252523,1.3423792606691207e-05,Low_Rubber,20
356.06060606060606,1.3370204424883414e-05,Low_Rubber,20
361.86868686868684,1.463384545439486e-05,Low_Rubber,20
367.67676767676767,1.3892263975712349e-05,Low_Rubber,20
373.4848484848485,1.4285360398118705e-05,Low_Rubber,20
379.2929292929293,1.4021209570923265e-05,Low_Rubber,20
385.1010101010101,1.4332500949983788e-05,Low_Rubber,20
390.9090909090909,1.3873046991718374e-05,Low_Rubber,20
396.7171717171717,1.44118014129694e-05,Low_Rubber,20
402.52525252525254,1.4304380348299421e-05,Low_Rubber,20
408.3333333333333,1.4743950265784905e-05,Low_Rubber,20
414.14141414141415,1.4394978462689173e-05,Low_Rubber,20
419.9494949494949,1.4524174927864044e-05,Low_Rubber,20
425.75757575757575,1.42858768882586e-05,Low_Rubber,20
431.5656565656566,1.4101621845612895e-05,Low_Rubber,20
437.37373737373736,1.3311083153304885e-05,Low_Rubber,20
443.1818181818182,1.4658126829964333e-05,Low_Rubber,20
448.98989898989896,1.4667868891249348e-05,Low_Rubber,20
454.7979797979798,1.4446108220956397e-05,Low_Rubber,20
460.6060606060606,1.412298192388958e-05,Low_Rubber,20
466.4141414141414,1.357645601387929e-05,Low_Rubber,20
472.22222222222223,1.4389709780020446e-05,Low_Rubber,20
478.030303030303,1.4256106077371368e-05,Low_Rubber,20
483.83838383838383,1.417866233631058e-05,Low_Rubber,20
489.64646464646466,1.4000935522067635e-05,Low_Rubber,20
495.45454545454544,1.4307019634468273e-05,Low_Rubber,20
501.26262626262627,1.4192206198317314e-05,Low_Rubber,20
507.07070707070704,1.3142675742515314e-05,Low_Rubber,20
512.8787878787879,1.5424986642221364e-05,Low_Rubber,20
518.6868686868686,1.4861044462816913e-05,Low_Rubber,20
524.4949494949494,1.4339176236455657e-05,Low_Rubber,20
530.3030303030303,1.4575228600987342e-05,Low_Rubber,20
536.1111111111111,1.4642487018085068e-05,Low_Rubber,20
541.9191919191919,1.4048949917395738e-05,Low_Rubber,20
547.7272727272727,1.3947418800822735e-05,Low_Rubber,20
553.5353535353536,1.511823431774062e-05,Low_Rubber,20
559.3434343434343,1.4669442315888375e-05,Low_Rubber,20
565.1515151515151,1.5135850655924383e-05,Low_Rubber,20
570.959595959596,1.4852731184211229e-05,Low_Rubber,20
576.7676767676768,1.5446849082789498e-05,Low_Rubber,20
582.5757575757575,1.4725199457096874e-05,Low_Rubber,20
588.3838383838383,1.4803696333848505e-05,Low_Rubber,20
594.1919191919192,1.4505868444368516e-05,Low_Rubber,20
600.0,1.3681723196575952e-05,Low_Rubber,20
