timestamp,supply_air_temp_C,return_air_temp_C,fan_speed_frac,oa_damper_pos_frac,valve_pos_frac,chiller_status,boiler_status,heat_setpoint_C,cool_setpoint_C
2024-01-01 00:00:00-05:00,12.798833640025595,20.67961779465249,0.1737476779431431,0.061076858258413726,0.05269627803125492,0.0,0.0,21.0,24.0
2024-01-01 00:15:00-05:00,13.487156174835102,22.232955061676403,0.19222050824392,0.05075444803627456,0.0,0.0,0.0,21.0,24.0
2024-01-01 00:30:00-05:00,12.891552237218091,20.794085155718502,0.24875864970062925,0.09900530870058397,0.002834556791000962,0.0,0.0,21.0,24.0
2024-01-01 00:45:00-05:00,13.292073329588959,22.087636905525823,0.28630539253635756,0.11022250352902563,0.0,0.0,0.0,21.0,24.0
2024-01-01 01:00:00-05:00,12.53227779320142,19.943668504663894,0.3474323525550367,0.07447607404777551,0.34320464486980784,0.0,1.0,21.0,24.0
2024-01-01 01:15:00-05:00,12.428213240185421,21.40532681754313,0.22728578205121,0.016093126471193223,0.02354047364970467,0.0,0.0,21.0,24.0
2024-01-01 01:30:00-05:00,12.990690887201573,21.028026710390634,0.14347258450359035,0.12448090359473821,0.00545609578171954,0.0,0.0,21.0,24.0
2024-01-01 01:45:00-05:00,12.820882986454917,21.16517454095436,0.12658355522397358,0.0745044319776413,0.024690938441372393,0.0,0.0,21.0,24.0
2024-01-01 02:00:00-05:00,13.035230056534518,19.893780304412292,0.21139791381658934,0.08481278853417118,0.0038581226932326664,0.0,0.0,21.0,24.0
2024-01-01 02:15:00-05:00,13.210118237202666,21.363237169328475,0.1919743230058641,0.11306686174139807,0.0,0.0,0.0,21.0,24.0
2024-01-01 02:30:00-05:00,13.126471925872803,21.328463599607975,0.25703048734026923,0.09001288662632194,0.0,0.0,0.0,21.0,24.0
2024-01-01 02:45:00-05:00,12.856810669390086,20.127537828758797,0.22957905063306291,0.16473614397807185,0.009983280294367982,0.0,0.0,21.0,24.0
2024-01-01 03:00:00-05:00,12.62850255726587,20.238041852792254,0.21064599916155308,0.04415382413338547,0.0,0.0,0.0,21.0,24.0
2024-01-01 03:15:00-05:00,12.578869015684747,20.082850419427384,0.24024947443335656,0.1227400146258539,0.0,0.0,0.0,21.0,24.0
2024-01-01 03:30:00-05:00,13.094372774052493,21.056958153266606,0.10624963501543194,0.12005429048336877,0.04350278119699215,0.0,0.0,21.0,24.0
2024-01-01 03:45:00-05:00,13.687324938353512,22.12552354768267,0.21381276153019146,0.02603338585737812,0.058184083408141844,0.0,0.0,21.0,24.0
2024-01-01 04:00:00-05:00,12.997640722147304,20.68389616189442,0.2667729033017955,0.10018549265069945,0.0,0.0,0.0,21.0,24.0
2024-01-01 04:15:00-05:00,12.523086812950803,20.479800489031405,0.23891830531855862,0.15982240641030582,0.0377142948820583,0.0,0.0,21.0,24.0
2024-01-01 04:30:00-05:00,12.930223878961108,21.116965156323346,0.21882014219661233,0.07878182952413623,0.03379376516453824,0.0,0.0,21.0,24.0
2024-01-01 04:45:00-05:00,13.31757327619761,22.22588876174805,0.22956349470179271,0.07212958166714029,0.02366680279523008,0.0,0.0,21.0,24.0
2024-01-01 05:00:00-05:00,13.077196180337664,21.836908191214206,0.2375217957685343,0.10068892384429531,0.10104318477089123,0.0,0.0,21.0,24.0
2024-01-01 05:15:00-05:00,12.499226575556909,20.93085807689134,0.16882669811513995,0.08818568463491652,0.0081945859411673,0.0,0.0,21.0,24.0
2024-01-01 05:30:00-05:00,13.00452182402364,20.14276085811652,0.23762377412710553,0.046293634549927735,0.047672731524760134,0.0,0.0,21.0,24.0
2024-01-01 05:45:00-05:00,13.21807390073381,21.03248477802231,0.13625740055639146,0.15563169485720035,0.0,0.0,0.0,21.0,24.0
2024-01-01 06:00:00-05:00,13.335258336251208,21.78135269040221,0.10894598024796671,0.09624005144764008,0.0,0.0,0.0,21.0,24.0
2024-01-01 06:15:00-05:00,12.199827671640552,21.291269549208664,0.22304210340219757,0.16458103936176202,0.02530623190364148,0.0,0.0,21.0,24.0
2024-01-01 06:30:00-05:00,12.834897698764475,21.970010163216553,0.30781152211168455,0.09189528115160273,0.28427748930389435,0.0,1.0,21.0,24.0
2024-01-01 06:45:00-05:00,13.202420867685507,20.961242806488606,0.15916314773254317,0.048325121810424726,0.06391044731414884,0.0,0.0,21.0,24.0
2024-01-01 07:00:00-05:00,13.772750112769765,21.59969391221425,0.22819146590713563,0.08344595552898426,0.0,0.0,0.0,21.0,24.0
2024-01-01 07:15:00-05:00,13.46994656213157,20.968967330810873,0.2302619593603425,0.11847192758067832,0.0,0.0,0.0,20.994384765627746,24.005615234372254
2024-01-01 07:30:00-05:00,12.559590590132355,20.754097698234727,0.25179793819206575,0.1997970401094694,0.02078427231429766,0.0,0.0,20.978515625010253,24.021484374989747
2024-01-01 07:45:00-05:00,13.38728455514309,22.227408190731147,0.2663705619362723,0.11477538755914313,0.0,0.0,0.0,20.953857421896423,24.046142578103577
2024-01-01 08:00:00-05:00,12.825362073200404,21.30964723802158,0.38664742250568457,0.12840499859465476,0.37128184258210717,0.0,1.0,20.921875000035158,24.078124999964842
2024-01-01 08:15:00-05:00,12.9502175600142,20.72721208527392,0.40658955803639596,0.2906893213899473,0.33832727183840233,0.0,1.0,20.884033203175353,24.115966796824647
2024-01-01 08:30:00-05:00,12.86726980598278,21.1042751625195,0.49209237621673785,0.27634632621603283,0.08815597267877012,0.0,0.0,20.841796875065917,24.158203124934083
2024-01-01 08:45:00-05:00,13.123553246989113,21.470071834510037,0.5318285285508574,0.3166071501669687,0.0,0.0,0.0,20.79663085945575,24.20336914054425
2024-01-01 09:00:00-05:00,13.67781494007278,22.02837446136279,0.6200239286645858,0.5188506147076428,0.019915819936857065,0.0,0.0,20.75000000009375,24.24999999990625
2024-01-01 09:15:00-05:00,12.607961265186741,21.884326846722672,0.7006144495117989,0.5011510643559807,0.0,0.0,0.0,20.70336914072882,24.29663085927118
2024-01-01 09:30:00-05:00,13.343619508129061,22.669210817367002,0.7978265693895705,0.5828948805509386,0.0,0.0,0.0,20.658203125109864,24.341796874890136
2024-01-01 09:45:00-05:00,13.030817913519563,22.931620081672495,0.833553569385996,0.6904667746323283,0.0,0.0,0.0,20.615966796985777,24.384033203014223
2024-01-01 10:00:00-05:00,13.325540402658262,22.326540549878906,0.8000109820614187,0.7215271537415964,0.09114723847373339,0.0,0.0,20.57812500010547,24.42187499989453
2024-01-01 10:15:00-05:00,13.34016661234493,22.078467949136304,0.9069548155355813,0.8407534918603966,0.03948583676506698,0.0,0.0,20.546142578217836,24.453857421782164
2024-01-01 10:30:00-05:00,12.956982512876008,22.769424447557,0.9057560768083556,0.6665356610251045,0.0719690367281355,0.0,0.0,20.52148437507178,24.47851562492822
2024-01-01 10:45:00-05:00,13.269675747953919,23.22748132722033,1.0,0.7173947363558951,0.043171750077710895,0.0,0.0,20.505615234416197,24.494384765583803
2024-01-01 11:00:00-05:00,13.49133067669491,23.07549032959127,0.9945304537664864,0.7844213076822946,0.07478371582392779,0.0,0.0,20.5,24.5
2024-01-01 11:15:00-05:00,12.553312089684598,22.24203549074268,0.9451113804328697,0.815148624240217,0.0,0.0,0.0,20.5,24.5
2024-01-01 11:30:00-05:00,13.520685462930437,23.52854808208455,0.986176040757971,0.7910135572894861,0.0,0.0,0.0,20.5,24.5
2024-01-01 11:45:00-05:00,13.13508255520568,23.189735088591103,0.9920617353005423,0.8328002927259094,0.0,0.0,0.0,20.5,24.5
2024-01-01 12:00:00-05:00,13.615963346492075,22.936953401195826,0.9629481691099311,0.7846071803280646,0.07414449285813926,0.0,0.0,20.5,24.5
