timestamp,electric_kw_whole,gas_kw_whole,water_m3ph,district_cooling_kw,hvac_kw,lighting_kw,plugs_kw
2024-01-01 00:00:00-05:00,444.23954979462013,197.72054498637772,1.847423826378735,13.310549210176003,184.35109452293608,22.21197748973101,237.67647778195305
2024-01-01 00:15:00-05:00,434.03453709600194,204.9517775340184,2.135407580188916,24.1912133303536,185.7094215035776,21.7017268548001,226.62338873762423
2024-01-01 00:30:00-05:00,423.8406553597414,192.02085686689134,2.190021265359349,6.978875742621194,173.02570001520718,21.192032767987072,229.62292257654713
2024-01-01 00:45:00-05:00,448.3072954989454,191.46354418554384,1.748298129106987,21.386035189689412,190.0159357944229,22.41536477494727,235.87599492957523
2024-01-01 01:00:00-05:00,480.936611488659,226.27780165910445,1.953815648130052,0.0,192.37464459546362,24.046830574432953,264.5151363187625
2024-01-01 01:15:00-05:00,477.3373742726647,220.3487158829603,2.341748529443378,0.0,190.9349497090659,23.866868713633238,262.5355558499656
2024-01-01 01:30:00-05:00,389.48555029616983,205.20077377159572,1.4841349978330185,2.907868415083087,157.24815432600948,19.47427751480849,212.76311845535184
2024-01-01 01:45:00-05:00,370.2944612825958,204.8966652811738,1.476693185402318,35.93052268763944,166.08304585685806,18.514723064129793,185.69669236160797
2024-01-01 02:00:00-05:00,437.29029786137266,179.9687264339833,2.0463454333666395,40.55363626629891,195.19293727769852,21.864514893068634,220.2328456906055
2024-01-01 02:15:00-05:00,385.5018825213262,172.40455090768185,1.4283393348693314,0.0,154.20075300853048,19.27509412606631,212.0260353867294
2024-01-01 02:30:00-05:00,518.6311434938183,158.9656702446245,2.9416887065684554,0.0,207.45245739752733,25.931557174690916,285.24712892160005
2024-01-01 02:45:00-05:00,458.84966346486055,189.02543390548473,2.300841295357857,0.0,183.53986538594424,22.94248317324303,252.36731490567325
2024-01-01 03:00:00-05:00,378.5018372578979,166.13698334113653,2.046957838548681,1.678340192332091,152.2399049993252,18.925091862894895,207.33684039567777
2024-01-01 03:15:00-05:00,408.89242569302655,125.79289691011313,1.5724925762044195,57.488640157074904,192.30129035574808,20.44462128465133,196.14651405262714
2024-01-01 03:30:00-05:00,422.1360820519256,188.2727132152606,1.430368654771635,0.0,168.85443282077026,21.106804102596282,232.17484512855907
2024-01-01 03:45:00-05:00,423.53366685326165,206.34155746870573,1.8809831700580422,0.0,169.41346674130466,21.176683342663082,232.94351676929392
2024-01-01 04:00:00-05:00,377.38359486937935,173.2449507485695,1.9069652093140448,23.797104874708943,162.85199038510623,18.86917974346897,195.66242474080414
2024-01-01 04:15:00-05:00,408.7305377979848,175.77805569555377,1.5068021144121788,0.0,163.49221511919393,20.43652688989924,224.80179578889164
2024-01-01 04:30:00-05:00,411.570718949431,141.693402687514,1.4361514429826894,0.0,164.6282875797724,20.57853594747155,226.36389542218706
2024-01-01 04:45:00-05:00,467.1451998306694,201.0296216235351,2.0041328265446983,0.0,186.85807993226777,23.35725999153347,256.9298599068682
2024-01-01 05:00:00-05:00,422.52170048756784,175.043524922803,1.6144128256666384,0.0,169.00868019502715,21.126085024378394,232.3869352681623
2024-01-01 05:15:00-05:00,373.6129424187616,178.42373803044987,1.5827680727037547,0.0,149.44517696750464,18.68064712093808,205.48711833031885
2024-01-01 05:30:00-05:00,385.92752712170295,160.40488102427904,1.8439509900411668,0.0,154.37101084868118,19.296376356085148,212.26013991693662
2024-01-01 05:45:00-05:00,438.5693734057048,163.2904502321793,1.9365847160431362,63.434975453601446,207.14523708908266,21.92846867028524,209.49566764633693
2024-01-01 06:00:00-05:00,362.62250519989647,167.12640665735006,1.5679045489756787,0.0,145.0490020799586,18.131125259994825,199.44237785994304
2024-01-01 06:15:00-05:00,463.32207880691993,184.94741981279776,2.4574643694780924,0.0,185.32883152276798,23.166103940345998,254.82714334380594
2024-01-01 06:30:00-05:00,454.1019614669051,148.91880087236623,2.6954607117741687,19.31343127424218,191.29750022388313,22.705098073345255,240.09936316967668
2024-01-01 06:45:00-05:00,421.19681555816123,143.05729582519277,2.100017352051385,0.0,168.47872622326452,21.059840777908065,231.65824855698867
2024-01-01 07:00:00-05:00,471.59396552155977,164.68208112046338,1.9689497526660116,0.0,188.63758620862393,23.57969827607799,259.37668103685786
2024-01-01 07:15:00-05:00,415.77188428974523,126.23773134016596,1.8901476897873493,44.534815613291116,188.57616152254366,21.722456844759403,205.47326592244218
2024-01-01 07:30:00-05:00,515.9864281097636,134.84696326258918,3.584834900024864,20.402834385559782,216.59598843668533,30.23357976994011,269.1568599031381
2024-01-01 07:45:00-05:00,603.6869402693846,182.33287562562018,5.065395443985035,0.0,241.47477610775388,41.32661573006496,320.8855484315658
2024-01-01 08:00:00-05:00,660.8767898066185,182.39867890669115,5.653269416837984,20.880223189910208,274.7908275176025,53.69623916249417,332.3897231265218
2024-01-01 08:15:00-05:00,729.9837876518989,201.40874249085056,7.200999419808074,0.0,291.99351506075953,70.36074201776026,367.62953057337904
2024-01-01 08:30:00-05:00,898.3046392962677,227.0173481092471,9.879324625694258,62.01319437609011,390.3284529065522,101.76107239659457,406.215113993121
2024-01-01 08:45:00-05:00,1075.072984458445,224.05867568250466,11.67513508256608,0.0,430.02919378337805,141.20831677158475,503.8354739034822
2024-01-01 09:00:00-05:00,1178.4495895986447,254.28571467467467,13.57330770890441,47.014157599970815,494.88691463944326,176.76743839560487,506.7952365635966
