frequency_hz,psd
0.0,5.446072e-07
9.765625,5.6003813e-07
19.53125,6.0865096e-07
29.296875,6.9812756e-07
39.0625,8.447552e-07
48.828125,1.0760705e-06
58.59375,1.4414466e-06
68.359375,2.0284067e-06
78.125,2.9986786e-06
87.890625,4.6618434e-06
97.65625,7.632232e-06
107.421875,1.3198231e-05
117.1875,2.4196335e-05
126.953125,4.7192414e-05
136.71875,9.824622e-05
146.48438,0.00021855105
156.25,0.0005183368
166.01562,0.0013018444
175.78125,0.00342169
185.54688,0.00925747
195.3125,0.025272898
205.07812,0.06810312
214.84375,0.17705783
224.60938,0.43417782
234.375,0.9828328
244.14062,2.014965
253.90625,3.6886759
263.67188,5.999509
273.4375,8.753526
283.20312,11.748637
292.96875,14.9118
302.73438,18.109201
312.5,21.07457
322.26562,23.711128
332.03125,25.972567
341.79688,27.705778
351.5625,28.938314
361.32812,29.638931
371.09375,29.823553
380.85938,29.547335
390.625,28.842419
400.39062,27.78949
410.15625,26.445332
419.92188,24.88765
429.6875,23.193913
439.45312,21.429802
449.21875,19.67816
458.98438,17.994404
468.75,16.428902
478.51562,15.019812
488.28125,13.779412
498.04688,12.720648
507.8125,11.863669
517.5781,11.213087
527.34375,10.755851
537.1094,10.4761305
546.875,10.3606415
556.6406,10.393509
566.40625,10.5528145
576.1719,10.814653
585.9375,11.156152
595.7031,11.561353
605.46875,12.015651
615.2344,12.479361
625.0,12.939311
634.7656,13.410893
644.53125,13.829253
654.2969,14.226033
664.0625,14.599655
673.8281,14.852896
683.59375,15.155791
693.3594,15.25443
703.125,15.4404
712.8906,15.417586
722.65625,15.433951
732.4219,15.371473
742.1875,15.113017
751.9531,15.437499
761.71875,18.243595
771.4844,634.29407
781.25,1304.5671
791.0156,187.90474
800.78125,11.614066
810.5469,13.9367075
820.3125,12.038216
830.0781,12.209264
839.84375,11.468704
849.6094,11.074578
859.375,10.639456
869.1406,10.114692
878.90625,9.719758
888.6719,9.249222
898.4375,8.818147
908.2031,8.42677
917.96875,8.023535
927.7344,7.6668534
937.5,7.3390794
947.2656,7.019558
957.03125,6.734319
966.7969,6.4796157
976.5625,6.246203
986.3281,6.045124
996.09375,5.8747764
1005.8594,5.724971
1015.625,5.600369
1025.3906,5.5073767
1035.1562,5.438888
1044.9219,5.3882546
1054.6875,5.3602834
1064.4531,5.357726
1074.2188,5.3729672
1083.9844,5.4022355
1093.75,5.449973
1103.5156,5.5136037
1113.2812,5.587611
1123.0469,5.676095
1132.8125,5.775237
1142.5781,5.8752103
1152.3438,5.9870605
1162.1094,6.110638
1171.875,6.2272444
1181.6406,6.3533797
1191.4062,6.4853573
1201.1719,6.597826
1210.9375,6.7302423
1220.7031,6.857755
1230.4688,6.9603815
1240.2344,7.106009
1250.0,7.1977687
1259.7656,7.302408
1269.5312,7.4399624
1279.2969,7.4521914
1289.0625,7.6446447
1298.8281,7.611618
1308.5938,7.734854
1318.3594,7.9057183
1328.125,7.5044327
1337.8906,9.012435
1347.6562,5.7578874
1357.4219,70.00535
1367.1875,1313.0311
1376.9531,1412.5542
1386.7188,82.64109
1396.4844,7.8996754
1406.25,8.303366
1416.0156,7.9111333
1425.7812,7.911684
1435.5469,7.8655806
1445.3125,7.8057423
1455.0781,7.752901
1464.8438,7.6893277
1474.6094,7.6113114
1484.375,7.5452924
1494.1406,7.446839
1503.9062,7.374401
1513.6719,7.2624316
1523.4375,7.1790166
1533.2031,7.0608983
1542.9688,6.961925
1552.7344,6.8442874
1562.5,6.7273426
1572.2656,6.612444
1582.0312,6.4821534
1591.7969,6.3624244
1601.5625,6.2347665
1611.3281,6.092464
1621.0938,5.987063
1630.8594,5.8145347
1640.625,5.7186675
1650.3906,5.56845
1660.1562,5.385345
1669.9219,5.393142
1679.6875,5.013452
1689.4531,5.120524
1699.2188,5.248372
1708.9844,3.4822714
1718.75,45.686317
1728.5156,781.5339
1738.2812,746.09576
1748.0469,23.64736
1757.8125,5.9023814
1767.5781,4.1711125
1777.3438,3.5634353
1787.1094,3.7973738
1796.875,3.5669417
1806.6406,3.3802128
1816.4062,3.336194
1826.1719,3.1939669
1835.9375,3.0518727
1845.7031,2.9626472
1855.4688,2.8470163
1865.2344,2.7223034
1875.0,2.6229424
1884.7656,2.520914
1894.5312,2.4098337
1904.2969,2.3099716
1914.0625,2.2164419
1923.8281,2.1182868
1933.5938,2.022857
1943.3594,1.9349537
1953.125,1.8481708
1962.8906,1.760954
1972.6562,1.6780792
1982.4219,1.5996944
1992.1875,1.5223935
2001.9531,1.4464369
2011.7188,1.3742026
2021.4844,1.305372
2031.25,1.2381767
2041.0156,1.1727253
2050.7812,1.1102643
2060.5469,1.0508045
2070.3125,0.99336874
2080.0781,0.93769145
2089.8438,0.88437134
2099.6094,0.833705
2109.375,0.78527284
2119.1406,0.73863673
2128.9062,0.69387436
2138.6719,0.6512809
2148.4375,0.6108695
2158.2031,0.57235956
2167.9688,0.5355237
2177.7344,0.50038075
2187.5,0.46705303
2197.2656,0.43554616
2207.0312,0.4057119
2216.7969,0.3773837
2226.5625,0.35049284
2236.3281,0.32506067
2246.0938,0.30110723
2255.8594,0.27858463
2265.625,0.25738874
2275.3906,0.23741587
2285.1562,0.21860467
2294.9219,0.20093578
2304.6875,0.18439843
2314.4531,0.16896173
2324.2188,0.15456608
2333.9844,0.14113796
2343.75,0.12861042
2353.5156,0.116934136
2363.2812,0.10607791
2373.0469,0.09601742
2382.8125,0.086724624
2392.5781,0.07816203
2402.3438,0.07028301
2412.1094,0.06303752
2421.875,0.05637849
2431.6406,0.050265856
2441.4062,0.04466747
2451.1719,0.039557107
2460.9375,0.034911197
2470.7031,0.030705424
2480.4688,0.026913278
2490.2344,0.023505198
2500.0,0.020450301
2509.7656,0.017717486
2519.5312,0.015277155
2529.2969,0.013102718
2539.0625,0.011170655
2548.8281,0.009460886
2558.5938,0.007955656
2568.3594,0.00663914
2578.125,0.005496613
2587.8906,0.004513611
2597.6562,0.0036758687
2607.4219,0.0029689544
2617.1875,0.0023785369
2626.9531,0.0018904307
2636.7188,0.0014910186
2646.4844,0.0011673998
2656.25,0.0009076993
2666.0156,0.00070119085
2675.7812,0.00053839723
2685.5469,0.00041110092
2695.3125,0.00031231556
2705.0781,0.0002361969
2714.8438,0.00017790492
2724.6094,0.0001335297
2734.375,9.993063e-05
2744.1406,7.459733e-05
2753.9062,5.558153e-05
2763.6719,4.1354222e-05
2773.4375,3.0740277e-05
2783.2031,2.2842036e-05
2792.9688,1.6974785e-05
2802.7344,1.2621606e-05
2812.5,9.394659e-06
2822.2656,7.0038836e-06
2832.0312,5.2315577e-06
2841.7969,3.9168817e-06
2851.5625,2.94106e-06
2861.3281,2.2154738e-06
2871.0938,1.6748513e-06
2880.8594,1.2716071e-06
2890.625,9.690767e-07
2900.3906,7.425431e-07
2910.1562,5.7153517e-07
2919.9219,4.4240556e-07
2929.6875,3.4428552e-07
2939.4531,2.6978432e-07
2949.2188,2.1246616e-07
2958.9844,1.6860858e-07
2968.75,1.3464876e-07
2978.5156,1.0836629e-07
2988.2812,8.7886114e-08
2998.0469,7.1792755e-08
3007.8125,5.9180955e-08
3017.5781,4.91961e-08
3027.3438,4.1253223e-08
3037.1094,3.4980513e-08
3046.875,2.9914975e-08
3056.6406,2.5892755e-08
3066.4062,2.2659862e-08
3076.1719,2.0061535e-08
3085.9375,1.7953674e-08
3095.7031,1.6352608e-08
3105.4688,1.501995e-08
3115.2344,1.4014766e-08
3125.0,1.3272915e-08
3134.7656,1.2715343e-08
3144.5312,1.2388944e-08
3154.2969,1.2201582e-08
3164.0625,1.2205471e-08
3173.8281,1.2373104e-08
3183.5938,1.2662215e-08
3193.3594,1.3143594e-08
3203.125,1.3778958e-08
3212.8906,1.45989345e-08
3222.6562,1.5618273e-08
3232.4219,1.6856927e-08
3242.1875,1.8330228e-08
3251.9531,2.0121215e-08
3261.7188,2.2235927e-08
3271.4844,2.4728697e-08
3281.25,2.7701928e-08
3291.0156,3.119732e-08
3300.7812,3.537946e-08
3310.5469,4.03808e-08
3320.3125,4.6303587e-08
3330.0781,5.342531e-08
3339.8438,6.1981986e-08
3349.6094,7.237107e-08
3359.375,8.496455e-08
3369.1406,1.003496e-07
3378.9062,1.192463e-07
3388.6719,1.4262616e-07
3398.4375,1.7174577e-07
3408.2031,2.0822166e-07
3417.9688,2.543424e-07
3427.7344,3.130738e-07
3437.5,3.885051e-07
3447.2656,4.865466e-07
3457.0312,6.148631e-07
3466.7969,7.853415e-07
3476.5625,1.0135997e-06
3486.3281,1.3244012e-06
3496.0938,1.7530333e-06
3505.8594,2.3537957e-06
3515.625,3.2105565e-06
3525.3906,4.4562794e-06
3535.1562,6.3077005e-06
3544.9219,9.125753e-06
3554.6875,1.3532981e-05
3564.4531,2.0649806e-05
3574.2188,3.255161e-05
3583.9844,5.3307896e-05
3593.75,9.132623e-05
3603.5156,0.00016515572
3613.2812,0.00031912664
3623.0469,0.0006699962
3632.8125,0.0015657253
3642.5781,0.0042251977
3652.3438,0.013984327
3662.1094,0.06339046
3671.875,0.5021895
3681.6406,15.823006
3691.4062,894.6002
3701.1719,1334.3348
3710.9375,102.59761
3720.7031,1.113549
3730.4688,0.10688505
3740.2344,0.020555275
3750.0,0.0057021882
3759.7656,0.0019907004
3769.5312,0.00081447774
3779.2969,0.0003743876
3789.0625,0.0001881465
3798.8281,0.0001014728
3808.5938,5.794953e-05
3818.3594,3.4702225e-05
3828.125,2.1626125e-05
3837.8906,1.3945141e-05
3847.6562,9.258948e-06
3857.4219,6.307988e-06
3867.1875,4.394957e-06
3876.9531,3.123532e-06
3886.7188,2.2602217e-06
3896.4844,1.6617429e-06
3906.25,1.2393275e-06
3916.0156,9.3649516e-07
3925.7812,7.1600954e-07
3935.5469,5.535896e-07
3945.3125,4.3221584e-07
3955.0781,3.4063655e-07
3964.8438,2.7072193e-07
3974.6094,2.1693742e-07
3984.375,1.7516997e-07
3994.1406,1.4243267e-07
4003.9062,1.1672977e-07
4013.6719,9.6246424e-08
4023.4375,7.9941685e-08
4033.2031,6.6967814e-08
4042.9688,5.6413374e-08
4052.7344,4.802728e-08
4062.5,4.1238575e-08
4072.2656,3.57882e-08
4082.0312,3.1473245e-08
4091.7969,2.8078231e-08
4101.5625,2.5454863e-08
4111.328,2.3517558e-08
4121.0938,2.2199863e-08
4130.8594,2.1404363e-08
4140.625,2.1176483e-08
4150.3906,2.1383048e-08
4160.1562,2.2167404e-08
4169.922,2.3437064e-08
4179.6875,2.529703e-08
4189.453,2.776826e-08
4199.2188,3.096639e-08
4208.9844,3.501996e-08
4218.75,3.9936953e-08
4228.5156,4.6144486e-08
4238.2812,5.3633414e-08
4248.047,6.2900014e-08
4257.8125,7.43206e-08
4267.578,8.8217845e-08
4277.3438,1.0557036e-07
4287.1094,1.269252e-07
4296.875,1.536789e-07
4306.6406,1.8722506e-07
4316.4062,2.2950191e-07
4326.172,2.834015e-07
4335.9375,3.5251486e-07
4345.703,4.4187144e-07
4355.4688,5.586142e-07
4365.2344,7.1268147e-07
4375.0,9.182442e-07
4384.7656,1.1958837e-06
4394.5312,1.5758227e-06
4404.297,2.1036055e-06
4414.0625,2.848733e-06
4423.828,3.918302e-06
4433.5938,5.4861293e-06
4443.3594,7.834011e-06
4453.125,1.1437015e-05
4462.8906,1.7126047e-05
4472.6562,2.6395845e-05
4482.422,4.207051e-05
4492.1875,6.973034e-05
4501.953,0.00012107844
4511.7188,0.00022234685
4521.4844,0.00043744125
4531.25,0.00093860546
4541.0156,0.002254359
4550.7812,0.0063085323
4560.547,0.021988694
4570.3125,0.10824581
4580.078,1.0079184
4589.8438,56.438095
4599.6094,1181.7263
4609.375,1072.7725
4619.1406,36.175987
4628.9062,0.8308914
4638.672,0.09532829
4648.4375,0.020017087
4658.203,0.0058623007
4667.9688,0.0021251456
4677.7344,0.00089435844
4687.5,0.0004203688
4697.2656,0.00021516134
4707.0312,0.000117852906
4716.797,6.822004e-05
4726.5625,4.1344712e-05
4736.328,2.6045826e-05
4746.0938,1.6960552e-05
4755.8594,1.1365598e-05
4765.625,7.809267e-06
4775.3906,5.484898e-06
4785.1562,3.9296074e-06
4794.922,2.8639993e-06
4804.6875,2.1211774e-06
4814.453,1.5934675e-06
4824.2188,1.2123922e-06
4833.9844,9.338426e-07
4843.75,7.2730774e-07
4853.5156,5.722746e-07
4863.2812,4.5456372e-07
4873.047,3.6485153e-07
4882.8125,2.9517747e-07
4892.578,2.411713e-07
4902.3438,1.9901552e-07
4912.1094,1.6571707e-07
4921.875,1.3964588e-07
4931.6406,1.1901201e-07
4941.4062,1.0287059e-07
4951.172,9.037687e-08
4960.9375,8.084109e-08
4970.703,7.3882525e-08
4980.4688,6.903436e-08
4990.2344,6.629377e-08
5000.0,6.539993e-08
